panel	gene_id	primary_interaction_log2fc	primary_q	mapping_qc	salmon_interaction_log2fc	salmon_q	edgeR_interaction_log2fc	edgeR_q	cpm_filter_log2fc	cpm_filter_q	observed_mapping_sensitivity_status	loo_sign_agreement_count	loo_q_below_threshold_count	salmon_sign_agreement	salmon_absolute_lfc_difference	edgeR_sign_agreement	cpm_filter_sign_agreement	quantification_pass	statistical_method_pass	filter_pass	leave_one_out_pass	internal_robustness_status
A_D_gene_robustness	LITCHI018722	-3.83852740010122	0.0348588277657599	PASS	-3.82146925250982	0.0472992598399265	-3.73431186730557	0.2932069533994	-3.83826676285972	0.034404556909145	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	TRUE	0.0170581475914022	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI029021	-1.04867717991123	0.0348588277657599	PASS	-1.11333632600248	0.0249923024744488	-1.03576255086287	0.231130709591962	-1.04879809484824	0.0330060890674316	PASS_NO_SEVERE_OBSERVED_BIAS	12	7	TRUE	0.0646591460912536	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI019823	-0.961984101388718	0.0348588277657599	PASS	-0.912699096137573	0.0395726364770817	-0.945944382646456	0.220897988357012	-0.962429984792506	0.032652992795694	PASS_NO_SEVERE_OBSERVED_BIAS	12	6	TRUE	0.0492850052511448	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI006703	-1.90056623259285	0.0363012914065407	PASS	-1.81673187614969	0.0527703734968674	-1.88302570566058	0.248487040783117	-1.90125514407389	0.0356337887162029	PASS_NO_SEVERE_OBSERVED_BIAS	12	7	TRUE	0.083834356443165	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI001375	-2.04166764689842	0.0367086689249643	PASS	-2.04625333956183	0.0953177771018236	-2.02436852901245	0.231130709591962	-2.0423717414499	0.0358797510984683	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.00458569266341025	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI030690	-4.03219418715923	0.0368532236530036	PASS	-3.92419871472298	0.0438368776383733	-3.9443836375676	0.252515223591809	-4.03287671534548	0.0362696674565293	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	TRUE	0.107995472436251	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI017301	-1.86819256371346	0.0371027895403131	PASS	-1.93066564806376	0.0225920298373423	-1.8260729150424	0.233953930388612	-1.8683882900992	0.0357241813887298	PASS_NO_SEVERE_OBSERVED_BIAS	12	6	TRUE	0.0624730843503014	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI030689	-1.49712121452028	0.0375223053951341	PASS	-1.48358079042344	0.0754221868741753	-1.47889332319093	0.233953930388612	-1.49765530409853	0.0360360292218862	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	TRUE	0.0135404240968386	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI003414	-0.608173285218738	0.0376487566071814	PASS	-0.615380732748966	0.0240293086473636	-0.594098744776296	0.231130709591962	-0.608485956829923	0.0330344513320814	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	TRUE	0.00720744753022795	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI017954	-0.846025597742071	0.0380685849735174	PASS	-0.799783427631275	0.0790441310345232	-0.832198711814545	0.218338597246019	-0.846384127500082	0.0358797510984683	PASS_NO_SEVERE_OBSERVED_BIAS	12	7	TRUE	0.0462421701107958	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI001129	1.05936680769701	0.0384250760502184	PASS	0.976411171442594	0.0544734402416074	1.06970847890856	0.217459494585274	1.05931397229342	0.0362837545275864	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	TRUE	0.082955636254416	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI017559	2.76766703574257	0.0388904992701055	PASS	4.1974574296907	0.137395713866206	2.75808197940843	0.218338597246019	2.76729234093522	0.0381964896702378	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	1.42979039394813	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI017862	-2.56254810275721	0.0388904992701055	PASS	-2.72992794174066	0.0284093587732714	-2.5520067920395	0.284532618044146	-2.56309002744068	0.0383818151049854	PASS_NO_SEVERE_OBSERVED_BIAS	12	6	TRUE	0.167379838983446	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI029020	-0.704909390242629	0.0388904992701055	PASS	-0.759172770255653	0.0241107813335537	-0.691213767705594	0.218338597246019	-0.705278135675469	0.0358797510984683	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	TRUE	0.0542633800130234	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI014400	-0.875612335036969	0.0388904992701055	PASS	-0.710124863534405	0.202261590136072	-0.859711080540372	0.231130709591962	-0.876056068274212	0.0358797510984683	PASS_NO_SEVERE_OBSERVED_BIAS	12	7	TRUE	0.165487471502564	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI022018	1.63238451721972	0.0399031315742185	PASS	1.73177995776968	0.169406450560093	1.64281880443669	0.231130709591962	1.63176463079584	0.0390430044938847	PASS_NO_SEVERE_OBSERVED_BIAS	12	6	TRUE	0.099395440549962	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI016846	-2.10118439707094	0.0399031315742185	PASS	-1.95857489013397	0.084270795169118	-2.07546344536271	0.232378784426073	-2.10158986864125	0.0390430044938847	PASS_NO_SEVERE_OBSERVED_BIAS	12	7	TRUE	0.142609506936972	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI030761	-0.915015563003086	0.0399031315742185	PASS	-0.813563304077797	0.10525692204224	-0.89991752831603	0.231130709591962	-0.915420801837355	0.0377408602071703	PASS_NO_SEVERE_OBSERVED_BIAS	12	7	TRUE	0.101452258925289	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI021309	1.64921595565161	0.0402714398320017	PASS	1.61863941254592	0.0431722201105995	1.66584531883132	0.234411125125589	1.6487548696405	0.0390430044938847	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	TRUE	0.0305765431056884	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI027173	-2.75525454245333	0.0402714398320017	PASS	-2.8170654351582	0.0404131801503377	-2.72334204801088	0.233953930388612	-2.75610387583247	0.0398817419345193	PASS_NO_SEVERE_OBSERVED_BIAS	12	7	TRUE	0.0618108927048686	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI006923	-0.906502784197291	0.0418331787983868	PASS	-0.791671158437371	0.0852290981762874	-0.891003698964605	0.220897988357012	-0.906894845520515	0.0390430044938847	PASS_NO_SEVERE_OBSERVED_BIAS	12	5	TRUE	0.11483162575992	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI027034	0.815071820040122	0.0418331787983868	PASS	0.833113698128819	0.0176458532254824	0.827167315446721	0.218338597246019	0.814777876633825	0.0390430044938847	PASS_NO_SEVERE_OBSERVED_BIAS	12	6	TRUE	0.0180418780886965	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI007095	0.849220256921297	0.0418331787983868	PASS	0.966437811977628	0.0149221667045128	0.861601608904569	0.217104454022314	0.848975928879027	0.0391919920903729	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.117217555056331	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI010138	-0.649750521024091	0.0418388547089227	PASS	-0.628418884553948	0.0413273783152248	-0.6352818877577	0.234411125125589	-0.650076020046705	0.0379873563343485	PASS_NO_SEVERE_OBSERVED_BIAS	12	7	TRUE	0.0213316364701435	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI030858	-1.0251629884946	0.0420353555776357	PASS	-1.07781012084351	0.0188223239758271	-1.01189023968565	0.220897988357012	-1.02547294607176	0.0401904588828097	PASS_NO_SEVERE_OBSERVED_BIAS	12	7	TRUE	0.0526471323489113	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI025047	1.27862217879166	0.0422463167230025	PASS	1.27915480063937	0.0418460975162607	1.289649192286	0.231130709591962	1.27841210691362	0.0411267553797567	PASS_NO_SEVERE_OBSERVED_BIAS	12	7	TRUE	0.000532621847713299	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI019824	1.08315105254643	0.0435689032747822	PASS	1.077715375258	0.0527703734968674	1.09521730770707	0.231130709591962	1.08301470508298	0.0411267553797567	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	TRUE	0.00543567728843475	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI019041	-1.36099353783095	0.0444101792085916	PASS	-1.39793199347759	0.0424281292301426	-1.34181677140509	0.234411125125589	-1.3616199411764	0.0421663851195044	PASS_NO_SEVERE_OBSERVED_BIAS	12	6	TRUE	0.0369384556466386	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI019626	-1.87452672348075	0.0445011626745455	PASS	-0.94565172279191	0.299886615722832	-1.85116063440231	0.272887703868266	-1.87514382944751	0.0429395879541168	PASS_NO_SEVERE_OBSERVED_BIAS	12	7	TRUE	0.928875000688839	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI023129	0.887765046512915	0.0445011626745455	PASS	0.858062559415994	0.0674830918039381	0.900087368924588	0.218338597246019	0.887598529220912	0.0413834901007741	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	TRUE	0.0297024870969209	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI008313	0.901739665346397	0.0448910819251059	PASS	0.83941376421149	0.0819989661833286	0.915959081695801	0.219651334928665	0.901334795088276	0.0419213986852898	PASS_NO_SEVERE_OBSERVED_BIAS	12	6	TRUE	0.0623259011349072	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI000271	0.779378053254629	0.0448910819251059	PASS	0.710174958678232	0.066655137853369	0.791529452012571	0.217104454022314	0.779221771289034	0.0420897265274491	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	TRUE	0.069203094576397	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI031732	0.85872192382025	0.0448910819251059	PASS	0.827781715142339	0.0748964702338943	0.870606070431548	0.218338597246019	0.858566758932802	0.0424970128291003	PASS_NO_SEVERE_OBSERVED_BIAS	12	6	TRUE	0.0309402086779108	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI019186	1.10279907681684	0.0454980445968332	PASS	1.12372097624578	0.0747768009692984	1.1112420788593	0.231130709591962	1.10255777122562	0.0431052418433177	PASS_NO_SEVERE_OBSERVED_BIAS	12	6	TRUE	0.0209218994289366	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI027423	2.84018792838925	0.0461439679819691	PASS	2.69543898456833	0.0652513810197568	2.84381049917178	0.272887703868266	2.83948136408164	0.0451997111617121	PASS_NO_SEVERE_OBSERVED_BIAS	12	6	TRUE	0.144748943820917	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI031372	-0.887401731293767	0.0470549642911606	PASS	-0.893085716796064	0.0463316287609407	-0.872595456055375	0.231130709591962	-0.887805545963467	0.0439596077496463	PASS_NO_SEVERE_OBSERVED_BIAS	12	6	TRUE	0.00568398550229698	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI002571	-2.13628278313117	0.0471218406965286	PASS	-2.10826988669877	0.0786278401597307	-2.11520874310704	0.234411125125589	-2.13701583507722	0.0457548395444508	PASS_NO_SEVERE_OBSERVED_BIAS	12	6	TRUE	0.0280128964323971	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI011195	2.04354932662864	0.0474231076875316	PASS	2.08650683341499	0.177816231301566	2.0433246199452	0.231130709591962	2.04338371511239	0.0451997111617121	PASS_NO_SEVERE_OBSERVED_BIAS	12	7	TRUE	0.0429575067863532	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI027783	0.666614824234021	0.0477449693859909	PASS	0.626336826018179	0.0749927599335011	0.67825725558122	0.219651334928665	0.666380143260357	0.043815406490094	PASS_NO_SEVERE_OBSERVED_BIAS	12	6	TRUE	0.040277998215842	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI026128	-1.37410098340452	0.0480631480655992	PASS	-1.38828305802081	0.0372015516055036	-1.35564697109854	0.234411125125589	-1.37464401264657	0.0457548395444508	PASS_NO_SEVERE_OBSERVED_BIAS	12	5	TRUE	0.0141820746162913	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI020645	-0.620473196350287	0.0480631480655992	PASS	-0.602821178589278	0.05984513165674	-0.606761781348853	0.231130709591962	-0.620818732014818	0.0436121106340499	PASS_NO_SEVERE_OBSERVED_BIAS	12	7	TRUE	0.0176520177610089	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI016665	0.798179190399944	0.0480631480655992	PASS	0.636840235825973	0.10525692204224	0.809858795394951	0.231130709591962	0.79782908737918	0.0447229201742994	PASS_NO_SEVERE_OBSERVED_BIAS	12	4	TRUE	0.161338954573971	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI014624	-0.909684474941511	0.0480631480655992	PASS	-0.804801482443836	0.0961945928858436	-0.894935715458698	0.234411125125589	-0.910085941557615	0.0451997111617121	PASS_NO_SEVERE_OBSERVED_BIAS	12	5	TRUE	0.104882992497675	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI027341	-1.78477134217729	0.0489019238502396	PASS	-1.64892788393104	0.0606094532507246	-1.76328481484919	0.247085177451294	-1.78550310825563	0.0473479913151565	PASS_NO_SEVERE_OBSERVED_BIAS	12	6	TRUE	0.135843458246249	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI011255	0.761256886454984	0.0494938465126049	PASS	0.736808760283616	0.0637514807004098	0.773205895381851	0.217459494585274	0.761130580081913	0.0459360385870264	PASS_NO_SEVERE_OBSERVED_BIAS	12	6	TRUE	0.0244481261713678	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI005008	1.21112859870225	0.0497021210897854	PASS	1.15144934701819	0.0711736023529406	1.22138098473491	0.234411125125589	1.21112041125668	0.0468080697423411	PASS_NO_SEVERE_OBSERVED_BIAS	12	6	TRUE	0.0596792516840601	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
