panel	gene_id	contrast	baseMean	external_log2fc	external_lfc_se	external_signed_stat	external_p	genomewide_q	estimand	discovery_interaction_log2fc	discovery_q	discovery_mappability_status	external_q	confidence_lower	confidence_upper	measurable	direction_agrees	confidence_excludes_zero	threshold_pass	confirmatory_eligible	external_status	study	study_role	direct_replication	can_promote_tier_a	estimate	standard_error	statistic	degrees_freedom	p	q	measurable_fraction	frozen_gene_count	measurable_gene_count
A_B_D_external_genes	LITCHI030862	primary_24h	6.27473486414206	-0.232103792556192	0.977021848688132	-0.237562540559193	0.812220407094869	0.960604539085908	resistant-minus-susceptible cultivar-by-infection at 24 h	7.38186016098182	0.0286622782654542	PASS	0.914639342966326	-2.14703142809367	1.68282384298129	TRUE	FALSE	FALSE	FALSE	TRUE	unsupported	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI016994	primary_24h	10903.7120089877	-0.0229704752188672	0.169809670813133	-0.135271890634221	0.892396908801634	0.976690114136375	resistant-minus-susceptible cultivar-by-infection at 24 h	1.31490156469587	0.0253257166273663	PASS	0.949138908783241	-0.35579131423921	0.309850363801476	TRUE	FALSE	FALSE	FALSE	TRUE	unsupported	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI029020	primary_24h	597.352345148124	0.0143177013290909	0.105355204661259	0.135899326237613	0.891900868119244	0.976534657436411	resistant-minus-susceptible cultivar-by-infection at 24 h	-0.704909390242629	0.0388904992701055	PASS	0.949138908783241	-0.192174705390822	0.220810108049004	TRUE	FALSE	FALSE	FALSE	TRUE	unsupported	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI026900	primary_24h	82.4957172356838	-0.0249139385148664	0.250950839835197	-0.0992781635288715	0.920917415731952	0.984517573133572	resistant-minus-susceptible cultivar-by-infection at 24 h	1.05444528370577	0.00649100319243502	PASS	0.973843703992409	-0.516768546481933	0.4669406694522	TRUE	FALSE	FALSE	FALSE	TRUE	unsupported	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI010273	primary_24h	9.74357378470902	-0.0471307957051185	0.73376750090804	-0.064231238978006	0.948786103636527	0.989924128550117	resistant-minus-susceptible cultivar-by-infection at 24 h	-1.95528721108059	0.0339229289462483	PASS	0.974369178108981	-1.48528867051084	1.3910270791006	TRUE	TRUE	FALSE	FALSE	TRUE	unsupported	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI011255	primary_24h	422.438527866898	-0.0129955668161305	0.167380947942996	-0.077640657290078	0.938113900135289	0.988853311071076	resistant-minus-susceptible cultivar-by-infection at 24 h	0.761256886454984	0.0494938465126049	PASS	0.974369178108981	-0.341056196482576	0.315065062850315	TRUE	FALSE	FALSE	FALSE	TRUE	unsupported	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI015950	primary_24h	566.935174414546	0.0122335771357542	0.162947703476502	0.0750767078930836	0.940153679920781	0.98915431140715	resistant-minus-susceptible cultivar-by-infection at 24 h	0.883765913569474	0.0134135175408401	PASS	0.974369178108981	-0.307138053041703	0.331605207313211	TRUE	TRUE	FALSE	FALSE	TRUE	unsupported	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI016395	primary_24h	91.7547460878632	0.0145758382743162	0.263421174669014	0.0553328269552765	0.955873310089208	0.990794700549942	resistant-minus-susceptible cultivar-by-infection at 24 h	2.43386897971149	0.0166022529206087	PASS	0.974369178108981	-0.501720176842185	0.530871853390817	TRUE	TRUE	FALSE	FALSE	TRUE	unsupported	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI019857	primary_24h	219.412416461912	0.00954740083824628	0.168459349841589	0.056674805211015	0.954804244277038	0.990768417662897	resistant-minus-susceptible cultivar-by-infection at 24 h	1.03246151283045	0.0011709136879456	PASS	0.974369178108981	-0.320626857710301	0.339721659386794	TRUE	TRUE	FALSE	FALSE	TRUE	unsupported	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI022789	primary_24h	658.774676707161	0.00613744537114754	0.113287337874605	0.0541759166230999	0.956795008249543	0.990930454549751	resistant-minus-susceptible cultivar-by-infection at 24 h	1.27403475292407	0.0316462326146919	PASS	0.974369178108981	-0.215901656767498	0.228176547509793	TRUE	TRUE	FALSE	FALSE	TRUE	unsupported	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI028799	primary_24h	11.2005299389513	0.050964845481933	0.979007011651608	0.0520576920036089	0.958482724118073	0.991503745877152	resistant-minus-susceptible cultivar-by-infection at 24 h	-1.88299748759307	0.00361308750335099	PASS	0.974369178108981	-1.8678536379674	1.96978332893127	TRUE	FALSE	FALSE	FALSE	TRUE	unsupported	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI014624	primary_24h	2575.21119613086	0.0115947882341575	0.324863602428412	0.0356912505663436	0.971528547145286	0.993408569969928	resistant-minus-susceptible cultivar-by-infection at 24 h	-0.909684474941511	0.0480631480655992	PASS	0.979568850726614	-0.625126172413469	0.648315748881784	TRUE	FALSE	FALSE	FALSE	TRUE	unsupported	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI025608	primary_24h	12.8593582908528	-0.0415307758077915	1.58896040243772	-0.0261370741171879	0.979148006285948	0.994203007129732	resistant-minus-susceptible cultivar-by-infection at 24 h	-1.09304877967237	0.00127886488498145	PASS	0.979568850726614	-3.155835937446	3.07277438583041	TRUE	TRUE	FALSE	FALSE	TRUE	unsupported	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI026128	primary_24h	238.100351190434	0.0121798135214829	0.475598454060947	0.0256094472500579	0.979568850726614	0.994203007129732	resistant-minus-susceptible cultivar-by-infection at 24 h	-1.37410098340452	0.0480631480655992	PASS	0.979568850726614	-0.919976027540899	0.944335654583865	TRUE	FALSE	FALSE	FALSE	TRUE	unsupported	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI001375	primary_24h	NA	NA	NA	NA	NA	NA	NA	-2.04166764689842	0.0367086689249643	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI005805	primary_24h	NA	NA	NA	NA	NA	NA	NA	2.07255591145601	5.52532016694485e-08	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI008721	primary_24h	NA	NA	NA	NA	NA	NA	NA	-1.91058272270929	7.86851905355691e-11	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI009639	primary_24h	NA	NA	NA	NA	NA	NA	NA	-1.77880934382893	0.000368521671955845	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI010541	primary_24h	NA	NA	NA	NA	NA	NA	NA	-1.93771431424803	0.0127348877162897	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI010704	primary_24h	NA	NA	NA	NA	NA	NA	NA	-1.43552465463083	0.0245865363809489	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI010877	primary_24h	NA	NA	NA	NA	NA	NA	NA	-2.77434466350923	2.13991601641715e-07	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI013276	primary_24h	NA	NA	NA	NA	NA	NA	NA	-3.6536389628409	0.0132931244960457	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI016340	primary_24h	NA	NA	NA	NA	NA	NA	NA	-2.14737102487156	0.00412615327335507	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI017753	primary_24h	NA	NA	NA	NA	NA	NA	NA	-1.48680468278964	0.0127348877162897	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI018073	primary_24h	NA	NA	NA	NA	NA	NA	NA	-3.27682717125617	0.0216010862561126	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI019076	primary_24h	NA	NA	NA	NA	NA	NA	NA	-6.09732812414933	0.00711738457993625	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI020557	primary_24h	NA	NA	NA	NA	NA	NA	NA	2.23462873550162	0.00409053793462822	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI022817	primary_24h	NA	NA	NA	NA	NA	NA	NA	1.02582847907163	0.00537963195435942	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI023078	primary_24h	NA	NA	NA	NA	NA	NA	NA	-2.33502259632456	0.029974437210403	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI027135	primary_24h	NA	NA	NA	NA	NA	NA	NA	-1.05820066585026	0.017162174612666	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI029021	primary_24h	NA	NA	NA	NA	NA	NA	NA	-1.04867717991123	0.0348588277657599	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI029667	primary_24h	NA	NA	NA	NA	NA	NA	NA	-2.45463725882432	0.0132931244960457	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI030334	primary_24h	NA	NA	NA	NA	NA	NA	NA	-3.63502003196055	0.0246370068041364	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI030745	primary_24h	NA	NA	NA	NA	NA	NA	NA	3.65243254800581	0.00404258174463622	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI031005	primary_24h	NA	NA	NA	NA	NA	NA	NA	-2.63208593626992	0.0253257166273663	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI031010	primary_24h	NA	NA	NA	NA	NA	NA	NA	-1.99719086698081	0.0010156123433396	PASS	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	not_testable	PRJNA450886	primary_cross_context	FALSE	TRUE									
A_B_D_external_genes	LITCHI001999	secondary_48h	3462.50328826258	-0.937450911250975	0.197840444775006	-4.73841894318975	2.15392153052506e-06	0.000677389427301618	resistant-minus-susceptible cultivar-by-infection at 48 h	1.28092269464462	0.0045498264014885	PASS	0.000396321561616611	-1.32521105769537	-0.549690764806578	TRUE	FALSE	TRUE	TRUE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI006923	secondary_48h	93.9618728512587	1.3428959296373	0.334284454726923	4.01722518247015	5.88874475492647e-05	0.00733852309288323	resistant-minus-susceptible cultivar-by-infection at 48 h	-0.906502784197291	0.0418331787983868	PASS	0.00359151579911583	0.687710437780919	1.99808142149368	TRUE	FALSE	TRUE	TRUE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI025819	secondary_48h	211.510152880984	0.872981958903828	0.216848641191918	4.02576633224651	5.67900619547663e-05	0.00727156179000815	resistant-minus-susceptible cultivar-by-infection at 48 h	-1.180436171034	0.0106625384470729	PASS	0.00359151579911583	0.44796643207122	1.29799748573644	TRUE	FALSE	TRUE	TRUE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI031097	secondary_48h	1466.24725564532	0.820701111801658	0.20776038446951	3.95022907710348	7.80764304155616e-05	0.00897178263864973	resistant-minus-susceptible cultivar-by-infection at 48 h	-0.738820690518999	0.00657946825785566	PASS	0.00359151579911583	0.413498240827223	1.22790398277609	TRUE	FALSE	TRUE	TRUE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI007955	secondary_48h	4118.24204385044	0.519821519600911	0.152910946276567	3.39950495539228	0.000675079565518252	0.0369729980410087	resistant-minus-susceptible cultivar-by-infection at 48 h	-1.69097855203688	0.0223796779584966	PASS	0.0207024400092264	0.220121572056901	0.81952146714492	TRUE	FALSE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI017862	secondary_48h	211.398459301452	1.44162021760127	0.420571567748968	3.42776432871408	0.000608573521896005	0.0348732910449368	resistant-minus-susceptible cultivar-by-infection at 48 h	-2.56254810275721	0.0388904992701055	PASS	0.0207024400092264	0.617315091891745	2.26592534331079	TRUE	FALSE	TRUE	TRUE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI006337	secondary_48h	63.1778338152742	0.9319738297138	0.287375943274305	3.24304748370749	0.00118258500441349	0.0530653718913927	resistant-minus-susceptible cultivar-by-infection at 48 h	-1.42715758717594	0.00127886488498145	PASS	0.0310850915445832	0.368727330872937	1.49522032855466	TRUE	FALSE	TRUE	TRUE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI008817	secondary_48h	767.133675524808	0.712436211990202	0.231580726531615	3.07640546197588	0.00209512729604375	0.0737892847777131	resistant-minus-susceptible cultivar-by-infection at 48 h	-1.23258869770076	0.000795418321148719	PASS	0.0428337136080055	0.258546328474618	1.16632609550579	TRUE	FALSE	TRUE	TRUE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI026128	secondary_48h	238.100351190434	1.46090327212367	0.472429666759991	3.09231907924584	0.00198599251729726	0.0722127826877701	resistant-minus-susceptible cultivar-by-infection at 48 h	-1.37410098340452	0.0480631480655992	PASS	0.0428337136080055	0.534958140045833	2.38684840420152	TRUE	FALSE	TRUE	TRUE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI001963	secondary_48h	168.2030274403	0.747019188281097	0.245471387778619	3.0432026927505	0.00234074610636485	0.0793198765646433	resistant-minus-susceptible cultivar-by-infection at 48 h	-1.40869605221674	0.0242643296453318	PASS	0.0430697283571132	0.265904108999938	1.22813426756226	TRUE	FALSE	TRUE	TRUE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI021309	secondary_48h	1807.31165900634	-0.754576868354232	0.251647263148253	-2.99854987061667	0.00271267756541067	0.0879339205019018	resistant-minus-susceptible cultivar-by-infection at 48 h	1.64921595565161	0.0402714398320017	PASS	0.0453756974577785	-1.24779644093288	-0.261357295775583	TRUE	FALSE	TRUE	TRUE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI010845	secondary_48h	90.9438882039912	1.10615474848	0.384589474662441	2.87619610352282	0.00402499564138564	0.108826654400421	resistant-minus-susceptible cultivar-by-infection at 48 h	-0.589437260790394	0.0106625384470729	PASS	0.0617165998345798	0.352373229308439	1.85993626765157	TRUE	FALSE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI014624	secondary_48h	2575.21119613086	0.913637179903139	0.324157271079122	2.81849972657296	0.00482486521273544	0.121475468825134	resistant-minus-susceptible cultivar-by-infection at 48 h	-0.909684474941511	0.0480631480655992	PASS	0.0634125142245229	0.278300603261274	1.54897375654501	TRUE	FALSE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI027423	secondary_48h	4761.0888679357	-0.818478257936828	0.289176352593798	-2.83037755541005	0.00464931033926943	0.118217783179778	resistant-minus-susceptible cultivar-by-infection at 48 h	2.84018792838925	0.0461439679819691	PASS	0.0634125142245229	-1.38525349420133	-0.251703021672328	TRUE	FALSE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI019626	secondary_48h	160.788977929103	0.631874127901	0.226942353699597	2.78429353357906	0.00536444620736714	0.12907793652787	resistant-minus-susceptible cultivar-by-infection at 48 h	-1.87452672348075	0.0445011626745455	PASS	0.0658038734770369	0.18707528808304	1.07667296771896	TRUE	FALSE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI010765	secondary_48h	33.6887372809685	-1.68618082614759	0.619202728233892	-2.72314825058502	0.00646630336309908	0.143722658913205	resistant-minus-susceptible cultivar-by-infection at 48 h	-3.42056372242776	0.0316651525347151	PASS	0.0677340737810096	-2.89979587261496	-0.472565779680223	TRUE	TRUE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI023464	secondary_48h	461.476683115195	-0.706331601079815	0.260152180636227	-2.71507084565816	0.00662615939162051	0.145035698071694	resistant-minus-susceptible cultivar-by-infection at 48 h	2.36454357605204	0.0316462326146919	PASS	0.0677340737810096	-1.21622050562638	-0.196442696533251	TRUE	FALSE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI030689	secondary_48h	61.5443298046736	1.28314070950152	0.470079359769707	2.72962571709198	0.00634062680052744	0.141546794553244	resistant-minus-susceptible cultivar-by-infection at 48 h	-1.49712121452028	0.0375223053951341	PASS	0.0677340737810096	0.361802094477251	2.20447932452579	TRUE	FALSE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI010325	secondary_48h	45.2593706379818	0.905533789221139	0.337494564050944	2.68310629466746	0.00729418026409081	0.152866714011001	resistant-minus-susceptible cultivar-by-infection at 48 h	-1.77220035077222	0.0010156123433396	PASS	0.0697137773127576	0.244056598703243	1.56701097973904	TRUE	FALSE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI023626	secondary_48h	2.92684767366427	5.74442995186207	2.15120284533117	2.67033393170216	0.00757758449051713	0.156312749800932	resistant-minus-susceptible cultivar-by-infection at 48 h	-1.40847760833401	5.3720254067952e-07	PASS	0.0697137773127576	1.52814985157288	9.96071005215125	TRUE	FALSE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI019095	secondary_48h	70.9209315146217	-0.753376342095021	0.296945904399328	-2.53708278488964	0.0111780517534932	0.195601072904871	resistant-minus-susceptible cultivar-by-infection at 48 h	0.884172567831689	0.00617712054837334	PASS	0.0979410248877503	-1.33537962007438	-0.171373064115664	TRUE	FALSE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI017954	secondary_48h	413.513014321543	-0.447697810331738	0.178234530069516	-2.51184666718129	0.0120101259596576	0.203425501494432	resistant-minus-susceptible cultivar-by-infection at 48 h	-0.846025597742071	0.0380685849735174	PASS	0.100448326208045	-0.797031070069411	-0.0983645505940648	TRUE	TRUE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI007293	secondary_48h	1061.97519104137	0.335203986430791	0.140306544616973	2.38908304203397	0.0168904840983311	0.244768648299663	resistant-minus-susceptible cultivar-by-infection at 48 h	-0.730037782635866	0.017162174612666	PASS	0.129493711420538	0.0602082121862628	0.61019976067532	TRUE	FALSE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI008330	secondary_48h	149.855057351072	1.06802451257581	0.444926117958201	2.40045362469854	0.0163747654815506	0.239619629405939	resistant-minus-susceptible cultivar-by-infection at 48 h	-2.09059823672944	0.0259712123677265	PASS	0.129493711420538	0.19598534559652	1.94006367955511	TRUE	FALSE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI021860	secondary_48h	69.8407621060631	-0.628073648476492	0.285648128175454	-2.19876689719006	0.0278945014217841	0.323048540243109	resistant-minus-susceptible cultivar-by-infection at 48 h	-0.652689384570268	0.0316462326146919	PASS	0.196539147817118	-1.18793369195166	-0.0682136050013207	TRUE	TRUE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI025047	secondary_48h	1170.41771796208	-0.510479008647241	0.231400262320977	-2.20604334466636	0.0273809649658446	0.319443734848608	resistant-minus-susceptible cultivar-by-infection at 48 h	1.27862217879166	0.0422463167230025	PASS	0.196539147817118	-0.964015188809477	-0.0569428284850056	TRUE	FALSE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI027173	secondary_48h	24.4852127468345	-1.28982801804347	0.590130185649147	-2.18566690775976	0.028839983647077	0.326509144328641	resistant-minus-susceptible cultivar-by-infection at 48 h	-2.75525454245333	0.0402714398320017	PASS	0.196539147817118	-2.44646192810573	-0.133194107981202	TRUE	TRUE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI015740	secondary_48h	182.585516985553	1.02109881472092	0.471949723337368	2.16357540693165	0.0304969506750907	0.337517000152922	resistant-minus-susceptible cultivar-by-infection at 48 h	-1.96299486758937	1.15007301951712e-07	PASS	0.200408533007739	0.0960943544660411	1.94610327497581	TRUE	FALSE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI008095	secondary_48h	161.811012208708	0.447033625809005	0.20823857711958	2.14673780426523	0.0318141613054697	0.34436541242976	resistant-minus-susceptible cultivar-by-infection at 48 h	-1.02465519702955	0.00789590927451059	PASS	0.20185536828298	0.0388935144627607	0.855173737155249	TRUE	FALSE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI027669	secondary_48h	729.560497640129	0.406746320354244	0.192925326302123	2.10830961466031	0.0350042168370173	0.357411710263076	resistant-minus-susceptible cultivar-by-infection at 48 h	-1.1700691646389	0.0127348877162897	PASS	0.214692529933706	0.0286196290964454	0.784873011612043	TRUE	FALSE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI029534	secondary_48h	190.448330530732	0.582165355785351	0.280175577752775	2.07785903559036	0.0377223444799268	0.368933168937632	resistant-minus-susceptible cultivar-by-infection at 48 h	1.47658737766418	0.00237829105595826	PASS	0.223900367235695	0.0330313140422115	1.13129939752849	TRUE	TRUE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI002040	secondary_48h	2109.61080404142	0.411567163398351	0.203628688898538	2.02116492339359	0.0432626954338164	0.389540088227953	resistant-minus-susceptible cultivar-by-infection at 48 h	-0.723185622564108	0.0242237324194914	PASS	0.226123972581112	0.0124622669381048	0.810672059858596	TRUE	FALSE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI012815	secondary_48h	39.313412970303	-1.63505031703716	0.797791905030367	-2.04946967589867	0.0404162101170021	0.379518586986579	resistant-minus-susceptible cultivar-by-infection at 48 h	-2.54894194259723	0.000457096292226895	PASS	0.226123972581112	-3.19869371805428	-0.071406916020047	TRUE	TRUE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI016994	secondary_48h	10903.7120089877	0.342054245700028	0.169733966106132	2.01523745392332	0.0438797748905268	0.39212461618232	resistant-minus-susceptible cultivar-by-infection at 48 h	1.31490156469587	0.0253257166273663	PASS	0.226123972581112	0.0093817851788669	0.674726706221189	TRUE	TRUE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI027763	secondary_48h	134.327229981284	0.495599094995211	0.246346828699199	2.01179409376673	0.0442416468093479	0.393000872499688	resistant-minus-susceptible cultivar-by-infection at 48 h	-1.31900810871656	0.0180957507647159	PASS	0.226123972581112	0.0127681830391243	0.978430006951299	TRUE	FALSE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI030858	secondary_48h	505.836774316609	0.53016571347423	0.263142082983623	2.01475076682138	0.0439307699859829	0.39212461618232	resistant-minus-susceptible cultivar-by-infection at 48 h	-1.0251629884946	0.0420353555776357	PASS	0.226123972581112	0.0144167080094785	1.04591471893898	TRUE	FALSE	TRUE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI029789	secondary_48h	3427.03589827756	0.458999841220003	0.237209349920382	1.93499894238597	0.0529904254664553	0.428078579049878	resistant-minus-susceptible cultivar-by-infection at 48 h	-0.702223969804124	0.0290162118143486	PASS	0.263519953671021	-0.00592194142010516	0.92392162386011	TRUE	FALSE	FALSE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
A_B_D_external_genes	LITCHI014858	secondary_48h	1923.14948342429	-0.534550267951825	0.300071280804449	-1.7814109584855	0.0748453393085664	0.490752040649874	resistant-minus-susceptible cultivar-by-infection at 48 h	2.19092478072678	0.0180957507647159	PASS	0.362409011388848	-1.12267917112335	0.0535786352197	TRUE	FALSE	FALSE	FALSE	FALSE	not_testable	PRJNA450886	primary_cross_context	FALSE	FALSE									
