gene_id	transcript_id	stage_gene_q	stage_transcript_q	Guiwei_infected	Guiwei_mock	Yurong1_infected	Yurong1_mock	usage_interaction_difference	drimseq_lr	drimseq_df	drimseq_p	drimseq_q	expected_direction	exact_sequence_duplicate_status	transcript_mappability_status	dtu_status	reason
LITCHI014873	LITCHI014873.m1	0.0099380716004933	0	0.853069194670896	0.869555333782141	0.789222385315618	0.624462047087801	0.181246477339062	15.1435852451541	1	9.96362574284512e-05	0.0163880885916171	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI014873	LITCHI014873.m2	0.0099380716004933	0	0.146930805329104	0.13044466621786	0.210777614684382	0.3755379529122	-0.181246477339062	15.1435852451541	1	9.96362574284512e-05	0.0163880885916171	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI024301	LITCHI024301.m3	0.0099380716004933	0.000363719292698798	0.128093203071012	0.190532779236783	0.0130675526024363	0.184288284013875	-0.108781155245668	20.4589706838888	1	6.09233316611387e-06	0.00455230819061677	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI006667	LITCHI006667.m1	0.0101140536943419	0	0.93240030850712	0.950127315283436	0.976126877602551	0.919961758498955	0.0738921258799122	14.9191698822542	1	0.000112216882985307	0.0173139519728743	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI006667	LITCHI006667.m2	0.0101140536943419	0	0.06759969149288	0.0498726847165637	0.0238731223974494	0.0800382415010454	-0.0738921258799123	14.9191698822542	1	0.000112216882985307	0.0173139519728743	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI007968	LITCHI007968.m2	0.0101140536943419	0	0.171964140179299	0.710346635624266	0.72312149804486	0.475141665564828	0.786362327924998	14.9070368206158	1	0.000112940915339205	0.0173139519728743	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI007968	LITCHI007968.m3	0.0101140536943419	0	0.828035859820701	0.289653364375735	0.276878501955141	0.524858334435172	-0.786362327924998	14.9070368206158	1	0.000112940915339205	0.0173139519728743	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI020167	LITCHI020167.m1	0.0101140536943419	0	0.953986117441332	0.968916124640796	0.937139858041225	0.913728106767815	0.0383417584728748	14.9184885869618	1	0.000112257414746795	0.0173139519728743	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI020167	LITCHI020167.m2	0.0101140536943419	0	0.0460138825586684	0.0310838753592044	0.0628601419587745	0.0862718932321854	-0.0383417584728749	14.9184885869618	1	0.000112257414746795	0.0173139519728743	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI031153	LITCHI031153.m1	0.0101140536943419	0.00508395138684585	0.630492445493891	0.729446390913218	0.515195871872575	0.332688995580111	0.281460821711792	15.4402155695716	1	8.51566751358469e-05	0.0151081337123036	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI008816	LITCHI008816.m1	0.010732739807544	0	0.780191302956199	0.871474343419732	0.837887532908076	0.798973331195358	0.130197242176251	14.6134162861854	1	0.000131971654517919	0.0189260916556368	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI008816	LITCHI008816.m3	0.010732739807544	0	0.219808697043801	0.128525656580268	0.162112467091924	0.201026668804642	-0.130197242176251	14.6134162861854	1	0.000131971654517919	0.0189260916556368	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI026772	LITCHI026772.m1	0.010732739807544	0	0.594570347770039	0.657482929803987	0.78590840654037	0.722164861928332	0.126656126645986	14.6598205812625	1	0.000128762003834875	0.0189260916556368	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI026772	LITCHI026772.m2	0.010732739807544	0	0.405429652229961	0.342517070196013	0.21409159345963	0.277835138071668	-0.126656126645987	14.6598205812625	1	0.000128762003834875	0.0189260916556368	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI026965	LITCHI026965.m1	0.010732739807544	0	0.0831454344331137	0.0449042133361924	0.0716183523033901	0.0857970341200559	-0.0524199029135872	14.5981372877723	1	0.000133045989472811	0.0189260916556368	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI026965	LITCHI026965.m2	0.010732739807544	0	0.916854565566886	0.955095786663808	0.92838164769661	0.914202965879944	0.0524199029135873	14.5981372877723	1	0.000133045989472811	0.0189260916556368	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI011041	LITCHI011041.m1	0.010732739807544	0.000701042610813954	0.0724581827748797	0.220663307145839	0.354614121143428	0.261706312594618	0.241112932919769	17.8834823065408	1	2.34850624338906e-05	0.00797765310557334	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI014333	LITCHI014333.m1	0.010732739807544	0.00139422580208562	0.0968669938006	0.0510765141050263	0.0472995881213497	0.0903419596295608	-0.0888328512037848	16.5772961555049	1	4.67068327999417e-05	0.0106884186943635	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI030034	LITCHI030034.m1	0.010732739807544	0.00240385897503436	0.0619725266907885	0.074024589191662	0.0390661687139061	0	0.0511182312147796	16.8588625767152	1	4.026486923912e-05	0.009886243009577	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI014333	LITCHI014333.m2	0.010732739807544	0.0136421204350825	0.831246881484851	0.885597141811531	0.898878209105191	0.843629745384796	0.109598724047075	12.2833647545194	1	0.000457013661090556	0.0415968088449004	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI022524	LITCHI022524.m1	0.0108692684206206	0	0.896587245098105	0.916669925901017	0.93024810034336	0.823847178876239	0.126483602270033	14.4714402272657	1	0.000142300780246862	0.0198574185584802	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI022524	LITCHI022524.m2	0.0108692684206206	0	0.103412754901895	0.0833300740989833	0.0697518996566399	0.176152821123761	-0.126483602270033	14.4714402272657	1	0.000142300780246862	0.0198574185584802	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI026344	LITCHI026344.m2	0.0108692684206206	0.0010934054764169	0.459756822755429	0.526978789152722	0.456264126067998	0.34289709473533	0.180588997729961	17.0385125281173	1	3.662929397315e-05	0.0096396091972673	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI001815	LITCHI001815.m2	0.0108692684206206	0.0147542079180981	0.0911289868821854	0.069669888840657	0.0125173852573018	0.124096213053103	-0.13303792583733	12.1371640470461	1	0.000494268805881608	0.0419380673581635	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI001815	LITCHI001815.m1	0.0108692684206206	0.0160059706860749	0.729841941702723	0.733132753300518	0.890683330318115	0.695914454607875	0.198059687308035	11.9853538313182	1	0.000536203099610518	0.0420925968423662	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI004619	LITCHI004619.m1	0.011615824881319	0.000803725038227373	0.0897334476132515	0.0264221923881172	0.0243374587887546	0.0678242436618353	-0.106798040098215	17.6234384666313	1	2.69249435216717e-05	0.00833617369033719	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI023234	LITCHI023234.m7	0.011615824881319	0.00108087822338564	0.0268753541388169	0.0720688087689315	0.0649715923466173	0.0183727034120735	0.0917923435646583	17.0603945613402	1	3.62096285847326e-05	0.0096396091972673	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI005404	LITCHI005404.m13	0.0142102395445575	0.00355689144649406	0.113349556568174	0.0544954089902731	0.0301293356848912	0.0787673468142968	-0.107492158707306	17.855630456761	1	2.38313096530599e-05	0.00797765310557334	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI026085	LITCHI026085.m2	0.0142102395445575	0.0049807396166604	0.12938638567621	0.0630522612191386	0.0242272347535505	0.127100032541356	-0.169206922244877	14.1717639170238	1	0.000166855736099136	0.0225183937863705	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI023325	LITCHI023325.m1	0.014334524587971	0	0.557345265571628	0.872508821192019	0.780488779496602	0.774140029064376	0.321512306052617	13.7758370043302	1	0.000205968352366219	0.0262277442246984	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI023325	LITCHI023325.m2	0.014334524587971	0	0.442654734428373	0.127491178807981	0.219511220503398	0.225859970935624	-0.321512306052617	13.7758370043302	1	0.000205968352366219	0.0262277442246984	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI023042	LITCHI023042.m5	0.014334524587971	0.000722405090826875	0.126687180828214	0.0407636232033916	0.104201331378214	0.117530774281764	-0.0992530005283723	19.1473789804149	1	1.21003548136192e-05	0.0056571130244994	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI015656	LITCHI015656.m2	0.014334524587971	0.00249009126723537	0.0469442985975208	0.107035837705316	0.122897353231456	0.0726488986248022	0.110339993714448	15.4791917235634	1	8.34185368692634e-05	0.0150656387927563	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI020729	LITCHI020729.m3	0.014334524587971	0.0143538590778604	0.0130656469088591	0.111813072383672	0.128522006402973	0.218480628841593	0.00878880303619217	13.4853871868108	1	0.000240428521327273	0.0292028180904433	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI021887	LITCHI021887.m1	0.0147957551045372	0	0.868187422190687	0.685267256498567	0.671383942158216	0.932492946429111	-0.444029169963014	13.6334374583093	1	0.000222192702763554	0.0276253761939883	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI021887	LITCHI021887.m2	0.0147957551045372	0	0.131812577809313	0.314732743501433	0.328616057841784	0.0675070535708891	0.444029169963014	13.6334374583093	1	0.000222192702763554	0.0276253761939883	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI004192	LITCHI004192.m5	0.0150208460657293	0.00569793121529345	0.0647010647010647	0.108241786821248	0.123766983642787	0	0.167307705762971	15.9915074897726	1	6.36272642447093e-05	0.0128804423387687	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI007885	LITCHI007885.m5	0.0151899037306775	0.000770012754888513	0.0420028608377743	0.00666079259763369	0.0195652026637942	0.0490171515381599	-0.0647940171145064	19.0255786301714	1	1.28977877695997e-05	0.0056571130244994	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI007749	LITCHI007749.m3	0.0151951255830222	0.0437385968538193	0.0670191202588276	0	0.0303030303030303	0.104624710709026	-0.141340800664823	12.1593760365649	1	0.000488417138529365	0.0419380673581635	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI019778	LITCHI019778.m1	0.0164373834211306	0	0.221379073351017	0.355835536325921	0.291739959552191	0.212534061137377	0.213662361389719	13.3296415005389	1	0.000261243460122498	0.030205863242526	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI019778	LITCHI019778.m2	0.0164373834211306	0	0.778620926648983	0.644164463674079	0.708260040447809	0.787465938862623	-0.213662361389719	13.3296415005389	1	0.000261243460122498	0.030205863242526	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI009858	LITCHI009858.m2	0.0164373834211306	0.00197839816973963	0.0642887928127301	0.0723482308913279	0.0972852461938442	0.0223494140092668	0.0829952702631751	15.9142816487874	1	6.6276719586965e-05	0.0130346702876311	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI014398	LITCHI014398.m1	0.0164617154317487	0	0.850489281350988	0.924286820115907	0.891163571075834	0.797565986771969	0.167395123068784	13.2942085578688	1	0.000266227203747957	0.030205863242526	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI014398	LITCHI014398.m2	0.0164617154317487	0	0.149510718649012	0.0757131798840929	0.108836428924166	0.202434013228031	-0.167395123068784	13.2942085578688	1	0.000266227203747957	0.030205863242526	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI030778	LITCHI030778.m2	0.0169888395156586	0	0.55935132955335	0.83641975308642	0.773168214654283	0.323284907183212	0.726951731004141	13.2129395219727	1	0.000278022980136885	0.0302479629626884	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI030778	LITCHI030778.m3	0.0169888395156586	0	0.44064867044665	0.16358024691358	0.226831785345717	0.676715092816788	-0.726951731004141	13.2129395219727	1	0.000278022980136885	0.0302479629626884	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI010171	LITCHI010171.m1	0.0180753948805057	0	0.914891328200284	0.808513020763683	0.800407809303181	0.893438863225046	-0.199409361358467	13.0748664860148	1	0.000299284551352231	0.0319304261206198	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI010171	LITCHI010171.m2	0.0180753948805057	0	0.0851086717997157	0.191486979236317	0.199592190696819	0.106561136774954	0.199409361358467	13.0748664860148	1	0.000299284551352231	0.0319304261206198	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI026279	LITCHI026279.m3	0.0183170872800826	0.00289540098173138	0.236340874541715	0	0	0.248912870326928	-0.485253744868643	16.5059265019845	1	4.84982451695475e-05	0.0109398184461022	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI020730	LITCHI020730.m3	0.0190550039473052	0.0155007617907052	0	0.713663872390019	0.184873949579832	0	0.898537821969851	12.0451305385759	1	0.000519278504347846	0.0420482440187307	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI022365	LITCHI022365.m1	0.0193487575586198	0	0.851689009226829	0.987951807228916	0.879524410774411	0.641476194368013	0.374311014408485	12.8832049943903	1	0.000331543978189674	0.0342162053308167	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI022365	LITCHI022365.m2	0.0193487575586198	0	0.148310990773171	0.0120481927710843	0.120475589225589	0.358523805631987	-0.374311014408484	12.8832049943903	1	0.000331543978189674	0.0342162053308167	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI005430	LITCHI005430.m1	0.019519084138051	0	0.822692339222434	0.911534158164886	0.952347843776673	0.865703121345998	0.175486541373128	12.7251620513416	1	0.000360768594003252	0.034948074228904	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI005430	LITCHI005430.m2	0.019519084138051	0	0.177307660777566	0.0884658418351141	0.0476521562233266	0.134296878654002	-0.175486541373127	12.7251620513416	1	0.000360768594003252	0.034948074228904	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI016834	LITCHI016834.m2	0.019519084138051	0	0.863598570127379	0.924268365883978	0.901332851869078	0.831722841135925	0.130279806489752	12.7886670460575	1	0.000348725508484238	0.0344148486185382	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI016834	LITCHI016834.m3	0.019519084138051	0	0.136401429872621	0.0757316341160215	0.0986671481309225	0.168277158864075	-0.130279806489752	12.7886670460575	1	0.000348725508484238	0.0344148486185382	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI026935	LITCHI026935.m1	0.019519084138051	0	0.987786762457815	0.94009419945958	0.966634337298838	0.982254488725144	-0.0633127144245413	12.7903994749358	1	0.00034840271386417	0.0344148486185382	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI026935	LITCHI026935.m2	0.019519084138051	0	0.0122132375421849	0.0599058005404204	0.033365662701162	0.0177455112748561	0.0633127144245414	12.7903994749358	1	0.00034840271386417	0.0344148486185382	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI008462	LITCHI008462.m5	0.019519084138051	0.00282790123727557	0.0979147827962132	0.046558598258315	0.0270095350052247	0.0885804988034803	-0.112927148336154	15.2388330310787	1	9.47352359041104e-05	0.0160846169346871	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI009111	LITCHI009111.m4	0.019519084138051	0.0101290261710245	0.0664288813115805	0.022710014092749	0.0364587030070741	0.154946215432519	-0.162206379644276	12.8397975380067	1	0.00033932432686913	0.0344148486185382	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI023002	LITCHI023002.m2	0.019519084138051	0.0171150732002568	0.277603829880884	0.121993127147766	0.229164973985626	0.284835035822164	-0.211280764569655	15.5137261563796	1	8.1908321052992e-05	0.0150387487142645	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI001002	LITCHI001002.m1	0.019519084138051	0.0306453858694279	0.132642898675016	0.105314416575389	0.0545562250867791	0.249050951721468	-0.221823208734315	12.0666696597473	1	0.000513313163388568	0.0419380673581635	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI026773	LITCHI026773.m1	0.0204450957189761	0.00261197663043564	0.810630308384611	0.804316496802137	0.751220991245829	0.534183459661746	0.210723720001609	15.3888798831031	1	8.75017200030421e-05	0.0153516906538671	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI026773	LITCHI026773.m4	0.0204450957189761	0.0236290601480278	0.132213768243633	0.138711522278973	0.196489687745882	0.375836722894508	-0.172849281113286	11.2608769298531	1	0.000791578064258151	0.0503992646557912	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI018859	LITCHI018859.m4	0.0204593022392757	0.0495337421488144	0.0877325278922267	0.0108628681829198	0.0460257617401183	0.0757940483798341	-0.106637946349023	9.89266373036662	1	0.00165938989870884	0.078698935843204	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI027642	LITCHI027642.m1	0.0207931787006548	0.00209636740036691	0.165188190650636	0.430821575719635	0.396074486998045	0.124431448992853	0.537276423074192	15.8046765577892	1	7.02287115255762e-05	0.0132013256546291	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI029035	LITCHI029035.m1	0.0211909477907923	0.0203116740549842	0.0170857511283043	0.0472387272817948	0.0591187013763461	0.02908875037103	0.0601829271588066	12.834851304302	1	0.000340222495722686	0.0344148486185382	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI002080	LITCHI002080.m1	0.0224451238188789	0.00128897059238004	0.391826401951337	0.0362573099415205	0	0.22504559936748	-0.580614691377297	18.0435946534199	1	2.15903815050181e-05	0.00792818892940082	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI019525	LITCHI019525.m1	0.0231578870500469	0	0.657105536677721	0.656135186911415	0.855239088398839	0.755514168053374	0.0987545705791593	12.2670927250292	1	0.000461015930833285	0.0415968088449004	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI019525	LITCHI019525.m3	0.0231578870500469	0	0.342894463322279	0.343864813088585	0.144760911601161	0.244485831946626	-0.0987545705791591	12.2670927250292	1	0.000461015930833285	0.0415968088449004	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI022415	LITCHI022415.m1	0.0231578870500469	0	0.72964042387658	0.802559848458155	0.830758291742066	0.773676458522848	0.130001257800793	12.2207474170718	1	0.000472609939796875	0.0419242188168127	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI022415	LITCHI022415.m2	0.0231578870500469	0	0.27035957612342	0.197440151541845	0.169241708257935	0.226323541477152	-0.130001257800793	12.2207474170718	1	0.000472609939796875	0.0419242188168127	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI017768	LITCHI017768.m2	0.0231578870500469	0.00333420919200971	0.00623862812591515	0.00140056022408964	0	0.122859227423777	-0.127697295325602	16.2384738469555	1	5.58483249335473e-05	0.0117611449309318	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI021922	LITCHI021922.m1	0.0237928692861412	0	0.468036489034945	0.377714401253423	0.415099934508229	0.518034044234175	-0.193256197507469	12.1354230844154	1	0.000494730435676405	0.0419380673581635	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI021922	LITCHI021922.m2	0.0237928692861412	0	0.531963510965055	0.622285598746577	0.584900065491771	0.481965955765825	0.193256197507469	12.1354230844154	1	0.000494730435676405	0.0419380673581635	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
