gene_id	feature_id	lr	df	pvalue	adj_pvalue
LITCHI017702	LITCHI017702.m2	0.242531366413459	1	0.622383776946785	0.974415520649815
LITCHI017704	LITCHI017704.m1	0.253674997133203	1	0.614499204193786	0.970971434660839
LITCHI017704	LITCHI017704.m2	0.253674997133203	1	0.614499204193786	0.970971434660839
LITCHI017705	LITCHI017705.m1	0.167475251430005	1	0.682365448668522	0.990945501193411
LITCHI017705	LITCHI017705.m3	1.25971886680054	1	0.261704311971321	0.795440055058162
LITCHI017705	LITCHI017705.m4	-0.021025017471402	1	1	1
LITCHI017705	LITCHI017705.m5	-0.0972809330196469	1	1	1
LITCHI017705	LITCHI017705.m7	0.407513980535441	1	0.523234015180957	0.943673912016826
LITCHI017713	LITCHI017713.m1	0.459890293946046	1	0.497675248901932	0.934055187967035
LITCHI017713	LITCHI017713.m3	0.459890293946046	1	0.497675248901932	0.934055187967035
LITCHI017720	LITCHI017720.m1	0.205663730856031	1	0.650187567946968	0.979931656438836
LITCHI017720	LITCHI017720.m3	0.205663730856031	1	0.650187567946968	0.979931656438836
LITCHI017724	LITCHI017724.m1	2.26507665194504	1	0.132319665014673	0.652303312701118
LITCHI017724	LITCHI017724.m4	1.26537222044726	1	0.260636646845384	0.794659714612865
LITCHI017724	LITCHI017724.m5	0.0955039982836752	1	0.757293220402056	1
LITCHI017725	LITCHI017725.m1	5.95309011155041	1	0.0146915105734636	0.239647677639452
LITCHI017725	LITCHI017725.m2	0.024299665397848	1	0.876124851842541	1
LITCHI017725	LITCHI017725.m4	0.0395914772234391	1	0.842281462120663	1
LITCHI017725	LITCHI017725.m5	5.18209509454027	1	0.0228207907982653	0.30434145836538
LITCHI017728	LITCHI017728.m2	0.93409596697893	1	0.333800847526833	0.850870799933546
LITCHI017728	LITCHI017728.m3	1.48062526423018	1	0.223676719537914	0.766939814488879
LITCHI017728	LITCHI017728.m4	1.74365968327038	1	0.186675787978673	0.72900880831452
LITCHI017728	LITCHI017728.m6	0.856082056474406	1	0.354837427903471	0.867098113331009
LITCHI017728	LITCHI017728.m9	0.0122681187931448	1	0.911805444091491	1
LITCHI017729	LITCHI017729.m1	5.12950089554579	1	0.02352249073135	0.308744911594362
LITCHI017729	LITCHI017729.m3	5.12950089554579	1	0.02352249073135	0.308744911594362
LITCHI017734	LITCHI017734.m1	0.0471322490484454	1	0.828130702841435	1
LITCHI017734	LITCHI017734.m12	0.0471322490484454	1	0.828130702841435	1
LITCHI017737	LITCHI017737.m1	1.08531447056885	1	0.297511707408843	0.821996475937994
LITCHI017737	LITCHI017737.m2	3.54293899085315	1	0.0597994146965106	0.478819857027334
LITCHI017737	LITCHI017737.m6	0.827016487899527	1	0.363136663787328	0.871020495397525
LITCHI017737	LITCHI017737.m7	0.520668385972385	1	0.470556706764237	0.921166550944377
LITCHI017740	LITCHI017740.m1	0.740362684853608	1	0.389544721997184	0.882347876388561
LITCHI017740	LITCHI017740.m2	0.151874879229581	1	0.69675005689953	0.994997141941176
LITCHI017740	LITCHI017740.m4	0.240908602223499	1	0.623550643246156	0.974531827632209
LITCHI017740	LITCHI017740.m5	0.317576902394649	1	0.573067489557702	0.955616819106148
LITCHI017740	LITCHI017740.m8	4.37596270491486	1	0.0364492351263555	0.386264042043727
LITCHI017744	LITCHI017744.m1	0.45179369696416	1	0.501484384819964	0.934265639108926
LITCHI017744	LITCHI017744.m2	0.562725846568355	1	0.453164037832397	0.915163050124433
LITCHI017744	LITCHI017744.m4	0.354773893785023	1	0.551423105557936	0.951240950843907
LITCHI017744	LITCHI017744.m5	0.156802665245777	1	0.692117449275344	0.992811981543914
LITCHI017745	LITCHI017745.m1	0.476888586999849	1	0.489835049267567	0.93160549747726
LITCHI017745	LITCHI017745.m5	0.46772534691263	1	0.494035480681457	0.933091250451152
LITCHI017745	LITCHI017745.m6	0.007772171869874	1	0.929749570750093	1
LITCHI017755	LITCHI017755.m1	0.0859781344333896	1	0.769353781429456	1
LITCHI017755	LITCHI017755.m3	-0.119188523778575	1	1	1
LITCHI017755	LITCHI017755.m6	1.73531866456324	1	0.187733077699304	0.729441265286486
LITCHI017755	LITCHI017755.m8	0.00660504765983205	1	0.935226082990425	1
LITCHI017755	LITCHI017755.m9	0.623737929257914	1	0.42966163027196	0.902055197712304
LITCHI017756	LITCHI017756.m1	NA	1	NA	NA
LITCHI017756	LITCHI017756.m2	NA	1	NA	NA
LITCHI017757	LITCHI017757.m1	0.146745798876509	1	0.701664791040812	0.995265741680909
LITCHI017757	LITCHI017757.m2	0.146745798876509	1	0.701664791040812	0.995265741680909
LITCHI017758	LITCHI017758.m1	1.5856116880459	1	0.207954223275588	0.752428319322077
LITCHI017758	LITCHI017758.m2	1.79359120808658	1	0.180489221617246	0.721788083035359
LITCHI017758	LITCHI017758.m3	1.61381893514772	1	0.203955807326149	0.747231499922587
LITCHI017765	LITCHI017765.m1	0.00390765548218042	1	0.950155708954621	1
LITCHI017765	LITCHI017765.m2	0.0707824639976025	1	0.790200902217573	1
LITCHI017765	LITCHI017765.m3	0.364950353978202	1	0.545769707133106	0.951240950843907
LITCHI017767	LITCHI017767.m1	1.53646077914163	1	0.215145380824281	0.760878097063607
LITCHI017767	LITCHI017767.m2	1.53646077914163	1	0.215145380824281	0.760878097063607
LITCHI017768	LITCHI017768.m1	0.617658703122288	1	0.431918659389032	0.903272767666605
LITCHI017768	LITCHI017768.m2	16.2384738469555	1	5.58483249335473e-05	0.0117611449309318
LITCHI017768	LITCHI017768.m3	0.14077761968656	1	0.707509173712172	0.996161280569655
LITCHI017768	LITCHI017768.m4	1.53038009509328	1	0.216055408210409	0.760878097063607
LITCHI017769	LITCHI017769.m1	0.312889578810427	1	0.575912413763433	0.956310126673086
LITCHI017769	LITCHI017769.m2	0.959509040170815	1	0.327310605764657	0.848915839234161
LITCHI017769	LITCHI017769.m3	0.962564693647437	1	0.326541549867119	0.848652578762511
LITCHI017772	LITCHI017772.m2	0.0683782163541764	1	0.793712896463638	1
LITCHI017772	LITCHI017772.m3	0.0392317604855634	1	0.842990226057352	1
LITCHI017772	LITCHI017772.m5	0.0373480847920291	1	0.846758071778669	1
LITCHI017772	LITCHI017772.m6	0.269911917042919	1	0.603390865191818	0.968347300525243
LITCHI017772	LITCHI017772.m7	0.49683005240513	1	0.480896290939815	0.928051079810707
LITCHI017772	LITCHI017772.m8	-0.00867948145605624	1	1	1
LITCHI017780	LITCHI017780.m1	0.658842121018097	1	0.41696901591538	0.897198935194468
LITCHI017780	LITCHI017780.m2	0.658842121018097	1	0.41696901591538	0.897198935194468
LITCHI017781	LITCHI017781.m1	0.314124241180252	1	0.575160344534524	0.956210654984338
LITCHI017781	LITCHI017781.m2	0.314124241180252	1	0.575160344534524	0.956210654984338
LITCHI017782	LITCHI017782.m1	0.0357297299051425	1	0.850074716997755	1
LITCHI017782	LITCHI017782.m3	0.0357297299051425	1	0.850074716997755	1
LITCHI017785	LITCHI017785.m1	5.15755869312125	1	0.0231454093754858	0.307631324948587
LITCHI017785	LITCHI017785.m2	1.23583286174835	1	0.266275676991053	0.800570509384596
LITCHI017785	LITCHI017785.m3	1.39277571725688	1	0.237936906224677	0.775583457800144
LITCHI017785	LITCHI017785.m4	1.33303463663469	1	0.248266069514896	0.786409909870007
LITCHI017785	LITCHI017785.m5	0.945765849966847	1	0.330799410627383	0.849935028968751
LITCHI017785	LITCHI017785.m7	8.26148657329031	1	0.00404949546164339	0.131838213070823
LITCHI017785	LITCHI017785.m9	0.0830766706421855	1	0.773170503171407	1
LITCHI017795	LITCHI017795.m1	NA	1	NA	NA
LITCHI017795	LITCHI017795.m2	NA	1	NA	NA
LITCHI017795	LITCHI017795.m3	NA	1	NA	NA
LITCHI017795	LITCHI017795.m6	NA	1	NA	NA
LITCHI017795	LITCHI017795.m7	NA	1	NA	NA
LITCHI017795	LITCHI017795.m9	NA	1	NA	NA
LITCHI017796	LITCHI017796.m2	-0.0625006320187822	1	1	1
LITCHI017796	LITCHI017796.m3	0.00236132455756888	1	0.961243280310658	1
LITCHI017796	LITCHI017796.m4	0.0707266191020608	1	0.790281747045958	1
LITCHI017796	LITCHI017796.m5	0.0840601955424063	1	0.771868747045554	1
LITCHI017797	LITCHI017797.m1	0.012599484223756	1	0.910627227716234	1
LITCHI017797	LITCHI017797.m2	0.147368109290255	1	0.701063282763617	0.995265741680909
LITCHI017797	LITCHI017797.m3	0.119954045774648	1	0.729084335938725	1
LITCHI017800	LITCHI017800.m1	NA	1	NA	NA
LITCHI017800	LITCHI017800.m2	NA	1	NA	NA
LITCHI017802	LITCHI017802.m1	0.57256418815814	1	0.449241771714021	0.911894887410981
LITCHI017802	LITCHI017802.m5	0.57256418815814	1	0.449241771714021	0.911894887410981
LITCHI017805	LITCHI017805.m1	0.284522210549767	1	0.593752403017854	0.963841689758534
LITCHI017805	LITCHI017805.m2	0.284522210549767	1	0.593752403017854	0.963841689758534
LITCHI017806	LITCHI017806.m1	0.209386293383432	1	0.647248846697643	0.978651660380713
LITCHI017806	LITCHI017806.m4	0.00841683238832047	1	0.926901997071462	1
LITCHI017806	LITCHI017806.m5	0.210444760836253	1	0.646419028197067	0.97856877915649
LITCHI017807	LITCHI017807.m1	NA	1	NA	NA
LITCHI017807	LITCHI017807.m2	NA	1	NA	NA
LITCHI017809	LITCHI017809.m1	NA	1	NA	NA
LITCHI017809	LITCHI017809.m2	NA	1	NA	NA
LITCHI017809	LITCHI017809.m3	NA	1	NA	NA
LITCHI017809	LITCHI017809.m4	NA	1	NA	NA
LITCHI017812	LITCHI017812.m2	0.388922440295573	1	0.532866357285408	0.947814057445786
LITCHI017812	LITCHI017812.m3	0.388922440295573	1	0.532866357285408	0.947814057445786
LITCHI017814	LITCHI017814.m1	0.170630379696377	1	0.679552175954243	0.990708589337225
LITCHI017814	LITCHI017814.m2	0.170630379579961	1	0.679552176057481	0.990708589337225
LITCHI017817	LITCHI017817.m1	1.22574781047297	1	0.268235584293251	0.80122184456223
LITCHI017817	LITCHI017817.m2	1.22574781047297	1	0.268235584293251	0.80122184456223
LITCHI017825	LITCHI017825.m1	0.456283182138577	1	0.499366175270292	0.934265639108926
LITCHI017825	LITCHI017825.m3	-0.00103004276752472	1	1	1
LITCHI017825	LITCHI017825.m4	0.394202496565413	1	0.530098621580635	0.946433427720287
LITCHI017825	LITCHI017825.m6	0.0194812752888538	1	0.888995526396606	1
LITCHI017825	LITCHI017825.m7	0.00374893276602961	1	0.951177209477809	1
LITCHI017826	LITCHI017826.m1	0.141981727414532	1	0.706318801445748	0.996082455719568
LITCHI017826	LITCHI017826.m2	0.39793407007528	1	0.528158122304558	0.946178437847626
LITCHI017826	LITCHI017826.m3	0.426120865115081	1	0.513898545414042	0.940477548112437
LITCHI017827	LITCHI017827.m1	NA	1	NA	NA
LITCHI017827	LITCHI017827.m2	NA	1	NA	NA
LITCHI017827	LITCHI017827.m3	NA	1	NA	NA
LITCHI017849	LITCHI017849.m1	3.28189789675525	1	0.0700478825499553	0.508765439495765
LITCHI017849	LITCHI017849.m2	3.28189789675525	1	0.0700478825499553	0.508765439495765
LITCHI017860	LITCHI017860.m1	0.480626745440532	1	0.488138563781577	0.931304497410382
LITCHI017860	LITCHI017860.m2	0.480626745440532	1	0.488138563781577	0.931304497410382
LITCHI017862	LITCHI017862.m1	NA	1	NA	NA
LITCHI017862	LITCHI017862.m2	NA	1	NA	NA
LITCHI017862	LITCHI017862.m4	NA	1	NA	NA
LITCHI017862	LITCHI017862.m5	NA	1	NA	NA
LITCHI017865	LITCHI017865.m1	-0.080290365847759	1	1	1
LITCHI017865	LITCHI017865.m2	0.431403247144772	1	0.511301198393573	0.939209623386985
LITCHI017865	LITCHI017865.m3	5.32010213503963	1	0.0210807757894071	0.294832107807562
LITCHI017871	LITCHI017871.m1	NA	1	NA	NA
LITCHI017871	LITCHI017871.m2	NA	1	NA	NA
LITCHI017881	LITCHI017881.m1	0.167169129017566	1	0.682640045120558	0.990979710623666
LITCHI017881	LITCHI017881.m2	0.167169129017566	1	0.682640045120558	0.990979710623666
LITCHI017884	LITCHI017884.m1	2.4227598382131	1	0.119584083956574	0.627111486441152
LITCHI017884	LITCHI017884.m2	-0.00522493310563732	1	1	1
LITCHI017884	LITCHI017884.m3	1.61444528396532	1	0.203868056247986	0.747231499922587
LITCHI017885	LITCHI017885.m1	0.336214265145827	1	0.562022613698894	0.95357761677497
LITCHI017885	LITCHI017885.m4	0.336214265145827	1	0.562022613698894	0.95357761677497
LITCHI017887	LITCHI017887.m1	3.94896098557365	1	0.0469003174237579	0.433073691298911
LITCHI017887	LITCHI017887.m2	1.0050613644089	1	0.316088897361083	0.838981882616046
LITCHI017887	LITCHI017887.m3	1.68125287317525	1	0.194758058303483	0.738295907454265
LITCHI017890	LITCHI017890.m1	0.599944555899128	1	0.438599181298472	0.905822853971604
LITCHI017890	LITCHI017890.m4	0.599944555899128	1	0.438599181298472	0.905822853971604
LITCHI017919	LITCHI017919.m3	0.584084499627352	1	0.444715766220544	0.909550624064913
LITCHI017919	LITCHI017919.m4	0.63119690224994	1	0.42691662195156	0.90099428972499
LITCHI017919	LITCHI017919.m5	0.900917911872966	1	0.342535704444812	0.858105469329458
LITCHI017920	LITCHI017920.m1	0.212020477949409	1	0.645188362437387	0.978367646629754
LITCHI017920	LITCHI017920.m2	12.893100702815	1	0.000329795600303031	0.0342162053308167
LITCHI017920	LITCHI017920.m3	1.93141294497764	1	0.16460394448573	0.701625439537463
LITCHI017922	LITCHI017922.m1	0.24305497615569	1	0.622008304772441	0.974415520649815
LITCHI017922	LITCHI017922.m2	-0.133863966018907	1	1	1
LITCHI017922	LITCHI017922.m3	0.884759408927494	1	0.346901420789415	0.861795694503597
LITCHI017960	LITCHI017960.m1	0.0227902297629043	1	0.880003851724303	1
LITCHI017960	LITCHI017960.m3	0.0227902297629043	1	0.880003851724303	1
LITCHI017964	LITCHI017964.m1	0.809376139819506	1	0.368304759434728	0.873675878961411
LITCHI017964	LITCHI017964.m2	0.809376139819506	1	0.368304759434728	0.873675878961411
LITCHI017965	LITCHI017965.m1	3.20112981967395	1	0.0735874176505087	0.520342513394055
LITCHI017965	LITCHI017965.m2	0.117612969421316	1	0.731637976539016	1
LITCHI017965	LITCHI017965.m3	0.0150568020762876	1	0.902339784550998	1
LITCHI017965	LITCHI017965.m4	0.136441491602454	1	0.711844596891131	0.998492154651413
LITCHI017966	LITCHI017966.m2	NA	1	NA	NA
LITCHI017966	LITCHI017966.m4	NA	1	NA	NA
LITCHI017966	LITCHI017966.m5	NA	1	NA	NA
LITCHI017968	LITCHI017968.m1	NA	1	NA	NA
LITCHI017968	LITCHI017968.m2	NA	1	NA	NA
LITCHI017968	LITCHI017968.m4	NA	1	NA	NA
LITCHI017976	LITCHI017976.m2	0.774093108193483	1	0.37895378745083	0.877358880724221
LITCHI017976	LITCHI017976.m6	0.0186367573332973	1	0.89141297413327	1
LITCHI017976	LITCHI017976.m8	1.39014549611602	1	0.238380530359428	0.775583457800144
LITCHI017979	LITCHI017979.m1	0.125714299007086	1	0.722917656337514	1
LITCHI017979	LITCHI017979.m2	0.125714299007086	1	0.722917656337514	1
LITCHI017980	LITCHI017980.m1	3.59071029297775	1	0.0581034036239665	0.473739741346378
LITCHI017980	LITCHI017980.m2	3.59071029297775	1	0.0581034036239665	0.473739741346378
LITCHI017989	LITCHI017989.m1	0.988023007608717	1	0.320226049202855	0.841734256996438
LITCHI017989	LITCHI017989.m10	1.04753359030292	1	0.306075807723614	0.829512884994711
LITCHI017989	LITCHI017989.m2	-0.0527712041512132	1	1	1
LITCHI017989	LITCHI017989.m3	3.8875599468156	1	0.0486450496280203	0.440296098526285
LITCHI017989	LITCHI017989.m4	2.04089929687325	1	0.153119099607221	0.691378490934523
LITCHI017989	LITCHI017989.m8	5.43540917270002	1	0.019732467201989	0.284385743512322
LITCHI017992	LITCHI017992.m1	1.39254668295325	1	0.237975496273247	0.775583457800144
LITCHI017992	LITCHI017992.m3	4.97870262574725	1	0.0256612201378129	0.323893418046415
LITCHI017992	LITCHI017992.m4	1.0693488487741	1	0.301092571753477	0.825349432881493
LITCHI017993	LITCHI017993.m1	2.46021112709423	1	0.116763086715672	0.620979838073582
LITCHI017993	LITCHI017993.m2	6.3154420167557	1	0.0119690903832156	0.219219054650228
LITCHI017993	LITCHI017993.m3	0.667570085672196	1	0.413900070624988	0.896499604275522
LITCHI017993	LITCHI017993.m7	0.171337123902049	1	0.678926187228021	0.990708589337225
LITCHI017994	LITCHI017994.m1	0.72263391497836	1	0.395281294046545	0.885087574786904
LITCHI017994	LITCHI017994.m2	0.72263391497836	1	0.395281294046545	0.885087574786904
LITCHI017999	LITCHI017999.m1	0.107727344628074	1	0.742746506027579	1
LITCHI017999	LITCHI017999.m2	0.107727344628074	1	0.742746506027579	1
LITCHI018000	LITCHI018000.m1	5.37244889803696	1	0.0204572368415833	0.290224411256604
LITCHI018000	LITCHI018000.m6	5.37244889803696	1	0.0204572368415833	0.290224411256604
LITCHI018001	LITCHI018001.m1	0.000450133113190532	1	0.983073079213602	1
LITCHI018001	LITCHI018001.m2	0.000450133113190532	1	0.983073079213602	1
LITCHI018002	LITCHI018002.m2	0.0627970661735162	1	0.802128463301113	1
LITCHI018002	LITCHI018002.m3	0.0627970661735162	1	0.802128463301113	1
LITCHI018009	LITCHI018009.m1	6.51076311898214	1	0.010722348370754	0.20840897802089
LITCHI018009	LITCHI018009.m2	1.6705249818915	1	0.196188232226503	0.739895197452314
LITCHI018009	LITCHI018009.m3	-0.000550684788322542	1	1	1
LITCHI018009	LITCHI018009.m4	0.354440573522879	1	0.551610128988152	0.951240950843907
LITCHI018009	LITCHI018009.m5	7.72895051772503	1	0.00543423267054484	0.147520014904625
LITCHI018020	LITCHI018020.m1	0.0941005634940666	1	0.759027463713306	1
LITCHI018020	LITCHI018020.m2	0.0941005634940666	1	0.759027463713306	1
LITCHI018021	LITCHI018021.m1	1.10056463294313	1	0.294142224375105	0.820278536840937
LITCHI018021	LITCHI018021.m4	1.10056463294313	1	0.294142224375105	0.820278536840937
LITCHI018025	LITCHI018025.m1	NA	1	NA	NA
LITCHI018025	LITCHI018025.m10	NA	1	NA	NA
LITCHI018025	LITCHI018025.m11	NA	1	NA	NA
LITCHI018025	LITCHI018025.m16	NA	1	NA	NA
LITCHI018025	LITCHI018025.m7	NA	1	NA	NA
LITCHI018026	LITCHI018026.m2	0.692830882093404	1	0.40520315866657	0.888386264280081
LITCHI018026	LITCHI018026.m3	0.692830882093404	1	0.40520315866657	0.888386264280081
LITCHI018029	LITCHI018029.m1	0.828885489798267	1	0.362594999323913	0.870851664820977
LITCHI018029	LITCHI018029.m2	0.740212356380653	1	0.389592861289982	0.882347876388561
LITCHI018029	LITCHI018029.m3	0.0471515788522083	1	0.828096013410834	1
LITCHI018029	LITCHI018029.m5	1.47679204266751	1	0.224277112267327	0.767364342235042
LITCHI018029	LITCHI018029.m8	0.0637489179789554	1	0.800665835354542	1
LITCHI018037	LITCHI018037.m1	2.40634827496979	1	0.12084396822557	0.629536871752476
LITCHI018037	LITCHI018037.m3	2.40634827496979	1	0.12084396822557	0.629536871752476
LITCHI018040	LITCHI018040.m1	4.02001999225467	1	0.0449631805424673	0.425130910638059
LITCHI018040	LITCHI018040.m2	4.02001999225467	1	0.0449631805424673	0.425130910638059
LITCHI018048	LITCHI018048.m2	0.0789602880249731	1	0.778711371511982	1
LITCHI018048	LITCHI018048.m3	12.6760766862717	1	0.000370363881802284	0.0352352306437874
LITCHI018048	LITCHI018048.m4	0.712042509985622	1	0.398766580874825	0.8859485923346
LITCHI018048	LITCHI018048.m6	0.339366239495575	1	0.560195269093588	0.95357761677497
LITCHI018048	LITCHI018048.m7	0.188354276207974	1	0.664289883185914	0.986059899919285
LITCHI018056	LITCHI018056.m1	0.435206050847683	1	0.509445412781467	0.939053232564768
LITCHI018056	LITCHI018056.m2	0.435206050847683	1	0.509445412781467	0.939053232564768
LITCHI018062	LITCHI018062.m1	1.17857702856418	1	0.277645874726472	0.806925890287315
LITCHI018062	LITCHI018062.m2	1.17857702856418	1	0.277645874726472	0.806925890287315
LITCHI018071	LITCHI018071.m1	0.0238565736217424	1	0.877250411830132	1
LITCHI018071	LITCHI018071.m2	0.0238565736217424	1	0.877250411830132	1
LITCHI018072	LITCHI018072.m2	0.690238402108662	1	0.406083303161782	0.888834953829296
LITCHI018072	LITCHI018072.m3	0.690238402108662	1	0.406083303161782	0.888834953829296
LITCHI018080	LITCHI018080.m1	0.406274470869903	1	0.523866519402842	0.944059842658168
LITCHI018080	LITCHI018080.m3	1.64323632462401	1	0.199882009233841	0.741790356055734
LITCHI018080	LITCHI018080.m4	1.54024758346714	1	0.214580956622372	0.760878097063607
LITCHI018080	LITCHI018080.m5	0.911032805624927	1	0.339840533444381	0.854279549673508
LITCHI018081	LITCHI018081.m1	1.14264395885402	1	0.285094338169473	0.813860082170057
LITCHI018081	LITCHI018081.m3	1.14264395885402	1	0.285094338169473	0.813860082170057
LITCHI018082	LITCHI018082.m1	NA	1	NA	NA
LITCHI018082	LITCHI018082.m2	NA	1	NA	NA
LITCHI018099	LITCHI018099.m13	NA	1	NA	NA
LITCHI018099	LITCHI018099.m16	NA	1	NA	NA
LITCHI018099	LITCHI018099.m17	NA	1	NA	NA
LITCHI018099	LITCHI018099.m2	NA	1	NA	NA
LITCHI018099	LITCHI018099.m3	NA	1	NA	NA
LITCHI018099	LITCHI018099.m4	NA	1	NA	NA
LITCHI018099	LITCHI018099.m7	NA	1	NA	NA
LITCHI018099	LITCHI018099.m8	NA	1	NA	NA
LITCHI018106	LITCHI018106.m1	2.05493971907708	1	0.15171325887689	0.688971054836382
LITCHI018106	LITCHI018106.m2	2.05493971907708	1	0.15171325887689	0.688971054836382
LITCHI018111	LITCHI018111.m1	0.600059750755463	1	0.43855522936979	0.905822853971604
LITCHI018111	LITCHI018111.m2	0.600059750755463	1	0.43855522936979	0.905822853971604
LITCHI018119	LITCHI018119.m1	0.618286952521885	1	0.431684578269826	0.903272767666605
LITCHI018119	LITCHI018119.m2	0.618286952521885	1	0.431684578269826	0.903272767666605
LITCHI018121	LITCHI018121.m1	0.02856766077457	1	0.865781141812597	1
LITCHI018121	LITCHI018121.m3	0.02856766077457	1	0.865781141812597	1
LITCHI018129	LITCHI018129.m1	0.0332593915227335	1	0.855291131242738	1
LITCHI018129	LITCHI018129.m2	0.11485952991643	1	0.734678040142558	1
LITCHI018129	LITCHI018129.m3	0.242506601993227	1	0.622401547585291	0.974415520649815
LITCHI018163	LITCHI018163.m2	7.68541819292295	1	0.00556687784810504	0.149109151005625
LITCHI018163	LITCHI018163.m4	10.0642373348965	1	0.00151175132167142	0.0741321533204712
LITCHI018163	LITCHI018163.m5	0.789977860520594	1	0.374106820074168	0.876728617889397
LITCHI018175	LITCHI018175.m1	0.0192021323455265	1	0.889788561152005	1
LITCHI018175	LITCHI018175.m2	0.0192021323455265	1	0.889788561152005	1
LITCHI018177	LITCHI018177.m2	12.3422379169351	1	0.00044282384740038	0.0406522590142558
LITCHI018177	LITCHI018177.m3	6.75545611443522	1	0.00934614528329819	0.193668811054171
LITCHI018177	LITCHI018177.m4	0.0157605790591333	1	0.900095153770419	1
LITCHI018180	LITCHI018180.m1	1.20852343650768	1	0.271624748788777	0.803475980399922
LITCHI018180	LITCHI018180.m2	1.20852343650768	1	0.271624748788777	0.803475980399922
LITCHI018183	LITCHI018183.m1	-0.0108327375928639	1	1	1
LITCHI018183	LITCHI018183.m3	0.0340999253676273	1	0.853494426833846	1
LITCHI018183	LITCHI018183.m5	0.0563450559493504	1	0.812368880450527	1
LITCHI018184	LITCHI018184.m1	0.387487233310821	1	0.533623184547499	0.948223056944071
LITCHI018184	LITCHI018184.m2	1.6333837780694	1	0.201235662614444	0.743799417762658
LITCHI018184	LITCHI018184.m3	3.63383725286985	1	0.0566161388020415	0.468046508735202
LITCHI018205	LITCHI018205.m6	NA	1	NA	NA
LITCHI018205	LITCHI018205.m7	NA	1	NA	NA
LITCHI018221	LITCHI018221.m1	1.2574206070276	1	0.262139899764074	0.795495384870734
LITCHI018221	LITCHI018221.m5	1.2574206070276	1	0.262139899764074	0.795495384870734
LITCHI018229	LITCHI018229.m2	0.00881811860017479	1	0.92518475065313	1
LITCHI018229	LITCHI018229.m3	0.00881811860017479	1	0.92518475065313	1
LITCHI018232	LITCHI018232.m1	2.07030614588257	1	0.150191369747994	0.686800384686021
LITCHI018232	LITCHI018232.m2	2.07030614588257	1	0.150191369747994	0.686800384686021
LITCHI018234	LITCHI018234.m1	0.0825453055731487	1	0.773877272179004	1
LITCHI018234	LITCHI018234.m2	0.881320747987047	1	0.347840192248375	0.863041583218391
LITCHI018234	LITCHI018234.m3	7.8107615603185	1	0.00519360127918477	0.147305198694763
LITCHI018236	LITCHI018236.m1	1.28180992847774	1	0.257562780787817	0.793732467874265
LITCHI018236	LITCHI018236.m2	0.807050304196309	1	0.368993768656341	0.874100686707419
LITCHI018236	LITCHI018236.m3	0.382460344815627	1	0.536289433900978	0.948635737769104
LITCHI018236	LITCHI018236.m4	0.03625444782665	1	0.848990990207638	1
LITCHI018236	LITCHI018236.m6	0.20185949356528	1	0.653224084459566	0.980431078536334
LITCHI018237	LITCHI018237.m1	0.441055401417543	1	0.506613497460994	0.938459306066295
LITCHI018237	LITCHI018237.m2	1.52624284542981	1	0.216677203629223	0.760878097063607
LITCHI018237	LITCHI018237.m4	-0.00787644321826519	1	1	1
LITCHI018242	LITCHI018242.m1	5.59151567495428	1	0.0180476732135987	0.272962413834026
LITCHI018242	LITCHI018242.m4	2.06145413708873	1	0.151065950904708	0.688174789241394
LITCHI018242	LITCHI018242.m5	3.81413110042922	1	0.0508219584356656	0.446190257220708
LITCHI018247	LITCHI018247.m1	0.371470071666408	1	0.542204041611955	0.950639421748786
LITCHI018247	LITCHI018247.m3	0.371470071666408	1	0.542204041611955	0.950639421748786
LITCHI018248	LITCHI018248.m1	0.974202139193949	1	0.323634408794823	0.844119089031804
LITCHI018248	LITCHI018248.m2	-0.00639568782207789	1	1	1
LITCHI018248	LITCHI018248.m4	0.254601256929163	1	0.613853664742101	0.970971434660839
LITCHI018250	LITCHI018250.m1	0.647524829604663	1	0.420999009999471	0.899041173488886
LITCHI018250	LITCHI018250.m3	0.647524829604663	1	0.420999009999471	0.899041173488886
LITCHI018257	LITCHI018257.m1	NA	1	NA	NA
LITCHI018257	LITCHI018257.m10	NA	1	NA	NA
LITCHI018257	LITCHI018257.m12	NA	1	NA	NA
LITCHI018257	LITCHI018257.m2	NA	1	NA	NA
LITCHI018257	LITCHI018257.m3	NA	1	NA	NA
LITCHI018257	LITCHI018257.m7	NA	1	NA	NA
LITCHI018262	LITCHI018262.m4	2.79687253283191	1	0.0944483723829603	0.568345960338012
LITCHI018262	LITCHI018262.m5	-0.0324441352422582	1	1	1
LITCHI018262	LITCHI018262.m6	0.345515179520589	1	0.55666292404819	0.95357761677497
LITCHI018262	LITCHI018262.m7	0.711931879588519	1	0.398803219771855	0.8859485923346
LITCHI018263	LITCHI018263.m5	NA	1	NA	NA
LITCHI018263	LITCHI018263.m7	NA	1	NA	NA
LITCHI018263	LITCHI018263.m8	NA	1	NA	NA
LITCHI018273	LITCHI018273.m2	NA	1	NA	NA
LITCHI018273	LITCHI018273.m3	NA	1	NA	NA
LITCHI018274	LITCHI018274.m6	0.707524576471769	1	0.400266819362447	0.886058556792879
LITCHI018274	LITCHI018274.m7	0.707524576471769	1	0.400266819362447	0.886058556792879
LITCHI018275	LITCHI018275.m1	0.929580086638452	1	0.334972063075544	0.851130920954361
LITCHI018275	LITCHI018275.m12	0.0460319403355243	1	0.830117748062247	1
