gene_id	lr	df	pvalue	adj_pvalue
LITCHI016394	NA	4	NA	NA
LITCHI016398	12.7465394913743	3	0.00521805692393501	0.0928928992663703
LITCHI016401	7.72757541685132	1	0.00543837297910684	0.0931706629009223
LITCHI016402	13.4812141372822	3	0.0037035142844659	0.0788362835799831
LITCHI016411	4.74296087748371	5	0.448047845937875	0.796735562652616
LITCHI016413	0.0683887728664558	1	0.793697333023815	0.95031661454237
LITCHI016414	3.47777823751312	1	0.0621981954739252	0.348450596702604
LITCHI016416	1.63211277683149	1	0.201411070722016	0.603238900713701
LITCHI016417	1.70505692135339	2	0.426335595205945	0.782192540268342
LITCHI016418	3.16171014039355	2	0.205799050314509	0.605788918246477
LITCHI016422	2.13222904215218	2	0.344343862331147	0.727633043510163
LITCHI016423	0.00334591901628301	1	0.953872954068344	0.995836788753913
LITCHI016427	0.030661966840853	1	0.860996667764705	0.966247177362913
LITCHI016428	2.96413044226938	1	0.0851302173513441	0.405285379397691
LITCHI016431	0.0496155363216531	1	0.823733624444432	0.95627931518535
LITCHI016438	2.59325097431429	3	0.45867396695686	0.80355459875723
LITCHI016444	7.12216127986903	3	0.0681043424446735	0.358393064496083
LITCHI016473	0.78100836763042	1	0.37683292245765	0.752191819012077
LITCHI016476	0.668727781805501	2	0.715793264172926	0.920482841899241
LITCHI016481	1.44526272724033	1	0.229289611714152	0.631981516753577
LITCHI016485	0.0918690444232197	1	0.761814365147262	0.936314200798598
LITCHI016499	0.00226143337204121	1	0.962071270397354	0.997096294703715
LITCHI016500	7.97401975930552	4	0.0925345332216071	0.423457590795619
LITCHI016504	0.941562076390255	2	0.624514308221659	0.884632744017743
LITCHI016510	0.137119966064347	1	0.711161110419562	0.918597085576918
LITCHI016514	0.101578335554223	1	0.749943728449012	0.931644995351392
LITCHI016520	0.122158996855433	1	0.726704578308638	0.923415112748944
LITCHI016522	3.30004535710032	2	0.192045553256655	0.593387628563396
LITCHI016524	0.306758448365144	1	0.579676176492471	0.862380793423341
LITCHI016527	0.00697730877436698	1	0.93342989633407	0.989544132818597
LITCHI016545	1.01975846488494	3	0.796471140854188	0.950828970185316
LITCHI016547	8.09969370703038	3	0.0439956492661536	0.295236953860984
LITCHI016555	1.06619780429173	2	0.5867837638016	0.864121913430405
LITCHI016556	6.86694232476293	2	0.032274715331494	0.25206128695336
LITCHI016558	2.05127452480519	5	0.842005717065984	0.962206150366075
LITCHI016564	5.40148170823522	4	0.24852599688935	0.649666112319434
LITCHI016579	0.70319169069262	1	0.401713313681599	0.761753475134049
LITCHI016584	3.50124783217325	1	0.0613226077809993	0.347717931020207
LITCHI016585	1.29207948717522	2	0.524117311092124	0.839553877133026
LITCHI016586	0.183857849362539	2	0.912169980013206	0.982133266208248
LITCHI016589	0.147462025724508	1	0.700972632315741	0.915320597097304
LITCHI016592	NA	5	NA	NA
LITCHI016594	0.422973344007914	2	0.809380068395188	0.954383304368938
LITCHI016595	3.63566908161738	2	0.162376991246498	0.548748055513302
LITCHI016596	2.17021346872207	3	0.537839193558756	0.847178221558915
LITCHI016597	0.0997732499672566	1	0.752101912781	0.932712750856851
LITCHI016601	0.995926089097338	1	0.318298287099353	0.70612449393471
LITCHI016602	3.22222081461223	2	0.199665780593627	0.601800812916398
LITCHI016604	2.68549745008932	3	0.442697479509411	0.792901649788455
LITCHI016605	2.0293287892855	2	0.362524074440572	0.743860066937769
LITCHI016609	0.0205205769452732	1	0.886092702867324	0.974394960814028
LITCHI016612	4.28746212901751	5	0.508813262208225	0.833674363629286
LITCHI016621	0.000782522838562727	1	0.977683199331574	0.998868038351997
LITCHI016623	NA	1	NA	NA
LITCHI016624	0.170154995386838	1	0.679974095115792	0.906529848912857
LITCHI016636	0.592698065272998	1	0.441377686069059	0.791341284584982
LITCHI016637	NA	1	NA	NA
LITCHI016645	11.7819369175413	1	0.000598082220004874	0.0262004575545487
LITCHI016650	0.181582993311167	2	0.913208097992983	0.982436383797753
LITCHI016660	0.63559770619031	2	0.727749158183861	0.923510659078176
LITCHI016662	7.73872060989379	3	0.051731762969135	0.318580278630593
LITCHI016667	2.59684283478055	2	0.27296234672597	0.6670705183372
LITCHI016668	26.0586292118969	2	2.19503052275987e-06	0.00114009885352148
LITCHI016669	11.3247505463587	1	0.000764808006788951	0.029577012938678
LITCHI016671	1.10915780792129	1	0.292265095675025	0.682408941220652
LITCHI016673	0.0807189592451323	1	0.776325453708143	0.94277166391398
LITCHI016675	16.2379565361625	1	5.58635763027159e-05	0.00674780035619317
LITCHI016676	0.45828759844153	1	0.498425355518232	0.82709945577051
LITCHI016677	1.3488138691755	3	0.717575651789916	0.920801287817732
LITCHI016680	0.0258413216506597	1	0.872288447349767	0.969664605056255
LITCHI016682	0.324683404498501	1	0.568806591119078	0.857672680054348
LITCHI016684	0.473451047640992	1	0.491403794777871	0.824953463061872
LITCHI016692	4.1178656781849	2	0.127590056389183	0.494026803916801
LITCHI016697	0.503401624446269	1	0.478009278998156	0.815700524317921
LITCHI016698	0.749133144592634	2	0.687587233571108	0.909087662483845
LITCHI016703	1.4751980126839	2	0.478260839333788	0.815792052380852
LITCHI016708	3.60046742718987	3	0.307963691396986	0.695764859989537
LITCHI016709	NA	2	NA	NA
LITCHI016710	8.21261836157646	3	0.0418159454029825	0.289269993134525
LITCHI016715	NA	1	NA	NA
LITCHI016718	12.0276807753253	5	0.0344104522211002	0.261680657154311
LITCHI016719	0.155865715358232	2	0.925026532886831	0.985522886565291
LITCHI016732	0.944767838693224	1	0.331054684426831	0.714474370587665
LITCHI016738	1.15867653902387	3	0.76293147041262	0.936357764017757
LITCHI016742	13.3746995004476	6	0.0374568930149292	0.270967661351002
LITCHI016743	5.13890813186299	3	0.161903647402892	0.548748055513302
LITCHI016746	NA	3	NA	NA
LITCHI016750	11.5744336224088	2	0.00306650497292813	0.0701648759003908
LITCHI016758	0.663622028077953	1	0.415284135947756	0.774967021739576
LITCHI016760	1.90874135587364	2	0.385054391543417	0.757132599513042
LITCHI016762	1.84786665292995	3	0.604574419456562	0.874592508657359
LITCHI016763	0.124037238587334	1	0.724696369518252	0.923415112748944
LITCHI016768	2.6756603953836	2	0.26241443875267	0.661418434172501
LITCHI016770	4.58750567504467	4	0.332297295385842	0.715568885669181
LITCHI016773	0.23306104040239	1	0.629263343794871	0.885274037209764
LITCHI016777	0.169639038736932	1	0.680432804764266	0.906529848912857
LITCHI016778	NA	2	NA	NA
LITCHI016780	0.56272138300119	2	0.754756052284961	0.933972618652394
LITCHI016785	0.187250662180304	3	0.979620752241966	0.998868038351997
LITCHI016792	2.09716159751315	1	0.147572867277179	0.525715687680156
LITCHI016794	1.48937758796092	1	0.222313055694471	0.624400188302493
LITCHI016795	1.12445357366232	2	0.569938518169798	0.858023399196848
LITCHI016797	7.47658450744348	4	0.112746260555121	0.468858348537469
LITCHI016798	9.99858827705611	2	0.00674270473522589	0.103921686631345
LITCHI016802	3.51863443024922	4	0.475050601178288	0.813641433690065
LITCHI016813	NA	6	NA	NA
LITCHI016817	0.621741826122161	2	0.732808465765701	0.924640745632234
LITCHI016818	1.74740008485969	1	0.186203912016797	0.587571761248631
LITCHI016819	4.11463644722244	1	0.0425136616999293	0.290165517568243
LITCHI016820	16.1887546674698	6	0.0127759145463347	0.150131448311454
LITCHI016826	0.403736513355398	2	0.817202581833864	0.955975840292824
LITCHI016827	3.89749148927513	3	0.272748069253642	0.6670705183372
LITCHI016833	NA	4	NA	NA
LITCHI016834	12.7886670460575	1	0.000348725508484238	0.019519084138051
LITCHI016836	NA	2	NA	NA
LITCHI016840	4.20467180354171	4	0.379014598060803	0.752191819012077
LITCHI016842	15.873096073221	1	6.77347980584841e-05	0.00732946960657847
LITCHI016843	8.37997442729102	2	0.0151464785400527	0.161541703361466
LITCHI016850	6.75681713636732	5	0.239363392556165	0.641844843023605
LITCHI016856	0.83189108670922	1	0.361726270992324	0.743198675448628
LITCHI016863	8.54521025134454	2	0.0139454062548706	0.155158096130584
LITCHI016866	1.32548515543749	1	0.249610004275833	0.650840543277448
LITCHI016869	10.3874431215227	1	0.00126875196296185	0.0409310415877257
LITCHI016870	0.181864174141083	1	0.669776069322391	0.903804183448979
LITCHI016871	3.9908534870483	3	0.262453483409612	0.661418434172501
LITCHI016876	4.00062491535209	3	0.261396658287625	0.661000118376788
LITCHI016877	0.149096081207972	1	0.699400676271832	0.915320597097304
LITCHI016878	1.95945050887531	2	0.375414228076808	0.751331214269448
LITCHI016882	1.04097143176477	1	0.307595650180608	0.695461380447965
LITCHI016885	2.56829927989384	1	0.109024887862313	0.462479020176277
LITCHI016893	10.1798476332624	4	0.0375047291019332	0.270967661351002
LITCHI016902	1.47752845545256	1	0.224161619093506	0.626639100953537
LITCHI016910	0.297992665757192	1	0.585143584148825	0.863261459264077
LITCHI016911	0.832382880384103	2	0.659553993254369	0.899200442025821
LITCHI016915	2.50605557878589	2	0.285638632618395	0.676898821618842
LITCHI016918	1.79493404162349	2	0.407600797601355	0.766502006785459
LITCHI016923	1.01363763329573	2	0.602408907061039	0.873298390680399
LITCHI016929	NA	6	NA	NA
LITCHI016936	3.63988140647416	1	0.0564109523738583	0.334024023455132
LITCHI016949	NA	3	NA	NA
LITCHI016953	1.22259181365371	2	0.542647193021668	0.848195446312414
LITCHI016957	1.40934769683736	4	0.842568725126765	0.962206150366075
LITCHI016958	12.7524407366291	3	0.00520373228551573	0.0928928992663703
LITCHI016960	1.17972132530122	6	0.977874487757612	0.998868038351997
LITCHI016964	0.368891633814201	1	0.54360904333995	0.849174547701564
LITCHI016969	0.915746351500275	3	0.821626285061576	0.955975840292824
LITCHI016970	1.40629351198004	1	0.235672667129983	0.637391189915177
LITCHI016973	5.22932588457479	4	0.264566053370555	0.662243894557427
LITCHI016974	4.24982447357615	1	0.0392543874757793	0.280450190576613
LITCHI016978	0.333687055316659	1	0.563496039637559	0.857672680054348
LITCHI016979	1.15015916374978	1	0.283515833555859	0.675805984162062
LITCHI016980	0.0351652393001132	1	0.851249831737879	0.964065082842503
LITCHI016986	0.0437083209981211	1	0.834397222866997	0.960172902728131
LITCHI016989	7.4751232026174	1	0.00625572844545559	0.0998584740830525
LITCHI016990	2.46354824205628	1	0.116515311674551	0.477534664870965
LITCHI016995	8.68846888293047	4	0.0693758721017519	0.361422547338515
LITCHI016996	NA	5	NA	NA
LITCHI017001	0.0342202898900723	1	0.853239020685938	0.964891956281208
LITCHI017002	0.00798029778525233	1	0.928817656134024	0.987569888630526
LITCHI017011	NA	5	NA	NA
LITCHI017027	0.191719337017275	2	0.908591511124506	0.981535837932755
LITCHI017030	1.39907430992844	3	0.705751732462533	0.917389889092676
LITCHI017033	1.87184076143603	2	0.392224703299589	0.761573857656658
LITCHI017035	1.80081041459925	1	0.179614550576604	0.577658189284758
LITCHI017041	1.0981861356413	1	0.294664516561585	0.683253347777175
LITCHI017043	1.50322496215813	1	0.22017581484241	0.622866518892557
LITCHI017045	1.76917025540024	1	0.183484799804667	0.583712400861687
LITCHI017048	1.2011595639633	3	0.752726213766914	0.932870425746922
LITCHI017049	2.94577330118227	1	0.0861024794131985	0.408416692303336
LITCHI017061	0.00118906339957903	1	0.972492158916261	0.998868038351997
LITCHI017062	3.63385524261685	1	0.0566155269137247	0.334540440034
LITCHI017065	0.0565074734622613	2	0.972141667455332	0.998868038351997
LITCHI017075	3.81965665997996	3	0.281607995561521	0.674207520941115
LITCHI017082	15.1033548147825	3	0.00173042168414518	0.0504933158845508
LITCHI017083	0.577413459279342	2	0.749231900695523	0.931429031166239
LITCHI017085	4.05163304593589	2	0.131886111172058	0.498193790129215
LITCHI017086	12.5706415899622	4	0.0135758972266426	0.154562471862464
LITCHI017087	3.23412142787129	2	0.198481235673428	0.59971584530994
LITCHI017091	1.44256554104504	1	0.229724630954496	0.631981516753577
LITCHI017092	NA	4	NA	NA
LITCHI017094	0.213342131279205	1	0.644160392508973	0.893422546433599
LITCHI017097	4.8710104196216	2	0.0875535029840537	0.412661428765132
LITCHI017098	0.0281826797217946	2	0.986007478363704	0.999476485082521
LITCHI017100	1.22035278799012	1	0.269291428347497	0.66570108490328
LITCHI017101	7.79698905429814	3	0.0503990490136007	0.315028436184103
LITCHI017105	8.24243698005375	1	0.0040922151964767	0.0828693490518267
LITCHI017118	1.98673712543678	3	0.575164022394329	0.860419342923339
LITCHI017124	0.994780156994238	4	0.910586452701019	0.98160208377679
LITCHI017126	0.415752916836937	2	0.812307384252205	0.954383304368938
LITCHI017129	5.37393888240331	3	0.146375923208709	0.523967295069632
LITCHI017133	0.0970301341731101	1	0.755423124340499	0.93412755128792
LITCHI017136	1.17407292682765	3	0.759229172612618	0.93456908468393
LITCHI017138	4.44594345759469	2	0.108286831106771	0.461228180167449
LITCHI017143	5.75827622076031	1	0.0164111646647373	0.170820820177647
LITCHI017148	13.613835100492	3	0.00348081849242963	0.0759133971361389
LITCHI017167	3.31574466871825	3	0.345457284916966	0.729095951994605
LITCHI017168	1.23920313408598	2	0.538158815092346	0.847286112637055
LITCHI017175	6.82375068493661	1	0.008995345687975	0.124324542709049
LITCHI017182	1.23061580999638	2	0.540474454900657	0.847847876398071
LITCHI017186	0.331893450813368	1	0.56454627699787	0.857672680054348
LITCHI017187	1.34327078732895	3	0.718884535894559	0.921614926790119
LITCHI017190	3.61620052494982	4	0.460431092412114	0.805211816157751
LITCHI017196	3.64767191237479	2	0.161405417798094	0.548748055513302
LITCHI017198	2.07439952646382e-05	1	0.996366001344458	0.999927301079298
LITCHI017201	15.2696146976959	1	9.32037979120251e-05	0.00949216718343251
LITCHI017209	0.725657532184414	2	0.695705551680556	0.912959736086106
LITCHI017210	2.63445697084535	3	0.451480791574946	0.800069269038546
LITCHI017211	1.97230623287032	1	0.160203281002529	0.547431474688906
LITCHI017216	0.0709162266684871	1	0.790007397130022	0.95031661454237
LITCHI017217	16.7810916126327	1	4.19492261964319e-05	0.00544710702160668
LITCHI017228	0.663821720110718	2	0.71755128248532	0.920801287817732
LITCHI017229	1.19096234854078	1	0.275135525114057	0.669659755127652
LITCHI017232	2.04703254062952	2	0.359329217504951	0.741205701239362
LITCHI017233	0.0178467024670681	1	0.893725565717716	0.976754115311538
LITCHI017236	0.576582254667301	1	0.447655094819516	0.796735562652616
LITCHI017237	4.77823356744193	4	0.310818097925796	0.699172455879855
LITCHI017238	5.98194071353646	3	0.112492161959378	0.468551956068172
LITCHI017239	0.461861969495658	4	0.977105935445534	0.998868038351997
LITCHI017242	0.388733920088271	2	0.823355710177644	0.95627931518535
LITCHI017244	1.87227371460176	2	0.39213980502568	0.761573857656658
LITCHI017247	0.9375516360451	3	0.816357564269927	0.955975840292824
LITCHI017252	3.18957111029886	2	0.202952045857488	0.603238900713701
LITCHI017257	1.48367259446241	2	0.476238596477926	0.81478937718624
LITCHI017258	0.00287483423016965	1	0.957239929008497	0.996423200141666
LITCHI017259	NA	1	NA	NA
LITCHI017265	1.89117474896193	1	0.16906948111853	0.559145416756163
LITCHI017266	4.25219452247256	1	0.0391996447533054	0.28044484138935
LITCHI017267	1.90222193184309	1	0.167829824908083	0.559007152537282
LITCHI017268	1.81363861481077	3	0.611971527325721	0.878546189311718
LITCHI017270	0.0446279423995293	1	0.83268964823695	0.958913309176419
LITCHI017271	2.98309751832858	1	0.0841381084198781	0.401666668320631
LITCHI017277	2.16258656274294	1	0.141406481695202	0.517229060510478
LITCHI017278	1.46068408179417	1	0.226821307553885	0.63000527884218
LITCHI017288	0.553578209444822	1	0.456859314401254	0.80355459875723
LITCHI017289	0.0038122511759866	1	0.950767153607203	0.994586586014081
LITCHI017290	0.172540937448503	1	0.67786339904505	0.906529848912857
LITCHI017292	NA	4	NA	NA
LITCHI017295	4.00933596282994	6	0.675412933300794	0.906234122370299
LITCHI017298	0.563614118262194	3	0.904709171514833	0.979494309439484
LITCHI017301	0.449642940551712	1	0.502504564974196	0.829376557087341
LITCHI017302	NA	6	NA	NA
LITCHI017306	0.644807065509667	3	0.886102480358785	0.974394960814028
LITCHI017307	0.126069817401003	1	0.722542306718847	0.923244235804536
LITCHI017309	NA	1	NA	NA
LITCHI017312	7.33810416306369	4	0.119063774309746	0.480137611618651
LITCHI017313	11.1749299895018	3	0.0108166108103821	0.137442234839851
LITCHI017316	1.44106968794949	1	0.229966320112488	0.631981516753577
LITCHI017318	0.695910105845542	2	0.70613061400836	0.917389889092676
LITCHI017323	0.384132863044215	2	0.825252043921263	0.956407365676485
LITCHI017329	0.826588163836277	3	0.843097492206189	0.962206150366075
LITCHI017331	7.57124074207968	2	0.0226947792248825	0.207800431235566
LITCHI017333	11.1701898614774	9	0.264223500538086	0.66203663865914
LITCHI017334	1.98923419340281	2	0.369865039977492	0.746560258709221
LITCHI017338	2.95481634194948	2	0.228228451599726	0.631981516753577
LITCHI017342	1.65381654350495	1	0.198440274128112	0.59971584530994
LITCHI017343	1.73977039301826	1	0.187167922091603	0.587996776195286
LITCHI017379	2.32842048481689	5	0.802083787978525	0.954383304368938
LITCHI017380	7.52106591983466	1	0.00609815851424242	0.098615964897359
LITCHI017382	29.3743330719226	4	6.5612883730113e-06	0.00184792085354731
LITCHI017384	3.24312903860118	4	0.517993163349696	0.837398404165009
LITCHI017385	0.0409784016082995	1	0.839579618196919	0.96194315005355
LITCHI017386	2.61467619844461	1	0.105879135370471	0.455622393632333
LITCHI017392	0.326153589580372	2	0.849525946742675	0.964036698708808
LITCHI017393	NA	4	NA	NA
LITCHI017394	1.95576669051661	3	0.581638061827412	0.862757224544066
LITCHI017402	9.02674631032278	2	0.0109614231640091	0.138206133915971
LITCHI017403	NA	1	NA	NA
LITCHI017404	3.8603964804206	1	0.0494386442521901	0.313151607616921
LITCHI017405	1.02796469633904	3	0.794485753950635	0.95031661454237
LITCHI017406	0.69093855130086	1	0.405845327997958	0.763924910040673
LITCHI017412	6.50412651302759	3	0.0894999064984594	0.416292788702891
LITCHI017415	NA	1	NA	NA
LITCHI017417	6.54987698835612	2	0.0378191952584817	0.272770853338944
LITCHI017418	6.68503367110679	2	0.0353478808694161	0.263291914422609
LITCHI017423	NA	1	NA	NA
LITCHI017425	2.91350838561812	1	0.0878405985951544	0.41326455534713
LITCHI017431	NA	1	NA	NA
LITCHI017435	0.552786538202781	1	0.457181346218562	0.80355459875723
LITCHI017443	0.855181165621616	2	0.652078332232627	0.896742437656076
LITCHI017444	20.2462543810252	2	4.01404023687275e-05	0.0053458782026454
LITCHI017447	0.877303094632225	1	0.348941405459455	0.732715847041083
LITCHI017448	4.14489244204924	3	0.246237436106119	0.647901338974257
LITCHI017455	0.00740209744253662	1	0.931438242276578	0.988534987818665
LITCHI017457	0.00403101759729907	1	0.949376086882542	0.994586586014081
LITCHI017472	0.459839027142152	2	0.794597554249249	0.95031661454237
LITCHI017474	4.20107030053623	2	0.122390913194334	0.486484984833075
LITCHI017475	1.20057562615511	2	0.548653703656644	0.85230886691493
LITCHI017476	3.81892311479896	3	0.281692714398512	0.674207520941115
LITCHI017477	4.8550072919752	2	0.0882568782242661	0.414472174951933
LITCHI017480	3.55945353267452	3	0.313132666208607	0.702438563198875
LITCHI017481	1.85479438046605	2	0.395581996258308	0.761573857656658
LITCHI017482	NA	1	NA	NA
LITCHI017484	32.3888693343033	2	9.26502054111506e-08	8.79809439790241e-05
LITCHI017489	17.6340798370948	4	0.00145475136579219	0.044446932905439
LITCHI017490	0.449204695702065	1	0.502712873823411	0.829444303252476
LITCHI017491	0.0294326317671221	1	0.863783918969484	0.967254570540101
LITCHI017492	0.474324357550358	1	0.491004459763605	0.824928957643893
LITCHI017498	2.21740843728185	1	0.136461954825365	0.509032591231033
LITCHI017499	5.4224384088302	3	0.143351962420363	0.519967885907777
LITCHI017505	1.19176652179885	2	0.551075607307198	0.85230886691493
LITCHI017507	1.13060692935869	2	0.568187695695578	0.857672680054348
LITCHI017511	NA	1	NA	NA
LITCHI017528	12.0856296860584	1	0.000508119376756683	0.0242125875493047
LITCHI017530	6.26083208527416	1	0.0123436214889031	0.147385678191638
LITCHI017532	0.370131217081507	2	0.831049758101545	0.958423134534374
LITCHI017538	1.83078763422964	1	0.176034542385293	0.572831794847645
LITCHI017539	8.1471082473945	2	0.0170168010876728	0.175003087985775
LITCHI017549	0.0827983670969843	2	0.959446058412775	0.996968052493239
LITCHI017550	2.26354111942965	3	0.519541419009148	0.837929204129248
LITCHI017551	0.333182889043655	1	0.563790871106215	0.857672680054348
LITCHI017555	0.000161509887675493	1	0.989860234093798	0.999927301079298
LITCHI017556	0.151455411862116	2	0.927068607477505	0.986517997795156
LITCHI017562	7.78232911223313	1	0.00527597329294941	0.0928928992663703
LITCHI017566	1.10833340375393	2	0.574550833903354	0.860419342923339
LITCHI017569	0.000258796761045232	1	0.987164855931239	0.999476485082521
LITCHI017570	1.44430038897553	2	0.485706768345954	0.821416262260892
LITCHI017571	0.579714366962435	1	0.446424301740956	0.796735562652616
LITCHI017573	3.6566863564949	2	0.160679564757612	0.54829228494515
LITCHI017575	5.84049593064992	1	0.0156614117453985	0.165000755792291
LITCHI017578	5.04439661779907	1	0.0247057102712045	0.217062564420059
LITCHI017586	4.72425374994054	2	0.0942196165951001	0.427776825694886
LITCHI017587	14.6968875628081	3	0.00209488501810159	0.057570543830792
LITCHI017592	4.91499774489785	1	0.0266244979523373	0.222005699807403
LITCHI017593	9.85156783423736	2	0.0072570351353401	0.108939423390048
LITCHI017595	1.22541664495657	4	0.873896467221072	0.969880291010452
LITCHI017597	6.4063328767661	2	0.040633337103293	0.285672537992302
LITCHI017598	NA	2	NA	NA
LITCHI017599	0.570271763250275	2	0.751912076342591	0.932712750856851
LITCHI017601	0.550434624127774	1	0.458140161328595	0.80355459875723
LITCHI017602	0.0926858250413716	1	0.760790055945042	0.935276580018591
LITCHI017607	1.14081436830747	1	0.285480313159721	0.676898821618842
LITCHI017613	4.79827150474011	4	0.308629255282192	0.696662473679141
LITCHI017618	0.371001116087427	2	0.830688372020369	0.958423134534374
LITCHI017620	1.18209305481287	1	0.276930302793929	0.671197383439882
LITCHI017626	0.354495739018603	1	0.551579167830121	0.85230886691493
LITCHI017633	2.42815482625156	2	0.296983881372343	0.686614227186941
LITCHI017635	0.346403759700479	1	0.556155968306838	0.855011882003895
LITCHI017641	0.000248983269557357	1	0.98741053941186	0.999476485082521
LITCHI017645	5.8625590136071	1	0.0154662917660111	0.163608797215197
LITCHI017647	0.987426320672967	3	0.804294378860614	0.954383304368938
LITCHI017648	5.17542002135451	4	0.26976720604011	0.665955735823353
LITCHI017659	5.61128315341193	1	0.0178451908466886	0.180678209079338
LITCHI017672	1.1706670999265	2	0.556920070159561	0.855011882003895
LITCHI017690	10.79042586984	1	0.00102026407089893	0.0350943813526427
LITCHI017693	0.00069701427128166	1	0.978937474334925	0.998868038351997
LITCHI017695	0.604574745926129	2	0.739125629644653	0.926611524987263
LITCHI017699	3.75067508738721	2	0.15330321157831	0.535478736340111
LITCHI017701	0.162764869950479	1	0.686623620892843	0.909087662483845
LITCHI017702	0.242531366413459	1	0.622383776946785	0.884390120223386
LITCHI017704	0.253674997133203	1	0.614499204193786	0.879985902007865
LITCHI017705	1.68567912010622	4	0.793317357460151	0.95031661454237
LITCHI017713	0.459890293946046	1	0.497675248901932	0.826409958800472
LITCHI017720	0.205663730856031	1	0.650187567946968	0.896489043779281
LITCHI017724	1.85887916530328	2	0.394774887085598	0.761573857656658
LITCHI017725	6.94775855253101	3	0.0735816573408924	0.375428624813256
LITCHI017728	4.62340070289793	4	0.328165051091641	0.713056973909305
LITCHI017729	5.12950089554579	1	0.02352249073135	0.211118724214616
LITCHI017734	0.0471322490484454	1	0.828130702841435	0.958237671109265
LITCHI017737	5.1322722026016	3	0.162363827542575	0.548748055513302
LITCHI017740	4.37320513170562	4	0.357847900077752	0.740502786057308
LITCHI017744	1.19922068699088	3	0.753191229177504	0.933172394975072
LITCHI017745	0.516990305273794	2	0.772212774235822	0.940382572846176
LITCHI017755	2.22751033586974	4	0.693995986388314	0.912098976037677
LITCHI017756	NA	1	NA	NA
LITCHI017757	0.146745798876509	1	0.701664791040812	0.915460166959552
LITCHI017758	3.5294992543204	2	0.171229652372813	0.563961201283696
LITCHI017765	0.375871521653608	2	0.828667938466118	0.958237671109265
LITCHI017767	1.53646077914163	1	0.215145380824281	0.618751444076033
LITCHI017768	17.8582525243546	3	0.000470471059136748	0.0231578870500469
LITCHI017769	1.29694996523904	2	0.522842513007883	0.839553877133026
LITCHI017772	0.793235457473202	5	0.9774627995626	0.998868038351997
LITCHI017780	0.658842121018097	1	0.41696901591538	0.774992920658952
LITCHI017781	0.314124241180252	1	0.575160344534524	0.860419342923339
LITCHI017782	0.0357297299051425	1	0.850074716997755	0.964036698708808
LITCHI017785	15.865637634226	6	0.0144936044972703	0.157024184568773
LITCHI017795	NA	5	NA	NA
LITCHI017796	0.0603065544273704	3	0.99613168448044	0.999927301079298
LITCHI017797	0.160366831987631	2	0.922947047611082	0.985522886565291
LITCHI017800	NA	1	NA	NA
LITCHI017802	0.57256418815814	1	0.449241771714021	0.797730517019701
LITCHI017805	0.284522210549767	1	0.593752403017854	0.868275021524315
LITCHI017806	0.224496894788899	2	0.89382216212471	0.976754115311538
LITCHI017807	NA	1	NA	NA
LITCHI017809	NA	3	NA	NA
LITCHI017812	0.388922440295573	1	0.532866357285408	0.844883337731836
LITCHI017814	0.170630379696377	1	0.679552175954243	0.906529848912857
LITCHI017817	1.22574781047297	1	0.268235584293251	0.665025447228302
LITCHI017825	0.799014386720955	4	0.938580150858361	0.990850671454944
LITCHI017826	0.83224846473604	2	0.659598321932688	0.899200442025821
LITCHI017827	NA	2	NA	NA
LITCHI017849	3.28189789675525	1	0.0700478825499553	0.363828701964468
LITCHI017860	0.480626745440532	1	0.488138563781577	0.823668511854094
LITCHI017862	NA	3	NA	NA
LITCHI017865	5.70948555832729	2	0.0575706275815194	0.336736305921635
LITCHI017871	NA	1	NA	NA
LITCHI017881	0.167169129017566	1	0.682640045120558	0.90704333444773
LITCHI017884	2.66467777360231	2	0.26385940175759	0.66203663865914
LITCHI017885	0.336214265145827	1	0.562022613698894	0.857580989496737
LITCHI017887	5.18988538088161	2	0.0746501541192746	0.377576716378699
LITCHI017890	0.599944555899128	1	0.438599181298472	0.790725568768625
LITCHI017919	1.49290722626029	2	0.47404472123994	0.813346450362753
LITCHI017920	14.3745986916911	2	0.000756128406873785	0.0295288041000183
LITCHI017922	1.05465980439294	2	0.590178702590452	0.86701248318222
LITCHI017960	0.0227902297629043	1	0.880003851724303	0.972084220726506
LITCHI017964	0.809376139819506	1	0.368304759434728	0.745508542674971
LITCHI017965	3.18348509329371	3	0.364191312812837	0.743860066937769
LITCHI017966	NA	2	NA	NA
LITCHI017968	NA	2	NA	NA
LITCHI017976	1.4092196127167	2	0.494301409899276	0.825092314803598
LITCHI017979	0.125714299007086	1	0.722917656337514	0.923244235804536
LITCHI017980	3.59071029297775	1	0.0581034036239665	0.337626821260939
LITCHI017989	12.7627419393539	5	0.0257065344384238	0.222005699807403
LITCHI017992	6.27736854259274	2	0.0433397838023104	0.293328582317023
LITCHI017993	8.34921235358343	3	0.0393198240175073	0.280531821355677
LITCHI017994	0.72263391497836	1	0.395281294046545	0.761573857656658
LITCHI017999	0.107727344628074	1	0.742746506027579	0.929328758728557
LITCHI018000	5.37244889803696	1	0.0204572368415833	0.19699747786354
LITCHI018001	0.000450133113190532	1	0.983073079213602	0.999174105412061
LITCHI018002	0.0627970661735162	1	0.802128463301113	0.954383304368938
LITCHI018009	14.9470238810754	4	0.00481236378143591	0.0889516636326623
LITCHI018020	0.0941005634940666	1	0.759027463713306	0.93456908468393
LITCHI018021	1.10056463294313	1	0.294142224375105	0.68274387280809
LITCHI018025	NA	4	NA	NA
