gene_id	baseMean	external_log2fc	external_lfc_se	external_signed_stat	external_p	genomewide_q	contrast	estimand
LITCHI015958	1016.45851454144	-0.0904303029556258	0.114312551540233	-0.791079384872255	0.428897668210913	0.830825007822802	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI026000	59.0414765676284	0.235383061413696	0.297551056228575	0.791067806638462	0.428904424250569	0.830825007822802	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI014333	137.913380428548	-0.203071711439762	0.25672892744899	-0.790996610540162	0.428945969396409	0.830825007822802	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI004754	304.49849336486	0.122033532237445	0.154328581321377	0.79073837906486	0.429096675155866	0.830906095237114	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI009804	184.648777275996	0.234466096070516	0.296547853646666	0.790651806065269	0.429147206674172	0.830906095237114	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI019346	137.713936275298	-0.240917128124377	0.304725893365272	-0.790602746172252	0.429175843822301	0.830906095237114	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI003780	249.363123363321	-0.136283743103557	0.17238048137669	-0.790598459959901	0.429178345814844	0.830906095237114	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI030533	153.468189929961	-0.151831407289737	0.192077225315749	-0.790470640338263	0.429252961912761	0.830906095237114	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI011785	11.2236504433307	0.560219224134138	0.708786914211404	0.790391601342468	0.429299105560939	0.830906095237114	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI009045	10.6964536127477	0.562240323376961	0.711391939014489	0.790338338885099	0.429330202269289	0.830906095237114	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI016983	1298.85592532165	-0.0745127817032555	0.0942854116244954	-0.790289615534723	0.429358650015697	0.830906095237114	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI016586	1214.30461612543	-0.0653150786469844	0.0826577767017589	-0.790186734427306	0.429418722054286	0.830932643733283	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI001510	40290.5362500004	0.210235430882126	0.26616246811494	0.789876320170497	0.429600001811226	0.83112416431461	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI025178	9.63106405013413	0.799742889448363	1.01251416314592	0.789858471671678	0.429610426561373	0.83112416431461	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI028891	42.629641196309	-0.3333089040511	0.422070235043435	-0.789700093437764	0.429702936774182	0.831213428791841	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI014598	24.929852343098	-0.362699206161125	0.459396111286431	-0.789513009035865	0.429812229436116	0.831266393029132	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI027410	344.177589417625	0.342967340352848	0.434426164876313	0.78947210845483	0.429836125258939	0.831266393029132	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI022233	79.900412035885	-0.203655742545963	0.257983084709291	-0.789415099735912	0.429869433414039	0.831266393029132	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI009188	16.4226515630531	0.413883461480734	0.524604267563182	0.788944137651124	0.43014465705306	0.831655153862341	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI014599	1378.31401266325	0.116099673799366	0.147187976017335	0.788785041691806	0.430237653614103	0.831655153862341	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI007335	770.353225858524	-0.101824727450656	0.129099958604248	-0.788727808680377	0.430271110952714	0.831655153862341	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI012401	10.2432352499044	-0.581536855340115	0.737475074342927	-0.788551200673799	0.430374362181949	0.831655153862341	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI020495	17.5488028388719	-0.431447512267705	0.547167619863724	-0.788510680465997	0.430398053743522	0.831655153862341	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI010696	139.823584525824	0.326336279919694	0.413870096521615	0.788499296427546	0.430404709957342	0.831655153862341	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI004503	790.413063767359	0.0744154348336222	0.0943826508259126	0.788444000909451	0.430437041934166	0.831655153862341	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI016052	5.31000132016331	0.993618024495695	1.26023976277651	0.788435703938269	0.430441893397983	0.831655153862341	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI014236	84.2822274083608	-0.18127719861727	0.229943081836897	-0.788356827999083	0.430488015881326	0.831655153862341	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI020420	45.1452485138326	0.328172222227038	0.416328484661831	0.788253108584683	0.430548669882234	0.831682700033289	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI006542	97.2263895271197	0.240236247881904	0.304831713735394	0.788094666850966	0.43064133448231	0.831733368068054	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI002519	28.7407594734866	0.296445482578192	0.376176174760625	0.788049596088405	0.430667696218213	0.831733368068054	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI016639	7.95270072235563	-0.640397593020491	0.812804491957239	-0.787886385172908	0.430763165562552	0.83174920602025	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI022198	42.5250741477049	-0.358640660797711	0.455207979472025	-0.787861102992267	0.430777955335933	0.83174920602025	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI006467	464.116743607294	-0.151181824480229	0.19190925378432	-0.787777668345984	0.430826765696703	0.83174920602025	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI002629	83.6452979759302	-0.198818700924062	0.252419568163183	-0.787651695828634	0.430900467347941	0.83174920602025	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI012654	34.6791391719022	0.333905562520089	0.424021351991961	0.787473463191116	0.431004756869013	0.83174920602025	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI011294	45.4485872202223	-0.339513187940049	0.431183150889423	-0.787399014176964	0.431048323662791	0.83174920602025	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI017673	19.5950589655112	-0.433869240447362	0.551049172086639	-0.787351224582091	0.431076290985801	0.83174920602025	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI003294	16.2102983632458	-0.451621708596307	0.573609920539261	-0.787332457869155	0.431087273888592	0.83174920602025	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI011520	4187.55676096957	-0.107784402839908	0.136900054697176	-0.787321839120722	0.431093488404225	0.83174920602025	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI002200	173.933976995138	0.136151590653367	0.173038462454361	0.786828481495998	0.43138227826714	0.832216823096939	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI006296	117.211280836527	-0.216586083627756	0.275347841247267	-0.786590817805823	0.431521436161332	0.832347450186804	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI001973	324.819787934445	-0.129013695908938	0.164038706130811	-0.786483257226238	0.431584424059247	0.832347450186804	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI018095	331.231016792627	-0.28232257057401	0.35897210586992	-0.786474954341759	0.431589286482559	0.832347450186804	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI029077	59.5678406718339	0.310359520087294	0.394680520192646	0.786356316586908	0.431658767851572	0.832364530710616	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI003283	15.702298756979	-0.440421808313886	0.560118400231246	-0.786301267967731	0.431691009819067	0.832364530710616	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI017035	1133.31841430417	-0.0734271248437377	0.0934216982677402	-0.785975059383961	0.431882098772373	0.83264341821828	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI018269	660.940974768003	0.0867292104580031	0.110370527877751	0.785800449863447	0.431984403003791	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI002898	363.016332619894	0.174484961810428	0.22217958219479	0.785333017943354	0.43225834182736	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI005887	465.657804903729	0.173277396672769	0.220684815438617	0.78518042271452	0.432347792152167	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI015525	333.3073355303	0.148188285848603	0.188731635912104	0.785179893834106	0.432348102197045	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI017120	1111.26926055741	0.0786552727732049	0.100178621210696	0.785150282791142	0.432365461245656	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI022619	3007.92037654889	-0.132891860563428	0.169268604948026	-0.785094557872869	0.432398130272983	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI027644	6.93176010214616	-0.608466290200339	0.775192509648042	-0.784922819335031	0.432498821886832	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI002098	9.84071909778927	-0.551469461012241	0.702656395229136	-0.784835183678086	0.432550208571287	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI022982	1186.1597027943	0.0907359384443393	0.115621157573611	0.784769330704649	0.432588824928075	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI030281	274.420817617061	-0.152021135396111	0.193747058094244	-0.784637128901144	0.432666354438008	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI003220	80.2148022555462	-0.236495433818201	0.301414271778245	-0.784619229948721	0.432676851864642	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI001209	836.833907507856	0.199144831649106	0.253812599330912	0.784613656587898	0.43268012057466	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI019284	3416.24381743973	0.0943181017431493	0.120217194615519	0.784564155275783	0.432709153134354	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI009675	42.3313625501447	-0.26710030786545	0.34046147950548	-0.784524311688399	0.432732522249702	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI011352	11.9394284119823	0.473807988004951	0.603943802948582	0.784523304472567	0.432733113012775	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI011492	205.946780886058	-0.215168973439126	0.274277783301748	-0.784492899311523	0.432750946794913	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI031309	6.81438627394032	-0.797267817498647	1.01636526277196	-0.784430407749509	0.432787601805893	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI005331	269.176135419859	0.134281421329666	0.171192367785958	0.784389065157147	0.43281185267826	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI030201	78.5264655271412	-0.243176098065036	0.31006076339227	-0.78428529751565	0.432872724503221	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI012240	21.3900866120758	-0.434888212099008	0.55458514349092	-0.78416852164762	0.432941233094943	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI010395	129.720489430602	0.185448781019395	0.236505048832136	0.784121869427916	0.43296860418398	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI031060	12.5511306617049	-0.466595127665497	0.595121132419787	-0.784033875201679	0.433020233558992	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI029302	331.664250636311	0.242259157439194	0.309005389353446	0.783996544351831	0.433042137986402	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI018893	51.7347020867313	-0.228760871587594	0.291816314380276	-0.783920775894278	0.4330865982188	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI031335	63.251840911722	-0.249102136904028	0.317778427005623	-0.78388624190534	0.433106863321287	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI014275	64.6378420402621	0.23095801430087	0.29464998159491	0.783838549898145	0.433134850663363	0.83273008719342	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI005311	48.1051068199447	-0.264030257173895	0.336951447305326	-0.783585466943093	0.433283386122354	0.832812022354132	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI029800	7.92996862927639	-0.596355259768759	0.761117977748316	-0.783525389234676	0.4333186503108	0.832812022354132	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI005550	654.070283041474	0.093554041169056	0.119406081328862	0.783494777886515	0.433336619083782	0.832812022354132	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI026802	44.242212963952	0.378254022175054	0.482805984938286	0.783449323279214	0.433363301602106	0.832812022354132	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI015074	406.578057274704	-0.114278554410666	0.145920843817671	-0.783154424144219	0.43353643478054	0.833028164658305	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI011317	105.322374907687	0.255497325791928	0.326287182570278	0.783044322425684	0.433601084966743	0.833028164658305	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI016382	367.710490316095	-0.109717853602962	0.140137264575984	-0.782931320480226	0.433667443921752	0.833028164658305	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI007254	1413.62651824581	0.0911971512822409	0.116491501595755	0.782865273715078	0.433706231763071	0.833028164658305	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI024636	10.8498830575304	0.864365843700063	1.10411003432543	0.782862048915406	0.433708125669751	0.833028164658305	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI017837	21.6113521397252	0.345123065170171	0.44096670403154	0.782651075500444	0.433832039556034	0.833176895337633	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI010435	1350.0895717953	0.131602701994277	0.168194319476043	0.782444391726451	0.433953453791465	0.833320794072395	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI005229	30.9461075453381	0.319564129652971	0.408518832725537	0.782250667664249	0.434067272807124	0.833442883526816	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI012425	111.304208883882	-0.240762814990766	0.30781080495274	-0.782177919412973	0.434110019161546	0.833442883526816	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI003477	7.26789964458355	0.893189025668324	1.1421315098978	0.782036935263479	0.434192867368553	0.833512672997289	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI025775	86.6563102514657	0.592624796578853	0.757875416293299	0.78195542939937	0.434240767804357	0.833515366062845	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI023379	850.877328105369	0.141068215776369	0.180433429609279	0.781829709061381	0.434314658768757	0.833565725984647	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI031732	74.707497329508	0.210788933177344	0.26963638293857	0.781752562024864	0.434360004821075	0.833565725984647	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI011493	6.36652664750908	0.73090826298389	0.935228595424107	0.781528993617265	0.434491430949831	0.833728686705916	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI002145	2828.5213304301	0.145060308094373	0.185691295077793	0.781190674735733	0.434690357554807	0.83402112271513	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI021218	92.6630716846616	0.195740521700175	0.250819259004634	0.780404672579622	0.435152718415192	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI015758	463.001905498849	0.0954677808322025	0.122331973558135	0.780399253403967	0.435155907196301	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI001744	84.6384380756894	-0.178202696052358	0.228385874243848	-0.780270218735552	0.435231838468091	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI018293	36.9080394130388	0.374601672877679	0.480170168615181	0.780143576928231	0.435306369079484	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI031211	19.9900229621118	-0.365342298423715	0.468327818423956	-0.780099503064299	0.43533230893972	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI022226	1067.51455220334	0.127030882142431	0.162841089870784	0.780091082927727	0.435337264748415	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI004737	336.357833389674	0.0974893173874814	0.124975155259106	0.780069584113424	0.435349918373839	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI007272	6987.63788768244	-0.0833203177222157	0.106814175256901	-0.780049253966718	0.435361884348083	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI021030	162.87328544896	0.339604016828067	0.435400104862108	0.779981476889219	0.435401778139569	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI003401	238.480545091448	0.130924272114154	0.167873244897182	0.779899573599962	0.435449989475934	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI025513	12.073500570241	0.656849548977031	0.842556822655168	0.779590801848932	0.435631771754808	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI027511	979.821148498945	0.154605712692518	0.19835045653131	0.779457307012113	0.435710377325661	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI006808	2.23511189975356	1.42940194227853	1.83391437027397	0.779426763565294	0.435728363328944	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI023789	14.7576458387565	-0.470176469468648	0.603353815185162	-0.779271561122651	0.435819763416358	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI020371	921.668704606476	-0.106355230101314	0.136485149841643	-0.779243970678952	0.435836012829349	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI011995	4.95397512023937	-0.905539565603883	1.16207950043491	-0.779240633076296	0.435837978536682	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI003803	15.2060586728656	0.514783522606795	0.660678390716204	0.779174148633418	0.435877136137392	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI024239	38.0908139042181	-0.2600079275797	0.333718723618552	-0.779122983452662	0.435907272474022	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI006635	32.0704869251128	0.32742737043705	0.42025987742586	0.779106900336478	0.435916745691824	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI005685	900.290717806729	0.117492991146109	0.15080917115092	0.779083859751007	0.435930317179374	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI006945	873.272335192534	0.0966647108451759	0.124086462426531	0.7790109328196	0.435973274592163	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI020300	20.4214157957818	0.403614090829267	0.518159041120458	0.778938624628645	0.436015869947101	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI018825	419.924016172926	0.143278106787054	0.183965626889975	0.778830856661853	0.436079358421748	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI023050	20.7581566085479	-0.419489993030033	0.538680566047034	-0.778736081214791	0.436135197121891	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI016663	535.732633147433	-0.0828275252697547	0.106363358809424	-0.778722355112541	0.436143284449497	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI006697	12.5158644812048	0.545355211291986	0.700358080315969	0.77868054445227	0.436167919543475	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI018986	1749.37202786151	0.259216692217212	0.332901813073681	0.778658096884079	0.436181146117362	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI019916	20.4275422538294	-0.336517091174864	0.432197099828703	-0.778619503250345	0.436203886829186	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI006561	411.959040116528	0.129158469245084	0.165886226579528	0.778596703947349	0.436217321292884	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI003604	22.7516590914476	0.735970065880351	0.945280242691686	0.778573414149306	0.436231045026472	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI001412	22.4702001086457	-0.38650028808172	0.496444361251657	-0.778536968588503	0.436252521416998	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI027896	55.6343115412276	0.213210324619897	0.273885089843766	0.77846634419391	0.436294140211247	0.834240934125526	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI003782	2216.85757664805	-0.0952356394071799	0.122376246258571	-0.778219975843633	0.436439342430131	0.834429570435422	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI014279	20.7071220474389	0.369199242740985	0.474519469917041	0.778048670596237	0.43654032108656	0.834533624378552	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI026466	1101.30293469137	-0.106994384884485	0.137600566606864	-0.777572269670787	0.436821214099499	0.834981561521393	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI022286	1978.69090617778	0.0792793889913333	0.101977231200534	0.777422450658951	0.43690957111066	0.835061410782567	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI001608	7.91692978076075	-0.672988010569203	0.865935282368246	-0.777180494053376	0.437052288767555	0.835212112342064	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI015296	111.816879965454	-0.199735140266359	0.257027461916738	-0.777096496914642	0.437101840601011	0.835212112342064	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI011113	187.382235582331	0.14049056672998	0.180807452505641	0.777017566383757	0.437148406474382	0.835212112342064	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI028665	395.197048021473	-0.151689725395311	0.195231693352964	-0.776972851027151	0.437174788023295	0.835212112342064	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI030766	33.763317359134	0.293796821802517	0.378351988381135	0.776517187235075	0.437443676704934	0.835636759229821	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI002712	13.0348182562274	0.472364795262078	0.608631372960769	0.776109836343461	0.43768413634673	0.836007014187691	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI026372	553.245679101512	-0.09598055856369	0.123683854399893	-0.776015261081427	0.437739975095379	0.836024589128464	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI019801	2027.20682245725	0.0806565634567526	0.103954565030225	0.775882842983387	0.437818163746265	0.836084841090397	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI027029	272.141043973587	-0.168561424789991	0.217288219266717	-0.775750408185199	0.437896370293163	0.836095386403587	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI022643	98.258601806728	-0.202255250325515	0.260733790642013	-0.775715528959616	0.43791696881308	0.836095386403587	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI027429	174.439195549702	-0.185069728618745	0.238633004020731	-0.775541209725824	0.438019924354506	0.836144021861328	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI020552	323.23217680316	0.119058974482529	0.153532029148018	0.775466690196259	0.438063940948185	0.836144021861328	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI029610	248.403355439331	0.12606012478725	0.162584852932777	0.775349748228826	0.438133020412647	0.836144021861328	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI009408	241.276925140837	0.161914618758449	0.208841238011147	0.775300033175472	0.438162389776226	0.836144021861328	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI024710	31.4386276713553	-0.338201526038134	0.436232829816756	-0.775277564919172	0.438175663358547	0.836144021861328	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI010455	19.9390713901691	0.363179698695543	0.468532627447572	0.775142812730118	0.438255275824146	0.836206926495331	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI004777	38.0418514093137	-0.300635644071114	0.388017682476501	-0.774798823992564	0.4384585443064	0.836431782202615	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI027858	809.469004355359	-0.105564393302144	0.136249838042505	-0.774785458968487	0.438466443007808	0.836431782202615	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI018914	43.5742924834278	0.307168274145912	0.396563328024888	0.774575590929664	0.438590485307675	0.83652948958372	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI012481	204.082011029729	-0.367461958878555	0.474425509087694	-0.774540895967364	0.438610993673847	0.83652948958372	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI029145	378.855431647238	0.469664647979668	0.606525741211484	0.774352374627254	0.438722439216168	0.836611786790121	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI008997	499.499635055537	0.261928001186874	0.338300925712925	0.774245594022232	0.438785570441239	0.836611786790121	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI009038	296.253022332433	-0.132211499357404	0.170772579578156	-0.774196300623873	0.438814715627848	0.836611786790121	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI024595	22.3366669835174	0.377671973580336	0.487950546581305	0.773996414649791	0.438932911494541	0.836611786790121	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI030713	81.772008425996	-0.210015947734675	0.271345044582815	-0.773981142930282	0.438941942665673	0.836611786790121	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI031535	55.5700038029337	-0.223485328487773	0.288755354417434	-0.773960811700467	0.438953966023325	0.836611786790121	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI002107	126.04395422571	0.261002975605795	0.337278687090563	0.773849595588925	0.439019739671491	0.836611786790121	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI017087	803.457381708777	0.134640981400286	0.173991518523449	0.773836463655788	0.439027506322362	0.836611786790121	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI024919	35.1849739568388	-0.274704980876509	0.355035781798247	-0.773738859461251	0.439085235079728	0.836632857572195	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
LITCHI022654	32.9798800829821	0.287252660670805	0.371337808592881	0.773561576612136	0.439190101546062	0.836743730504274	primary_24h	resistant-minus-susceptible cultivar-by-infection at 24 h
