Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66
GI_6hpi_2_R1	(1, 0.020143073491117994)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.071063719736388)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 24.978563240727496)	(76, 0.003412872177237333)	(78, 0.0)	(80, 0.0002443201753269107)	(82, 0.0)	(84, 0.0)	(86, 1.3768719046843901e-05)	(88, 0.0013597957621190506)	(90, 0.007722326219428643)	(92, 0.003129837001256686)	(94, 0.004793341222603662)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.00038936023874605054)	(110, 2.0675776735519532e-05)	(112, 0.0)	(114, 9.650301008397864e-05)	(116, 0.0)	(118, 0.0)	(120, 0.0002518506103599542)	(122, 0.0)	(124, 0.0001554937765343651)
GI_6hpi_2_R2	(1, 0.0)	(2, 0.0)	(3, 0.00011671174142774571)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 6.865396554573277e-06)	(9, 8.238475865487933e-05)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 9.984282673358477e-05)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0007371130931263171)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.001564598606190772)	(114, 0.0009546904926165029)	(116, 0.0033227383707172993)	(118, 0.0009549967602510627)	(120, 0.0009039021906069589)	(122, 0.0)	(124, 0.0)
GI_6hpi_3_R1	(1, 0.020436875713077108)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.07486293198875195)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 24.910910037657253)	(76, 0.003652901757984632)	(78, 0.0)	(80, 0.00024458951387381175)	(82, 0.0)	(84, 0.0)	(86, 2.7185640134075953e-05)	(88, 0.0014651589727694917)	(90, 0.0077767862929156465)	(92, 0.00307597030244342)	(94, 0.004593242120006066)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.00043242059827960103)	(110, 3.024193517901275e-06)	(112, 0.0)	(114, 6.956848092896547e-05)	(116, 0.0)	(118, 0.0)	(120, 0.00020590635724068644)	(122, 0.0)	(124, 0.0001425612221585516)
GI_6hpi_3_R2	(1, 0.0)	(2, 0.0)	(3, 0.00012046493199573892)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 6.0232465997869465e-06)	(9, 9.034869899680419e-05)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 8.157468139422006e-05)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0007163995030545219)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.001572721888904317)	(114, 0.0009437115673842272)	(116, 0.0033274830131992178)	(118, 0.0009107522411086149)	(120, 0.0008084852556362248)	(122, 0.0)	(124, 0.0)
HC_24hpi_1_R1	(1, 0.020479146574565052)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0701137459569179)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 24.97180417523075)	(76, 0.003649287861553631)	(78, 0.0)	(80, 0.0002270503053005732)	(82, 0.0)	(84, 0.0)	(86, 3.494400502746389e-05)	(88, 0.001415396112756116)	(90, 0.008049489787126822)	(92, 0.003055160717009167)	(94, 0.0043839616225062935)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0004268279563215057)	(110, 1.0496869676009568e-05)	(112, 0.0)	(114, 8.049275001800589e-05)	(116, 0.0)	(118, 0.0)	(120, 0.0002136998114607139)	(122, 0.0)	(124, 0.00014034718877037233)
HC_24hpi_1_R2	(1, 0.0)	(2, 0.0)	(3, 0.00011837656979517372)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 9.052325925513284e-05)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 8.039004129566516e-05)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0006959310937291538)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0015886901498166305)	(114, 0.0008259256088804081)	(116, 0.003479039765424519)	(118, 0.0009137365161285173)	(120, 0.0008372828678542725)	(122, 0.0)	(124, 0.0)
HC_24hpi_2_R1	(1, 0.019970089942680617)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0695125130036339)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 24.953962058026338)	(76, 0.0034125614557104426)	(78, 0.0)	(80, 0.0002656126486753341)	(82, 0.0)	(84, 0.0)	(86, 2.8725810309327067e-05)	(88, 0.0013287286063920897)	(90, 0.00785128530676491)	(92, 0.0029526574779391223)	(94, 0.004454639021560094)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0004026666744323811)	(110, 3.5956237806790305e-06)	(112, 0.0)	(114, 4.675329644905837e-05)	(116, 0.0)	(118, 0.0)	(120, 0.00018720245834268295)	(122, 0.0)	(124, 0.00014782355592880803)
HC_24hpi_2_R2	(1, 0.0)	(2, 0.0)	(3, 0.0001144827800368649)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 7.155173752304056e-06)	(9, 7.155173752304056e-05)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 8.61989237705205e-05)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0006828025609552221)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0015067320355827538)	(114, 0.0009170838918853756)	(116, 0.0035608128019205083)	(118, 0.0010145384073301192)	(120, 0.0009432123862650565)	(122, 0.0)	(124, 0.0)
HC_24hpi_3_R1	(1, 0.02095352486121146)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.07147366321594133)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 24.945707596670104)	(76, 0.00359518884717109)	(78, 0.0)	(80, 0.000225245651128866)	(82, 0.0)	(84, 0.0)	(86, 3.162435203185078e-05)	(88, 0.0015537177143982188)	(90, 0.008315136311891867)	(92, 0.002997408111943307)	(94, 0.004520320442075476)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.00047097205307245545)	(110, 1.583259626000828e-05)	(112, 0.0)	(114, 0.00011085066922330539)	(116, 0.0)	(118, 0.0)	(120, 0.0002655714447435404)	(122, 0.0)	(124, 0.00017075728991661126)
HC_24hpi_3_R2	(1, 0.0)	(2, 0.0)	(3, 8.668250224645584e-05)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 1.576045495390106e-05)	(9, 7.880227476950532e-05)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 8.698668514580174e-05)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0007437426125193561)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0015636304157230123)	(114, 0.0008670105914251386)	(116, 0.0032902137166040337)	(118, 0.0008673425681157981)	(120, 0.0008442793691100613)	(122, 0.0)	(124, 0.0)
HC_48hpi_1_R1	(1, 0.011165664998034763)	(2, 0.010649716023007091)	(3, 0.01195943265192349)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 1.6548127465195233e-05)	(42, 0.00022839434965619206)	(44, 0.00014896968099533197)	(46, 0.0006753981074550443)	(48, 0.00012582039449925156)	(50, 7.616114453113643e-05)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 49.99898733512581)	(76, 0.022111272475884708)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 1.9896736600269157e-05)	(86, 0.0)	(88, 5.638279433261378e-05)	(90, 0.018232941096787195)	(92, 0.021869848494659155)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HC_48hpi_1_R2	(1, 0.03607012513879358)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HC_48hpi_2_R1	(1, 0.016567923271247016)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.024793182385901117)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0005151237569268588)	(54, 0.00015904488979779586)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 24.973166863732512)	(76, 0.0033948365124944866)	(78, 4.1530254201840774e-05)	(80, 3.4611533816005017e-06)	(82, 0.0)	(84, 8.307982160408373e-05)	(86, 2.423336872559137e-05)	(88, 0.002032278678793127)	(90, 0.00853476947362597)	(92, 0.00024584486683362647)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HC_48hpi_2_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.00020718536812730742)	(5, 0.0004558078098800763)	(6, 0.00041437073625461484)	(7, 0.0)	(8, 2.7624715750307654e-05)	(9, 0.000317684231128538)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 3.459194750658129e-06)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 3.1161430126829094e-05)	(92, 0.0)	(94, 0.0)	(96, 0.0006268092407196476)	(98, 0.0006753342177094658)	(100, 0.00021127131056477427)	(102, 0.0011811130941418834)	(104, 1.3855451066980576e-05)	(106, 0.0013890846077924805)	(108, 0.0010115608588442688)	(110, 1.3857838189021674e-05)	(112, 4.8505409739054755e-05)	(114, 0.00036034726249901727)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 3.1257319422298056e-05)	(124, 0.00036509000981257636)
HC_48hpi_3_R1	(1, 0.015887468453728883)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0233354398768848)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.000534895278856494)	(54, 0.0002039717062764326)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 25.048233462090725)	(76, 0.0034209822634012257)	(78, 3.8528100200184305e-05)	(80, 0.0)	(82, 0.0)	(84, 7.322340085776975e-05)	(86, 1.5416836573053066e-05)	(88, 0.0019118436555930832)	(90, 0.008372702768589134)	(92, 0.00022359855270054046)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HC_48hpi_3_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.00015372490037473518)	(5, 0.0003228222907869439)	(6, 0.0003766260059181012)	(7, 0.0)	(8, 3.074498007494704e-05)	(9, 0.00023058735056210276)	(10, 3.84312250936838e-06)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 7.70134551747805e-06)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 2.6983848701714523e-05)	(92, 0.0)	(94, 0.0)	(96, 0.0005667998710626688)	(98, 0.0006748129052299697)	(100, 0.00018124885707170181)	(102, 0.001369106637093449)	(104, 1.15707376661529e-05)	(106, 0.0012805789821580247)	(108, 0.000864061387858487)	(110, 7.715359405744501e-06)	(112, 7.715903221123396e-05)	(114, 0.00031637447811714897)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 1.9330170170060266e-05)	(124, 0.0003444229659530932)
HC_6hpi_1_R1	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 8.052130191042041e-05)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 9.80259327605118e-05)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.00040267812466844707)	(36, 0.0013237244942715823)	(38, 0.010110971679087775)	(40, 0.0061329021971971475)	(42, 0.002826761451562672)	(44, 0.0)	(46, 7.0065980783774175e-06)	(48, 2.102111760453434e-05)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HC_6hpi_1_R2	(1, 0.0010992908173857393)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.00128133897822669)	(7, 0.0001750463085009139)	(8, 7.001852340036557e-06)	(9, 0.0)	(10, 2.450648319012795e-05)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 50.001064281555685)	(32, 0.0)	(34, 3.151394019144369e-05)	(36, 0.0)	(38, 2.4515691636167106e-05)	(40, 0.0008265933286913346)	(42, 0.0009037229919494044)	(44, 0.0005079438387866125)	(46, 0.004999207728922287)	(48, 0.040223908536276456)	(50, 0.0025857733971148093)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HC_6hpi_2_R1	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 8.75481891497537e-05)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00013307324750762563)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0004097893133041393)	(36, 0.0012855284420365558)	(38, 0.009710566273143515)	(40, 0.005948652617920389)	(42, 0.0025821361027472947)	(44, 0.0)	(46, 3.504027231057062e-06)	(48, 2.8033677557691994e-05)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HC_6hpi_2_R2	(1, 0.0010855975454569459)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.001015558994137143)	(7, 0.00014708095777158622)	(8, 2.1011565395940887e-05)	(9, 0.0)	(10, 1.750963782995074e-05)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 50.00117314573461)	(32, 0.0)	(34, 5.95420369758151e-05)	(36, 0.0)	(38, 4.5540173719648524e-05)	(40, 0.0007251891000644999)	(42, 0.0008583763163813937)	(44, 0.0005045496008346932)	(46, 0.004705908571309635)	(48, 0.0402248230855933)	(50, 0.002712415134084948)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
