gene_id	GW_P1	GW_P2	GW_P3	GW_M1	GW_M2	GW_M3	YR_P1	YR_P2	YR_P3	YR_M1	YR_M2	YR_M3
LITCHI014035	21.0262997363343	27.0162933980514	20.1244417148431	10.7430174179932	14.3818560780595	21.4347665259108	31.7758916177045	18.2042695627744	14.8093280493317	0	21.2977755486146	24.1406579072862
LITCHI014044	173.466972824758	137.011202232975	207.281749662884	188.491123788427	215.727841170892	192.912898733197	40.249462715759	64.7262917787533	33.0361933408169	35.7497493706159	52.7373489775219	45.1325343484047
LITCHI014046	14.8936289799035	0.964867621358977	11.0684429431637	5.85982768254177	2.05455086829421	8.57390661036432	1.05919638725681	0	6.83507448430694	4.08568564235611	4.05671915211707	4.19837528822369
LITCHI014051	77.9725281889064	64.6461306310515	102.6346527457	68.3646562963206	160.254967726948	75.450378171206	74.143747107977	103.157527522388	123.031340717525	112.356355164793	120.687394775483	113.35613278204
LITCHI014052	50.8135576961412	9.64867621358977	72.4479901734352	12.6962933121738	95.5366153756807	19.7199852038379	28.598302455934	39.4425840526778	128.727236121114	75.585184383588	43.6097308852585	55.6284725689639
LITCHI014054	3.50438328938905	3.85947048543591	2.01244417148431	0	0	0	3.17758916177044	16.1815729446883	13.6701489686139	13.2784783376574	17.2410563964975	20.9918764411185
LITCHI014055	311.890112755625	246.041243446539	308.910180322842	261.738969820199	192.100506185509	272.650230209585	226.668026872958	235.644156007024	169.737683026956	206.327124938983	178.495642693151	162.687042418668
LITCHI014057	6.13267075643084	11.5784114563077	5.03111042871078	16.602845100535	2.05455086829421	4.28695330518216	29.6574988431908	13.1475280175593	19.366044372203	49.0282277082733	67.9500457979609	57.7276602130758
LITCHI014061	85.8573905900317	126.397658398026	94.5848760597627	81.0609496084945	53.4183225756494	78.8799408153517	85.794907367802	112.259662303775	100.247759103169	110.313512343615	86.2052819824876	83.9675057644739
LITCHI014062	25.4067788480706	27.9811610194103	36.2239950867176	23.4393107301671	20.5455086829421	23.1495478479836	13.7695530343386	10.1134830904302	6.83507448430694	18.3855853906025	26.3686744887609	12.5951258646711
LITCHI014063	3.50438328938905	1.92973524271795	1.00622208574216	1.95327589418059	2.05455086829421	1.71478132207286	8.47357109805452	13.1475280175593	12.5309698878961	15.3213211588354	14.1985170324097	12.5951258646711
LITCHI014064	7.88486240112536	15.4378819417436	7.04355460019509	10.7430174179932	12.3273052097653	12.8608599155465	1.05919638725681	6.06808985425812	0	2.04284282117805	1.01417978802927	3.14878146616777
LITCHI014065	431.9152404172	649.355909174592	471.918158213071	479.529232021335	548.565081834554	505.003099350458	49.7822302010703	45.5106739069359	30.7578351793812	50.0496491188623	51.7231691894926	58.7772540351317
LITCHI014066	57.8223242749193	36.6649696116411	34.2115509152333	46.8786214603341	46.2273945366197	40.2973610687123	3.17758916177044	0	0	0	3.0425393640878	1.04959382205592
LITCHI014067	49.0613660514467	23.1568229126155	29.1804404865225	25.3925866243477	24.6546104195305	28.2938918142022	1.05919638725681	0	0	2.04284282117805	0	0
LITCHI014068	8.76095822347262	6.75407334951284	19.118219629101	10.7430174179932	16.4364069463537	8.57390661036432	0	1.01134830904302	2.27835816143565	9.19279269530124	5.07089894014633	3.14878146616777
LITCHI014069	69.2115699654337	46.3136458252309	48.2986601156235	54.6917250370565	89.3729627707981	47.1564863570037	34.9534807794749	69.7830333239684	43.2888050672773	33.7069065494379	39.5530117331414	37.7853775940132
LITCHI014071	8.76095822347262	9.64867621358977	7.04355460019509	15.6262071534447	12.3273052097653	12.00346925451	11.651160259825	16.1815729446883	17.0876862107674	12.2570569270683	14.1985170324097	10.4959382205592
LITCHI014075	15.7697248022507	15.4378819417436	16.0995533718745	21.4860348359865	40.0637419317371	23.1495478479836	21.1839277451363	23.2610111079895	19.366044372203	18.3855853906025	10.1417978802927	9.44634439850331
LITCHI014079	9.63705404581989	4.82433810679489	2.01244417148431	0.976637947090294	1.0272754341471	2.57217198310929	30.7166952304476	23.2610111079895	9.11343264574259	23.4926924435476	16.2268766084683	22.0414702631744
LITCHI014080	162.953822956591	178.500509951411	180.113753347846	165.05181305826	186.964129014773	166.333788241068	5.29598193628408	3.03404492712906	2.27835816143565	6.12852846353416	3.0425393640878	3.14878146616777
LITCHI014081	86.733486412379	81.0488801941541	90.5599877167941	85.9441393439459	111.973022322034	82.3095034594974	32.8350880049613	10.1134830904302	23.9227606950743	15.3213211588354	7.09925851620486	19.9422826190625
LITCHI014082	12.2653415128617	8.6838085922308	18.1119975433588	13.6729312592641	20.5455086829421	14.5756412376193	25.4207132941636	23.2610111079895	20.5052234529208	18.3855853906025	3.0425393640878	28.3390331955099
LITCHI014083	25.4067788480706	25.0865581553334	18.1119975433588	30.2757763597991	22.6000595512363	29.1512824752387	96.3868712403702	133.497976793679	115.0570871525	12.2570569270683	188.637440573444	176.331762105395
LITCHI014084	87.6095822347263	85.873218300949	74.4604343449196	82.0375875555847	143.818560780595	73.7355968491331	105.919638725681	98.1007859771729	182.268652914852	77.628027204766	170.382204388917	72.4219737218587
LITCHI014085	300.500867065111	306.827903592155	244.511966835344	307.640953333443	343.109995005133	263.218932938184	259.50311487792	278.120784986831	265.428725807253	209.39138917075	235.28971082279	215.166733521464
LITCHI014093	15.7697248022507	8.6838085922308	24.1493300578117	7.81310357672236	13.3545806439124	10.2886879324372	13.7695530343386	14.1588763266023	20.5052234529208	22.4712710329586	20.2835957605853	22.0414702631744
LITCHI014101	0	0	0	0	0	0	76.2621398824907	86.9759545776997	34.1753724215347	59.2424418141636	49.6948096134341	54.578878746908
LITCHI014102	0.876095822347262	0	1.00622208574216	0.976637947090294	0	0	1030.59808480088	873.804939013169	640.218643363417	756.873265246469	461.451803553316	587.772540351317
LITCHI014104	21.0262997363343	33.7703667475642	16.0995533718745	20.5093968888962	16.4364069463537	10.2886879324372	25.4207132941636	17.1929212537313	39.8712678251238	18.3855853906025	5.07089894014633	8.39675057644739
LITCHI014105	35.0438328938905	47.2785134465899	27.1679963150382	29.2991384127088	33.9000893268544	17.1478132207286	16.947142196109	16.1815729446883	18.2268652914852	20.4284282117805	26.3686744887609	25.1902517293422
LITCHI014106	18.3980122692925	10.6135438349487	19.118219629101	14.6495692063544	5.13637717073552	15.4330318986558	0	1.01134830904302	1.13917908071782	0	0	1.04959382205592
LITCHI014108	42.0525994726686	70.4353363592053	38.2364392582019	58.5982768254177	57.5274243122378	42.0121423907851	182.181778608172	209.349099971905	129.866415201832	140.956154661286	107.503057531102	122.802477180543
LITCHI014109	324.155454268487	283.671080679539	249.543077264055	316.430694857255	359.546401951486	277.794574175804	392.961859672278	440.947862742757	393.016782847649	326.854851388489	338.736049201775	299.134239285938
LITCHI014111	49.0613660514467	54.9974544174617	44.2737717726549	63.4814665608691	39.03646649759	42.0121423907851	21.1839277451363	15.1702246356453	22.7835816143565	25.5355352647257	25.3544947007317	38.8349714160692
LITCHI014114	339.049083248391	293.319756893129	250.549299349797	343.776557375784	399.610143883224	226.351134513618	130.281155632588	154.736291283582	115.0570871525	105.20640529067	99.3896192268681	113.35613278204
LITCHI014121	20.150203913987	6.75407334951284	21.1306638005853	8.78974152381265	17.4636823805008	14.5756412376193	11.651160259825	17.1929212537313	9.11343264574259	12.2570569270683	11.1559776683219	4.19837528822369
LITCHI014122	15.7697248022507	14.4730143203847	9.05599877167941	18.5561209947156	17.4636823805008	23.1495478479836	32.8350880049613	11.1248313994732	18.2268652914852	12.2570569270683	31.4395734289073	46.1821281704606
LITCHI014123	169.086493713022	150.519348932	171.057754576167	160.168623322808	177.718650107449	192.912898733197	50.8414265883271	59.6695502335382	37.5929096636882	49.0282277082733	33.4679330049658	26.2398455513981
LITCHI014124	404.756269924435	360.860490388257	407.519944725573	355.496212740867	486.928555785728	361.818858957374	611.156315447182	601.752243880597	585.538047488961	606.724317889882	584.167557904857	561.532694799919
LITCHI014125	182.227931048231	219.024950048488	196.21330671972	185.561209947156	219.83694290748	173.192913529359	171.589814735604	193.167527027217	182.268652914852	165.470268515422	186.609080997385	197.323638546514
LITCHI014126	50.8135576961412	46.3136458252309	35.2177730009755	53.7150870899662	58.554699746385	47.1564863570037	73.0845507207202	101.134830904302	70.6291030045051	86.8208199000673	69.9784053740194	59.8268478571876
LITCHI014131	389.862640944532	407.174136213488	361.233728781434	429.72069671973	324.619037190485	361.818858957374	23.3023205196499	20.2269661808604	6.83507448430694	5.10710705294514	14.1985170324097	7.34715675439146
LITCHI014132	121.77731930627	147.624746067924	103.640874831442	119.149829545016	137.654908175712	147.471193698266	0	0	0	0	0	0
LITCHI014134	79.7247198336009	74.2948068446412	55.3422147158186	56.6450009312371	89.3729627707981	76.3077688322424	43.4270518775294	33.3744941984197	36.4537305829704	25.5355352647257	19.2694159725561	35.6861899499014
LITCHI014135	264.580938348873	288.495418786334	260.611520207218	298.85121180963	323.591761756338	283.796308803059	397.198645221306	450.049997524144	443.140662399233	451.46826348035	482.749579101931	414.58955971209
LITCHI014136	1529.66330581832	1572.73422281513	1194.38561577594	694.389580381199	3778.31904679305	367.820593584629	1146.05049101187	674.569322131694	2410.50293479892	805.901492954742	1213.97320627103	1156.65239190563
LITCHI014137	834.919318696941	1418.3554033977	843.214107851927	925.852773841599	713.956426732238	964.564493665985	1155.58325849719	979.996511462686	1058.29736598686	1152.16335114442	1164.2783966576	1504.06794700614
LITCHI014138	426.658665483117	411.998474320283	426.638164354674	606.492165143073	620.474362224851	559.018710995753	450.158464584146	434.879772888499	339.475366053912	390.182978845008	400.60101627156	464.970063170774
LITCHI014139	7.88486240112536	32.8054991262052	0	2.92991384127088	3.08182630244131	1.71478132207286	18.0063385833659	24.2723594170325	9.11343264574259	1.02142141058903	13.1843372443805	14.6943135087829
LITCHI014140	1298.37400871864	1095.12475024244	1297.02026852164	1202.24131286815	907.084208351893	1298.08946080916	1398.139231179	1481.62527274802	1336.25706168201	1264.51970630922	1200.78886902665	1266.8597432215
LITCHI014141	1058.32375339549	1153.98167514534	1095.77585137321	1219.82079591578	985.157141347073	1319.52422733507	1489.23012048308	1549.38560945391	1404.60780652508	1351.34052620928	1403.6248266325	1536.60535548987
LITCHI014145	84.9812947676845	72.3650716019233	41.2551055154284	59.574914772508	41.0910173658842	110.6033952737	153.583476152238	164.849774374012	128.727236121114	211.434231991929	299.183037468634	291.787082531547
LITCHI014148	313.64230440032	219.024950048488	300.860403636905	221.696813989497	164.364069463537	256.359807649893	222.431241323931	186.088088863916	151.510817735471	230.84123879312	142.999350112127	132.248821579046
LITCHI014149	113.016361082797	135.081466990257	130.80887114648	87.8974152381265	126.354878400094	131.180771138574	265.858293201461	447.015952597015	517.187302645892	338.090486904968	376.260701358858	422.986310288537
LITCHI014151	0	0	0	0	0	0	130.281155632588	76.8624714872695	115.0570871525	93.9707697741905	88.2336415585462	125.951258646711
LITCHI014155	81.4769114782954	7.71894097087182	83.516433116599	35.1589660952506	194.155057053803	36.0104077635301	2.11839277451363	5.0567415452151	27.3402979372278	9.19279269530124	10.1417978802927	6.29756293233554
LITCHI014156	116.520744372186	95.5218945145388	132.821315317965	83.9908634497653	175.664099239155	110.6033952737	36.0126771667317	35.3971908165057	38.732088744406	30.6426423176708	47.6664500373755	25.1902517293422
LITCHI014157	30.6633537821542	27.9811610194103	34.2115509152333	29.2991384127088	8.21820347317683	36.0104077635301	24.3615169069067	17.1929212537313	19.366044372203	14.2998997482464	27.3828542767902	23.0910640852303
LITCHI014159	240.926351145497	262.443993009642	246.524411006828	240.252934984212	176.691374673302	272.650230209585	198.069724417024	140.57741495698	201.634697287055	204.284282117805	177.481462905122	210.968358233241
LITCHI014160	11.3892456905144	12.5432790776667	11.0684429431637	7.81310357672236	20.5455086829421	7.71651594932788	10.5919638725681	15.1702246356453	14.8093280493317	2.04284282117805	10.1417978802927	14.6943135087829
LITCHI014177	7.88486240112536	10.6135438349487	5.03111042871078	4.88318973545147	4.10910173658842	7.71651594932788	7.4143747107977	6.06808985425812	12.5309698878961	7.14994987412319	11.1559776683219	7.34715675439146
LITCHI025263	403.004078279741	312.617109320309	378.339504239051	359.402764529228	299.964426770954	306.088465990006	547.604532211773	610.854378661984	518.32648172661	522.967762221582	515.203332318867	534.243255426465
LITCHI025264	44.6808869397104	49.2082486893078	40.2488834296863	66.41138040214	66.7729032195618	51.4434396621859	59.3149976863816	54.6128086883231	42.1496259865595	37.792592191794	37.5246521570829	53.5292849248521
LITCHI025266	47.3091744067522	38.5947048543591	28.1742184007804	59.574914772508	27.7364367219718	48.0138770180402	24.3615169069067	16.1815729446883	20.5052234529208	31.6640637282598	30.425393640878	40.934159060181
LITCHI025269	73.5920490771701	53.0677191747438	74.4604343449196	61.5281906666886	59.5819751805321	101.172098002299	82.6173182060316	90.0099995048288	103.665296345322	66.3923916882868	76.063484102195	102.860194561481
LITCHI025270	1364.95729121704	1496.50968072777	1248.72160840602	1300.88174552427	1056.03914630322	1330.67030592854	1412.96798060059	1314.75280175593	1509.41228195112	1488.21099522821	1461.43307455017	1506.16713465025
LITCHI025274	0	0	0	0	0	4.28695330518216	0	17.1929212537313	0	16.3427425694244	64.9075064338731	1.04959382205592
LITCHI025275	90.237869701768	78.1542773300772	54.3359926300764	91.8039670264877	88.345687336651	65.1616902387688	47.6638374265567	50.567415452151	59.2373121973268	68.4352345094648	59.8366074937267	61.9260355012995
LITCHI025276	358.32319134003	388.841651407668	409.532388897058	392.608454730298	332.837240663662	393.542313415722	285.98302455934	308.461234258121	295.047381905916	308.469265997886	253.544947007317	257.150486403701
LITCHI025278	6.13267075643084	6.75407334951284	15.0933312861323	9.76637947090294	19.518233248795	17.1478132207286	25.4207132941636	18.2042695627744	18.2268652914852	30.6426423176708	50.7089894014633	54.578878746908
LITCHI025279	667.585016628614	732.334524611464	711.399014619704	578.169664677454	394.473766712488	590.742165454101	639.754617903116	718.057299420544	845.270877892625	570.974568519266	606.479513241501	754.657958058209
LITCHI025280	894.493834616555	1071.00305970846	1042.44608082887	682.669925016116	614.310709619968	837.670675832593	991.407818472379	728.170782510974	674.394015784952	652.688281366388	594.30935578515	615.061979724771
LITCHI025281	11.3892456905144	19.2973524271795	10.0622208574216	7.81310357672236	2.05455086829421	2.57217198310929	150.405886990468	72.8170782510974	45.567163228713	25.5355352647257	29.4112138528487	6.29756293233554
LITCHI025282	467.835169133438	476.644604951335	501.098598699594	424.837506984278	425.292029736901	431.267502501325	425.79694767724	380.266964200175	374.789917556164	345.240436779091	351.920386446155	360.010680965182
LITCHI025283	82.3530073006427	79.1191449514361	76.4728785164039	68.3646562963206	72.9365558244444	78.8799408153517	49.7822302010703	67.7603367058823	71.7682820852229	53.1139133506294	62.8791468578145	74.5211613659706
LITCHI025284	1779.35061518729	2536.63697655275	1489.20868689839	885.810618010897	646.156248078529	947.416680445257	2303.75214228357	1919.53909056365	2101.78540392439	1446.33271739406	1542.56745759251	1424.29881652989
LITCHI025286	77.9725281889064	56.9271896601797	55.3422147158186	93.7572429206683	103.754818848858	108.03122329059	54.0190157500976	64.7262917787533	86.5776101345546	105.20640529067	108.517237319131	73.4715675439146
LITCHI025287	148.936289799035	230.603361504796	287.779516522257	482.459145862605	2314.45155313343	372.964937550848	65.6701760099225	103.157527522388	46.7063423094308	174.663061210724	96.3470798627803	33.5870023057896
LITCHI025288	81.4769114782954	39.5595724757181	99.6159864884735	96.6871567619392	62.6638014829734	151.758147003448	0	7.07943816330114	3.41753724215347	24.5141138541367	0	1.04959382205592
LITCHI025289	22.7784913810288	44.3839105825129	7.04355460019509	13.6729312592641	10.272754341471	27.4365011531658	10.5919638725681	8.09078647234416	45.567163228713	37.792592191794	99.3896192268681	58.7772540351317
LITCHI025292	1794.24424416719	2065.78157732957	1685.42199361811	1792.13063291069	1249.16692792288	2199.20704555845	1535.83476152238	1465.44369980334	2057.35741977639	2481.03260632075	3275.80071533453	3217.00506460141
LITCHI025293	18.3980122692925	27.9811610194103	18.1119975433588	16.602845100535	35.9546401951487	24.8643291700565	43.4270518775294	33.3744941984197	38.732088744406	32.6854851388489	41.5813713091999	27.289439373454
LITCHI025294	321.527166801445	263.408860631001	345.13417540956	259.785693926018	337.973617834397	282.081527480986	245.733561843581	376.221570964003	320.109321681709	266.590988163736	268.757643827756	263.448049336037
LITCHI025295	1640.92747525642	1377.83096330062	1505.30824027027	1881.981324043	1556.32228273286	1767.93954305712	1515.7100301645	1484.65931767515	1466.12347688384	1824.258639312	1663.254852368	1942.79816462551
LITCHI025296	6043.30898255142	6566.8890309692	5985.00896599435	5302.16741475321	3522.52746369042	6234.94488705693	6713.18670243369	6065.05580933099	6019.42226251298	6458.44757915442	5869.05843332536	6452.90281799982
LITCHI025297	361.827574629419	381.122710436796	308.910180322842	386.748627047757	352.355473912457	344.671045736645	292.338202882881	288.234268077261	387.32088744406	418.782778341501	485.792118466019	591.970915639541
LITCHI025298	532.666259987136	575.06110232995	572.540366787287	565.473371365281	663.619930459029	479.281379519365	583.617209378505	716.034602802458	609.460808184036	498.453648367445	513.174972742809	568.87985155431
LITCHI025299	1155.57038967604	1613.25866291221	1075.65140965836	1057.69889669879	796.138461464006	1147.18870446675	1261.50289722287	1235.86763365057	1234.87012349812	1347.25484056693	1467.51815327835	1665.70539560275
LITCHI025301	35.9199287162378	37.6298372330001	37.2302171724598	35.1589660952506	54.4455980097965	36.0104077635301	19.0655349706227	18.2042695627744	20.5052234529208	27.5783780859037	24.3403149127024	19.9422826190625
LITCHI025302	4.38047911173631	9.64867621358977	9.05599877167941	5.85982768254177	12.3273052097653	3.42956264414573	5.29598193628408	5.0567415452151	5.69589540358912	14.2998997482464	9.1276180922634	2.09918764411185
LITCHI025305	78.8486240112536	61.7515277669746	93.5786539740205	131.84612285719	296.882600468513	75.450378171206	46.6046410392999	63.7149434697103	51.2630586323021	69.4566559200538	37.5246521570829	44.0829405263488
LITCHI025307	1303.63058365273	1053.635442524	1366.44959243785	1025.46984444481	851.61133490795	826.52459723912	856.889877290763	762.556625018437	783.755207533863	614.895689174594	628.791468578145	557.334319511695
LITCHI025308	22.7784913810288	47.2785134465899	21.1306638005853	20.5093968888962	45.2001191024726	11.1460785934736	44.4862482647862	48.544718834065	23.9227606950743	12.2570569270683	25.3544947007317	30.4382208396218
LITCHI025310	989.112183430059	1202.22505621329	1001.19097531345	1159.26924319618	895.784178576275	1172.0530336368	1110.03781384514	1017.41639889728	918.178339058566	1099.04943779379	1044.60518167014	1066.38732320882
LITCHI025311	8.76095822347262	9.64867621358977	11.0684429431637	16.602845100535	6.16365260488263	9.43129727140075	25.4207132941636	22.2496627989464	18.2268652914852	23.4926924435476	9.1276180922634	22.0414702631744
LITCHI025312	448.561061041798	469.890531601822	454.812382755455	476.599318180064	600.956128976056	432.982283823398	394.021056059535	474.322356941176	470.480960336461	407.547142825022	485.792118466019	433.482248509096
LITCHI025313	10.5131498681671	12.5432790776667	11.0684429431637	15.6262071534447	16.4364069463537	20.5773758648744	12.7103566470818	2.02269661808604	7.97425356502477	12.2570569270683	8.11343830423413	5.24796911027962
LITCHI025314	97.2466362805461	98.4164973786157	65.4044355732402	102.546984444481	100.672992546416	111.460785934736	104.860442338425	105.180224140474	55.8197749551734	82.7351342577112	92.2903607106632	106.008976027648
LITCHI025315	989.112183430059	1005.39206145605	1038.42119248591	923.899497947419	1060.14824803981	951.703633750439	942.684784658565	922.349657847234	827.04401260114	875.358148874796	913.775989014369	992.915755664903
LITCHI025319	1756.57212380626	1223.45214388318	1713.59621201889	1569.4571809741	1246.08510162044	1496.14670350857	1420.38235531139	1475.55718289377	1425.113029978	1447.35413880465	1241.35606054782	1294.14918259495
LITCHI025322	438.047911173631	310.687374077591	404.501278468347	405.304748042472	308.182630244131	444.985753077908	371.777931927142	440.947862742757	312.135068116684	494.367962725089	376.260701358858	353.713118032846
LITCHI025323	390.738736766879	711.107436941566	366.264839210145	227.556641672039	152.036764253771	271.792839548549	1249.85173696304	956.735500354697	692.620881076437	874.336727464207	1205.8597679668	1134.61092164245
LITCHI025324	2427.66152372426	2887.84879072742	2266.01213709134	2361.51055606433	2376.08807918225	2260.08178249203	3121.45175324583	3211.03088121159	2515.30741022496	2508.61098440665	2405.63445720542	2207.29580778361
LITCHI025325	195.36936838344	212.270876698975	175.082642919135	199.23414120642	284.555295258748	180.052038817651	182.181778608172	155.747639592625	215.304846255669	184.877275316614	191.679979937531	177.381355927451
LITCHI025327	49.0613660514467	43.419042961154	66.4106576589823	59.574914772508	96.5638908098278	51.4434396621859	40.249462715759	34.3858425074627	29.6186560986634	40.8568564235611	35.4962925810243	32.5374084837336
LITCHI025328	261.952650881831	208.411406213539	305.891514065615	355.496212740867	362.628228253928	270.078058226476	271.154275137745	306.438537640035	259.732830403664	266.590988163736	236.303890610819	237.208203784639
LITCHI025329	1112.64169438102	1203.18992383464	1154.13673234625	1360.45666029678	1546.04952839139	1184.05650289131	1107.91942107063	965.837635136084	1156.26676692859	1175.65604358797	1373.19943299163	1447.38988061512
LITCHI025330	57.8223242749193	116.748982184436	52.3235484585921	52.7384491428759	105.809369717152	57.4451742894409	162.057047250293	102.146179213345	108.222012668193	308.469265997886	123.72993413957	151.141510376053
LITCHI025336	25.4067788480706	25.0865581553334	7.04355460019509	9.76637947090294	21.5727841170892	16.2904225596922	11.651160259825	13.1475280175593	18.2268652914852	31.6640637282598	13.1843372443805	19.9422826190625
LITCHI025338	21.0262997363343	32.8054991262052	38.2364392582019	55.6683629841468	44.1728436683255	26.5791104921294	3.17758916177044	4.04539323617208	4.5567163228713	29.6212209070818	17.2410563964975	8.39675057644739
LITCHI025339	1232.6668220426	926.272916504618	1340.28781820855	1137.78320836019	868.047741854303	1346.1033378272	1426.73753363493	1576.69201379807	1600.54660840854	1163.3989866609	976.655135872183	976.122254512009
LITCHI025340	601.001734130222	536.466397475591	569.52170053006	639.697855344143	603.01067984435	613.891713302085	754.147827726852	733.227524056189	674.394015784952	629.195588922841	722.096009076838	718.971768108308
LITCHI025342	523.905301763663	466.995928737745	514.179485814242	563.5200954711	468.43759797108	469.850082247965	838.883538707397	854.589321141352	733.631327982278	808.965757186509	827.570707031881	848.071808221186
LITCHI025345	72.7159532548228	79.1191449514361	36.2239950867176	50.7851732486953	17.4636823805008	147.471193698266	64.6109796226657	65.7376400877963	118.474624394654	140.956154661286	255.573306583375	283.390331955099
LITCHI025347	2127.16065665915	1821.67006912575	2085.89838374349	2492.38004097443	1684.73171200125	2509.58246485364	1662.9383279932	1863.91493356629	1545.86601253409	2346.20498012299	2058.78496969941	2520.07476675627
LITCHI025348	478.348319001605	388.841651407668	461.85593735565	398.46828241284	268.118888312394	499.85875538424	303.989363142706	297.336402858648	305.299993632377	353.411808063803	379.303240722946	312.778958972665
LITCHI025349	95.4944446358516	82.978615436872	57.3546588873029	66.41138040214	53.4183225756494	120.892083206137	49.7822302010703	49.556067143108	44.4279841479951	54.1353347612184	77.0776638902242	80.8187242983061
LITCHI025352	1749.56335722748	2773.99441140706	1733.72065373374	1701.30330383129	1194.72132991308	2069.74105574195	3304.69272824126	2997.63638800351	3129.32493473186	2097.99957734986	2491.83973918791	2763.58053347325
LITCHI025353	48.1852702290994	18.3324848058206	43.2675496869127	92.780604973578	96.5638908098278	51.4434396621859	28.598302455934	38.4312357436348	22.7835816143565	48.0068062976843	85.1911021944584	46.1821281704606
LITCHI025354	1610.26412147427	1862.19450922283	1393.61758875289	1425.89140275183	1215.26683859602	1450.70499847364	1720.13493290507	1518.03381187357	1678.01078589735	1643.46704963774	1625.73020021091	1753.87127665545
LITCHI025355	4259.57788825239	4497.24798315419	4560.19849258345	4447.6092110492	3971.44682841271	4475.57925061017	4874.42177415586	5319.69210556628	4257.11222464251	4409.47622951283	4181.46326604466	4138.54844036651
LITCHI025356	1704.00637446543	1296.78208310647	1674.35355067495	1893.70097940808	2299.04242162122	1586.1727229174	1403.43521311528	1484.65931767515	1550.42272885696	1471.86825265879	1435.06440006141	1363.42237485064
LITCHI025357	330.288125024918	293.319756893129	384.376836753504	460.973111026619	628.692565698028	344.671045736645	359.06757528006	334.75629029324	429.47051343062	363.626022169694	381.331600299004	392.548089448915
LITCHI025359	749.938023929257	789.261714271643	693.287017076346	757.871046942069	702.656396956619	761.362907000351	798.634075991638	710.977861257243	803.121251906066	725.209201518209	958.399899687657	936.237689273884
LITCHI025365	1777.5984235426	1974.11915330047	1710.57754576167	1511.83554209578	1253.27602965947	1904.26465816191	3201.95067867735	2746.82200736084	2819.46822477661	2582.15332596906	2771.75336068399	3048.0204592504
LITCHI025366	804.255964914787	884.783608786182	714.417680876931	787.170185354777	775.592952781064	769.079422949679	832.528360383857	885.941118721685	821.348117197551	881.48667733833	872.194617705169	938.336876917995
LITCHI025367	346.057849827169	273.057536844591	455.818604841197	445.346903873174	437.619334946666	411.547517297487	188.536956931713	202.269661808604	209.60895085208	214.498496223696	194.722519301619	196.274044724458
LITCHI025368	411.765036503213	409.103871456206	448.775050241002	410.187937777924	425.292029736901	378.966672178103	431.092929613524	347.903818310799	501.238795515843	404.482878593255	434.068949276526	436.631029975264
LITCHI025369	3202.13023067924	2717.06722174688	2960.30537625342	3002.18504935557	1977.50521073318	2833.67613472541	3369.30370786393	2750.86740059701	2978.95329607711	3759.85221237821	3853.88319451121	3671.47918955162
LITCHI025373	233.917584566719	244.111508203821	240.487078492375	218.766900148226	262.982511141659	203.201586665634	280.687042623056	247.78033571554	216.444025336387	204.284282117805	175.453103329063	230.910640852303
LITCHI025376	2944.55805890915	2859.86762970801	2758.05473701925	2926.98392742961	2478.81562259696	2708.49709821409	2821.69917565216	2788.28728803161	2927.69023744481	2559.6820549361	2674.39210103318	2678.56343388672
LITCHI025378	129.662181707395	75.2596744660002	111.690651517379	151.378881798996	135.600357307418	126.893817833392	63.5517832354089	120.350448776119	95.6910427802972	110.313512343615	127.786653291688	161.637448596612
LITCHI025380	1298.37400871864	1159.77088087349	1289.97671392144	1049.88579312207	856.747712078685	1278.36947560532	1414.02717698785	1400.71740802458	1298.66415201832	1402.41159673873	1418.83752345294	1479.92728909885
LITCHI025381	384.606066010448	354.106417038745	397.457723868152	287.131556444547	275.309816351424	330.952795160063	314.581327015274	257.89381880597	289.351486502327	318.683480103776	298.168857680604	322.225303371169
LITCHI025382	463.454690021702	199.727597621308	437.706607297838	525.431215534579	351.32819847831	315.519763261407	209.720884676849	243.734942479368	91.1343264574259	266.590988163736	133.871732019863	106.008976027648
LITCHI025383	516.896535184885	683.126275922156	608.764361874004	717.828891111366	769.429300176181	721.922936592675	543.367746662746	631.081344842844	525.161556210917	535.22481914865	372.203982206741	409.34159060181
LITCHI025384	623.780225511251	636.812630096925	628.888803588848	624.071648190698	1037.54818848858	714.206420643347	495.703909236189	572.423142918349	571.867898520348	466.789584639185	518.245871682955	475.466001391333
LITCHI025385	98.9988279252407	85.873218300949	104.647096917184	90.8273290793974	140.736734478153	94.3129727140075	97.446067627627	77.8738197963125	96.830221861015	106.227826701259	79.1060234662828	67.1740046115791
LITCHI025388	50.8135576961412	41.489307718436	51.31732637285	69.3412942434109	21.5727841170892	49.728658340113	96.3868712403702	43.4879772888499	59.2373121973268	116.442040807149	130.829192655775	144.843947443717
LITCHI025389	46.4330785844049	41.489307718436	83.516433116599	81.0609496084945	19.518233248795	56.5877836284045	78.3805326570043	55.6241569973661	64.933207600916	98.0564554165466	105.474697955044	152.191104198109
LITCHI025399	2788.61300253134	3074.0682416497	2738.93651739015	3109.6152235355	3876.93748847117	2883.40479306552	2770.85774906383	2308.90818954521	2641.75628818463	2501.46103453253	2743.35632661917	3227.50100282196
LITCHI025400	35.0438328938905	28.9460286407693	49.3048822013657	30.2757763597991	43.1455682341784	38.5825797466394	20.1247313578795	19.2156178718174	25.0619397757921	40.8568564235611	36.5104723690536	25.1902517293422
