gene_id	maximum_cooks_distance
LITCHI016882	0.033002071564713
LITCHI016883	0.540888305061916
LITCHI016884	0.271474119114402
LITCHI016885	0.485263669129331
LITCHI016886	0.14644650284646
LITCHI016888	0.110760510981653
LITCHI016889	0.129985273040067
LITCHI016890	0.0348962953253144
LITCHI016891	0.0453876477677601
LITCHI016893	0.341996881791917
LITCHI016894	0.24328724335258
LITCHI016896	0.438855355898661
LITCHI016898	0.484621160246685
LITCHI016899	0.055214268821399
LITCHI016901	0.0803021687189089
LITCHI016904	0.474733897971383
LITCHI016907	0.455363800320058
LITCHI016908	0.194539474583049
LITCHI016910	12.3575745465414
LITCHI016911	0.121401776358231
LITCHI016912	0.170168317865342
LITCHI016913	0.0297877883592264
LITCHI016915	0.121964640738796
LITCHI016916	0.320319898128899
LITCHI016917	0.291761107840836
LITCHI016918	0.129456994469463
LITCHI016919	0.212685755586373
LITCHI016920	0.837759639332279
LITCHI016921	0.223599722656668
LITCHI016922	0.0934909356761227
LITCHI016923	0.267066598996164
LITCHI016926	1.25277505431645
LITCHI016927	0.300657387149365
LITCHI016928	1.38944631893339
LITCHI016929	0.350389774812648
LITCHI016930	0.0720368592846541
LITCHI016931	0.29435127178826
LITCHI016932	0.0779810101554273
LITCHI016933	0.288872923994826
LITCHI016934	0.0785256287405556
LITCHI016935	4.17669357520139
LITCHI016936	0.228924965229679
LITCHI016937	0.194038688498638
LITCHI016938	0.391650656108182
LITCHI016939	0.200866216117535
LITCHI016941	0.215752478978498
LITCHI016942	1.18098432079051
LITCHI016943	0.204259112044431
LITCHI016944	0.929986894396829
LITCHI016945	0.158836265076254
LITCHI016946	1.26400596425824
LITCHI016947	3.15401548325296
LITCHI016949	0.142150089187939
LITCHI016950	0.144646908045919
LITCHI016951	0.355110740489611
LITCHI016952	0.706806031994923
LITCHI016953	0.080485007745702
LITCHI016954	0.0765819116590833
LITCHI016955	0.0903046367892514
LITCHI016957	0.179670205502974
LITCHI016958	0.0159121321733375
LITCHI016959	0.0381117341764666
LITCHI016960	0.0232058601191143
LITCHI016961	0.093368778074881
LITCHI016962	0.0714382108926698
LITCHI016963	0.437714118293465
LITCHI016964	3.04798926986373
LITCHI016965	0.14079049634582
LITCHI016966	0.32671741805388
LITCHI016967	0.343398530345018
LITCHI016969	0.183853692756764
LITCHI016970	0.238964583125878
LITCHI016971	0.309147960750854
LITCHI016972	0.861454741807251
LITCHI016973	0.152874586444449
LITCHI016974	0.48027555311542
LITCHI016975	0.898142014435712
LITCHI016976	0.0660833670804809
LITCHI016977	0.163078588634868
LITCHI016978	0.311839881130716
LITCHI016979	0.288125115599907
LITCHI016980	0.580356130667574
LITCHI016981	0.219300823747762
LITCHI016982	0.22963330145064
LITCHI016983	0.143328673280379
LITCHI016984	0.500139326883048
LITCHI016986	0.0403566300071873
LITCHI016988	1.35768689053091
LITCHI016989	0.301895688760263
LITCHI016990	0.0141071677688292
LITCHI016994	0.134234451761114
LITCHI016995	0.108773957408117
LITCHI016996	0.0635850799657594
LITCHI016997	0.248634132816911
LITCHI016998	0.206130274739103
LITCHI016999	0.318115089195301
LITCHI017001	0.0943281382540545
LITCHI017002	0.0591046177218596
LITCHI017008	0.19559358091819
LITCHI017009	0.316579002478248
LITCHI017011	0.890069545718219
LITCHI017014	0.406940632695206
LITCHI017015	4.63223906736923
LITCHI017016	0.0356628017246078
LITCHI017017	0.0607053573926016
LITCHI017019	1.00090712517659
LITCHI017020	0.264536636113393
LITCHI017025	0.233795773525713
LITCHI017026	0.276578369530059
LITCHI017027	0.153618164759016
LITCHI017028	0.124797060647738
LITCHI017029	0.685958493535223
LITCHI017030	0.306874791124606
LITCHI017031	0.955519349013568
LITCHI017032	0.886530882013457
LITCHI017033	0.471889125354179
LITCHI017034	0.237573185555844
LITCHI017035	12.2536471766225
LITCHI017037	0.217927196222749
LITCHI017039	0.19550857853839
LITCHI017040	0.145367778453167
LITCHI017042	0.213847774911055
LITCHI017043	0.240583794374356
LITCHI017044	0.0395046696141223
LITCHI017045	0.144651726853366
LITCHI017046	0.0319131571724316
LITCHI017047	0.168114131051073
LITCHI017048	0.111932051146761
LITCHI017049	0.577661934934666
LITCHI017052	0.0451356217486183
LITCHI017053	0.234145177871461
LITCHI017054	0.211550775117336
LITCHI017055	0.304991306977134
LITCHI017057	0.267355101669476
LITCHI017058	0.119651282700649
LITCHI017061	0.437823866770101
LITCHI017062	1.18540614468537
LITCHI017063	6.77670001091785
LITCHI017065	0.0269630812332919
LITCHI017066	0.254940116894197
LITCHI017067	0.143300458495437
LITCHI017068	0.489261310971075
LITCHI017069	0.405239252890304
LITCHI017073	0.120292478863223
LITCHI017074	0.130127131436336
LITCHI017075	0.193511038328547
LITCHI017076	0.218525472110915
LITCHI017077	0.0653451027291932
LITCHI017078	0.150061357327881
LITCHI017079	0.223975139995423
LITCHI017080	0.142195670513391
LITCHI017081	0.0390587222809205
LITCHI017082	0.0279369458965408
LITCHI017083	2.87391527528195
LITCHI017084	0.0907571308577937
LITCHI017085	0.104311996558467
LITCHI017086	0.236534219022286
LITCHI017087	0.058481040869531
LITCHI017089	0.194642925294821
LITCHI017090	0.166024726418141
LITCHI017091	0.501194517749849
LITCHI017092	0.161565576311331
LITCHI017093	0.0721646098772775
LITCHI017094	0.328237755020997
LITCHI017096	0.0749847258754207
LITCHI017097	0.259322334034705
LITCHI017098	0.299544702124065
LITCHI017099	0.201152297526697
LITCHI017100	0.0862926281321274
LITCHI017101	9.22004976755298
LITCHI017104	0.0580737478694816
LITCHI017105	0.154041026700563
LITCHI017107	1.1219853053769
LITCHI017109	0.0696177259738474
LITCHI017110	2.04577471107288
LITCHI017111	0.220102161778069
LITCHI017112	0.035403765831251
LITCHI017113	3.49209321000675
LITCHI017114	0.19099062639411
LITCHI017116	1.0994994043864
LITCHI017118	0.0895635326285514
LITCHI017120	0.0260897359249674
LITCHI017121	1.21863552866097
LITCHI017123	0.071364722253012
LITCHI017124	0.399333374765045
LITCHI017125	0.262020647698461
LITCHI017126	0.166717202860967
LITCHI017128	0.0575885834846775
LITCHI017129	0.0668233709392361
LITCHI017130	0.248472436023984
LITCHI017131	0.0963787653105213
LITCHI017132	0.183459935884842
LITCHI017133	0.0139287635833376
LITCHI017134	0.257899444742102
LITCHI017136	0.265070891487286
LITCHI017137	0.355268307126325
LITCHI017138	0.527712621419188
LITCHI017139	0.231102335400264
LITCHI017140	0.117054537518486
LITCHI017142	0.487534327436038
LITCHI017143	0.176239322611489
LITCHI017144	0.0877034930710582
LITCHI017145	0.222686354618696
LITCHI017146	0.371050242785512
LITCHI017147	0.101104539237284
LITCHI017148	0.130165645227475
LITCHI017153	0.255813171172545
LITCHI017154	0.134897716872907
LITCHI017155	0.151525035537667
LITCHI017156	0.0572646782598935
LITCHI017164	0.0686962779008536
LITCHI017165	0.173321433338402
LITCHI017166	0.0902458931214701
LITCHI017168	0.263255819800717
LITCHI017169	0.589965941012996
LITCHI017170	0.439340759087239
LITCHI017171	0.761506602712594
LITCHI017175	0.19659139443291
LITCHI017176	0.208818294533488
LITCHI017177	0.117543451963801
LITCHI017178	0.211152690168062
LITCHI017180	0.253671404177595
LITCHI017181	0.225305688396123
LITCHI017182	0.018270103521103
LITCHI017184	0.245166738108997
LITCHI017186	0.0667182234851802
LITCHI017187	0.0481840352652318
LITCHI017188	0.16432651309764
LITCHI017189	0.151114239313453
LITCHI017190	0.162874691638753
LITCHI017191	0.701976920336408
LITCHI017192	0.081462940988748
LITCHI017193	0.266617275561216
LITCHI017194	1.86531727717288
LITCHI017195	0.167864390667181
LITCHI017196	0.0737653096625208
LITCHI017197	0.157275790970439
LITCHI017198	0.195724820143743
LITCHI017200	0.316877536335437
LITCHI017201	0.0561835322906243
LITCHI017202	0.263541714925737
LITCHI017207	7.81780184362897
LITCHI017208	1.06342783612583
LITCHI017210	0.304483287737929
LITCHI017211	0.0326611802814365
LITCHI017212	0.24652279338602
LITCHI017213	0.205969642387144
LITCHI017215	0.457940588606722
LITCHI017216	1.26481347125338
LITCHI017217	0.128555239979387
LITCHI017220	0.189025913612603
LITCHI017221	1.16444546968071
LITCHI017222	0.187157672293274
LITCHI017228	0.0439118430701816
LITCHI017229	0.128069968239821
LITCHI017230	0.0675022258700031
LITCHI017231	0.277325377488437
LITCHI017232	0.51035873281915
LITCHI017233	0.19050511005705
LITCHI017236	0.106258757019113
LITCHI017237	0.113075091271356
LITCHI017238	0.0519224357424951
LITCHI017239	0.093121812175337
LITCHI017240	0.214355875892628
LITCHI017241	1.69697523943914
LITCHI017242	0.0657048873048109
LITCHI017243	0.0888866316278819
LITCHI017244	1.75228967593908
LITCHI017247	0.0277211882836992
LITCHI017248	0.297981101865986
LITCHI017249	0.27922740990905
LITCHI017250	0.0596367954049356
LITCHI017251	0.168400579895442
LITCHI017252	1.33053726703341
LITCHI017253	0.166954911163057
LITCHI017254	0.804173619754171
LITCHI017255	0.150238198939253
LITCHI017256	0.0330021053351689
LITCHI017257	0.00519423505757261
LITCHI017258	0.0654372658791192
LITCHI017259	1.46762432331757
LITCHI017260	0.828867675092742
LITCHI017261	0.24545385385733
LITCHI017262	0.188053916735887
LITCHI017263	0.218058562669384
LITCHI017264	0.788669762610689
LITCHI017265	0.551454827692065
LITCHI017266	0.306412641797321
LITCHI017267	0.0148623120275406
LITCHI017268	0.28532368574528
LITCHI017270	0.0749255230373629
LITCHI017271	0.172992719733863
LITCHI017278	0.854131749644663
LITCHI017279	0.517885628026396
LITCHI017281	0.998427630341579
LITCHI017283	0.0525419416923737
LITCHI017284	0.104512532206155
LITCHI017285	0.219442690109231
LITCHI017286	0.154779019167251
LITCHI017288	1.80012430025603
LITCHI017289	0.0622123720439127
LITCHI017290	0.0595797621088445
LITCHI017291	0.0423012710296283
LITCHI017292	0.0846907568102803
LITCHI017293	0.712184964762994
LITCHI017295	0.141249599474951
LITCHI017296	0.490589398947982
LITCHI017297	6.62839075777209
LITCHI017298	0.0854281457200082
LITCHI017299	0.0832894235371927
LITCHI017300	0.0436051813872952
LITCHI017301	0.515814344958436
LITCHI017302	0.280635704776556
LITCHI017303	0.461091250261684
LITCHI017305	0.0712857855183556
LITCHI017306	0.1440037758101
LITCHI017307	0.250486155306678
LITCHI017309	0.222436552614771
LITCHI017310	0.401391398051805
LITCHI017311	0.0528668266215189
LITCHI017312	5.21643341122707
LITCHI017313	0.372324244547685
LITCHI017314	0.259910209042354
LITCHI017315	0.0911743894608047
LITCHI017316	0.399832097706541
LITCHI017318	0.250853506639568
LITCHI017319	0.852622681314566
LITCHI017321	0.174030374737428
LITCHI017323	0.0503844115719815
LITCHI017324	0.0376315333215459
LITCHI017325	0.0834262919324081
LITCHI017326	0.127064343078352
LITCHI017328	0.0673806200217842
LITCHI017329	0.0442471627191637
LITCHI017330	0.594342272204327
LITCHI017331	0.722584215753051
LITCHI017332	0.320636816748671
LITCHI017333	0.0806683312760692
LITCHI017334	0.171384590927713
LITCHI017335	0.0744634248130908
LITCHI017336	0.0496996027202114
LITCHI017337	0.148534489887376
LITCHI017338	0.13559925108373
LITCHI017339	0.29585902318918
LITCHI017340	0.279534737444129
LITCHI017341	0.665209097940764
LITCHI017342	0.0721549077177733
LITCHI017343	0.454782977815136
LITCHI017346	0.0987290079442075
LITCHI017348	0.410825698844473
LITCHI017349	0.369682787664258
LITCHI017355	0.0612610772666574
LITCHI017356	0.565706215011138
LITCHI017365	0.0929600082090694
LITCHI017366	0.123436499919826
LITCHI017367	1.24029441983714
LITCHI017369	0.11018806906595
LITCHI017370	0.167109246959511
LITCHI017371	0.533283369188316
LITCHI017373	0.33461374109608
LITCHI017374	0.023686050873193
LITCHI017375	0.0598051553655554
LITCHI017376	0.340626325908126
LITCHI017377	0.0729342097463031
LITCHI017379	0.183862368562264
LITCHI017380	0.607222935731687
LITCHI017381	0.0655724551930377
LITCHI017382	0.469358596019882
LITCHI017384	0.639195425037394
LITCHI017385	1.6093658326987
LITCHI017386	0.314135215843039
LITCHI017388	0.184226289401182
LITCHI017389	0.15646697455774
LITCHI017392	0.121106782155603
LITCHI017393	0.0387033663004826
LITCHI017394	0.191946698428021
LITCHI017397	0.105385901235105
LITCHI017398	0.245077855112982
LITCHI017402	0.079654875570411
LITCHI017404	0.0591347283956722
LITCHI017405	0.166694491280333
LITCHI017406	0.0932481827753853
LITCHI017408	0.748348779071678
LITCHI017409	0.266104762129782
LITCHI017411	0.147260629828313
LITCHI017412	0.0774540357625379
LITCHI017414	0.296658403720794
LITCHI017415	0.0982272187117153
LITCHI017416	0.12150424657999
LITCHI017417	0.0957203862428998
LITCHI017419	0.107982775713538
LITCHI017420	0.671381727535974
LITCHI017422	0.0498421984114648
LITCHI017423	0.195740634067267
LITCHI017425	0.25740260703652
LITCHI017426	0.150139045576184
LITCHI017432	0.0897477382088039
LITCHI017433	0.471097793289494
LITCHI017435	0.308007461597221
LITCHI017436	0.0909861414135165
LITCHI017438	0.08559980784666
LITCHI017440	1.11797662061706
LITCHI017441	0.0530501308086353
LITCHI017442	1.82321016973714
LITCHI017443	0.031244074658075
LITCHI017444	0.161625458471236
LITCHI017445	0.291702014600709
LITCHI017447	0.16170410286483
LITCHI017448	0.195318674840547
LITCHI017449	0.0995229206057065
LITCHI017455	0.596550959937748
LITCHI017456	0.174117390184864
LITCHI017457	0.131772982247726
LITCHI017459	0.0379716009119315
LITCHI017460	0.228539722109041
LITCHI017461	0.450245226260155
LITCHI017462	0.0611723409188613
LITCHI017463	0.560246745254069
LITCHI017465	0.216845152897225
LITCHI017466	0.469777547159364
LITCHI017467	0.0675779443380861
LITCHI017468	0.774549124335161
LITCHI017470	0.0772902508436238
LITCHI017472	0.284440717086632
LITCHI017473	0.0353276524219858
LITCHI017474	0.0378421346715532
LITCHI017475	0.606879476583984
LITCHI017476	0.133429798321025
LITCHI017477	0.765816113753924
LITCHI017478	0.372863475140532
LITCHI017480	0.56306979239669
LITCHI017481	0.153454616255297
LITCHI017482	0.196509238760319
LITCHI017484	0.450627148381668
LITCHI017486	0.47589309094553
LITCHI017488	1.22777768777593
LITCHI017489	0.479447180216115
LITCHI017490	0.153280364770877
LITCHI017491	0.313130658657317
LITCHI017492	0.288941410710777
LITCHI017493	0.516550332192695
LITCHI017494	0.0594715893069288
LITCHI017495	0.170482498660487
LITCHI017497	0.035273841345424
LITCHI017498	0.0758976952337045
LITCHI017499	0.0728325673203385
LITCHI017500	0.219869537725305
LITCHI017501	0.132509732412871
LITCHI017502	0.0721175926280438
LITCHI017503	0.115669167161695
LITCHI017504	0.174208456680531
LITCHI017505	1.220532076387
LITCHI017507	0.290121950351207
LITCHI017508	0.0523171276650226
LITCHI017509	0.307448995175844
LITCHI017510	0.188727002584116
LITCHI017511	0.0868691910330458
LITCHI017512	0.0277544239450487
LITCHI017513	0.109108258838641
LITCHI017516	1.65538276341381
LITCHI017517	0.265725038330127
LITCHI017519	1.34653991558182
LITCHI017520	1.57879992024599
LITCHI017522	0.23187176390118
LITCHI017523	0.39150526286365
LITCHI017525	0.259633980442805
LITCHI017526	0.0535169006911559
LITCHI017527	1.07700123237051
LITCHI017528	0.0209242391552591
LITCHI017529	0.538263527016714
LITCHI017530	0.198605039636476
LITCHI017531	0.232767814452655
LITCHI017532	0.125153892880395
LITCHI017533	0.0322834683897249
LITCHI017534	0.0883861813528299
LITCHI017535	0.831789423681927
LITCHI017536	0.145002952932061
LITCHI017537	0.312120660970627
LITCHI017538	0.473224975062961
LITCHI017539	1.2557811791248
LITCHI017540	0.00907182306336729
LITCHI017541	0.09774375890733
LITCHI017542	0.16514088809138
LITCHI017543	0.179557192121038
LITCHI017544	0.0977556388191057
LITCHI017545	0.0855130258705175
LITCHI017546	0.112214225486322
LITCHI017547	0.301016187367054
LITCHI017548	0.0193048848371468
LITCHI017549	0.0398219155741475
LITCHI017550	0.211288665467432
LITCHI017551	0.135628756096285
LITCHI017552	0.200750794601061
LITCHI017553	0.310833082805662
LITCHI017554	0.191984811847476
LITCHI017555	0.0275281664724691
LITCHI017556	0.0819992904566238
LITCHI017557	0.150197381845839
LITCHI017558	0.286691110388254
LITCHI017559	0.0777498128585189
LITCHI017560	0.174843130223096
LITCHI017561	0.848874410121091
LITCHI017562	0.062271524988924
LITCHI017563	1.02707542666333
LITCHI017564	0.39159591835464
LITCHI017565	0.386443592035335
LITCHI017566	0.104244204563372
LITCHI017567	0.108111313826735
LITCHI017568	0.0909847517528703
LITCHI017569	0.0360517820570839
LITCHI017570	0.0742546410368468
LITCHI017571	0.405499816943539
LITCHI017572	0.40324386989891
LITCHI017573	0.208972850598819
LITCHI017574	0.44237969134457
LITCHI017575	4.79434018276905
LITCHI017576	0.370383132870413
LITCHI017577	1.12302709342893
LITCHI017578	1.08588942493067
LITCHI017579	0.122975399054035
LITCHI017580	0.725498181428165
LITCHI017581	0.531774730909064
LITCHI017583	0.198325934526473
LITCHI017584	0.619647218910348
LITCHI017585	0.0294089536195715
LITCHI017586	0.202532474170584
LITCHI017587	0.233400688324745
LITCHI017588	0.109339896443083
LITCHI017590	0.352253758587469
LITCHI017591	0.318924231688381
LITCHI017592	0.133910049183992
LITCHI017593	0.201495112891198
LITCHI017594	0.0346804998864688
LITCHI017595	0.337669069382728
LITCHI017596	0.20123469843382
LITCHI017597	0.0509445642632372
LITCHI017598	0.686499668628884
LITCHI017599	1.72313088108313
LITCHI017601	0.18269165501632
LITCHI017602	4.11994410174307
LITCHI017603	0.0813854537613537
LITCHI017604	1.75777184794588
LITCHI017605	0.0274885526381836
LITCHI017607	0.163216414278427
LITCHI017609	0.0730437526998547
LITCHI017610	0.0999954976101212
LITCHI017611	0.0854291790661714
LITCHI017613	0.484380979113122
LITCHI017614	0.267614187590457
LITCHI017615	0.246059765680605
LITCHI017618	0.0732015036321532
LITCHI017619	0.147523124796632
LITCHI017620	0.143838294941172
LITCHI017621	0.0862664220384772
LITCHI017622	0.0655305871771734
LITCHI017623	0.0501039358564069
LITCHI017624	0.15843010547163
LITCHI017625	0.791614648445321
LITCHI017626	0.0967643229453432
LITCHI017627	0.178057589448196
LITCHI017628	0.128351867088105
LITCHI017629	0.831468398471467
LITCHI017630	0.7025045372074
LITCHI017631	0.607106361830736
LITCHI017632	0.176246998304897
LITCHI017633	0.147913208042583
LITCHI017634	0.0938831823890836
LITCHI017635	0.0661485279656972
LITCHI017636	0.30762824776149
LITCHI017637	0.0897997739084221
LITCHI017638	0.194882476461502
LITCHI017639	0.673747537929378
LITCHI017640	0.122443623265054
LITCHI017644	0.335898333606734
LITCHI017645	0.0488707705915457
LITCHI017646	0.290478152168276
LITCHI017647	0.121112471474542
LITCHI017648	0.0852861566685938
LITCHI017649	0.252289104734941
LITCHI017650	0.059867093442821
LITCHI017652	0.0961347041920179
LITCHI017653	0.131381505674577
LITCHI017655	0.0511190379628318
LITCHI017656	0.412798256097931
LITCHI017657	0.378242270556835
LITCHI017659	1.97312724242428
LITCHI017660	0.334866156058524
LITCHI017661	0.0960344902274204
LITCHI017663	0.0232029717190426
LITCHI017664	2.78721881635565
LITCHI017665	0.149454314644252
LITCHI017666	0.732672884329498
LITCHI017667	0.08730886596806
LITCHI017669	0.119392466834189
LITCHI017670	0.175319891300739
LITCHI017671	0.0876167898195539
LITCHI017672	0.167346725128785
LITCHI017673	0.0910269247504169
LITCHI017674	0.711454714168066
LITCHI017675	0.102318583122687
LITCHI017676	0.702337071594007
LITCHI017680	0.312233011335732
LITCHI017681	0.150757336775383
LITCHI017682	0.0943347067518821
LITCHI017683	0.226343861020059
LITCHI017684	0.436659516713529
LITCHI017685	0.343376880076502
LITCHI017687	0.171782273677113
LITCHI017689	0.119431639168181
LITCHI017690	0.0962501795934301
LITCHI017691	0.3180645897201
LITCHI017692	0.0759611564719886
LITCHI017693	0.0407145601847853
LITCHI017695	0.0996027191196004
LITCHI017696	0.264880521966246
LITCHI017697	1.053863894804
LITCHI017698	0.810754180747453
LITCHI017699	0.111019413516314
LITCHI017700	0.0955889044394632
LITCHI017701	0.0987346575520719
LITCHI017702	0.227358290937849
LITCHI017704	0.0244495523610971
LITCHI017705	0.410454584494995
LITCHI017706	0.0406570591152076
LITCHI017707	0.200349406748446
LITCHI017708	0.346857124390036
LITCHI017709	0.0836162141107889
LITCHI017711	0.125855263092183
LITCHI017713	0.718574050339006
LITCHI017715	0.0594788434167638
LITCHI017716	0.525443040831267
LITCHI017717	0.183622773059682
LITCHI017718	0.174365921034743
LITCHI017719	0.191302091039177
LITCHI017720	0.0606767352152481
LITCHI017723	0.370885587259658
LITCHI017724	0.519467925301349
LITCHI017725	0.330177390018857
LITCHI017727	0.744219720683746
LITCHI017728	0.31611553967981
LITCHI017731	0.130567735106539
LITCHI017732	2.54875619304867
LITCHI017733	0.114550430958379
LITCHI017734	0.123188467781186
LITCHI017736	0.551185050219444
LITCHI017737	0.0677255136317922
LITCHI017740	1.07441010564167
LITCHI017744	0.0692806296555173
LITCHI017745	0.203591779162582
LITCHI017746	0.35735538490524
LITCHI017747	0.248453979027973
LITCHI017748	0.338166665099665
LITCHI017750	0.103514639716951
LITCHI017752	0.795890656410546
LITCHI017753	0.0664701009747321
LITCHI017754	0.0680596104371146
LITCHI017755	0.490714485211216
LITCHI017757	0.133416137410019
LITCHI017758	0.0800209158154395
LITCHI017759	0.162362747651373
LITCHI017760	0.123068131842426
LITCHI017761	0.228338155931025
LITCHI017762	0.121048791498539
LITCHI017763	0.133135148232443
LITCHI017764	0.389477726286214
LITCHI017765	0.148040334867769
LITCHI017766	0.333395105102834
LITCHI017767	0.0369233516291944
LITCHI017768	0.0381558654194205
LITCHI017769	0.08669052316228
LITCHI017770	0.146045573350146
LITCHI017771	0.23959110983239
LITCHI017772	0.121669617159669
LITCHI017773	0.0653061311656726
LITCHI017780	0.304129595453875
LITCHI017781	0.251043849076846
LITCHI017782	4.07571832139198
LITCHI017783	0.0548030826373341
LITCHI017784	0.676634892900469
LITCHI017785	0.0283025890484164
LITCHI017786	0.0428443016221088
LITCHI017787	0.182624222831591
LITCHI017788	0.169997963258901
LITCHI017789	0.431225588911224
LITCHI017794	0.0317980187560464
LITCHI017795	0.0535978500208178
LITCHI017796	0.0349089217224647
LITCHI017797	0.0984214346743316
LITCHI017798	0.0648556923224333
LITCHI017800	0.643836613471486
LITCHI017802	0.112403694272268
LITCHI017805	0.046918956038065
LITCHI017808	0.450791964899068
LITCHI017809	0.215353815662823
LITCHI017811	0.715063452387556
LITCHI017812	0.272281098831809
LITCHI017813	0.0794475907157864
LITCHI017814	0.0412498212934956
LITCHI017817	1.04984974423176
LITCHI017821	0.215638586637122
LITCHI017823	0.225225858706527
LITCHI017824	0.121785182258888
LITCHI017825	0.354802180421693
LITCHI017826	0.107967588313387
LITCHI017827	0.04048734351107
LITCHI017829	0.35010348119721
LITCHI017830	0.234879133378978
LITCHI012046	0.0862955055937464
LITCHI012047	1.91937983264233
LITCHI012048	5.42242672698958
LITCHI012049	0.263662541948513
LITCHI012051	0.103868096694568
LITCHI012052	0.251451036545428
LITCHI012053	0.398036889782918
LITCHI012054	0.0397909435016001
LITCHI012055	0.137852661054263
LITCHI012056	0.0332963382794535
LITCHI012057	2.68064722842157
LITCHI012058	0.349340761900155
LITCHI012063	0.0888945310695918
LITCHI012064	0.0191493117575587
LITCHI012065	0.599695880756637
LITCHI012067	0.182981296008483
LITCHI012069	0.0604950623330843
LITCHI012070	0.329877233749037
LITCHI012071	0.489585449054439
LITCHI012072	0.192315725007547
LITCHI012075	0.0326974057141043
LITCHI012077	0.762365020127085
LITCHI012078	0.973509218461904
LITCHI012079	0.179837541329738
LITCHI012081	0.187631716048243
LITCHI012082	0.120660711105249
LITCHI012084	0.647611802625152
LITCHI012087	0.282996352659788
LITCHI012088	0.216354507793684
LITCHI012092	0.388093677401243
LITCHI012093	1.11175744092723
LITCHI012096	0.0742858649319684
LITCHI012100	0.359158229947559
LITCHI012101	0.320505310134735
LITCHI012102	0.20370267734635
LITCHI012103	0.0667129096097844
LITCHI012106	0.157841569507664
LITCHI012108	0.100199372337
LITCHI012115	0.402674692653329
LITCHI012116	1.12755121292028
LITCHI012119	1.0099204901572
LITCHI012120	0.0475741407779314
LITCHI012121	0.123934048467908
LITCHI012122	0.328027408125301
LITCHI012124	4.14967106749361
LITCHI012125	0.491914876627578
LITCHI012126	0.487305211428078
LITCHI012127	0.107187999686847
LITCHI012128	0.0861149769244967
LITCHI012141	0.547013172985724
LITCHI012142	0.699672413776795
LITCHI012144	0.125432255169234
LITCHI012145	0.133322562297638
LITCHI012146	0.518204067038902
LITCHI012148	0.229938634337215
LITCHI012155	1.21711313749232
LITCHI012157	0.275499915855369
LITCHI012159	0.163267022685822
LITCHI012160	0.145191725319049
LITCHI012161	0.20274654632641
LITCHI012162	0.163746513497717
LITCHI012163	0.583966757820988
LITCHI012165	0.479996003720127
LITCHI012167	0.283041114417506
LITCHI012169	0.389058307617299
LITCHI012170	0.641035910954951
LITCHI012171	0.685577158352356
LITCHI012172	0.083960608127739
LITCHI012178	0.137553412230125
LITCHI012179	0.0889325825951915
LITCHI012184	0.270498676104856
LITCHI012186	0.163396699226765
LITCHI012187	1.0507641496512
LITCHI012191	0.0961392571407903
LITCHI012192	0.177118863479052
LITCHI012194	0.728305580037914
LITCHI012201	0.839135746644144
LITCHI012202	0.299948420111558
LITCHI012203	0.142746123394585
LITCHI012204	0.335337443815011
LITCHI012210	0.168916261126614
LITCHI012214	0.213488932388467
LITCHI012215	0.623270899992622
LITCHI012216	0.485685348723956
LITCHI012217	0.25176157375167
LITCHI012218	0.123236266380898
LITCHI012219	0.0929327022304734
LITCHI012221	0.197948678128587
LITCHI012222	0.162239226648218
LITCHI012223	0.220509227107867
LITCHI012226	0.465928768196496
LITCHI012227	0.329523572412109
LITCHI012230	0.36865289327362
LITCHI012232	0.873058694714782
LITCHI012235	0.473826674883474
LITCHI012236	0.182975935518687
LITCHI012237	0.765812312162507
LITCHI012240	0.338253061557062
LITCHI012243	0.170926094864782
LITCHI012244	0.0510478733386501
LITCHI012245	0.187484621327306
LITCHI012246	1.23510910361855
LITCHI012248	0.318517576308503
LITCHI012251	0.721554490229019
LITCHI012252	0.301695421427008
LITCHI012253	0.0734855563709403
LITCHI012256	0.790099099481131
LITCHI012259	0.168482355433225
LITCHI012262	0.113286495244761
LITCHI012263	0.241829864592959
LITCHI012264	0.167670260723581
LITCHI012265	0.426843807898355
LITCHI012266	0.710293882833178
LITCHI012267	0.0836349272765081
LITCHI012268	0.443897220324942
LITCHI012269	0.0674061829803822
LITCHI012270	0.332761524493462
LITCHI012271	2.00570893164147
LITCHI012272	0.407900758882913
LITCHI012273	0.0832584232302911
LITCHI012274	0.311006674112348
LITCHI012276	0.0466100546999882
LITCHI012280	1.89369918886656
LITCHI012282	0.549042922296824
LITCHI012283	0.0844169471278273
LITCHI012284	0.0857598238932145
LITCHI012286	0.460110586008514
LITCHI012287	0.595530417599598
LITCHI012288	0.179671970070205
LITCHI012291	0.226192010380344
LITCHI012292	0.162676452125966
LITCHI012293	0.301765156933811
LITCHI012299	0.135396030281871
LITCHI012300	0.151338990852327
LITCHI012301	0.321400065126175
LITCHI012302	0.256255421006477
LITCHI012303	0.105538158131823
LITCHI012304	0.0992116339438042
LITCHI012306	0.123320796172001
LITCHI012308	0.667709690666118
LITCHI012309	0.580252388131046
LITCHI012311	0.349446228920813
LITCHI012312	0.247714843519816
LITCHI012314	0.0203082751476007
LITCHI012315	0.178552694176084
LITCHI012316	0.546211727739144
LITCHI012317	0.0432646107224976
LITCHI012319	2.37042724327976
LITCHI012320	0.157523794335009
LITCHI012321	0.733310097140028
LITCHI012322	0.0537666473559063
LITCHI012324	0.0413375141569191
LITCHI012326	0.484174903147577
LITCHI012327	0.486417250407784
