gene_id	baseMean	lrt_model_log2fc	lrt_lfc_se	stat	lrt_p	lrt_q
LITCHI014238	37.8354725863276	-0.0101630358889954	0.432346448323148	0.000552427722936955	0.981248422489526	0.994487752653356
LITCHI014241	26.402388506826	-1.25937343161896	0.586752736216904	4.62349367750187	0.0315369412407131	0.278764659013675
LITCHI014242	440.492313178915	0.153874819492763	0.207770095663998	0.548420621582594	0.458963746295873	0.78269005890338
LITCHI014243	343.759142396237	0.702902889283734	0.305305935496021	5.29245245762346	0.0214180373302191	0.238644288277067
LITCHI014247	668.395425347117	-0.0715345261448821	0.208425558845547	0.117772721961927	0.73146282007956	0.913998307961959
LITCHI014249	1234.67379657584	0.22686388494723	0.155903131487228	2.11708314555855	0.145663729931254	0.510347969101482
LITCHI014252	4676.77870291541	-0.387086586314034	0.289855786599918	1.78214520618459	0.181886127969782	0.554614357593291
LITCHI014253	1693.65784145839	-0.357203056701893	0.302990888259679	1.3891458829371	0.238549392498881	0.617703884856738
LITCHI014254	557.467035204943	-0.11971273856338	0.252946764690572	0.224010376862452	0.636001055992826	0.873251716118705
LITCHI014255	2906.9882240202	-0.132370563303117	0.206819240521156	0.409610025315999	0.522167507473522	0.818504408127581
LITCHI014256	541.082615875254	0.979015900279916	0.227517151442281	18.4582102924712	1.7367099968669e-05	0.00456355755257794
LITCHI014258	22.5000272841344	-1.74646171910109	0.90784797169291	3.7100063885771	0.0540871839844571	0.347562885848569
LITCHI014259	147.760038473527	0.822179847431182	1.74640718694285	0.0890782901484641	0.765352205151876	0.926812836106663
LITCHI014263	4.78788267483444	0.973792090503472	1.85500245163625	0.515708010670608	0.472678287143856	0.789556678422153
LITCHI014268	600.188035525272	-0.505859486881053	0.422108285949254	1.43488525231584	0.230968814438697	0.610050918553681
LITCHI014269	206.263031419301	-0.0255100396091282	0.217168294651007	0.013795759623676	0.906499223320021	0.971979211188759
LITCHI014272	2262.04479756173	-0.769381786775144	0.566530622287881	1.83900358499827	0.175067778085648	0.54720992523315
LITCHI014275	402.158434521224	-0.145812424547199	0.219657011898892	0.440464484314745	0.506898353738251	0.809060949448486
LITCHI014276	606.525003176744	-0.0603753582351984	0.165901690053656	0.132446219703866	0.715909076483711	0.908553190981971
LITCHI014277	112.033919443436	0.0971106630106145	0.304802722635713	0.101483541444139	0.750056537791737	0.921516988523429
LITCHI014278	1951.40991081761	0.0614784412766451	0.200854981013897	0.0936838153208157	0.759545166964758	0.924725885581203
LITCHI014279	179.849732363518	0.403966715040783	0.43942321830693	0.844566037881577	0.358094138537736	0.713798392469438
LITCHI014282	15.8817877524547	-0.47925801110932	0.765452858322811	0.392021744333803	0.531238597061877	0.824745271047361
LITCHI014283	827.341067885172	0.25600288400856	0.13787390281325	3.44746842494259	0.0633487287520038	0.370917271606738
LITCHI014285	896.68927581715	-0.00837901448057135	0.273810556502997	0.000936445993517054	0.97558742157569	0.993118900798601
LITCHI014286	255.71716136896	2.77031226149487	1.41460511022207	3.70095136195047	0.0543814524771338	0.348286423842392
LITCHI014287	470.240539575813	0.266891485517341	0.350719378683928	0.578790050212575	0.446786973778809	0.77533549181705
LITCHI014288	337.340468591187	0.474790028575828	0.254068621969804	3.48982995122614	0.0617469272442062	0.368642615985137
LITCHI014289	1463.69266610711	0.415464815020935	0.355655087243099	1.36339867835761	0.2429493283718	0.622484107655828
LITCHI014290	590.633554521185	1.44634023280513	1.13920707907101	1.5954476998709	0.206549532955559	0.584665286597363
LITCHI014291	180.26807750101	0.726357436219679	0.617270936874605	1.38110883078875	0.239912363405962	0.618339321952193
LITCHI014293	2032.79854066952	0.441607159549538	0.305158135185361	2.09214944109382	0.148057630885766	0.513002926157521
LITCHI014294	2619.90484388928	-0.509308755710735	0.379907969272969	1.79501591731167	0.180316215960915	0.55355996516577
LITCHI014295	99.7991287304298	-0.0243617612404268	0.519456436436218	0.00219994218504382	0.962590105665393	0.989115735994434
LITCHI014298	28.3891003960264	-1.50309568504785	0.805218964753172	3.47026749539116	0.0624812059849197	0.369397096496431
LITCHI014299	2296.1255545323	0.854778313878146	0.514146333346131	2.7539990220447	0.0970115154485817	0.437591330253179
LITCHI014300	487.020879438205	0.622063161757851	0.374386395165167	2.75551950917776	0.0969193299440164	0.437584507812468
LITCHI014301	753.963921291441	0.152358754887036	0.311755163131293	0.238799170506155	0.625074765434916	0.868297570115125
LITCHI014303	1766.48180824516	-0.408347333013501	0.29285201579442	1.94292068876655	0.163351760900441	0.532412837866087
LITCHI014304	28.044651339534	0.217652296470531	0.534615197827801	0.16556532967256	0.684083494085858	0.896542666475669
LITCHI014313	1315.35626309228	-0.00248540991773906	0.175293905947899	0.000201003785633702	0.988688306449703	0.996253933279356
LITCHI014314	2749.78065057324	0.11295240961607	0.155657995076805	0.526568906757404	0.468052945035715	0.787148921476633
LITCHI014315	867.009870183565	0.631734113795117	0.521056437006797	1.4670380599124	0.22581360317644	0.603981501205761
LITCHI014316	1598.67370917717	0.315659835075116	0.199230203350668	2.50911747788766	0.113189303088973	0.461031838828043
