gene_id	baseMean	log2fc	lfc_se	stat	p	q	contrast
LITCHI014950	666.305744714457	0.124086777480205	0.11226684676348	1.10528424960244	0.269036440520436	0.578597900270507	infection_in_Guiwei
LITCHI014951	1709.37478364432	0.134857896432103	0.185357388249605	0.727556088837964	0.466885368940751	0.746411394353863	infection_in_Guiwei
LITCHI014952	3888.56510696114	0.40807931872378	0.174394297160974	2.33998086730498	0.0192847277941607	0.13330662351847	infection_in_Guiwei
LITCHI014953	77.8288749723464	0.902929791401968	0.418167994467297	2.15925131370278	0.030830675037537	0.178317214784327	infection_in_Guiwei
LITCHI014954	352.71611465787	0.612733352422379	0.261772171723286	2.34071233924011	0.0192469902113666	0.133093074203422	infection_in_Guiwei
LITCHI014955	1980.3600084356	-0.59624839214722	0.186149831512668	-3.20305630846969	0.00135977391209319	0.0242798932237394	infection_in_Guiwei
LITCHI014957	8.85709968175442	-0.000264285092241882	0.577824256283438	-0.000457379712547484	0.999635063801658	0.999913676853226	infection_in_Guiwei
LITCHI014958	1897.88009753673	0.501073375458109	0.137630795946161	3.64070680557658	0.000271890616342068	0.00756353796104651	infection_in_Guiwei
LITCHI014959	57.7930648717113	0.0851714050100829	0.265847000194848	0.320377528983431	0.748682157828211	0.906539918984343	infection_in_Guiwei
LITCHI014961	1475.23358563658	0.0222870963057218	0.220774859920351	0.10094943017408	0.919590603887542	0.97849679649319	infection_in_Guiwei
LITCHI014966	1499.63322818375	0.542356740395869	0.199899135842487	2.71315200093324	0.0066646528299272	0.0694502541682392	infection_in_Guiwei
LITCHI014967	566.887140379227	-0.129287091424282	0.213479620474044	-0.605617956117743	0.544768475895331	0.797971182024677	infection_in_Guiwei
LITCHI014969	1034.71942767946	0.0561239980031444	0.187797803553301	0.298853324912372	0.765051961702953	0.914017104181564	infection_in_Guiwei
LITCHI014970	36.2107415397265	-0.0884223673503597	0.390582025467167	-0.226386166246641	0.820901086398586	0.938683089717047	infection_in_Guiwei
LITCHI014971	272.203362699135	-0.0963613064354078	0.143483733449983	-0.671583489768881	0.501848891900855	0.770748890530931	infection_in_Guiwei
LITCHI014972	547.941950162472	-0.140695213222461	0.149210845902173	-0.942928862655904	0.345717290598152	0.651591811154509	infection_in_Guiwei
LITCHI014973	22.3557769242299	-0.68117821276065	0.528635565512912	-1.28855918367833	0.197551381019229	0.501093999989421	infection_in_Guiwei
LITCHI014974	200.604695901724	-0.107666853540735	0.255377108826035	-0.421599469254225	0.673317393747356	0.869250877799585	infection_in_Guiwei
LITCHI014975	73.3136665508631	-0.358342486282137	0.327902002935014	-1.09283408785141	0.274466651985118	0.584658114031841	infection_in_Guiwei
LITCHI014976	385.672119413432	-0.193915485668585	0.170874880037827	-1.13483904495299	0.256442763387536	0.566125389111462	infection_in_Guiwei
LITCHI014978	2656.87858888694	-0.3847410290063	0.263547787052639	-1.45985300544168	0.144330477233999	0.426002751945222	infection_in_Guiwei
LITCHI014980	29.2566026123944	4.27828403822677	0.852724782670294	5.01719209429964	5.24321369571439e-07	6.03279824338262e-05	infection_in_Guiwei
LITCHI014981	307.693704066878	0.216587020022349	0.185112915791103	1.17002651650069	0.241990298049477	0.553523273211632	infection_in_Guiwei
LITCHI014983	531.360241695908	0.120100948149286	0.212900291419485	0.564118289122709	0.572673631987498	0.813473502373942	infection_in_Guiwei
LITCHI014984	1015.73590683881	-0.148423000046794	0.174232371489583	-0.851868104519643	0.39428730136646	0.690467761047508	infection_in_Guiwei
LITCHI014985	14297.7732319816	-0.0257514257960964	0.168378394544525	-0.152937827122986	0.878447305064426	0.96196316285081	infection_in_Guiwei
LITCHI014986	2023.66596951732	0.131265610277037	0.284755391453691	0.460976733774624	0.644815297548151	0.853937710463104	infection_in_Guiwei
LITCHI014987	5.21060430905847	0.200735276273136	0.947837041870039	0.211782476739983	0.832276739975616	0.942222231200238	infection_in_Guiwei
LITCHI014989	155.113310065296	0.022603736210236	0.264956406642674	0.0853111517349339	0.932014026053212	0.98319716530573	infection_in_Guiwei
LITCHI014991	561.515131678117	0.02418835285791	0.25491972512077	0.0948861562064316	0.924405252649759	0.980208318124908	infection_in_Guiwei
LITCHI014992	1347.21824718977	0.0258388218329967	0.13697176451591	0.188643418038142	0.850372301040962	0.951037930292378	infection_in_Guiwei
LITCHI014993	69.4468485367964	-0.182176729283071	0.27071155489853	-0.672955128758193	0.500975838050108	0.770123248283652	infection_in_Guiwei
LITCHI014994	1394.63438913667	-0.122803660765179	0.234831064855123	-0.522944700016334	0.601012736810566	0.828314740044047	infection_in_Guiwei
LITCHI014995	1233.67008188939	-0.208381020264598	0.239135890771761	-0.871391657655788	0.383540339258742	0.682662242671414	infection_in_Guiwei
LITCHI014996	85.3202844671428	-0.165016758791501	0.31791045135131	-0.519066794092741	0.603714163384369	0.829637478226845	infection_in_Guiwei
LITCHI014999	124.984326649797	0.00558162895274924	0.249860540955794	0.0223389773006885	0.982177557241974	0.999913676853226	infection_in_Guiwei
LITCHI015000	762.236765580103	0.163712131844165	0.140253795041359	1.16725634266003	0.243106863537606	0.554837202052671	infection_in_Guiwei
LITCHI015001	1281.63683804695	0.0784545765210526	0.14300701555105	0.548606487721901	0.583275532581137	0.819020272316595	infection_in_Guiwei
LITCHI015002	855.701130879405	0.644337645325823	0.110088583683186	5.8529015795144	4.83070020136636e-09	1.25243953887425e-06	infection_in_Guiwei
LITCHI015003	379.386186161697	-0.270682624232598	0.199363218738191	-1.35773602546047	0.174547461159194	0.469573240487067	infection_in_Guiwei
LITCHI015004	7.05280170908521	0.489572348378387	0.845268150243701	0.57919176090716	0.562459789534076	0.808737061084389	infection_in_Guiwei
LITCHI015005	413.765565942109	-0.0372306816116404	0.184271141336984	-0.202042931636024	0.839883161616055	0.945620457284317	infection_in_Guiwei
LITCHI015008	277.844416208135	-0.150371604855461	0.155512432658405	-0.966942657155675	0.333572700471385	0.64127394480106	infection_in_Guiwei
LITCHI015009	309.448911964257	0.232697062515279	0.164862639112632	1.41146025423203	0.158108947144897	0.446553181389225	infection_in_Guiwei
LITCHI015010	2988.80992362556	0.274417028738406	0.132539790158435	2.07045015244384	0.0384102094431423	0.203123884313816	infection_in_Guiwei
LITCHI015011	112.789857232271	0.843173036577509	0.324933581104183	2.59490888480118	0.00946159978267502	0.0870004980932454	infection_in_Guiwei
LITCHI015012	402.983370978375	-0.39907677866617	0.207772065885111	-1.92074318059118	0.0547640928974696	0.250474130670818	infection_in_Guiwei
LITCHI015013	14.3780232652317	0.240052258175535	1.01605748776611	0.236258539566803	0.813232056934806	0.935072809954395	infection_in_Guiwei
LITCHI015014	169.417686555582	0.261366971562439	0.265828825950841	0.983215310181497	0.325501481162757	0.634835744774685	infection_in_Guiwei
LITCHI015016	12.9906222495968	0.206153326412621	0.488344910386312	0.422146974460205	0.672917742574126	0.869020510858848	infection_in_Guiwei
LITCHI015017	921.64040521323	-0.0828885047745935	0.206269215125273	-0.401846221813823	0.687797202799692	0.876078645908556	infection_in_Guiwei
LITCHI015018	529.086147245821	0.079662327976825	0.158870666927901	0.501428800654418	0.616069374735611	0.836905756024448	infection_in_Guiwei
LITCHI015019	616.482656825399	-0.568657129272381	0.206660604720795	-2.75164746585666	0.00592963158715699	0.0639500528962833	infection_in_Guiwei
LITCHI015020	382.476578307039	0.110409755812691	0.127149701186893	0.868344595245282	0.385205715813566	0.68386059928739	infection_in_Guiwei
LITCHI015021	24.1577682669865	-0.119897824972312	0.508064386530676	-0.235989429983542	0.81344087221739	0.935156790895592	infection_in_Guiwei
LITCHI015022	206.619473308389	-0.199540539525942	0.181831515998272	-1.09739248683291	0.272469856326234	0.582605746096289	infection_in_Guiwei
LITCHI015023	2334.23140527225	0.00941337922327198	0.110924369216743	0.084863040373739	0.932370275260959	0.983283888701405	infection_in_Guiwei
LITCHI015025	567.962543097527	-0.0740609148635351	0.206034418566519	-0.35945894564031	0.719251784878243	0.892202585794419	infection_in_Guiwei
LITCHI015026	213.719033982962	-0.143376433361102	0.178513419380523	-0.803168937431409	0.421877096762411	0.71395997794126	infection_in_Guiwei
LITCHI015027	409.021458710394	0.107644767496962	0.140326325619171	0.76710315774317	0.443020184620721	0.729886282956517	infection_in_Guiwei
LITCHI015028	35.693272131102	-0.24926011991534	0.437849973500883	-0.569282025809778	0.569164762716775	0.811988907632258	infection_in_Guiwei
LITCHI015029	76.6122720915081	0.0107688011382931	0.226886208016898	0.0474634453650486	0.96214386385659	0.993070898170255	infection_in_Guiwei
LITCHI015030	2154.45181732162	0.17559950229825	0.078905933704494	2.22542835569093	0.0260524957433867	0.160975780022292	infection_in_Guiwei
LITCHI015031	679.983867608727	0.0217336576017557	0.122160054177677	0.177911329100632	0.858792613454621	0.954062261149292	infection_in_Guiwei
LITCHI015037	889.259241924818	0.0294517644712481	0.111967835051794	0.263037723803665	0.7925215031909	0.926394988250499	infection_in_Guiwei
LITCHI015040	63.0423327205482	-0.259295740331308	0.285282600654689	-0.908908358716079	0.363398501220646	0.66673093068256	infection_in_Guiwei
LITCHI015042	549.162156235431	-0.271146232509033	0.255853141133091	-1.05977292797037	0.289247915742615	0.599926442535166	infection_in_Guiwei
LITCHI015046	4090.50924486555	0.234955459328931	0.154203277975114	1.52367357175669	0.127590274501652	0.39815139786224	infection_in_Guiwei
LITCHI015048	53.6101806519567	0.0631583131332688	0.309316920920779	0.20418641484358	0.838207827108279	0.944866736122926	infection_in_Guiwei
LITCHI015049	150.772567570854	-0.358581244749563	0.306521022981094	-1.16984225506673	0.24206445553394	0.553572676954757	infection_in_Guiwei
LITCHI015050	24.2843157587649	0.164842116375062	0.648621593853065	0.254142196216188	0.799385705386791	0.928912202973927	infection_in_Guiwei
LITCHI015053	43.6774790867757	-0.0473018268413311	0.325141101277676	-0.145480920915423	0.884331178391334	0.96387346171752	infection_in_Guiwei
LITCHI015059	30.603948119045	-0.150415965344952	0.38452256595728	-0.391175911797236	0.695667212193509	0.881145337861085	infection_in_Guiwei
LITCHI015061	660.31390788588	-0.182754751746401	0.117073460798541	-1.56102630348379	0.118517544791139	0.383637268459412	infection_in_Guiwei
LITCHI015062	195.808943850701	0.416122000574332	0.241942819722971	1.71991878515262	0.0854472053580485	0.323190217503842	infection_in_Guiwei
LITCHI015064	434.175961305709	0.308906698146602	0.172161606978834	1.7942833107069	0.072767960531685	0.294006824913708	infection_in_Guiwei
LITCHI015065	277.527488817937	-0.0656500001330114	0.170743612472628	-0.384494618465073	0.7006118837923	0.883588473914205	infection_in_Guiwei
LITCHI015066	120.198126151651	0.623641693240093	0.230873229780886	2.70122999462506	0.00690835474520184	0.0712263828316276	infection_in_Guiwei
LITCHI015068	199.559348788724	-0.403757847156738	0.240364447683477	-1.67977357320507	0.093001378732146	0.338273813963071	infection_in_Guiwei
LITCHI015070	2306.11727614097	0.0965245771579767	0.180177697123387	0.535718785948719	0.592152918226796	0.823128702503231	infection_in_Guiwei
LITCHI015071	275.205887086885	0.359445175684312	0.167246379043846	2.14919556249453	0.0316189009069046	0.181098535533066	infection_in_Guiwei
LITCHI015072	2674.24937822523	0.0054848688932389	0.106687507137173	0.0514106013011133	0.958998337328909	0.992042090479966	infection_in_Guiwei
LITCHI015073	533.969496772232	0.575667862574065	0.249626750059057	2.30611447866814	0.0211042364996268	0.141322707818589	infection_in_Guiwei
LITCHI015074	1463.83638852561	0.365566992155406	0.132948109873973	2.74969679901387	0.00596504312384131	0.0642249521279592	infection_in_Guiwei
LITCHI015075	27.4030042205932	-0.49449548734855	0.338525355895133	-1.4607339708454	0.144088462525303	0.425805494499165	infection_in_Guiwei
LITCHI015076	92.8184026642018	-0.371207447963793	0.216512563783444	-1.7144845614367	0.0864397700692529	0.325551293627082	infection_in_Guiwei
LITCHI015079	527.008794869718	-0.252419991634899	0.117203431571	-2.1536911355875	0.0312644017756247	0.179756443680373	infection_in_Guiwei
LITCHI015080	2169.7368169172	-0.441573250089841	0.183705286398032	-2.4037046442588	0.0162298801517213	0.120331514359771	infection_in_Guiwei
LITCHI015081	2701.13602898774	-0.0658504264990482	0.0906100407143383	-0.726745358239618	0.467381961734344	0.746478450689848	infection_in_Guiwei
LITCHI015082	858.892218322293	-0.552368488814292	0.249791144857701	-2.21132133858852	0.0270135927040263	0.165059258695774	infection_in_Guiwei
LITCHI015083	3142.60306152285	0.566878520372525	0.140523581009587	4.0340455053864	5.48246935798136e-05	0.00223963480390646	infection_in_Guiwei
LITCHI015084	760.2306238273	-0.188456999075739	0.136516031136331	-1.38047522702691	0.167440372031369	0.458940505675012	infection_in_Guiwei
LITCHI015085	17.0314731628892	-0.780566043399856	0.470207835652475	-1.66004473812462	0.0969054527766664	0.345114748945472	infection_in_Guiwei
LITCHI015086	21.8235669183314	1.44086524009954	0.534898047553139	2.6937193857609	0.00706596265453673	0.0719928901505673	infection_in_Guiwei
LITCHI015092	307.386428597939	0.108985860982391	0.167478309489689	0.650746125360795	0.515210382770576	0.779116820867191	infection_in_Guiwei
LITCHI015094	145.55823064818	0.0107206786708056	0.254566694531549	0.0421134378577437	0.966408267813687	0.994328206129273	infection_in_Guiwei
LITCHI015095	82.322523130847	-0.671806112229152	0.261889184590597	-2.56523045531402	0.0103107297554748	0.091674503930136	infection_in_Guiwei
LITCHI015096	130.95922844958	-0.640592330322546	0.363557824079579	-1.7620094738556	0.0780676968239815	0.307728839396375	infection_in_Guiwei
LITCHI015099	584.976416520903	-0.481653056955931	0.268192166270375	-1.79592515193139	0.0725064216694423	0.293665355001522	infection_in_Guiwei
LITCHI015100	4207.39210091449	0.340420936570035	0.125586235131724	2.71065484376514	0.00671504866042248	0.0699004931487768	infection_in_Guiwei
LITCHI015101	104.461234191586	-0.173765307573449	0.246544284329437	-0.704803634146553	0.480932446652307	0.754779957110292	infection_in_Guiwei
LITCHI015102	165.156033959586	-0.463668588463297	0.237805602397721	-1.94977992018804	0.0512023558559118	0.241481884457484	infection_in_Guiwei
LITCHI015103	25.4018304240787	-0.575220967744763	0.377314751558167	-1.52451226825699	0.127380794563758	0.397752849065628	infection_in_Guiwei
LITCHI015104	1210.57629062683	0.0877326909261098	0.0982257614341205	0.893173945869096	0.371764028298661	0.673337512133706	infection_in_Guiwei
LITCHI015105	1005.06114351405	-0.0470503197057456	0.136767665806563	-0.344016397649801	0.730833954358897	0.897673314541644	infection_in_Guiwei
LITCHI015108	7279.11413109644	0.743551690318276	0.691380182054687	1.07545994174803	0.28216885753792	0.592652131650988	infection_in_Guiwei
LITCHI015111	1211.88701688154	-0.0758108417808304	0.1785538642658	-0.424582475952334	0.671141069979352	0.867997213551613	infection_in_Guiwei
LITCHI015112	1006.48653955444	-0.144409401430403	0.10124998747294	-1.42626586960317	0.1537916124951	0.439646854596767	infection_in_Guiwei
LITCHI015113	3255.61407154149	-0.238846810895701	0.159522600330609	-1.49726001457281	0.134325614830446	0.410234267375219	infection_in_Guiwei
LITCHI015114	54.6383286985733	-0.38557838210863	0.373705645966619	-1.03177028838112	0.302179741093254	0.613719599873031	infection_in_Guiwei
LITCHI015117	149.769310139615	0.0820884152801276	0.232847167694433	0.352542039024726	0.724431796915514	0.8947266445009	infection_in_Guiwei
LITCHI015118	1424.56509018811	-0.258230150155312	0.106209700022139	-2.43132359945922	0.0150437717911941	0.115322871786966	infection_in_Guiwei
LITCHI015119	273.719064797103	-0.958363175482692	0.214419479478014	-4.46957141121573	7.83764887790896e-06	0.000534132137009207	infection_in_Guiwei
LITCHI015120	10.2894118472006	0.171020145495505	0.797226909571069	0.214518781845333	0.830142522061861	0.941423417861324	infection_in_Guiwei
LITCHI015121	27.7773511189258	0.285761043156422	0.507327276685214	0.563267650467236	0.573252642811338	0.813499405247413	infection_in_Guiwei
LITCHI015122	4679.11795065291	-0.302754316121117	0.236269065409637	-1.28139634190456	0.20005448839902	0.504294583493318	infection_in_Guiwei
LITCHI015123	444.527901065253	0.00772833233544395	0.130785739356243	0.0590915521331649	0.952879187306405	0.989892665947475	infection_in_Guiwei
LITCHI015124	11.0736752094632	-0.500134954929146	0.596028806548607	-0.839112052025223	0.401406433611287	0.696318708339074	infection_in_Guiwei
LITCHI015126	9.9115463352639	-1.79680518476818	0.596418940246377	-3.01265614406197	0.00258972170438849	0.0374402517039659	infection_in_Guiwei
LITCHI015133	472.421150567834	0.0390454328054505	0.132519131430212	0.294639969218428	0.76826892581888	0.916011153667127	infection_in_Guiwei
LITCHI015134	3615.53721947087	0.26853547151577	0.146146575872502	1.83743936464198	0.0661450600828029	0.278456525938537	infection_in_Guiwei
LITCHI015135	2360.70431389863	-0.00508853513460886	0.107607177786927	-0.0472880642282494	0.962283640807631	0.993070898170255	infection_in_Guiwei
LITCHI015136	31.0208416664869	-0.564512227402148	0.383862677734446	-1.47060983040574	0.141396663899353	0.422147115623443	infection_in_Guiwei
LITCHI015138	130.20996389717	-0.0879720311547867	0.243506607698124	-0.361271638525087	0.717896393195078	0.891637636058874	infection_in_Guiwei
LITCHI015141	504.25192092424	-0.261966271300314	0.191780360644705	-1.36597027151094	0.171948294526024	0.465392153281183	infection_in_Guiwei
LITCHI015142	6143.6774576372	-0.921390643255501	0.747175991541314	-1.233164145645	0.217514529285711	0.525281920263369	infection_in_Guiwei
LITCHI015143	7.70153522505581	-1.09339930628518	0.75749644485319	-1.44343820187446	0.14889706918649	0.432716112738199	infection_in_Guiwei
LITCHI015146	81.5767614680752	-0.443961825028013	0.257145269798648	-1.72650200945033	0.084257138121013	0.320804180498289	infection_in_Guiwei
LITCHI015147	13.7328797409047	-2.91951908102259	1.09439398861734	-2.66770387208643	0.00763715384500929	0.0761712533171624	infection_in_Guiwei
LITCHI015148	437.201326419042	4.67858534595384	0.984522414156159	4.75213695359479	2.01277958192202e-06	0.000185490516447742	infection_in_Guiwei
LITCHI015150	492.614295196762	-0.228833828793924	0.14380586319966	-1.5912691158928	0.111549024150973	0.370654609469527	infection_in_Guiwei
LITCHI015152	154.114678074219	-0.12237959590954	0.226706828378017	-0.53981433547948	0.589325079787301	0.822053527723391	infection_in_Guiwei
LITCHI015153	767.353840686635	4.62704300006523	0.715606697131629	6.46590231563209	1.00696114441224e-10	4.45008169388547e-08	infection_in_Guiwei
LITCHI015154	20.6821082749126	4.92693486388732	1.1602896744561	4.24629725865385	2.17332254178108e-05	0.00113383384118242	infection_in_Guiwei
LITCHI015161	76.232238946789	0.517031917701684	0.374087269800554	1.38211577736217	0.16693615481918	0.458420213311532	infection_in_Guiwei
LITCHI015163	2060.87601870703	-0.0344902784516799	0.0938836218589916	-0.367372687256171	0.713341041845738	0.88940895750822	infection_in_Guiwei
LITCHI015164	2700.83811760804	0.0749921756870604	0.171005411172608	0.438536857827064	0.660997157764905	0.861929300746954	infection_in_Guiwei
LITCHI015166	69.8895261657171	-0.344838071726525	0.292027600966596	-1.18084068281604	0.237666019124822	0.548926920285326	infection_in_Guiwei
LITCHI015167	1374.91221825516	-0.0136572159651981	0.13752766995805	-0.0993052232279076	0.920895931382712	0.978996303413528	infection_in_Guiwei
LITCHI015171	3298.47636841006	0.679292436018402	0.197252390531641	3.44377289516012	0.000573657343083221	0.0130949575185444	infection_in_Guiwei
LITCHI015172	924.569639116112	-0.115528562540016	0.115572840938988	-0.999616878856552	0.317495951581131	0.629025871827129	infection_in_Guiwei
LITCHI015174	3505.81735329632	0.0783449920414811	0.282316965712543	0.277507204867215	0.781390674305155	0.920778039183094	infection_in_Guiwei
LITCHI015176	1114.32582133994	-1.28269079665413	0.609989008299192	-2.10280968870341	0.0354824087579196	0.194347352396196	infection_in_Guiwei
LITCHI015177	560.783065283238	0.0171870908441979	0.128899736568998	0.133336896580839	0.89392694885293	0.967856501549736	infection_in_Guiwei
LITCHI015178	12.6224786517186	0.442155551576109	0.509646495939316	0.86757302384898	0.385628119560703	0.684233112933998	infection_in_Guiwei
LITCHI015179	250.042182236458	-0.188071395288473	0.222410302871283	-0.845605589581508	0.397772806310301	0.692913252644289	infection_in_Guiwei
LITCHI015180	2636.44713343586	1.71242630978688	0.340281249187799	5.0323851633735	4.84414783659211e-07	5.67436473991166e-05	infection_in_Guiwei
LITCHI015181	1030.95654592581	-0.195801303743702	0.0982151871716256	-1.99359497632021	0.0461963348225162	0.227357056599298	infection_in_Guiwei
LITCHI015182	762.616122556769	0.231845496098676	0.211595181909292	1.09570309686004	0.273208727012942	0.583418020336046	infection_in_Guiwei
LITCHI015190	727.563965858653	0.341899317244055	0.104022330142447	3.28678771928932	0.00101337193262901	0.0197841538453525	infection_in_Guiwei
LITCHI015191	31.7877737719065	-0.660614187624894	0.438105514801584	-1.5078883175531	0.131583113111274	0.405231807799924	infection_in_Guiwei
LITCHI015192	1227.22293897352	-0.433273764804576	0.216503750293535	-2.00122983651389	0.045367626994314	0.224929502015409	infection_in_Guiwei
LITCHI015193	374.977197306491	-0.555328857300399	0.205733657832403	-2.69926108907657	0.00694936326227518	0.0714219707372838	infection_in_Guiwei
LITCHI015197	595.004744061644	0.144383465866983	0.155228951453814	0.930132327215663	0.352302574822473	0.657619606683982	infection_in_Guiwei
LITCHI015198	87.96882100846	0.040608682892004	0.266373875979766	0.15244994556106	0.878832066541271	0.962014203847954	infection_in_Guiwei
LITCHI015199	39.0050643371623	-0.0166293626022745	0.322309165461865	-0.0515944452849946	0.95885184546723	0.992012457308342	infection_in_Guiwei
LITCHI015203	32.7539187182563	0.221903137114789	0.3419270393283	0.648978032128456	0.516352575552139	0.780024536327793	infection_in_Guiwei
LITCHI015206	71.3268058451268	0.429978621368485	0.36562497370718	1.17600998916678	0.239590884362838	0.550495657147039	infection_in_Guiwei
LITCHI015207	723.061388794444	0.149936411934789	0.114789147341158	1.30618978716839	0.191488025006047	0.493825526368056	infection_in_Guiwei
LITCHI015208	134.771579500336	0.374192236685422	0.20715795297954	1.80631364281911	0.0708693620066469	0.289585184931162	infection_in_Guiwei
LITCHI015213	280.319675674004	-1.80535761425505	0.425640412436332	-4.24150893925068	2.22022045128956e-05	0.00114515084019431	infection_in_Guiwei
LITCHI015216	22.3724590311589	0.260631336810803	0.412065787047235	0.632499336279348	0.527060642023352	0.786583711166143	infection_in_Guiwei
LITCHI015217	95.1303489976829	-0.0519228349405402	0.272531909113293	-0.190520204072528	0.848901512569656	0.950638672651288	infection_in_Guiwei
LITCHI015218	119.515944289906	-0.112543984986234	0.238926475054515	-0.471040243491456	0.637611996711647	0.850043086343789	infection_in_Guiwei
LITCHI015222	1000.79684098232	0.432881890242212	0.123461713240946	3.50620349320283	0.000454547561021743	0.0110586907643581	infection_in_Guiwei
LITCHI015223	154.193835557544	0.0118818951620745	0.2544616075735	0.0466942548833912	0.962756909292029	0.993070898170255	infection_in_Guiwei
LITCHI015224	332.526804180611	0.0528956907166969	0.158927661932462	0.332828722662362	0.73926357558791	0.901478755004823	infection_in_Guiwei
LITCHI015225	147.428762903952	-0.212235033829851	0.253847707098558	-0.836072290176132	0.403114235986245	0.698037044462982	infection_in_Guiwei
LITCHI015226	54.7529330870643	0.11264404635254	0.235661133312015	0.477991617749709	0.632656171088607	0.847294464631458	infection_in_Guiwei
LITCHI015227	621.791761075195	-0.186896739891682	0.17273871667974	-1.081962072453	0.279269381218697	0.589442530370863	infection_in_Guiwei
LITCHI015228	522.444117173706	0.202220445394602	0.12566524787066	1.60919943119626	0.107572740759738	0.363950720854234	infection_in_Guiwei
LITCHI015229	1615.17709667898	0.0798044176652707	0.0940903822719689	0.848167641986993	0.396344615096474	0.691938661022474	infection_in_Guiwei
LITCHI015230	7.45611566105593	3.32637590936637	1.36957347337502	2.42876776896768	0.0151502330832462	0.115527953844597	infection_in_Guiwei
LITCHI015231	1700.75280387073	-0.0697878891883211	0.145472814760451	-0.479731483186329	0.631418338258589	0.846753764650914	infection_in_Guiwei
LITCHI015232	2239.90301179795	0.209965920334089	0.149700224634424	1.40257585348878	0.160743356441298	0.450536719873887	infection_in_Guiwei
LITCHI015235	3213.43058683646	0.106548429248369	0.0866270942815003	1.22996656106383	0.218709627015292	0.52685935298716	infection_in_Guiwei
LITCHI015236	280.4469485753	0.539781799066496	0.192720964357108	2.80084629540505	0.00509687890299699	0.0583336140487207	infection_in_Guiwei
LITCHI015238	572.272250058838	0.313552547412968	0.377216679897056	0.831226624174037	0.405845616974597	0.70043103517385	infection_in_Guiwei
LITCHI015239	54.0023557670029	-0.0161594695972595	0.307475223607041	-0.0525553552175363	0.958086189152855	0.992012457308342	infection_in_Guiwei
LITCHI015241	6273.15781330948	-0.169664785211387	0.267586034956565	-0.634056950090563	0.526043656354364	0.785923728127329	infection_in_Guiwei
LITCHI015243	43.5901444998903	-1.43891652852615	0.460178226220729	-3.12686791016479	0.00176679288061231	0.0291733395303514	infection_in_Guiwei
LITCHI015251	203.245472775334	-0.0359115210982866	0.265658789873369	-0.135179118731228	0.892470256381002	0.967622922665098	infection_in_Guiwei
LITCHI015255	977.825921244074	0.473072190479692	0.294007842622648	1.60904616101302	0.107606248378208	0.363950720854234	infection_in_Guiwei
LITCHI015257	46.2628216639143	-0.38805377145217	0.382920835751013	-1.01340469157571	0.310866899391906	0.622470070917065	infection_in_Guiwei
LITCHI015258	108.710102962384	0.165966410050029	0.281598372774241	0.589372759561668	0.55561124584835	0.803978320845451	infection_in_Guiwei
LITCHI015259	3172.95489923113	0.0490406261559839	0.119287367521226	0.411113323858518	0.680989440528732	0.871780095902917	infection_in_Guiwei
LITCHI015260	904.603755460091	-0.363011577284608	0.122911094810167	-2.95344840793478	0.00314245131049587	0.0426813899570601	infection_in_Guiwei
LITCHI015263	390.60331988464	0.0817662107032853	0.156770914470245	0.52156492790507	0.601973287900782	0.829039249395501	infection_in_Guiwei
LITCHI015264	113.639742913519	-0.177168973938008	0.247316599430251	-0.716365073537953	0.473765955194333	0.750805134372763	infection_in_Guiwei
LITCHI015265	8.18921318518002	0.644148172607313	0.805947006055944	0.79924383088111	0.42414904127874	0.715648263869682	infection_in_Guiwei
LITCHI015267	140.389551869873	-0.219247478039096	0.218845024110355	-1.00183899053852	0.31642136243393	0.628322001517701	infection_in_Guiwei
LITCHI015268	490.611613762117	0.28230921030597	0.0993362829108718	2.84195464168181	0.00448378703168063	0.0541131265288787	infection_in_Guiwei
LITCHI015269	347.858583477419	-0.186500825221753	0.279969625549106	-0.666146639500509	0.505317375959461	0.773066608201937	infection_in_Guiwei
LITCHI015272	172.542134043395	-0.0521908781520985	0.202673318839803	-0.257512327971256	0.796783299778733	0.92808501642491	infection_in_Guiwei
LITCHI015273	120.70897777875	-0.120461970612505	0.297957513966841	-0.404292440921329	0.685997683440231	0.875047556710528	infection_in_Guiwei
LITCHI015275	34.7292944557068	0.0175577229517453	0.503004026620735	0.0349057304167146	0.972154911187594	0.996707384163386	infection_in_Guiwei
LITCHI015276	5.6744446906401	-0.931110405896267	0.782395577332557	-1.19007626432492	0.234016418400033	0.544833483691169	infection_in_Guiwei
LITCHI015277	280.825796884587	-0.00133750791045336	0.242966808952341	-0.00550489968658936	0.995607747715057	0.999913676853226	infection_in_Guiwei
LITCHI015278	47.8490929281284	-1.17977744675162	0.495637655103939	-2.38032246864741	0.0172974936509665	0.125316603592788	infection_in_Guiwei
LITCHI015280	5.71986117331018	0.886524626910276	1.69317402652819	0.523587423986223	0.60056553038225	0.827991827728506	infection_in_Guiwei
LITCHI015283	13.3304682789874	-0.0899495845141991	0.552530459668282	-0.162795702825508	0.870679291782059	0.959015168601017	infection_in_Guiwei
LITCHI015284	1451.22853250398	0.152370266392932	0.157437366542153	0.96781513651739	0.333136702897043	0.641116705050771	infection_in_Guiwei
LITCHI015285	797.053372569001	-0.933544687582314	0.239026263256496	-3.90561553723717	9.39858391614126e-05	0.00341598998596947	infection_in_Guiwei
LITCHI015286	1744.80508546406	0.192431824949043	0.193198830949971	0.996029965620619	0.319235585785621	0.629918975840583	infection_in_Guiwei
