entity_type	entity_id	discovery_status	discovery_effect	discovery_q	internal_robustness_status	external_status	external_study	external_contrast	mapping_status	annotation_status	reported_function	small_rna_status	motif_status	motif_ids	published_evidence_status	published_dois	orthogonal_classes	orthogonal_class_count	contradiction_status	final_tier	claim_limit
gene	LITCHI024820	DISCOVERED	1.9919935225984	0.0245865363809489	FAIL	partial	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	3-ketoacyl-CoA synthase 12	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI025047	DISCOVERED	1.27862217879166	0.0422463167230025	FAIL	unsupported	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	family of Oryza ortholog Q10NL7	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI025204	DISCOVERED	2.85870852391512	3.54928996014056e-06	PASS	unsupported	PRJNA450886	primary_24h	PASS	UNANNOTATED	unannotated protein	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI025238	DISCOVERED	-1.36203951160081	0.00617712054837334	FAIL	partial	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Beta-amyrin synthase	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI025608	DISCOVERED	-1.09304877967237	0.00127886488498145	FAIL	partial	PRJNA450886	primary_24h	PASS	UNANNOTATED	unannotated protein	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI025819	DISCOVERED	-1.180436171034	0.0106625384470729	FAIL	partial	PRJNA450886	primary_24h	PASS	UNANNOTATED	unannotated protein	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI025853	RETIRED_GENE_MODEL_AMBIGUITY	-0.734048281052748	0.0129022055145959	NOT_APPLICABLE	not_testable	PRJNA450886	primary_24h	FAIL	NOT_APPLICABLE		NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	MAPPING_OR_ANNOTATION_FAILURE	Retired	do not advance; retain as contradictory or failed candidate
gene	LITCHI025875	DISCOVERED	2.47578590652985	0.00409053793462822	FAIL	unsupported	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Protein SULFUR DEFICIENCY-INDUCED 1	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI026128	DISCOVERED	-1.37410098340452	0.0480631480655992	FAIL	unsupported	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Auxin-induced protein 22D	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI026129	DISCOVERED	1.44767864959702	0.00537963195435942	FAIL	unsupported	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Protein OSB1, mitochondrial	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI026181	DISCOVERED	-0.916849109844451	0.0043956751501126	FAIL	unsupported	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI026893	RETIRED_GENE_MODEL_AMBIGUITY	1.0270078093291	0.013283710325449	NOT_APPLICABLE	not_testable	PRJNA450886	primary_24h	FAIL	NOT_APPLICABLE		NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	MAPPING_OR_ANNOTATION_FAILURE	Retired	do not advance; retain as contradictory or failed candidate
gene	LITCHI026900	DISCOVERED	1.05444528370577	0.00649100319243502	FAIL	unsupported	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Protein WHAT'S THIS FACTOR 1 homolog, chloroplastic	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI027034	DISCOVERED	0.815071820040122	0.0418331787983868	FAIL	partial	PRJNA450886	primary_24h	PASS	UNANNOTATED	unannotated protein	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI027135	DISCOVERED	-1.05820066585026	0.017162174612666	FAIL	not_testable	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	GDSL esterase/lipase At5g03610	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI027173	DISCOVERED	-2.75525454245333	0.0402714398320017	FAIL	unsupported	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Glucomannan 4-beta-mannosyltransferase 9	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI027341	DISCOVERED	-1.78477134217729	0.0489019238502396	FAIL	unsupported	PRJNA450886	primary_24h	PASS	UNANNOTATED	unannotated protein	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI027423	DISCOVERED	2.84018792838925	0.0461439679819691	FAIL	partial	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Amino acid transporter AVT6C	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI027558	RETIRED_MAPPING_FAILURE	1.17996099275583	0.00617712054837334	NOT_APPLICABLE	not_testable	PRJNA450886	primary_24h	FAIL	NOT_APPLICABLE		NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	MAPPING_OR_ANNOTATION_FAILURE	Retired	do not advance; retain as contradictory or failed candidate
gene	LITCHI027669	DISCOVERED	-1.1700691646389	0.0127348877162897	FAIL	partial	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Telomere repeat-binding protein 3	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI027763	DISCOVERED	-1.31900810871656	0.0180957507647159	FAIL	partial	PRJNA450886	primary_24h	PASS	UNANNOTATED	unannotated protein	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI027783	DISCOVERED	0.666614824234021	0.0477449693859909	FAIL	unsupported	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Phragmoplastin interacting protein 1	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI028081	DISCOVERED	0.72960609595432	0.0237799610235217	FAIL	partial	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Heme A synthase COX15	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI028340	DISCOVERED	0.855400255500143	0.0254833839226817	FAIL	partial	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Large ribosomal subunit protein bL12	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI028428	DISCOVERED	1.38959554514111	0.0226131345205089	FAIL	partial	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	GTP-binding protein ERG	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI028584	DISCOVERED	-0.670279437700654	0.0281835203349208	FAIL	unsupported	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	UDP-arabinose 4-epimerase 1	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI028716	DISCOVERED	0.992473409466396	0.029974437210403	FAIL	unsupported	PRJNA450886	primary_24h	PASS	UNANNOTATED	Protein BREAST CANCER SUSCEPTIBILITY 1 homolog	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI028717	DISCOVERED	-0.907362306726487	1.8218963424227e-05	PASS	partial	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	BAG family molecular chaperone regulator 4	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Tier B	robust discovery with partial or non-testable external evidence
gene	LITCHI028799	DISCOVERED	-1.88299748759307	0.00361308750335099	FAIL	unsupported	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	VQ motif-containing protein 10	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI028829	RETIRED_MAPPING_FAILURE	-1.97184846904246	0.00789023856493245	NOT_APPLICABLE	not_testable	PRJNA450886	primary_24h	FAIL	NOT_APPLICABLE		NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	MAPPING_OR_ANNOTATION_FAILURE	Retired	do not advance; retain as contradictory or failed candidate
gene	LITCHI028926	DISCOVERED	1.90078618581322	5.72406619395087e-05	PASS	partial	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Exonuclease 1	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Tier B	robust discovery with partial or non-testable external evidence
gene	LITCHI028928	DISCOVERED	0.996114849840184	0.00133200908602764	FAIL	unsupported	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Pentatricopeptide repeat-containing protein At4g18975, chloroplastic	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI029020	DISCOVERED	-0.704909390242629	0.0388904992701055	FAIL	unsupported	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	CBL-interacting serine/threonine-protein kinase 12	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI029021	DISCOVERED	-1.04867717991123	0.0348588277657599	FAIL	not_testable	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	CBL-interacting serine/threonine-protein kinase 20	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI029066	DISCOVERED	-1.73638501526778	0.00985537135712735	FAIL	unsupported	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Protein trichome birefringence-like 37	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI029373	DISCOVERED	-0.761291752666979	0.000608633059705247	FAIL	partial	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Transcription factor bHLH112	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI029443	DISCOVERED	-6.13477361654741	0.0129147884732084	FAIL	partial	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Putative cysteine-rich receptor-like protein kinase At4g11521	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI029455	RETIRED_GENE_MODEL_AMBIGUITY	-1.78037134571311	7.86851905355691e-11	NOT_APPLICABLE	not_testable	PRJNA450886	primary_24h	FAIL	NOT_APPLICABLE		NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	MAPPING_OR_ANNOTATION_FAILURE	Retired	do not advance; retain as contradictory or failed candidate
gene	LITCHI029495	DISCOVERED	-5.65907469563451	0.00660260533646317	FAIL	unsupported	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Putative cysteine-rich receptor-like protein kinase 9	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI029534	DISCOVERED	1.47658737766418	0.00237829105595826	FAIL	contradictory	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Thiamine thiazole synthase 2, chloroplastic	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	CONTRADICTORY_EXTERNAL_DIRECTION	Retired	do not advance; retain as contradictory or failed candidate
gene	LITCHI029642	RETIRED_GENE_MODEL_AMBIGUITY	1.56693704690943	1.81449106332462e-06	NOT_APPLICABLE	not_testable	PRJNA450886	primary_24h	FAIL	NOT_APPLICABLE		NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	MAPPING_OR_ANNOTATION_FAILURE	Retired	do not advance; retain as contradictory or failed candidate
gene	LITCHI029667	DISCOVERED	-2.45463725882432	0.0132931244960457	FAIL	not_testable	PRJNA450886	primary_24h	PASS	UNANNOTATED	unannotated protein	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI029701	RETIRED_MAPPING_FAILURE	4.61790572833768	0.0106625384470729	NOT_APPLICABLE	not_testable	PRJNA450886	primary_24h	FAIL	NOT_APPLICABLE		NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	MAPPING_OR_ANNOTATION_FAILURE	Retired	do not advance; retain as contradictory or failed candidate
gene	LITCHI029789	DISCOVERED	-0.702223969804124	0.0290162118143486	FAIL	partial	PRJNA450886	primary_24h	PASS	UNANNOTATED	unannotated protein	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI029848	RETIRED_GENE_MODEL_AMBIGUITY	2.22519561731239	0.0448910819251059	NOT_APPLICABLE	not_testable	PRJNA450886	primary_24h	FAIL	NOT_APPLICABLE		NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	MAPPING_OR_ANNOTATION_FAILURE	Retired	do not advance; retain as contradictory or failed candidate
gene	LITCHI030155	RETIRED_GENE_MODEL_AMBIGUITY	-0.697298564372492	0.0156670102266508	NOT_APPLICABLE	not_testable	PRJNA450886	primary_24h	FAIL	NOT_APPLICABLE		NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	MAPPING_OR_ANNOTATION_FAILURE	Retired	do not advance; retain as contradictory or failed candidate
gene	LITCHI030216	DISCOVERED	1.11016595345081	0.00985441008076491	FAIL	unsupported	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Subtilisin-like protease SBT1.4	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI030334	DISCOVERED	-3.63502003196055	0.0246370068041364	FAIL	not_testable	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Respiratory burst oxidase homolog protein D	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI030349	DISCOVERED	-2.96865853282443	0.00404258174463622	PASS	unsupported	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Probable disease resistance RPP8-like protein 2	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI030441	DISCOVERED	0.598066185040018	0.00161171491783075	FAIL	partial	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Mitochondrial-processing peptidase subunit alpha	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI030447	RETIRED_MAPPING_FAILURE	-2.70788251739274	0.00789023856493245	NOT_APPLICABLE	not_testable	PRJNA450886	primary_24h	FAIL	NOT_APPLICABLE		NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	MAPPING_OR_ANNOTATION_FAILURE	Retired	do not advance; retain as contradictory or failed candidate
gene	LITCHI030520	DISCOVERED	1.0176252004121	0.00564747294842105	FAIL	partial	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	tRNAse Z TRZ4, mitochondrial	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI030689	DISCOVERED	-1.49712121452028	0.0375223053951341	FAIL	unsupported	PRJNA450886	primary_24h	PASS	UNANNOTATED	unannotated protein	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI030690	DISCOVERED	-4.03219418715923	0.0368532236530036	FAIL	unsupported	PRJNA450886	primary_24h	PASS	UNANNOTATED	unannotated protein	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI030745	DISCOVERED	3.65243254800581	0.00404258174463622	FAIL	not_testable	PRJNA450886	primary_24h	PASS	UNANNOTATED	Deoxypodophyllotoxin synthase	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI030761	DISCOVERED	-0.915015563003086	0.0399031315742185	FAIL	contradictory	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Caffeoylshikimate esterase	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	CONTRADICTORY_EXTERNAL_DIRECTION	Retired	do not advance; retain as contradictory or failed candidate
gene	LITCHI030763	DISCOVERED	0.76963037086022	0.0322882142056094	FAIL	partial	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Probable disease resistance protein At5g63020	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI030858	DISCOVERED	-1.0251629884946	0.0420353555776357	FAIL	partial	PRJNA450886	primary_24h	PASS	UNANNOTATED	unannotated protein	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI030862	DISCOVERED	7.38186016098182	0.0286622782654542	FAIL	unsupported	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	26.5 kDa heat shock protein, mitochondrial	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI030869	DISCOVERED	-2.96746007383302	0.0322882142056094	FAIL	unsupported	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	G-type lectin S-receptor-like serine/threonine-protein kinase SD2-5	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI031005	DISCOVERED	-2.63208593626992	0.0253257166273663	FAIL	not_testable	PRJNA450886	primary_24h	PASS	UNANNOTATED	Cytochrome P450 714C2	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI031010	DISCOVERED	-1.99719086698081	0.0010156123433396	FAIL	not_testable	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	E3 ubiquitin-protein ligase RNFT2	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI031097	DISCOVERED	-0.738820690518999	0.00657946825785566	FAIL	partial	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	CBL-interacting serine/threonine-protein kinase 11	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI031200	DISCOVERED	-2.00322323132095	0.0214889436930011	FAIL	partial	PRJNA450886	primary_24h	PASS	UNANNOTATED	unannotated protein	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI031372	DISCOVERED	-0.887401731293767	0.0470549642911606	FAIL	partial	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Beta-glucuronosyltransferase GlcAT14A	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
gene	LITCHI031448	DISCOVERED	5.0400074040038	0.0207025498617949	FAIL	partial	PRJNA450886	primary_24h	PASS	FAMILY_LEVEL_FUNCTION	Tirucalla-7,24-dien-3beta-ol synthase OSC2	NOT_TESTABLE_REFERENCE_ABSENT	NO_GENE_ATTRIBUTABLE_TRANSPORTED_MOTIF		NO_INDEPENDENT_EXACT_SUPPORT			0	NONE	Exploratory	discovery-layer result only; no validation claim
