window_bp	replicate	matrix_id	fimo_p	fimo_q	fimo_odds_ratio	candidate_present	candidate_total	background_present	background_total	fimo_replicate_pass
1000	56	MA1157.2	0.30154390050621077	1.0	1.1378277153558052	73	206	67	206	False
1000	56	MA1158.2	0.7319912488422651	1.0	0.8995706280474492	70	206	75	206	False
1000	56	MA1159.2	0.3762268783068131	1.0	1.091936155447606	141	206	137	206	False
1000	56	MA1160.2	0.5000000000000001	1.0	1.0199638336347197	119	206	118	206	False
1000	56	MA1370.2	0.3435010106466277	1.0	1.1062764728532923	84	206	79	206	False
1000	56	MA1371.2	0.5393279443992629	1.0	1.0	110	206	110	206	False
1000	56	MA1372.2	0.9675718227940905	1.0	0.618682119967763	23	206	35	206	False
1000	56	MA1374.2	0.7893839001932724	1.0	0.868616116967018	79	206	86	206	False
1000	56	MA1381.2	0.0029627521446283574	1.0	2.3280936723073222	38	206	18	206	False
1000	56	MA1405.2	0.753691059279394	1.0	0.8177215189873418	9	206	11	206	False
1000	56	MA1415.2	0.3048845507890421	1.0	1.1751046821469358	40	206	35	206	False
1000	56	MA1736.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1801.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA2052.2	0.5781194097954984	1.0	0.9808506209671825	100	206	101	206	False
1000	56	MA2016.2	0.16391049333235527	1.0	1.5699208443271768	17	206	11	206	False
1000	56	MA0969.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA0970.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1197.2	0.4051726760858066	1.0	1.247867085765604	10	206	8	206	False
1000	56	MA1756.2	0.16391049333235527	1.0	1.5699208443271768	17	206	11	206	False
1000	56	MA1809.2	0.006200255231983686	1.0	2.629279811097993	25	206	10	206	False
1000	56	MA1682.2	0.6867840709693082	1.0	0.9156794188533216	162	206	165	206	False
1000	56	MA1813.2	0.4999999999999999	1.0	1.0245064669843431	57	206	56	206	False
1000	56	MA1414.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA0938.3	0.09078150032684673	1.0	1.4769835035349568	39	206	28	206	False
1000	56	MA1043.2	0.614470277098628	1.0	1.0	6	206	6	206	False
1000	56	MA1044.2	0.3108242780499679	1.0	1.4213740458015267	10	206	7	206	False
1000	56	MA1045.2	0.4051726760858066	1.0	1.247867085765604	10	206	8	206	False
1000	56	MA1427.3	0.5997057468036034	1.0	0.9688990722307779	38	206	39	206	False
1000	56	MA1660.2	0.9506705922010612	1.0	0.6979035109876232	40	206	53	206	False
1000	56	MA1663.3	0.7856369646531853	1.0	0.8418338108882522	32	206	37	206	False
1000	56	MA1674.3	0.5997057468036034	1.0	0.9688990722307779	38	206	39	206	False
1000	56	MA1675.2	0.8044004363267506	1.0	0.7659033078880407	10	206	13	206	False
1000	56	MA1676.3	0.6754199293777691	1.0	0.9258308202203577	50	206	53	206	False
1000	56	MA1677.2	0.11757421159918086	1.0	1.3208369659982564	67	206	55	206	False
1000	56	MA1678.3	0.08534364084774683	1.0	1.5069293705126063	37	206	26	206	False
1000	56	MA1785.2	0.5773959123680427	1.0	1.0	14	206	14	206	False
1000	56	MA1786.2	0.342601089187922	1.0	1.8177777777777777	4	206	2	206	False
1000	56	MA1787.2	0.5800544938905678	1.0	1.0	13	206	13	206	False
1000	56	MA2006.2	0.11879458915056919	1.0	1.407620735489588	40	206	30	206	False
1000	56	MA2009.2	0.9304382226503738	1.0	0.6987886063516315	28	206	38	206	False
1000	56	MA2010.2	0.3397941844698538	1.0	1.1617740438626483	33	206	29	206	False
1000	56	MA2017.2	0.22455190607886338	1.0	2.232754342431762	5	206	2	206	False
1000	56	MA2018.2	0.8957569746088889	1.0	0.7340720221606648	26	206	34	206	False
1000	56	MA2033.2	0.06196581974923262	1.0	1.5946495900412951	36	206	24	206	False
1000	56	MA2034.2	0.5997057468036034	1.0	0.9688990722307779	38	206	39	206	False
1000	56	MA2035.2	0.8732465399017926	1.0	0.754354736172918	25	206	32	206	False
1000	56	MA2036.2	0.3397941844698538	1.0	1.1617740438626483	33	206	29	206	False
1000	56	MA2037.2	0.5997057468036034	1.0	0.9688990722307779	38	206	39	206	False
1000	56	MA2038.2	0.11879458915056919	1.0	1.407620735489588	40	206	30	206	False
1000	56	MA2043.2	0.11757421159918086	1.0	1.3208369659982564	67	206	55	206	False
1000	56	MA2044.2	0.3397941844698538	1.0	1.1617740438626483	33	206	29	206	False
1000	56	MA2045.2	0.1845246853212185	1.0	1.2986878297335076	41	206	33	206	False
1000	56	MA2046.2	0.7646544403787031	1.0	0.8013673983447284	8	206	10	206	False
1000	56	MA2047.2	0.3397941844698538	1.0	1.1617740438626483	33	206	29	206	False
1000	56	MA2048.2	0.3486671727435214	1.0	1.142433234421365	38	206	34	206	False
1000	56	MA2049.2	0.11757421159918086	1.0	1.3208369659982564	67	206	55	206	False
1000	56	MA2050.2	0.3397941844698538	1.0	1.1617740438626483	33	206	29	206	False
1000	56	MA2051.2	0.9633358454517115	1.0	0.6724035608308605	38	206	52	206	False
1000	56	MA2053.2	0.027342656179624357	1.0	1.7566250380749315	39	206	24	206	False
1000	56	MA0589.2	0.7041223010310793	1.0	0.8825281974888274	16	206	18	206	False
1000	56	MA1076.3	0.9790891305015338	1.0	0.5795148247978437	21	206	34	206	False
1000	56	MA1077.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1078.2	0.5728580126055756	1.0	1.0	16	206	16	206	False
1000	56	MA1079.3	0.7060991992696785	1.0	0.9107878787878788	58	206	62	206	False
1000	56	MA1081.3	0.7321485458035698	1.0	0.8680057388809183	22	206	25	206	False
1000	56	MA1083.3	0.8989721336012146	1.0	0.7276427778463057	25	206	33	206	False
1000	56	MA1085.3	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1086.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1087.3	0.9388955067094054	1.0	0.7437722419928826	66	206	80	206	False
1000	56	MA1088.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1089.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1090.2	0.5728580126055756	1.0	1.0	16	206	16	206	False
1000	56	MA1092.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1093.2	0.5728580126055756	1.0	1.0	16	206	16	206	False
1000	56	MA1094.3	0.7034989283757908	1.0	0.9131187534429842	61	206	65	206	False
1000	56	MA1295.2	0.9354417278481817	1.0	0.6858042727583198	26	206	36	206	False
1000	56	MA1296.2	0.8565065265349795	1.0	0.8006560534472901	42	206	50	206	False
1000	56	MA1297.2	0.9911475000809005	1.0	0.601242505237304	43	206	63	206	False
1000	56	MA1298.2	0.9794773078640041	1.0	0.6605088722352566	53	206	71	206	False
1000	56	MA1299.2	0.996056417201932	1.0	0.5696368443650991	45	206	68	206	False
1000	56	MA1300.2	0.9380341802507677	1.0	0.6787335583750437	25	206	35	206	False
1000	56	MA1301.2	0.9869468316133791	1.0	0.6258828565313548	46	206	65	206	False
1000	56	MA1302.2	0.8289507190466036	1.0	0.8220502901353965	42	206	49	206	False
1000	56	MA1303.2	0.9380307334948305	1.0	0.7316981978613625	51	206	64	206	False
1000	56	MA1304.2	0.7953702707196695	1.0	0.8622459893048129	69	206	76	206	False
1000	56	MA1305.2	0.9860358534138032	1.0	0.5692734524015953	24	206	39	206	False
1000	56	MA1306.2	0.8871674152710475	1.0	0.785631067961165	52	206	62	206	False
1000	56	MA1307.3	0.7321485458035698	1.0	0.8680057388809183	22	206	25	206	False
1000	56	MA1308.2	0.7416178125500569	1.0	0.8753246753246753	34	206	38	206	False
1000	56	MA1310.2	0.9380341802507677	1.0	0.6787335583750437	25	206	35	206	False
1000	56	MA1311.3	0.5728580126055756	1.0	1.0	16	206	16	206	False
1000	56	MA1312.2	0.8545660964041735	1.0	0.7637997432605905	22	206	28	206	False
1000	56	MA1313.2	0.7371666529343961	1.0	0.8947073933721611	63	206	68	206	False
1000	56	MA1314.2	0.8546670832887334	1.0	0.8033312550102432	43	206	51	206	False
1000	56	MA1315.2	0.9126343555567682	1.0	0.7559681697612732	47	206	58	206	False
1000	56	MA1316.2	0.964347188434229	1.0	0.6985871271585558	57	206	73	206	False
1000	56	MA1317.2	0.6247339372047427	1.0	0.9563118322121092	64	206	66	206	False
1000	56	MA1318.2	0.9008248926618845	1.0	0.7776530039303762	57	206	68	206	False
1000	56	MA1805.2	0.5728580126055756	1.0	1.0	16	206	16	206	False
1000	56	MA0557.2	0.3108242780499679	1.0	1.4213740458015267	10	206	7	206	False
1000	56	MA1382.2	0.5948273239141934	1.0	1.0	9	206	9	206	False
1000	56	MA1664.3	0.20580868790278706	1.0	1.296455424274973	35	206	28	206	False
1000	56	MA1665.3	0.2553819524374712	1.0	1.3048825392149643	23	206	18	206	False
1000	56	MA1666.3	0.436728293557677	1.0	1.104936315822825	23	206	21	206	False
1000	56	MA1667.3	0.3712108206203936	1.0	1.172607879924953	22	206	19	206	False
1000	56	MA1758.2	0.3982556318930022	1.0	1.1038157729761358	38	206	35	206	False
1000	56	MA1759.2	0.05216067051000262	1.0	1.6062517600675865	39	206	26	206	False
1000	56	MA1761.2	0.322383384619014	1.0	1.1410321921308124	52	206	47	206	False
1000	56	MA2019.2	0.9129727555744819	1.0	0.6973822467906254	21	206	29	206	False
1000	56	MA2020.2	0.3436045826189064	1.0	1.1532694710537277	35	206	31	206	False
1000	56	MA0008.4	0.2316997697270193	1.0	1.1908878706665513	72	206	64	206	False
1000	56	MA0110.4	0.6169829930832489	1.0	0.9615821830414105	90	206	92	206	False
1000	56	MA0573.2	0.3861390819678405	1.0	1.1320223226149349	29	206	26	206	False
1000	56	MA0953.2	0.6323071628946098	1.0	0.9508328137525608	52	206	54	206	False
1000	56	MA0954.3	0.46039679602935085	1.0	1.0401542154651924	90	206	88	206	False
1000	56	MA0990.2	0.27703176101462096	1.0	1.1451940178862197	102	206	95	206	False
1000	56	MA1024.2	0.7666953740276007	1.0	0.8788676761026991	67	206	73	206	False
1000	56	MA1026.3	0.9537279374493953	1.0	0.7318490031373343	104	206	120	206	False
1000	56	MA1198.2	0.7272176624820014	1.0	0.9039331709014967	79	206	84	206	False
1000	56	MA1209.2	0.3341311116648194	1.0	1.1209006220249393	146	206	141	206	False
1000	56	MA1210.3	0.6172657581978378	1.0	0.9613959018113155	88	206	90	206	False
1000	56	MA1211.2	0.9938744931162959	1.0	0.618323249783924	109	206	133	206	False
1000	56	MA1212.2	0.6163435151504563	1.0	0.9620017897707717	107	206	109	206	False
1000	56	MA1214.2	0.4215738087653365	1.0	1.0602108835292692	114	206	111	206	False
1000	56	MA1215.2	0.4576232619864677	1.0	1.0460755126457248	143	206	141	206	False
1000	56	MA1327.3	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1369.2	0.9433769828801207	1.0	0.7461316763076672	105	206	120	206	False
1000	56	MA1375.2	0.8413114590919663	1.0	0.8359710329950915	116	206	125	206	False
1000	56	MA1406.2	0.5	1.0	1.0204006208884617	82	206	81	206	False
1000	56	MA1757.2	0.7864218392312721	1.0	0.8716875871687587	112	206	119	206	False
1000	56	MA1824.2	0.11378188156910221	1.0	1.2993742177722152	89	206	76	206	False
1000	56	MA1213.3	0.14693473587927502	1.0	1.2728988764044944	73	206	62	206	False
1000	56	MA1326.2	0.9239610888975975	1.0	0.7484365901207687	51	206	63	206	False
1000	56	MA1329.3	0.9783569327669294	1.0	0.6792725938309107	116	206	135	206	False
1000	56	MA1330.2	0.9832968164713064	1.0	0.6515383081932354	132	206	151	206	False
1000	56	MA1807.2	0.9695258235420452	1.0	0.7053904999110479	91	206	109	206	False
1000	56	MA0001.3	0.7228304124009156	1.0	0.8949405233941317	44	206	48	206	False
1000	56	MA0005.3	0.45593221141453916	1.0	1.04989604989605	57	206	55	206	False
1000	56	MA0082.2	0.21450209545338364	1.0	1.1914942824103816	116	206	107	206	False
1000	56	MA0548.3	0.13696479169809272	1.0	1.2668027174350849	95	206	83	206	False
1000	56	MA0554.2	0.010929186375210868	1.0	1.6097763048881524	130	206	106	206	False
1000	56	MA0555.2	0.1614065819350082	1.0	1.2388858289401212	100	206	89	206	False
1000	56	MA0556.2	0.13828399363030255	1.0	1.2635473860109812	100	206	88	206	False
1000	56	MA0558.2	0.18647433130655466	1.0	1.2155744747324846	118	206	108	206	False
1000	56	MA0563.2	0.07427593873952715	1.0	1.3747397640527412	80	206	65	206	False
1000	56	MA0584.2	0.7601756347421447	1.0	0.8713286713286713	44	206	49	206	False
1000	56	MA0585.2	0.8154753146787815	1.0	0.8222222222222222	34	206	40	206	False
1000	56	MA1814.2	0.4215738087653365	1.0	1.0602108835292692	114	206	111	206	False
1000	56	MA1015.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1016.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1017.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1018.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1323.2	0.5588951945828098	1.0	1.0	26	206	26	206	False
1000	56	MA1325.2	0.9850867534098452	1.0	0.43403964456596034	7	206	16	206	False
1000	56	MA1396.2	0.858834563807101	1.0	0.7565302621906396	21	206	27	206	False
1000	56	MA1755.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA0020.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA0973.2	0.4218805902045015	1.0	1.0597244596186675	107	206	104	206	False
1000	56	MA0974.3	0.1460010122585504	1.0	1.2752742769063379	72	206	61	206	False
1000	56	MA0981.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA0982.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA0983.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA0984.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA0987.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA0989.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1022.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1071.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1267.2	0.029949400149347584	1.0	2.0137741046831956	193	206	181	206	False
1000	56	MA1268.2	0.25981023174266527	1.0	1.2908324552160169	187	206	182	206	False
1000	56	MA1269.2	0.7228374889163972	1.0	0.9078341013824884	103	206	108	206	False
1000	56	MA1270.2	0.2801204440516046	1.0	1.1755415003003427	161	206	155	206	False
1000	56	MA1272.3	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1273.2	0.06325899552783339	1.0	1.3922195576871836	137	206	121	206	False
1000	56	MA1275.2	0.2428759172554607	1.0	1.1711583680008268	92	206	84	206	False
1000	56	MA1276.2	0.4218805902045015	1.0	1.0597244596186675	107	206	104	206	False
1000	56	MA1277.2	0.08599161311411009	1.0	1.3982683982683983	161	206	148	206	False
1000	56	MA1278.2	0.043955287143423685	1.0	1.5588804391846285	171	206	156	206	False
1000	56	MA1279.2	0.4021580352334797	1.0	1.0955715439959985	167	206	164	206	False
1000	56	MA1280.2	0.4218805902045015	1.0	1.0597244596186675	107	206	104	206	False
1000	56	MA1281.2	0.14448333079693768	1.0	1.538711776187378	192	206	185	206	False
1000	56	MA1747.2	0.3435010106466277	1.0	1.1062764728532923	84	206	79	206	False
1000	56	MA1823.2	0.3062481489702725	1.0	1.1304039688164422	130	206	124	206	False
1000	56	MA1673.2	0.49999999999999994	1.0	1.228287841191067	5	206	4	206	False
1000	56	MA2021.2	0.8743664216470134	1.0	0.6662972292191436	8	206	12	206	False
1000	56	MA2022.2	0.7125876574688803	1.0	0.8623441396508729	6	206	7	206	False
1000	56	MA1794.2	0.5460352694805649	1.0	1.0	49	206	49	206	False
1000	56	MA0121.2	0.657398910812078	1.0	1.0	3	206	3	206	False
1000	56	MA0945.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA0948.2	0.6891757219500322	1.0	0.8902293517168235	8	206	9	206	False
1000	56	MA0949.2	0.8768242523026876	1.0	0.7479452054794521	24	206	31	206	False
1000	56	MA1409.2	0.645334569647771	1.0	0.9344884880132922	15	206	16	206	False
1000	56	MA1027.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1163.3	0.8283041037533744	1.0	0.7823687115596909	20	206	25	206	False
1000	56	MA1164.2	0.9233825356510994	1.0	0.7157862218103181	31	206	41	206	False
1000	56	MA1165.3	0.5570899280889541	1.0	1.0	28	206	28	206	False
1000	56	MA1166.2	0.30154390050621077	1.0	1.1378277153558052	73	206	67	206	False
1000	56	MA1167.2	0.062560437916856	1.0	1.5257142857142858	44	206	31	206	False
1000	56	MA1168.2	0.8235256280399951	1.0	0.8291021671826625	45	206	52	206	False
1000	56	MA1383.2	0.3800234711457866	1.0	1.0860148032723023	79	206	75	206	False
1000	56	MA1385.2	0.4604477872790983	1.0	1.0400493361387215	91	206	89	206	False
1000	56	MA1386.3	0.7130018428351796	1.0	0.8895558223289316	28	206	31	206	False
1000	56	MA1387.2	0.19810402187797146	1.0	1.2628467124320464	47	206	39	206	False
1000	56	MA1388.2	0.5570899280889541	1.0	1.0	28	206	28	206	False
1000	56	MA1389.2	0.34705883741503524	1.0	1.1458195746929072	37	206	33	206	False
1000	56	MA1390.3	0.8294409018524449	1.0	0.8028962507439	29	206	35	206	False
1000	56	MA1706.2	0.1453329167112665	1.0	1.3152484294688749	52	206	42	206	False
1000	56	MA1735.2	0.6177766258903682	1.0	0.9610582010582011	85	206	87	206	False
1000	56	MA1737.2	0.5864304342358962	1.0	1.0	11	206	11	206	False
1000	56	MA1830.2	0.05533086102432543	1.0	1.4005805515239478	96	206	79	206	False
1000	56	MA2023.2	0.5	1.0	1.0745475826055642	15	206	14	206	False
1000	56	MA0034.2	0.9762331261007835	1.0	0.5269922879177378	12	206	22	206	False
1000	56	MA0575.2	0.8840988678741832	1.0	0.679144385026738	11	206	16	206	False
1000	56	MA0576.2	0.8392887562185559	1.0	0.7882804176432985	26	206	32	206	False
1000	56	MA1030.2	0.9919837901088958	1.0	0.5082940733995803	18	206	33	206	False
1000	56	MA1037.2	0.6315776238529355	1.0	0.9461463414634146	19	206	20	206	False
1000	56	MA1038.2	0.7321485458035698	1.0	0.8680057388809183	22	206	25	206	False
1000	56	MA1170.2	0.5691150653891982	1.0	1.0	18	206	18	206	False
1000	56	MA1171.2	0.9514729688645326	1.0	0.5553509781357883	9	206	16	206	False
1000	56	MA1172.2	0.9806923298624407	1.0	0.5692849425793286	20	206	33	206	False
1000	56	MA1173.2	0.4354318399875829	1.0	1.1094586555621653	22	206	20	206	False
1000	56	MA1174.2	0.607775881725413	1.0	0.9637080867850099	31	206	32	206	False
1000	56	MA1175.2	0.27496631609458594	1.0	1.2467369926694083	28	206	23	206	False
1000	56	MA1176.2	0.6496320972448822	1.0	0.9306242144951823	14	206	15	206	False
1000	56	MA1177.2	0.6801719154369674	1.0	0.9001808318264014	9	206	10	206	False
1000	56	MA1178.3	0.9567670417904052	1.0	0.5656108597285068	11	206	19	206	False
1000	56	MA1179.2	0.9514729688645326	1.0	0.5553509781357883	9	206	16	206	False
1000	56	MA1180.2	0.9665262314334663	1.0	0.6018360655737705	19	206	30	206	False
1000	56	MA1181.2	0.4030307444574079	1.0	1.0937818552497451	43	206	40	206	False
1000	56	MA1292.2	0.12440230808524967	1.0	1.3377461341639783	55	206	44	206	False
1000	56	MA1293.2	0.6744131274088638	1.0	0.914396484879814	24	206	26	206	False
1000	56	MA1294.2	0.6644289746223229	1.0	0.9239564678330349	28	206	30	206	False
1000	56	MA1391.3	0.8926336866769885	1.0	0.7174750182793078	20	206	27	206	False
1000	56	MA1392.3	0.49999999999999994	1.0	1.1233060312732688	9	206	8	206	False
1000	56	MA1393.3	0.9902944206250032	1.0	0.4376041988267984	9	206	20	206	False
1000	56	MA1394.3	0.6262014036606335	1.0	0.9504043126684636	21	206	22	206	False
1000	56	MA1762.2	0.6469246027152203	1.0	0.9393339927464557	38	206	40	206	False
1000	56	MA1764.2	0.4390616310950969	1.0	1.0970634781079656	25	206	23	206	False
1000	56	MA1765.2	0.8633042717858415	1.0	0.7713338856669428	28	206	35	206	False
1000	56	MA1766.2	0.9299066594787382	1.0	0.7188455008488964	36	206	47	206	False
1000	56	MA1767.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1768.2	0.5961330182360114	1.0	0.9710722146525521	42	206	43	206	False
1000	56	MA1769.2	0.8289507190466036	1.0	0.8220502901353965	42	206	49	206	False
1000	56	MA1770.2	0.3935529517559627	1.0	1.1142857142857143	34	206	31	206	False
1000	56	MA1771.2	0.9710631143874949	1.0	0.6225674111995512	26	206	39	206	False
1000	56	MA1772.2	0.5945620732951953	1.0	0.9720033812341504	44	206	45	206	False
1000	56	MA1773.2	0.8584059778004117	1.0	0.7978577313924746	41	206	49	206	False
1000	56	MA1774.2	0.5467033757024815	1.0	1.0	47	206	47	206	False
1000	56	MA1775.2	0.19944318783909554	1.0	1.3151541514871405	33	206	26	206	False
1000	56	MA1777.2	0.5547433050033846	1.0	1.0	31	206	31	206	False
1000	56	MA1778.2	0.2899593814640222	1.0	1.157389513701885	59	206	53	206	False
1000	56	MA1779.2	0.8623932108029603	1.0	0.7918617439120188	39	206	47	206	False
1000	56	MA1780.2	0.6315776238529355	1.0	0.9461463414634146	19	206	20	206	False
1000	56	MA1781.2	0.6529411625849648	1.0	0.9342465753424658	34	206	36	206	False
1000	56	MA1829.2	0.6315776238529355	1.0	0.9461463414634146	19	206	20	206	False
1000	56	MA2007.2	0.15051029380643094	1.0	1.3002937656403002	55	206	45	206	False
1000	56	MA2008.2	0.9790891305015338	1.0	0.5795148247978437	21	206	34	206	False
1000	56	MA2024.2	0.8207327217309028	1.0	0.8151304283109441	32	206	38	206	False
1000	56	MA2025.2	0.0389488576390655	1.0	1.553452813635794	55	206	39	206	False
1000	56	MA2026.2	0.8947015599246799	1.0	0.7558882300913945	35	206	44	206	False
1000	56	MA2027.2	0.8633060274650334	1.0	0.7486974556123224	20	206	26	206	False
1000	56	MA2028.2	0.07186830057093366	1.0	1.4681017612524463	49	206	36	206	False
1000	56	MA2029.2	0.17390372330003448	1.0	1.7095115681233932	12	206	7	206	False
1000	56	MA2030.2	0.3516711325312411	1.0	1.1362458348759719	40	206	36	206	False
1000	56	MA2041.2	0.12757943146740872	1.0	1.3275434243176178	57	206	46	206	False
1000	56	MA2042.2	0.7569507276299811	1.0	0.8747845023137646	46	206	51	206	False
1000	56	MA0579.2	0.5	1.0	1.6748166259168704	2	206	1	206	False
1000	56	MA1182.2	0.2441779707655555	1.0	1.1689752812428253	97	206	89	206	False
1000	56	MA1183.2	0.31062547912708044	1.0	1.1237514011707561	114	206	108	206	False
1000	56	MA1184.2	0.27710650336505355	1.0	1.145077720207254	103	206	96	206	False
1000	56	MA1185.2	0.18688290456490128	1.0	1.2147692786553577	100	206	90	206	False
1000	56	MA1186.2	0.6645139199953581	1.0	0.9349244190615913	63	206	66	206	False
1000	56	MA1187.2	0.580000623164193	1.0	0.9799219185722253	125	206	126	206	False
1000	56	MA1189.2	0.9757494607111021	1.0	0.6916926333117761	90	206	109	206	False
1000	56	MA1190.2	0.18669015980090123	1.0	1.2151487592568533	117	206	107	206	False
1000	56	MA1191.2	0.2441779707655555	1.0	1.1689752812428253	97	206	89	206	False
1000	56	MA1192.2	0.2899593814640222	1.0	1.157389513701885	59	206	53	206	False
1000	56	MA1193.2	0.7851700468703543	1.0	0.872969952002104	93	206	100	206	False
1000	56	MA1194.2	0.688847914556727	1.0	0.9256081399788864	101	206	105	206	False
1000	56	MA1195.2	0.970082728694297	1.0	0.7032553509208561	84	206	102	206	False
1000	56	MA1196.2	0.7854979045466164	1.0	0.872634979233964	91	206	98	206	False
1000	56	MA1397.2	0.7771816626472089	1.0	0.8679601328903654	56	206	62	206	False
1000	56	MA1398.3	0.23626366851777744	1.0	1.277526395173454	31	206	25	206	False
1000	56	MA1400.2	0.961584513202712	1.0	0.7080201882176624	62	206	78	206	False
1000	56	MA1401.2	0.27550195108324993	1.0	1.1475898245524687	93	206	86	206	False
1000	56	MA1408.2	0.8844148034387234	1.0	0.7337742868954114	22	206	29	206	False
1000	56	MA1793.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1802.2	0.8211968036472161	1.0	0.7674973674973675	14	206	18	206	False
1000	56	MA1812.2	0.6122112379679441	1.0	0.9606893604899587	28	206	29	206	False
1000	56	MA1825.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA2031.2	0.14448333079693768	1.0	1.538711776187378	21	206	14	206	False
1000	56	MA2032.2	0.9952326492692847	1.0	0.5287986341989397	27	206	46	206	False
1000	56	MA1208.2	0.5396032039706494	1.0	1.0	89	206	89	206	False
1000	56	MA1365.3	0.8644854018403454	1.0	0.7886474586005552	38	206	46	206	False
1000	56	MA1366.2	0.7691494967881852	1.0	0.8763717805151175	64	206	70	206	False
1000	56	MA1368.3	0.3048845507890421	1.0	1.1751046821469358	40	206	35	206	False
1000	56	MA1661.2	0.9198850715025817	1.0	0.7412720506774991	42	206	53	206	False
1000	56	MA1662.2	0.7250336839054141	1.0	0.8762640099626401	24	206	27	206	False
1000	56	MA2039.2	0.16885169929487706	1.0	2.1858216970998927	7	206	3	206	False
1000	56	MA2040.2	0.37543397254667626	1.0	1.458852867830424	6	206	4	206	False
1000	56	MA0988.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1011.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA1021.2	0.39984814720292416	1.0	1.279493670886076	9	206	7	206	False
1000	56	MA2478.1	0.36842237614706463	1.0	1.1809572375610111	21	206	18	206	False
1000	56	MA2481.1	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA2482.1	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA2483.1	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA0054.1	0.6716963039126849	1.0	0.9170548459804658	25	206	27	206	False
1000	56	MA0955.2	1.0	1.0	1.0	0	206	0	206	False
1000	56	MA0559.1	0.12076030815944838	1.0	1.3110735418427726	148	206	136	206	False
1000	56	MA0574.1	0.7321485458035698	1.0	0.8680057388809183	22	206	25	206	False
1000	56	MA0578.1	0.4143910654796693	1.0	1.0722281992381728	62	206	59	206	False
1000	56	MA0940.1	0.05853111869921557	1.0	1.5545309360671784	177	206	164	206	False
1000	56	MA0972.1	0.4574389239927961	1.0	1.0464842105263157	64	206	62	206	False
1000	56	MA1012.1	0.24494987091283332	1.0	1.1676919571656414	112	206	104	206	False
1000	56	MA1036.1	0.42714198739442444	1.0	1.1409481658013447	17	206	15	206	False
1000	56	MA1039.1	0.4999999999999999	1.0	1.036710263799601	33	206	32	206	False
1000	56	MA1040.1	0.38439091433744754	1.0	1.1364310430054374	28	206	25	206	False
1000	56	MA1041.1	0.9332845457754626	1.0	0.6451872087417644	16	206	24	206	False
1000	56	MA1042.1	0.9433990640168973	1.0	0.6632640611655618	23	206	33	206	False
1000	56	MA1169.1	0.8465897463649287	1.0	0.7768695261621379	24	206	30	206	False
1000	56	MA1188.1	0.5392392992099886	1.0	1.0	104	206	104	206	False
1000	56	MA1199.1	0.29808102155973526	1.0	1.143480144404332	68	206	62	206	False
1000	56	MA1203.1	0.4999999999999999	1.0	1.022141997593261	68	206	67	206	False
1000	56	MA1204.1	0.01830437043504034	1.0	1.5447205526150534	128	206	106	206	False
1000	56	MA1205.1	0.13915996036494602	1.0	1.2614117708963666	107	206	95	206	False
1000	56	MA1352.1	0.9658238609575194	1.0	0.7065482519231971	71	206	88	206	False
1000	56	MA1354.1	0.8196651263794748	1.0	0.848507718696398	74	206	82	206	False
1000	56	MA1356.1	0.9774980472781637	1.0	0.683505341300018	75	206	94	206	False
1000	56	MA1738.1	0.11283258472895244	1.0	1.3361185345556645	63	206	51	206	False
