window_bp	replicate	matrix_id	motif_name	ame_p	ame_q	ame_odds_ratio	candidate_hits	candidate_total	background_hits	background_total	ame_replicate_pass
1000	1	MA1808.3	GLYMA-06G314400	8.25e-2	1.0	1.523719165085389	36	206	25	206	False
1000	1	MA1231.3	ERF15	1.16e-1	1.0	1.5822273006943834	23	206	15	206	False
1000	1	MA1371.2	IDD4	1.07e-1	1.0	1.3996314334605766	46	206	35	206	False
1000	1	MA1741.1	BRN2	1.08e-1	1.0	3.739454094292804	5	206	1	206	False
1000	1	MA1156.2	JKD	6.92e-2	1.0	1.397579948141746	73	206	58	206	False
1000	1	MA1744.2	BZIP30	6.16e-2	1.0	9.177777777777777	4	206	0	206	False
1000	1	MA2498.1	LSH1	5.99e-2	1.0	1.4090782769800834	143	206	127	206	False
1000	1	MA1093.2	WRKY75	8.74e-2	1.0	3.075187969924812	7	206	2	206	False
1000	1	MA0959.1	AIB	1.42e-1	1.0	2.651870324189526	6	206	2	206	False
1000	1	MA1223.2	ERF035	3.83e-1	1.0	1.1412085725655166	27	206	24	206	False
1000	1	MA0938.3	NAC058	3.12e-1	1.0	2.3562653562653564	3	206	1	206	False
1000	1	MA2046.2	NAC035	6.16e-2	1.0	9.177777777777777	4	206	0	206	False
1000	1	MA0556.2	AP3	6.37e-2	1.0	1.6615820440183047	30	206	19	206	False
1000	1	MA2717.1	eil2	6.06e-2	1.0	1.5396300195518122	43	206	30	206	False
1000	1	MA2082.1	PK20392.1	6.06e-2	1.0	1.5396300195518122	176	206	163	206	False
1000	1	MA2725.1	SlWRKY6	6.16e-2	1.0	9.177777777777777	4	206	0	206	False
1000	1	MA0966.2	BIM3	6.16e-2	1.0	9.177777777777777	4	206	0	206	False
1000	1	MA1368.3	GT-4	8.89e-2	1.0	2.0036363636363634	14	206	7	206	False
1000	1	MA2483.1	PK20543.1	6.16e-2	1.0	9.177777777777777	4	206	0	206	False
1000	1	MA1825.2	Zm00001d044409	6.16e-2	1.0	9.177777777777777	206	206	202	206	False
1000	1	MA0997.2	ERF069	6.16e-2	1.0	9.177777777777777	4	206	0	206	False
1000	1	MA2373.1	AZF2	6.16e-2	1.0	9.177777777777777	4	206	0	206	False
1000	1	MA2062.1	PK07031.1	6.16e-2	1.0	9.177777777777777	206	206	202	206	False
1000	1	MA2638.1	FUL::SEP3	1.14e-1	1.0	1.33203007518797	64	206	52	206	False
1000	1	MA1340.2	BZIP3	2.69e-1	1.0	1.1985214785214786	44	206	38	206	False
1000	1	MA0558.2	FLC	6.70e-2	1.0	1.8686327077747988	20	206	11	206	False
1000	1	MA2377.1	cassava45561.m1	7.55e-2	1.0	1.3694779116465863	139	206	124	206	False
1000	1	MA0586.3	SPL14	2.21e-1	1.0	1.4369393139841689	17	206	12	206	False
1000	1	MA1338.3	DPBF3	1.77e-1	1.0	1.2351671447641228	78	206	68	206	False
1000	1	MA1662.2	AT3G10030	6.39e-2	1.0	1.423963133640553	154	206	139	206	False
1000	1	MA0020.2	Dof2	6.37e-2	1.0	1.6615820440183047	30	206	19	206	False
1000	1	MA0064.1	PBF	6.37e-2	1.0	1.6615820440183047	30	206	19	206	False
1000	1	MA1393.3	MYB70	6.70e-2	1.0	1.8686327077747988	20	206	11	206	False
1000	1	MA2045.2	NAC031	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	1	MA1740.2	BHLH49	4.38e-1	1.0	1.1008219178082193	24	206	22	206	False
1000	1	MA1074.2	UNE10	4.38e-1	1.0	1.1008219178082193	24	206	22	206	False
1000	1	MA2077.1	PK18474.1	4.38e-1	1.0	1.1008219178082193	24	206	22	206	False
1000	1	MA2071.1	PK15505.1	4.38e-1	1.0	1.1008219178082193	24	206	22	206	False
1000	1	MA2064.1	PK07858.1	4.38e-1	1.0	1.1008219178082193	24	206	22	206	False
1000	1	MA2061.1	PK06517.1	4.38e-1	1.0	1.1008219178082193	24	206	22	206	False
1000	1	MA2060.1	PK05451.1	4.38e-1	1.0	1.1008219178082193	24	206	22	206	False
1000	1	MA1404.1	BPC1	3.43e-1	1.0	1.8177777777777777	4	206	2	206	False
1000	1	MA1060.2	SPL7	6.78e-2	1.0	1.3711236238339357	125	206	109	206	False
1000	1	MA1225.1	ERF5	2.72e-1	1.0	1.6917293233082706	7	206	4	206	False
1000	1	MA1390.3	HHO2	6.71e-2	1.0	1.5562958400985387	180	206	168	206	False
1000	1	MA1688.2	ARF16	6.67e-2	1.0	1.40986040986041	70	206	55	206	False
1000	1	MA2019.2	HSFA1B	6.98e-2	1.0	2.0226956924502084	16	206	8	206	False
1000	1	MA1343.2	BZIP52	1.08e-1	1.0	3.739454094292804	5	206	1	206	False
1000	1	MA1816.2	O11	1.10e-1	1.0	2.4897445124145374	8	206	3	206	False
1000	1	MA1784.1	NAC011	6.14e-1	1.0	1.0	6	206	6	206	False
1000	1	MA1292.2	MYB27	2.45e-1	1.0	1.2030051486813071	53	206	46	206	False
1000	1	MA0562.1	PIF5	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	1	MA1058.2	SPL4	6.75e-2	1.0	1.372333548804137	126	206	110	206	False
1000	1	MA2646.1	GLYMA-11G083900	1.12e-1	1.0	1.3404022063105965	62	206	50	206	False
1000	1	MA1785.2	NAC018	8.74e-2	1.0	3.075187969924812	7	206	2	206	False
1000	1	MA2087.1	PK24205.1	2.26e-1	1.0	1.2014782370654258	66	206	58	206	False
1000	1	MA1771.2	MYB41	7.35e-2	1.0	1.58328530259366	33	206	22	206	False
1000	1	MA2635.1	FUL	9.80e-2	1.0	1.3178938708350474	96	206	82	206	False
1000	1	MA0962.2	bHLH34	1.08e-1	1.0	1.3173816895179125	140	206	127	206	False
1000	1	MA0993.2	ERF7	7.01e-2	1.0	1.478251210734438	171	206	158	206	False
1000	1	MA2740.1	SlTCP15	1.08e-1	1.0	3.739454094292804	5	206	1	206	False
1000	1	MA2616.1	ereb17	3.12e-1	1.0	2.3562653562653564	3	206	1	206	False
1000	1	MA1273.2	DOF4.2	7.28e-2	1.0	1.8034501347708896	21	206	12	206	False
1000	1	MA1686.1	ARF13	3.12e-1	1.0	2.3562653562653564	3	206	1	206	False
1000	1	MA1394.3	MYB73	8.03e-2	1.0	1.383930050011592	68	206	54	206	False
1000	1	MA1027.2	KAN1	7.26e-2	1.0	1.4193163320672817	61	206	47	206	False
1000	1	MA1380.1	TCX6	7.75e-2	1.0	1.9198722399666712	197	206	189	206	False
1000	1	MA2074.1	PK17878.1	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	1	MA2009.2	NAC010	5.00e-1	1.0	1.6748166259168704	2	206	1	206	False
1000	1	MA0584.2	SEP1	1.01e-1	1.0	2.1550802139037435	11	206	5	206	False
1000	1	MA1802.2	TRP5	7.49e-2	1.0	1.4079822616407982	63	206	49	206	False
1000	1	MA2354.1	PK06182.1	9.15e-2	1.0	1.3398118019523348	82	206	68	206	False
1000	1	MA1346.2	TGA10	1.99e-1	1.0	1.3151541514871405	33	206	26	206	False
1000	1	MA1047.3	TGA5	9.37e-2	1.0	1.3666836995401124	64	206	51	206	False
1000	1	MA1401.2	RVE7	1.61e-1	1.0	1.8144796380090498	11	206	6	206	False
1000	1	MA1386.3	HHO3	8.00e-2	1.0	1.3514132925897633	91	206	76	206	False
1000	1	MA1020.1	GT-1	8.60e-2	1.0	2.404580152671756	10	206	4	206	False
1000	1	MA0569.2	MYC4	1.08e-1	1.0	3.739454094292804	5	206	1	206	False
1000	1	MA0001.3	AGL3	7.86e-2	1.0	2.152057245080501	200	206	193	206	False
1000	1	MA1667.3	HSFC1	8.60e-2	1.0	2.404580152671756	10	206	4	206	False
1000	1	MA1331.2	BEH4	6.45e-1	1.0	0.9344884880132922	15	206	16	206	False
1000	1	MA2476.1	KNAT7	1.08e-1	1.0	3.739454094292804	5	206	1	206	False
1000	1	MA1412.2	TSAR2	2.25e-1	1.0	2.232754342431762	5	206	2	206	False
1000	1	MA1037.2	MYB24	8.00e-2	1.0	1.3514132925897633	130	206	115	206	False
1000	1	MA0548.3	AGL15	1.62e-1	1.0	1.2371442705756763	107	206	96	206	False
1000	1	MA0560.2	PIF3	1.78e-1	1.0	1.2684921635741309	54	206	45	206	False
1000	1	MA2393.1	PHYPA_008731	1.78e-1	1.0	1.2684921635741309	54	206	45	206	False
1000	1	MA1362.2	bHLH77	2.13e-1	1.0	1.35092180546726	25	206	19	206	False
1000	1	MA1374.2	IDD7	1.61e-1	1.0	1.3160439374019255	45	206	36	206	False
1000	1	MA1259.2	ERF023	3.12e-1	1.0	2.3562653562653564	3	206	1	206	False
1000	1	MA0549.2	BZR2	3.25e-1	1.0	1.1371087928464978	54	206	49	206	False
1000	1	MA2417.1	EREB71	1.67e-1	1.0	1.4315389769935225	25	206	18	206	False
1000	1	MA1198.2	HAT2	8.48e-2	1.0	1.836680560818492	196	206	188	206	False
1000	1	MA1351.3	GBF3	8.57e-2	1.0	1.3615156712926868	74	206	60	206	False
1000	1	MA1685.2	ARF10	1.14e-1	1.0	1.982400632786237	12	206	6	206	False
1000	1	MA1246.2	LEP	2.35e-1	1.0	1.5647058823529412	11	206	7	206	False
1000	1	MA2673.1	GLYMA-15G086400	3.01e-1	1.0	1.269071411162564	20	206	16	206	False
1000	1	MA2667.1	GLYMA-13G236500	2.11e-1	1.0	1.1977549558156197	88	206	79	206	False
1000	1	MA1305.2	WRKY55	1.24e-1	1.0	7.103194103194103	3	206	0	206	False
1000	1	MA2038.2	NAC103	8.52e-2	1.0	1.4485981308411215	46	206	34	206	False
1000	1	MA0941.2	ABF2	8.74e-2	1.0	3.075187969924812	7	206	2	206	False
1000	1	MA2353.1	PK02532.1	1.05e-1	1.0	1.4086687306501549	172	206	161	206	False
1000	1	MA2103.1	AT4G09450	8.60e-2	1.0	2.404580152671756	202	206	196	206	False
1000	1	MA0129.1	TGA1A	8.60e-2	1.0	2.404580152671756	202	206	196	206	False
1000	1	MA1811.3	GLYMA-13G317000	3.53e-1	1.0	1.1334138972809669	41	206	37	206	False
1000	1	MA2671.1	GLYMA-19G100900	2.64e-1	1.0	1.2781697238459988	25	206	20	206	False
1000	1	MA2669.1	GLYMA-04G231400	1.12e-1	1.0	1.5119890072140159	186	206	177	206	False
1000	1	MA2668.1	GLYMA-20G155100	6.96e-1	1.0	0.9199710039869518	73	206	77	206	False
1000	1	MA2666.1	GLYMA-12G117000	3.59e-1	1.0	1.212543852143407	18	206	15	206	False
1000	1	MA2665.1	GLYMA-11G053600	6.67e-1	1.0	0.9218167225343468	27	206	29	206	False
1000	1	MA2663.1	GLYMA-02G261700	3.46e-1	1.0	1.259425587467363	15	206	12	206	False
1000	1	MA2660.1	GLYMA-12G168700	2.34e-1	1.0	1.1865652724968314	139	206	131	206	False
1000	1	MA2658.1	GLYMA-19G094100	2.87e-1	1.0	1.5688115411037324	8	206	5	206	False
1000	1	MA2657.1	GLYMA-14G028900	3.93e-1	1.0	1.3208680488277467	8	206	6	206	False
1000	1	MA2656.1	GLYMA-14G006800	6.25e-1	1.0	1.0	5	206	5	206	False
1000	1	MA2655.1	GLYMA-08G218600	1.01e-1	1.0	2.1550802139037435	201	206	195	206	False
1000	1	MA2654.1	GLYMA-05G127600	1.90e-1	1.0	1.9269521410579344	202	206	198	206	False
1000	1	MA2652.1	GLYMA-01G053800	1.86e-1	1.0	3.0444444444444443	4	206	1	206	False
1000	1	MA2649.1	GLYMA-08G271900	1.34e-1	1.0	1.409923538148413	35	206	26	206	False
1000	1	MA2648.1	GLYMA-19G146000	1.85e-1	1.0	1.2184177899707194	93	206	83	206	False
1000	1	MA2644.1	GLYMA-14G030700	4.17e-1	1.0	1.186046511627907	13	206	11	206	False
1000	1	MA2643.1	SNAC23	1.73e-1	1.0	1.2441829602760328	73	206	63	206	False
1000	1	MA2642.1	GLYMA-10G230700	2.00e-1	1.0	1.2199852398523985	144	206	135	206	False
1000	1	MA2641.1	GLYMA-01G038600	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	1	MA2640.1	GLYMA-19G062000	1.64e-1	1.0	1.5699208443271768	17	206	11	206	False
1000	1	MA2745.1	SlWRKY81	2.21e-1	1.0	1.4369393139841689	17	206	12	206	False
1000	1	MA2744.1	SlWRKY40	1.08e-1	1.0	3.739454094292804	205	206	201	206	False
1000	1	MA2742.1	SlWRKY11	3.75e-1	1.0	1.458852867830424	6	206	4	206	False
1000	1	MA2741.1	SlWRKY7	5.00e-1	1.0	1.1877125368397188	6	206	5	206	False
1000	1	MA2738.1	Cnr	1.62e-1	1.0	1.2384855070566363	101	206	90	206	False
1000	1	MA2734.1	Sl-ERF_F_5	4.35e-1	1.0	1.1094586555621653	22	206	20	206	False
1000	1	MA2732.1	Sl-ERF_C_4	5.00e-1	1.0	1.021387059279349	73	206	72	206	False
1000	1	MA2729.1	vahox1	5.97e-1	1.0	0.9705704638350808	41	206	42	206	False
1000	1	MA2728.1	SolycHsfC1	5.00e-1	1.0	1.0212552945706586	133	206	132	206	False
1000	1	MA2726.1	SlWRKY41	9.17e-1	1.0	0.7475259875259875	44	206	55	206	False
1000	1	MA2723.1	Solyc06g060230	2.51e-1	1.0	1.8849305308158175	6	206	3	206	False
1000	1	MA2722.1	Sl-ERF_F_2	6.14e-1	1.0	1.0	6	206	6	206	False
1000	1	MA2720.1	nacnor	1.90e-1	1.0	1.9269521410579344	8	206	4	206	False
1000	1	MA2716.1	dreb3	2.78e-1	1.0	1.2379994251221615	29	206	24	206	False
1000	1	MA2715.1	Solyc03g124110	5.00e-1	1.0	1.1877125368397188	6	206	5	206	False
1000	1	MA2714.1	APETALA2a	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
1000	1	MA2713.1	SlDof14	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	1	MA2710.1	SolycHsfB1	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	1	MA2708.1	SlDof4	2.36e-1	1.0	1.277526395173454	31	206	25	206	False
1000	1	MA2752.1	TaOBF1b	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
1000	1	MA2751.1	TraesCS2B02G304400	4.50e-1	1.0	1.063329381620712	41	206	39	206	False
1000	1	MA2749.1	TraesCS2D02G576500	2.29e-1	1.0	1.2977524722804914	183	206	177	206	False
1000	1	MA2748.1	TraesCS6B02G321100	2.87e-1	1.0	1.5688115411037324	201	206	198	206	False
1000	1	MA2747.1	TraesCS6A02G290800	6.53e-1	1.0	0.9342465753424658	170	206	172	206	False
1000	1	MA2760.1	p2	1.41e-1	1.0	1.4525517524082805	28	206	20	206	False
1000	1	MA2757.1	pbf1	2.08e-1	1.0	1.7622554660529344	9	206	5	206	False
1000	1	MA2756.1	dfo23	2.72e-1	1.0	1.6917293233082706	202	206	199	206	False
1000	1	MA2754.1	wrky38	3.83e-1	1.0	1.1412085725655166	27	206	24	206	False
1000	1	MA2753.1	cpp8	1.83e-1	1.0	1.2235119449318397	87	206	77	206	False
1000	1	MA2627.1	bzip9	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	1	MA2626.1	bzip40	1.42e-1	1.0	1.2859205776173286	149	206	138	206	False
1000	1	MA2625.1	mybr17	9.85e-2	1.0	1.7103485254691688	20	206	12	206	False
1000	1	MA2624.1	myb37	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	1	MA2622.1	hb34	2.55e-1	1.0	1.1827295942495035	61	206	54	206	False
1000	1	MA2620.1	g2	3.62e-1	1.0	1.587025877348458	203	206	201	206	False
1000	1	MA2618.1	ereb102	3.44e-1	1.0	1.1053890996105185	125	206	120	206	False
1000	1	MA2617.1	ereb54	5.00e-1	1.0	1.6748166259168704	2	206	1	206	False
1000	1	MA2614.1	ereb198	5.00e-1	1.0	1.4068796068796068	3	206	2	206	False
1000	1	MA2613.1	ereb34	4.06e-1	1.0	1.0874925152337007	47	206	44	206	False
1000	1	MA2612.1	ereb147	2.03e-1	1.0	1.2130421109808742	75	206	66	206	False
1000	1	MA2609.1	ereb172	1.76e-1	1.0	1.3222260057401372	176	206	168	206	False
1000	1	MA2608.1	glk53	1.72e-1	1.0	1.5271087533156498	18	206	12	206	False
1000	1	MA2607.1	tcptf23	1.47e-1	1.0	1.3100078625182523	53	206	43	206	False
1000	1	MA2606.1	mybr43	5.00e-1	1.0	1.0925449871465296	195	206	194	206	False
1000	1	MA2605.1	mybr26	3.43e-1	1.0	1.8177777777777777	204	206	202	206	False
1000	1	MA2604.1	dof22	3.84e-1	1.0	1.0805662993505072	100	206	96	206	False
1000	1	MA2473.1	HB88	9.90e-2	1.0	1.31458112838883	100	206	86	206	False
1000	1	MA2501.1	G1	1.24e-1	1.0	7.103194103194103	3	206	0	206	False
1000	1	MA1378.2	AIL6	2.23e-1	1.0	1.6482677627715796	200	206	196	206	False
1000	1	MA0566.2	MYC2	9.77e-2	1.0	1.507695137654056	33	206	23	206	False
1000	1	MA2636.1	FUL::AG	3.47e-1	1.0	1.1014631277111977	106	206	101	206	False
1000	1	MA2634.1	EIN3	2.96e-1	1.0	1.2849032258064517	19	206	15	206	False
1000	1	MA2502.1	TMF	3.09e-1	1.0	1.126589374442604	123	206	117	206	False
1000	1	MA2500.1	LSH3	1.27e-1	1.0	1.5213695395513578	189	206	181	206	False
1000	1	MA2499.1	LSH2	2.03e-1	1.0	1.386765278318412	23	206	17	206	False
1000	1	MA1355.2	TRB2	7.83e-1	1.0	0.824956397653401	21	206	25	206	False
1000	1	MA1353.2	AT1G72740	6.50e-1	1.0	0.9306242144951823	14	206	15	206	False
1000	1	MA1672.2	GBF2	1.45e-1	1.0	1.3152484294688749	52	206	42	206	False
1000	1	MA2474.1	HMGB10	6.91e-1	1.0	0.9238568177115664	85	206	89	206	False
1000	1	MA2471.1	SPCH	1.08e-1	1.0	3.739454094292804	5	206	1	206	False
1000	1	MA2344.1	REV	1.96e-1	1.0	1.5659603554340396	197	206	192	206	False
1000	1	MA2459.1	EDF3	4.47e-1	1.0	1.0720595274357076	35	206	33	206	False
1000	1	MA1738.1	ATMYB31	1.30e-1	1.0	1.423529411764706	34	206	25	206	False
1000	1	MA1352.1	TRP1	1.00e0	1.0	0.1980629539951574	0	206	2	206	False
1000	1	MA1205.1	AGL6	2.14e-1	1.0	1.1926826115061409	96	206	87	206	False
1000	1	MA1188.1	At3g11280	4.05e-1	1.0	1.247867085765604	10	206	8	206	False
1000	1	MA1041.1	MYB55	2.12e-1	1.0	1.2802843464384157	37	206	30	206	False
1000	1	MA1039.1	MYB4	1.57e-1	1.0	1.2835130970724191	59	206	49	206	False
1000	1	MA1012.1	AGL27	3.28e-1	1.0	1.3360844270058179	12	206	9	206	False
1000	1	MA0940.1	AP1	1.36e-1	1.0	1.2694946974422956	92	206	80	206	False
1000	1	MA0578.1	SPL8	1.86e-1	1.0	3.0444444444444443	4	206	1	206	False
1000	1	MA0559.1	PI	3.47e-1	1.0	1.1014631277111977	106	206	101	206	False
1000	1	MA0054.1	myb.Ph3	4.22e-1	1.0	1.0597014925373134	106	206	103	206	False
1000	1	MA2481.1	PK12011.1	4.14e-1	1.0	1.0722281992381728	62	206	59	206	False
1000	1	MA0988.2	PHYPADRAFT_143875	1.32e-1	1.0	1.4959197424571387	26	206	18	206	False
1000	1	MA2040.2	ENAP2	4.53e-1	1.0	1.0579649270187965	46	206	44	206	False
1000	1	MA2039.2	ASIL2	2.69e-1	1.0	1.1985214785214786	44	206	38	206	False
1000	1	MA1661.2	GTL1	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	1	MA1366.2	DF1	1.24e-1	1.0	7.103194103194103	3	206	0	206	False
1000	1	MA1365.3	AT5G47660	1.08e-1	1.0	3.739454094292804	5	206	1	206	False
1000	1	MA1208.2	GT-2	3.96e-1	1.0	1.108723245940386	36	206	33	206	False
1000	1	MA2032.2	TRB1	1.46e-1	1.0	1.9576682859125607	10	206	5	206	False
1000	1	MA2031.2	AT5G04760	2.72e-1	1.0	1.6917293233082706	202	206	199	206	False
1000	1	MA1812.2	ASR1	1.51e-1	1.0	1.5066876475216364	22	206	15	206	False
1000	1	MA1793.2	NID1	1.08e-1	1.0	1.8006630750103605	16	206	9	206	False
1000	1	MA1400.2	AT1G19000	1.86e-1	1.0	3.0444444444444443	4	206	1	206	False
1000	1	MA1398.3	KUA1	2.12e-1	1.0	1.1955135773317591	91	206	82	206	False
1000	1	MA1397.2	AT1G74840	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	1	MA1196.2	AT5G05790	2.23e-1	1.0	1.6482677627715796	10	206	6	206	False
1000	1	MA1195.2	AT5G56840	3.59e-1	1.0	1.212543852143407	191	206	188	206	False
1000	1	MA1194.2	AT3G10580	2.46e-1	1.0	1.5008316951459246	198	206	194	206	False
1000	1	MA1193.2	AT2G38090	3.69e-1	1.0	1.1035226455787204	57	206	53	206	False
1000	1	MA1192.2	DIV1	5.00e-1	1.0	1.6748166259168704	2	206	1	206	False
1000	1	MA1189.2	AT5G61620	1.90e-1	1.0	1.9269521410579344	8	206	4	206	False
1000	1	MA1186.2	YAB4	3.75e-1	1.0	1.458852867830424	6	206	4	206	False
1000	1	MA0579.2	CDC5	4.60e-1	1.0	1.0413080895008606	126	206	124	206	False
1000	1	MA2042.2	MYB58	6.33e-1	1.0	0.9502358986687501	51	206	53	206	False
1000	1	MA2041.2	MYB13	5.00e-1	1.0	1.0210093628682348	76	206	75	206	False
1000	1	MA2030.2	MYB96	1.44e-1	1.0	1.538711776187378	21	206	14	206	False
1000	1	MA2029.2	MYB88	1.92e-1	1.0	1.2791991570073762	44	206	36	206	False
1000	1	MA2027.2	MYB44	5.54e-1	1.0	1.0	32	206	32	206	False
1000	1	MA2026.2	MYB108	1.26e-1	1.0	1.8558139534883722	13	206	7	206	False
1000	1	MA2025.2	MYB93	1.86e-1	1.0	3.0444444444444443	4	206	1	206	False
1000	1	MA2024.2	MYB63	3.00e-1	1.0	1.1399397200078871	71	206	65	206	False
1000	1	MA2008.2	MYB99	3.05e-1	1.0	1.1317876754118366	80	206	74	206	False
1000	1	MA2007.2	MYB107	5.00e-1	1.0	1.0569189523613116	20	206	19	206	False
1000	1	MA1781.2	MYB94	1.61e-1	1.0	1.272862086010875	62	206	52	206	False
1000	1	MA1780.2	MYB92	3.95e-1	1.0	1.1114151154967482	35	206	32	206	False
1000	1	MA1779.2	MYB83	2.15e-1	1.0	1.1903205210062573	104	206	95	206	False
1000	1	MA1777.2	MYB74	2.51e-1	1.0	1.8849305308158175	6	206	3	206	False
1000	1	MA1775.2	MYB61	1.09e-1	1.0	1.3496006474086064	60	206	48	206	False
1000	1	MA1774.2	MYB60	3.53e-1	1.0	1.1334138972809669	41	206	37	206	False
1000	1	MA1773.2	MYB51	5.00e-1	1.0	1.1008403361344539	11	206	10	206	False
1000	1	MA1772.2	MYB43	1.86e-1	1.0	3.0444444444444443	4	206	1	206	False
1000	1	MA1770.2	MYB40	5.00e-1	1.0	1.1596298438403703	7	206	6	206	False
1000	1	MA1769.2	MYB39	3.12e-1	1.0	2.3562653562653564	3	206	1	206	False
1000	1	MA1768.2	MYB30	1.76e-1	1.0	1.2368082368082367	77	206	67	206	False
1000	1	MA1767.2	MYB23	1.16e-1	1.0	1.3683422978929916	50	206	39	206	False
1000	1	MA1766.2	MYB17	2.23e-1	1.0	1.6482677627715796	10	206	6	206	False
1000	1	MA1765.2	MYB121	3.83e-1	1.0	1.1412085725655166	27	206	24	206	False
1000	1	MA1762.2	MYB10	4.37e-1	1.0	1.104936315822825	23	206	21	206	False
1000	1	MA1392.3	MYB98	1.85e-1	1.0	1.6292749658002736	13	206	8	206	False
1000	1	MA1391.3	MYB33	1.16e-1	1.0	1.7282321899736148	196	206	189	206	False
1000	1	MA1294.2	MYB62	2.35e-1	1.0	1.5647058823529412	11	206	7	206	False
1000	1	MA1293.2	MYB57	5.00e-1	1.0	1.1877125368397188	6	206	5	206	False
1000	1	MA1181.2	MYB113	1.56e-1	1.0	1.6209223847019123	16	206	10	206	False
1000	1	MA1180.2	MYB3R4	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
1000	1	MA1179.2	MYB1	3.13e-1	1.0	1.1582387340901272	166	206	161	206	False
1000	1	MA1178.3	MYB3R1	1.68e-1	1.0	1.2554845876145515	68	206	58	206	False
1000	1	MA1177.2	MYB65	3.75e-1	1.0	1.458852867830424	6	206	4	206	False
1000	1	MA1176.2	MYB119	1.72e-1	1.0	1.4116769656935861	26	206	19	206	False
1000	1	MA1175.2	MYB81	1.05e-1	1.0	1.6612758310871518	193	206	185	206	False
1000	1	MA1174.2	MYB56	1.24e-1	1.0	7.103194103194103	3	206	0	206	False
1000	1	MA1173.2	MYB101	1.00e-1	1.0	1.3113367174280879	112	206	98	206	False
1000	1	MA1172.2	MYB3R5	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
1000	1	MA1171.2	MYB52	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
1000	1	MA1170.2	MYB118	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	1	MA1038.2	MYB3	2.56e-1	1.0	1.4504283965728275	13	206	9	206	False
1000	1	MA0575.2	MYB77	1.61e-1	1.0	1.8144796380090498	11	206	6	206	False
1000	1	MA0034.2	Gam1	3.38e-1	1.0	1.114002478314746	72	206	67	206	False
1000	1	MA2023.2	PHL4	2.05e-1	1.0	1.5147333084669898	15	206	10	206	False
1000	1	MA1830.2	Zm00001d015407	1.69e-1	1.0	2.1858216970998927	7	206	3	206	False
1000	1	MA1735.2	AT2G38300	2.62e-1	1.0	1.1701153473628598	68	206	61	206	False
1000	1	MA1387.2	HRS1	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	1	MA1383.2	KAN2	1.72e-1	1.0	1.4116769656935861	26	206	19	206	False
1000	1	MA1168.2	MYR2	1.31e-1	1.0	1.2813057387956173	83	206	71	206	False
1000	1	MA1167.2	EFM	1.67e-1	1.0	1.2580645161290323	67	206	57	206	False
1000	1	MA1166.2	PHL12	1.86e-1	1.0	3.0444444444444443	4	206	1	206	False
1000	1	MA1165.3	HHO6	1.59e-1	1.0	1.2448979591836735	126	206	115	206	False
1000	1	MA1164.2	HHO5	1.90e-1	1.0	1.9269521410579344	8	206	4	206	False
1000	1	MA1163.3	PHL11	2.98e-1	1.0	1.143480144404332	144	206	138	206	False
1000	1	MA1409.2	OsRR22	1.24e-1	1.0	1.6684350132625996	195	206	188	206	False
1000	1	MA0948.2	ARR18	1.03e-1	1.0	1.5610178423548897	27	206	18	206	False
1000	1	MA0121.2	ARR10	1.31e-1	1.0	1.61824	194	206	187	206	False
1000	1	MA1794.2	NLP7	1.40e-1	1.0	1.2920073098009042	66	206	55	206	False
1000	1	MA2022.2	LOB	5.00e-1	1.0	1.1596298438403703	7	206	6	206	False
1000	1	MA2021.2	LBD13	1.38e-1	1.0	1.5755138516532619	193	206	186	206	False
1000	1	MA1673.2	LBD18	2.00e-1	1.0	1.2579740623904663	48	206	40	206	False
1000	1	MA1823.2	Zm00001d027846	3.43e-1	1.0	1.8177777777777777	4	206	2	206	False
1000	1	MA1747.2	DOF4.3	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
1000	1	MA1281.2	DOF5.1	2.49e-1	1.0	1.1945031712473573	157	206	150	206	False
1000	1	MA1279.2	DOF1.5	1.74e-1	1.0	1.7095115681233932	12	206	7	206	False
1000	1	MA1278.2	DOF3.4	2.51e-1	1.0	1.8849305308158175	6	206	3	206	False
1000	1	MA1277.2	DOF1.7	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	1	MA1276.2	DOF3.5	1.87e-1	1.0	1.2144355527931008	101	206	91	206	False
1000	1	MA1275.2	DOF1.6	3.88e-1	1.0	1.1279423126448622	179	206	176	206	False
