matrix_id	motif_name	tf_class	tf_family	litchi_tf_gene_id	litchi_tf_max_group_median_normalized_count	tf_expression_status	ame_pass_count_1000bp	ame_pass_count_2000bp	fimo_pass_count_1000bp	fimo_pass_count_2000bp	both_windows_ame_pass	discovery_motif_status	external_transport_status
MA1071.2	DOF5.3	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1267.2	DOF5.8	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1268.2	CDF5	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1269.2	DOF4.5	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1270.2	DOF3.2	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1272.3	DOF2.2	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1273.2	DOF4.2	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1275.2	DOF1.6	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1276.2	DOF3.5	Other C4 zinc finger-type factors	DOF	LITCHI018981	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1277.2	DOF1.7	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1278.2	DOF3.4	Other C4 zinc finger-type factors	DOF	LITCHI006756	246.162559951955	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1279.2	DOF1.5	Other C4 zinc finger-type factors	DOF	LITCHI029038	76.8624714872695	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1280.2	DOF5.4	Other C4 zinc finger-type factors	DOF	LITCHI023309	2363.70652869291	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1281.2	DOF5.1	Other C4 zinc finger-type factors	DOF	LITCHI018426	121.549147860094	EXPRESSED	1	0	0	0	False	NOT_ROBUST	PENDING
MA1747.2	DOF4.3	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1823.2	Zm00001d027846	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1673.2	LBD18	Other C4 zinc finger-type factors	LBD	LITCHI025563	19.5327589418059	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA2021.2	LBD13	Other C4 zinc finger-type factors	LBD		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2022.2	LOB	Other C4 zinc finger-type factors	LBD		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1794.2	NLP7	RWP-RK		LITCHI021884	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA0121.2	ARR10	Tryptophan cluster factors	GARP_ARR-B		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA0945.2	ARR1	Tryptophan cluster factors	GARP_ARR-B	LITCHI014413	1969.46340863665	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA0948.2	ARR18	Tryptophan cluster factors	GARP_ARR-B		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA0949.2	ARR2	Tryptophan cluster factors	GARP_ARR-B		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1409.2	OsRR22	Tryptophan cluster factors	GARP_ARR-B		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1027.2	KAN1	Tryptophan cluster factors	GARP_G2-like	LITCHI008086	304.898168349437	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1163.3	PHL11	Tryptophan cluster factors	GARP_G2-like	LITCHI019771	70.9925851620486	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1164.2	HHO5	Tryptophan cluster factors	GARP_G2-like		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1165.3	HHO6	Tryptophan cluster factors	GARP_G2-like		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1166.2	PHL12	Tryptophan cluster factors	GARP_G2-like		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1167.2	EFM	Tryptophan cluster factors	GARP_G2-like	LITCHI016689	268.633830984914	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1168.2	MYR2	Tryptophan cluster factors	GARP_G2-like	LITCHI003416	424.941331184263	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1383.2	KAN2	Tryptophan cluster factors	GARP_G2-like	LITCHI020480	371.295949638856	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1385.2	AT2G40260	Tryptophan cluster factors	GARP_G2-like		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1386.3	HHO3	Tryptophan cluster factors	GARP_G2-like		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1387.2	HRS1	Tryptophan cluster factors	GARP_G2-like		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1388.2	PHL2	Tryptophan cluster factors	GARP_G2-like		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1389.2	PHL1	Tryptophan cluster factors	GARP_G2-like		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1390.3	HHO2	Tryptophan cluster factors	GARP_G2-like	LITCHI005486	181.654658158795	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1706.2	AT1G14600	Tryptophan cluster factors	GARP_G2-like		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1735.2	AT2G38300	Tryptophan cluster factors	GARP_G2-like		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1737.2	AT5G05090	Tryptophan cluster factors	GARP_G2-like		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1830.2	Zm00001d015407	Tryptophan cluster factors	GARP_G2-like		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2023.2	PHL4	Tryptophan cluster factors	GARP_G2-like		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA0034.2	Gam1	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA0575.2	MYB77	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA0576.2	RAX3	Tryptophan cluster factors	MYB	LITCHI023507	10.5919638725681	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1030.2	P0510F09.23	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1037.2	MYB24	Tryptophan cluster factors	MYB	LITCHI020546	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1038.2	MYB3	Tryptophan cluster factors	MYB	LITCHI011655	783.79493950834	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1170.2	MYB118	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1171.2	MYB52	Tryptophan cluster factors	MYB	LITCHI023475	40.934159060181	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1172.2	MYB3R5	Tryptophan cluster factors	MYB	LITCHI018413	504.921818645682	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1173.2	MYB101	Tryptophan cluster factors	MYB	LITCHI021301	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1174.2	MYB56	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	1	0	0	False	NOT_ROBUST	PENDING
MA1175.2	MYB81	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1176.2	MYB119	Tryptophan cluster factors	MYB	LITCHI025088	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1177.2	MYB65	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1178.3	MYB3R1	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1179.2	MYB1	Tryptophan cluster factors	MYB	LITCHI018292	112.318176595773	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1180.2	MYB3R4	Tryptophan cluster factors	MYB	LITCHI017130	153.064039687919	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1181.2	MYB113	Tryptophan cluster factors	MYB	LITCHI008191	698.296132169561	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1292.2	MYB27	Tryptophan cluster factors	MYB	LITCHI018670	19.5327589418059	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1293.2	MYB57	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1294.2	MYB62	Tryptophan cluster factors	MYB	LITCHI005562	16.1815729446883	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1391.3	MYB33	Tryptophan cluster factors	MYB	LITCHI019748	565.731070088143	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1392.3	MYB98	Tryptophan cluster factors	MYB	LITCHI022403	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1393.3	MYB70	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1394.3	MYB73	Tryptophan cluster factors	MYB	LITCHI006946	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1762.2	MYB10	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1764.2	MYB116	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1765.2	MYB121	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1766.2	MYB17	Tryptophan cluster factors	MYB	LITCHI025698	731.223627169101	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1767.2	MYB23	Tryptophan cluster factors	MYB	LITCHI020533	90.8834100698617	EXPRESSED	0	1	0	0	False	NOT_ROBUST	PENDING
MA1768.2	MYB30	Tryptophan cluster factors	MYB	LITCHI019543	108.038031500195	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1769.2	MYB39	Tryptophan cluster factors	MYB	LITCHI020471	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1770.2	MYB40	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1771.2	MYB41	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1772.2	MYB43	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1773.2	MYB51	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1774.2	MYB60	Tryptophan cluster factors	MYB	LITCHI003293	1325.29769420153	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1775.2	MYB61	Tryptophan cluster factors	MYB	LITCHI002253	3095.92829549534	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1777.2	MYB74	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1778.2	MYB80	Tryptophan cluster factors	MYB	LITCHI013621	12.6962933121738	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1779.2	MYB83	Tryptophan cluster factors	MYB	LITCHI004385	338.736049201775	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1780.2	MYB92	Tryptophan cluster factors	MYB	LITCHI008001	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1781.2	MYB94	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1829.2	Zm00001d035604	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	1	0	0	False	NOT_ROBUST	PENDING
MA2007.2	MYB107	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2008.2	MYB99	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2024.2	MYB63	Tryptophan cluster factors	MYB	LITCHI009699	28.3177526532046	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA2025.2	MYB93	Tryptophan cluster factors	MYB	LITCHI010515	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2026.2	MYB108	Tryptophan cluster factors	MYB	LITCHI014298	34.6365961278455	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA2027.2	MYB44	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2028.2	MYB49	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	1	0	0	False	NOT_ROBUST	PENDING
MA2029.2	MYB88	Tryptophan cluster factors	MYB	LITCHI005142	422.884231090098	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA2030.2	MYB96	Tryptophan cluster factors	MYB	LITCHI023435	950.667410500439	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA2041.2	MYB13	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2042.2	MYB58	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA0579.2	CDC5	Tryptophan cluster factors	MYB-related	LITCHI003583	1156.14917651774	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1182.2	RVE8	Tryptophan cluster factors	MYB-related	LITCHI018530	947.63336557331	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1183.2	RVE6	Tryptophan cluster factors	MYB-related	LITCHI009435	758.790735017242	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1184.2	RVE1	Tryptophan cluster factors	MYB-related	LITCHI008053	174.663061210724	EXPRESSED	0	4	0	0	False	NOT_ROBUST	PENDING
MA1185.2	LHY	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1186.2	YAB4	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1187.2	RVE4	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1189.2	AT5G61620	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1190.2	RVE5	Tryptophan cluster factors	MYB-related	LITCHI025771	502.104820785336	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1191.2	RVE7L	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1192.2	DIV1	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1193.2	AT2G38090	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1194.2	AT3G10580	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1195.2	AT5G56840	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1196.2	AT5G05790	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1397.2	AT1G74840	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1398.3	KUA1	Tryptophan cluster factors	MYB-related	LITCHI022758	3142.55571475963	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1400.2	AT1G19000	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1401.2	RVE7	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1408.2	FaEOBII	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1793.2	NID1	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1802.2	TRP5	Tryptophan cluster factors	MYB-related	LITCHI024928	653.038133646659	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1812.2	ASR1	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1825.2	Zm00001d044409	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2031.2	AT5G04760	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2032.2	TRB1	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1208.2	GT-2	Tryptophan cluster factors	Trihelix		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1365.3	AT5G47660	Tryptophan cluster factors	Trihelix		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1366.2	DF1	Tryptophan cluster factors	Trihelix	LITCHI011466	2612.13763208597	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1368.3	GT-4	Tryptophan cluster factors	Trihelix		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1661.2	GTL1	Tryptophan cluster factors	Trihelix		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1662.2	AT3G10030	Tryptophan cluster factors	Trihelix		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2039.2	ASIL2	Tryptophan cluster factors	Trihelix		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2040.2	ENAP2	Tryptophan cluster factors	Trihelix		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA0988.2	PHYPADRAFT_143875	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1011.2	PHYPADRAFT_72483	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1021.2	PHYPADRAFT_48267	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2478.1	PK13314.1	TCP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2481.1	PK12011.1	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2482.1	PK27693.1				nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2483.1	PK20543.1	Tryptophan cluster factors	Trihelix		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	1	0	0	False	NOT_ROBUST	PENDING
MA0054.1	myb.Ph3	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA0955.2	POPTR_0002s00440g	C3H(C),C2HC zinc-fingers like factors	SBP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA0559.1	PI	MADS box factors	Type II	LITCHI011302	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA0574.1	MYB15	Tryptophan cluster factors	MYB	LITCHI015318	142.397385089728	EXPRESSED	1	0	0	0	False	NOT_ROBUST	PENDING
MA0578.1	SPL8	C3H(C),C2HC zinc-fingers like factors	SBP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA0940.1	AP1	MADS box factors	Type II	LITCHI005352	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA0972.1	CCA1	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1012.1	AGL27	MADS box factors	Type II	LITCHI004635	1278.22380480466	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1036.1	MYB111	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1039.1	MYB4	Tryptophan cluster factors	MYB	LITCHI002019	388.460066524778	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1040.1	MYB46	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1041.1	MYB55	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1042.1	MYB59	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
