gene_id	baseMean	cpm_filter_log2fc	cpm_filter_lfc_se	cpm_filter_stat	cpm_filter_p	cpm_filter_q
LITCHI025809	11777.0041041908	-0.0977170602015617	0.22484085199944	-0.434605452401528	0.663848836686	0.881664721813299
LITCHI025810	106.011926983028	3.06207018755769	1.09164004787012	2.80501818665598	0.0050313740785861	0.119012150371823
LITCHI025812	53.0796091186562	0.083263250806342	0.489387527750441	0.170137664090208	0.864901873641301	0.957090017465527
LITCHI025814	233.457613547666	0.0875514219946636	0.459521156823967	0.190527510419292	0.848895787799694	0.952100670428665
LITCHI025815	989.176794331784	0.176142642782813	0.407267397709502	0.432498755789073	0.665378956309851	0.882370188435435
LITCHI025816	1981.00299359243	0.0985205059721655	0.435499230565332	0.226224293999954	0.821026976465481	0.943282319622645
LITCHI025817	117.383720933226	0.0507198927485598	0.264950520846315	0.191431564605151	0.848187492340863	0.952067275014092
LITCHI025819	422.627370302653	-1.18095187723283	0.294038760864912	-4.01631361035216	5.91155778521244e-05	0.009948312437748
LITCHI025820	4692.89749992489	-0.498666459992108	0.15145989732442	-3.29239930041672	0.000993364644703978	0.0570112009933475
LITCHI025822	12.8783455697124	-1.70928118869876	0.874824635889139	-1.95385579986726	0.0507182730457918	0.326673321237108
LITCHI025823	76.019092811382	0.446875413424875	0.629978842277876	0.709349875638782	0.478107384701042	0.785068474780302
LITCHI025825	296.950436266173	0.0758264202823298	0.317069241060557	0.239147827864664	0.810990956242927	0.940356499994954
LITCHI025826	155.486698867402	0.207905997741554	0.404976046259455	0.513378506363203	0.607686577592356	0.854424460233341
LITCHI025827	41.3972551054136	-0.805845452220067	0.496641313197241	-1.62259045070628	0.104676983212228	0.437169146251796
LITCHI025830	37.9875854862794	-0.437617028470745	0.444705152348845	-0.984061070935063	0.32508548621148	0.68220818319183
LITCHI025832	22.4276043441959	0.424798464417725	0.785477807595504	0.540815361439826	0.588634853660814	0.846132676595712
LITCHI025835	2477.52341337886	-0.46630801896283	0.162813835379707	-2.86405647207639	0.00418253437258636	0.108697162412128
LITCHI025836	163.98281164172	-0.772066904930541	0.351902548583367	-2.19397929352488	0.0282368981877582	0.256562798498952
LITCHI025837	880.878419550984	-0.225853710706603	0.233119313479231	-0.968833115265353	0.332628461178202	0.687917615204821
LITCHI025838	574.296115238485	0.447333996152771	0.315342109963779	1.41856727033428	0.15602521359103	0.512095846404021
LITCHI025839	440.144605847115	0.277888363983141	0.207472609500871	1.33939783498011	0.180441193857931	0.542593254513719
LITCHI025842	52.3175629323104	0.36493368476638	0.558054884391484	0.653938698456716	0.51315130067875	0.805541457481011
LITCHI025843	27.7720328158646	-0.29839839194153	0.64873819427579	-0.45996735597577	0.64553965192333	0.872299913585656
LITCHI025844	45.656892842936	-1.99825001353224	0.691132168438461	-2.89127044693502	0.00383687780074205	0.104920337003625
LITCHI025845	22.9560111727303	-1.03007493500587	0.730088708150253	-1.41089010623881	0.158277019896428	0.515458516347047
LITCHI025846	120.462037406374	-0.112275370963534	0.321896758555686	-0.348793108285095	0.727244637686986	0.906370366729924
LITCHI025847	184.071539034684	-0.447826290211589	0.210263645031188	-2.12983224059092	0.0331854659012066	0.275312018691003
LITCHI025848	378.243775663934	0.500905697743331	0.332134569047356	1.50814080925106	0.131518492523395	0.479615760787835
LITCHI025850	92.4444211360869	-0.835409368510728	0.81867072838804	-1.02044612020714	0.307516930172741	0.668670111093868
LITCHI025851	1610.67914260973	0.0457679249481629	0.248521203325099	0.184161046767073	0.85388711695075	0.953977970640016
LITCHI025853	461.587490294724	-0.734329442841185	0.185593783745388	-3.95664891367587	7.60085135294118e-05	0.0119378841420211
LITCHI025855	408.183106767076	-0.0538034037869975	0.200918573532671	-0.267787108185141	0.788863194610225	0.932267592294147
LITCHI025857	590.274918180715	0.296597098051767	0.180795582114772	1.64051076128333	0.100899012814024	0.431472763062267
LITCHI025858	2240.40639337222	0.145905573563811	0.182704231577154	0.798588912278129	0.424528818915171	0.752045902258786
LITCHI025859	321.433354859987	0.0625067517153233	0.57081323032005	0.109504735340974	0.9128021660987	0.972442031667326
LITCHI025860	2696.68494508655	1.37187681893299	1.22089586229981	1.12366407430423	0.261155562631761	0.629833508598515
LITCHI025862	488.226498837208	-0.0465475199357324	0.260926431937194	-0.178393271966163	0.858414132752029	0.954971431374942
LITCHI025864	48.7225906493855	-0.701652059586879	0.386012013092124	-1.81769487940632	0.0691107808273689	0.371323688562094
LITCHI025865	304.154140843011	0.980170024102561	0.321569177857147	3.04808449190982	0.00230305163141461	0.082017203059835
LITCHI025866	1148.41052333732	0.23520970830269	0.275144484464969	0.854858888994509	0.392629272219026	0.729520273639719
LITCHI025867	423.144999287343	0.337557678700789	0.298286779169531	1.13165484451102	0.257779572703927	0.626913370567411
LITCHI025868	236.249470631333	-0.101096768472815	0.198537880125063	-0.509206446694868	0.610607524807864	0.855650487522583
LITCHI025869	2685.70010812091	-0.496429330057068	0.260180067592585	-1.90802214270474	0.0563883544402738	0.341526829661988
LITCHI025870	13.2216665150804	0.0933223548645609	0.990563137866299	0.0942114149993304	0.924941217248946	0.975180951484907
LITCHI025871	595.143608887221	-0.498405804949968	0.15020323306352	-3.3182095670284	0.000905964841129854	0.0545836390839416
LITCHI025872	798.021799141349	-0.342765231898398	0.239689278685266	-1.43003989906649	0.152705568004951	0.508723262809821
LITCHI025873	149.627839911415	0.685339691024105	0.283843437391812	2.41449898338878	0.0157568669421389	0.199139055659384
LITCHI025874	1419.23000473077	0.0260344366957447	0.196228884253467	0.13267382523623	0.894451344268443	0.965512986334019
LITCHI025875	607.688490714946	2.47523135482894	0.571065075799987	4.33441206566777	1.46150192431848e-05	0.00393902814420844
LITCHI025876	157.201906110571	-0.0747207162870293	0.403360050317804	-0.185245703505237	0.853036323166799	0.953549210688795
LITCHI025877	217.623613299102	0.116579413870373	0.269633609091085	0.432362324056538	0.665478096501168	0.882437978157416
LITCHI025879	750.608697553751	-0.0261171643811581	0.185333881390212	-0.140919534977901	0.88793350946574	0.96434197221882
LITCHI025880	22.9355861817124	0.708479951811808	0.838664432442639	0.844771668387481	0.39823833588883	0.734712690951692
LITCHI025881	1347.65815270059	0.215627959234719	0.215506862493533	1.00056191593987	0.317038649850874	0.675462982011782
LITCHI025882	574.822941715912	0.158725642378839	0.328645752092986	0.482968793504835	0.629117894206454	0.864159072102149
LITCHI025883	381.94371394948	-0.21166740159515	0.206091568489984	-1.02705512479729	0.304394507752494	0.66576171370878
LITCHI025884	1785.22689871769	0.0186699730767551	0.221047936629271	0.0844611958901356	0.932689753755114	0.977534187817486
LITCHI025885	382.349599125153	0.273326049502962	0.195469994211884	1.39830182430294	0.162022450286518	0.520238432022549
LITCHI025887	19.5235824249185	-0.489822266819991	0.862498536677305	-0.567910838094851	0.570095512268917	0.837817908945426
LITCHI025888	23.9157469156284	0.424322993631841	0.60487137261931	0.701509466044608	0.482985129235784	0.787099568538202
LITCHI025889	107.472243419713	0.190145481109587	0.37330640739132	0.509354989212028	0.610503420177984	0.855650487522583
LITCHI025890	26.9177159602477	1.63646129784413	0.732235702541046	2.23488323795902	0.0254250152789429	0.246029531735574
LITCHI025895	145.826669647304	0.212000797762632	0.351356946817553	0.603377276820192	0.546257735233924	0.826379529320703
LITCHI025896	263.669900728843	0.0800792894762145	0.285185797424115	0.28079690573484	0.778866177051267	0.927632696188611
LITCHI025897	21.6940851138217	0.340164326195469	1.76097866123674	0.193167772945398	0.846827576840416	0.951648887925664
LITCHI025905	29.1813190571322	3.70926098364919	1.31954862377023	2.8110074284728	0.00493866456617887	0.118308875908493
LITCHI025906	4202.89946918876	-0.163237769517284	0.155978711544183	-1.04653877379315	0.295312352960053	0.65915285844117
LITCHI025907	271.447248635367	0.734924235463797	0.219689677883105	3.34528341315536	0.000821985299519258	0.0515522247916924
LITCHI025908	2082.39189834363	-0.232463813392813	0.224121133838401	-1.03722397531876	0.299631486991504	0.662068265235707
LITCHI025909	11.1177404251105	-0.211624272023158	1.36223976582621	-0.155350238138736	0.876545212008712	0.96051280089355
LITCHI025911	3372.85360787196	-0.201974304039299	0.158770976243879	-1.27211099167809	0.203333686338246	0.57020788839259
LITCHI025912	41.7801852630574	0.217901980368179	0.522206822733152	0.417271416002788	0.676479893590019	0.887490712427591
LITCHI025913	167.27071195032	0.64574855614345	0.243638354044747	2.65043883864382	0.00803872805707517	0.151684810033531
LITCHI025914	126.474426017894	0.389257597093582	0.308825931288848	1.26044336843432	0.207509465154318	0.574038078691702
LITCHI025915	725.35674131466	-0.186028435609378	0.154231399987407	-1.20616447509759	0.227754078587195	0.595759280870931
LITCHI025916	555.556195880097	0.0776730679044077	0.161065779343162	0.48224438624495	0.629632349067697	0.864426879934423
LITCHI025917	1900.40549798641	-0.0366001928596356	0.163115307131618	-0.224382331145065	0.822459817905607	0.943944603759377
LITCHI025918	51.2611499938351	0.860970845046789	0.414894073923249	2.07515821304804	0.0379718740115529	0.290737982015124
LITCHI025920	1432.69342534549	0.347812046943121	0.203787393055444	1.70673976308482	0.0878704329847846	0.409348913409506
LITCHI025921	60.6236791569325	0.619411493587477	0.520449783041003	1.19014651128921	0.233988812122764	0.601534457670676
LITCHI025922	750.182137127105	0.164369839065969	0.158068874763483	1.03986214434634	0.298403952164043	0.661508397847924
LITCHI025924	1889.66776286468	-0.0553207200922365	0.208940605675503	-0.264767683205403	0.791188433722838	0.93261485404518
LITCHI025926	159.023316224319	0.225570423477231	0.363405698139936	0.620712401131286	0.534788868491139	0.820238731941672
LITCHI025927	4776.04921304082	0.0900295530431759	0.179202661415983	0.502389598077398	0.615393494573747	0.857624228750658
LITCHI025929	114.702540813375	0.205868096596765	0.571377726267011	0.360301228299124	0.718621880869731	0.903365418173633
LITCHI025930	1273.7335961186	0.0478871602424035	0.177433351217944	0.269888157517709	0.787246298156667	0.931643866034766
LITCHI025931	901.078398078319	0.275485281614204	0.226526238630714	1.21612967786616	0.223935526712928	0.591076431424189
LITCHI025932	1758.79607133782	0.38788146762264	0.262375775057318	1.47834329422335	0.139315915014941	0.490059198758528
LITCHI025933	508.579653516985	0.531574377379575	0.280400893176312	1.89576563525898	0.057991041867748	0.34609297966831
LITCHI025934	686.605069220698	-0.118419709660221	0.168097493631425	-0.704470406440865	0.481139873354952	0.786077493476033
LITCHI025937	141.297250154052	0.171295102529297	0.411445551211864	0.416325081228289	0.677172141828346	0.887698508659266
LITCHI025938	806.504068040704	0.177515556127473	0.260117267585272	0.682444336646277	0.494958028711509	0.794164141680557
LITCHI025939	684.988013122375	0.393893465435296	0.388233193032542	1.01457956842521	0.310306282796478	0.670115305027943
LITCHI025940	2440.40352164392	-0.0979781339632775	0.364422510005633	-0.268858622267222	0.78803847952109	0.932052158888171
LITCHI025941	66.7015319360743	-0.116904405635216	0.348227741858636	-0.335712499559194	0.737087679060035	0.91031710358245
LITCHI025942	1075.76078701225	0.111300547563937	0.220219650395212	0.505406976008701	0.613273020163507	0.856825255086822
LITCHI025943	2008.30886322848	-0.0277998750056996	0.165040220277786	-0.168443031395065	0.866234757538498	0.957542935273005
LITCHI025944	19.1228050962794	0.415334688250109	0.743519938665453	0.558605985732669	0.576430654014608	0.840597421586654
LITCHI025945	12.5058780481017	-1.58086860810302	0.800464936836324	-1.97493798335637	0.0482751862638391	0.319822754032314
LITCHI025946	847.359203225987	-0.352915920454726	0.165852894201005	-2.12788520908783	0.0333466022116769	0.275711760501994
LITCHI025949	344.408829122171	0.822093184072517	0.44785036429867	1.83564254851039	0.0664105399972097	0.365284631481954
LITCHI025951	418.505746151352	-0.240835375962698	0.206822546102483	-1.1644541685671	0.244240006442804	0.61236707049905
LITCHI025953	13.8257701418503	-2.63359050330714	1.6527455069146	-1.59346402231255	0.111056133176909	0.446708122212539
LITCHI025955	136.65246560793	-0.595601808051754	0.421507936739762	-1.41302631845691	0.157647985847067	0.51433732394665
LITCHI025956	64.1764832136274	-0.552833920453575	0.454347409466691	-1.21676476840153	0.223693728318954	0.590819912568271
LITCHI025957	30.9910074735142	-1.85236872707694	0.588285614767175	-3.14875747524448	0.00163966210111035	0.0696564398931221
LITCHI025960	1632.77113474097	-0.559429160556267	0.475758184462959	-1.17586870562775	0.239647345962756	0.607322438278762
LITCHI025961	220.36664335511	-0.642429636623772	0.260720038280947	-2.46405930614164	0.0137373379164682	0.188905447564518
LITCHI025962	166.13962910017	0.252550566906648	0.230411830488073	1.09608333205669	0.273042308183513	0.640700355443993
LITCHI025963	48.250555274214	1.75571783348181	1.13043563804329	1.55313383123771	0.120391165190209	0.460609629717943
LITCHI025964	101.842251146819	-0.507667786241181	0.520935123329769	-0.974531690234699	0.329792612175763	0.686327184749923
LITCHI025965	3518.75611224994	0.2383666547917	0.214548313528918	1.11101621294996	0.266561370695988	0.635536388905974
LITCHI025966	1724.63161031024	0.395756555571871	0.318223142076289	1.2436447990228	0.213630320542602	0.581064353210607
LITCHI025967	28.0326597102466	-1.13937409763906	0.606222608941777	-1.87946487120953	0.0601810457853476	0.352417749315343
LITCHI025968	169.819926205796	-0.565251153213797	0.30335521309361	-1.86333093619647	0.0624157202106248	0.355687134753701
LITCHI025969	17.8092551965176	-0.399954713619979	0.683487085438947	-0.585167916322986	0.558434815597225	0.83308799749429
LITCHI025971	462.535415160249	0.450775434646023	0.237042337531076	1.90166634087857	0.0572147889093584	0.343361916432494
LITCHI025974	298.1022676046	0.132762562120463	0.235814990896169	0.562994581540065	0.573438573611459	0.839132962355509
LITCHI025976	595.738017274483	-0.175593494563828	0.268941724681496	-0.652905363687174	0.513817290867082	0.806087895485131
LITCHI025977	199.835441477455	-0.214813350991755	0.2647335555186	-0.811432274125378	0.41711747127266	0.747397692812799
LITCHI025978	76.8936392403005	0.248633628401477	0.470408838539629	0.52854795240105	0.59711907399226	0.850187624678749
LITCHI025979	736.974317627385	0.511041732387441	0.233733115191717	2.18643272678013	0.0287839614653884	0.2583947610591
LITCHI025980	1126.09756959271	-2.51529527886662	1.01005332408048	-2.49025988915632	0.0127649715465709	0.184866904247253
LITCHI025981	40.2067207828291	0.0426341485049646	1.23560072996908	0.0345047938795175	0.972474619663087	0.99155872607161
LITCHI025984	341.588333364793	0.364292824814993	0.23212378862689	1.56939031096269	0.11655702031608	0.455563022008301
LITCHI025985	649.362329556563	0.199997030428857	0.173872970364323	1.15024796556817	0.250041755627948	0.617576663481599
LITCHI025986	868.052479271513	0.142536429975233	0.145043464748625	0.982715286223086	0.325747585177903	0.682780230396546
LITCHI025987	103.240469961051	-0.0960721442425594	0.489004434904622	-0.196464770838526	0.844246404098502	0.951429443833582
LITCHI025988	314.463600428711	0.126320417957016	0.417126940596097	0.30283447474406	0.762016009242792	0.920389521877583
LITCHI025989	209.545888704578	-0.0272362082586588	0.222091887115733	-0.122634863489929	0.902396245735003	0.967996105734292
LITCHI025990	301.341373980668	-0.0903609319131731	0.273909607830575	-0.329893254306966	0.741480620729265	0.912683226372896
LITCHI025991	84.2383086710575	-0.167003448208657	0.438575089401699	-0.380786442833499	0.703361719817269	0.89686169078695
LITCHI025992	1597.31323417908	-0.0872376035682592	0.20102758908631	-0.433958363450323	0.664318676592879	0.881664721813299
LITCHI025993	1161.58038427745	-0.0319314731242517	0.144429464210765	-0.221086973483848	0.825024712960139	0.94448187474145
LITCHI025994	226.377096823135	-0.647195468934539	0.326154129863411	-1.98432400413135	0.0472197318935267	0.316837444228369
LITCHI025995	1748.64215340681	0.3289680888328	0.221537643988415	1.48493088086647	0.137562134687116	0.487863029939313
LITCHI025996	462.113301187571	-0.0745438529024918	0.183185038536196	-0.406931993454054	0.684057937167905	0.890133636685286
LITCHI025997	552.484394203354	0.280006819027017	0.25299355390792	1.10677451935763	0.268391427441084	0.637028108317354
LITCHI025998	4476.36081797566	-0.471312720677979	0.431430817600529	-1.09244101591829	0.274639303098013	0.642164630834596
LITCHI025999	1230.06632770095	-0.141457969467226	0.236656193570524	-0.597736181474886	0.550015979372871	0.828854411355945
LITCHI026000	58.2344767033033	-0.490177023629893	0.393093187670027	-1.24697409928498	0.212406994712322	0.579624433447228
LITCHI026001	86.6294440236894	0.939458082677344	0.444773537134344	2.11221667712119	0.0346678687311075	0.280252117371377
LITCHI026002	132.655189525746	-1.13835928668427	0.408921818810785	-2.78380666992731	0.00537250469046464	0.12294538753671
LITCHI026003	1792.37481310834	0.0986065752294688	0.159635621956313	0.617697817198056	0.536774551126649	0.821525811942141
LITCHI026004	374.987514406547	0.446758023508217	0.250958198581441	1.78020891938796	0.0750417762361183	0.383849301656047
LITCHI026005	1006.95851908407	-0.088024392550016	0.130462886545836	-0.674708301192539	0.499861109465091	0.796854374537629
LITCHI026006	660.348091795471	-0.178728625357305	0.200704737129574	-0.890505266160805	0.373194641985775	0.715116799304159
LITCHI026007	1868.87066717162	0.0791997186327165	0.146328376634139	0.541246479011639	0.588337705089187	0.846132676595712
LITCHI026009	887.177104558009	-0.150598407880429	0.230937260635022	-0.652118274315371	0.514324876076748	0.806357754906576
LITCHI026010	67.1470492208979	0.3038193023493	0.467321174496594	0.65012954458265	0.51560854649582	0.807261024998483
LITCHI026011	457.559531741416	-0.122712514567316	0.239423415825349	-0.512533471900805	0.608277700589333	0.854695750575745
LITCHI026012	903.406281792211	0.166086923668287	0.19808495846241	0.838463076436995	0.401770676694128	0.736748485409039
LITCHI026013	1024.01005393249	-0.632877740597412	0.196495330265316	-3.2208284020942	0.00127820655579518	0.0631037769331744
LITCHI026014	795.756080548052	0.235127155029178	0.226832234145879	1.0365685279014	0.299936987001943	0.662068265235707
LITCHI026015	2822.70678948281	0.0433410847516874	0.190340644204634	0.227702732292383	0.819877348173621	0.943142777869097
LITCHI026016	892.173217072532	-0.371220465497371	0.176253572445999	-2.10617271664724	0.0351893521846991	0.281717101302533
LITCHI026017	368.955084606173	-0.0286900975125171	0.172118626330959	-0.166687929854554	0.86761560324263	0.957749084984987
LITCHI026020	413.593156757059	0.627062410051781	0.345579614418767	1.81452372735135	0.0695971331644069	0.371963160848839
LITCHI026022	19.9066143833134	-0.73310029897292	1.08821344979237	-0.673673256944945	0.50051906771268	0.797205649298265
LITCHI026023	717.221221848625	0.179150809335455	0.157352834983279	1.13852927628849	0.254899541260068	0.623118024638611
LITCHI026024	428.084301460848	-0.0528533202706478	0.237439434703744	-0.222597060747695	0.823849124244718	0.944138332322207
LITCHI026025	1291.90709139311	0.689580772797356	0.212673403059036	3.24244011182694	0.00118510852852464	0.0605625307980539
LITCHI026026	437.221613290914	0.377076674970968	0.163002903122457	2.31331263276756	0.020705456634586	0.225404899950919
LITCHI026027	1062.87495661014	0.153728814347697	0.195990556670764	0.784368476517668	0.432823929922749	0.757037310751541
LITCHI026028	80.6102372379635	-0.208288937669844	0.388121945683662	-0.536658490936273	0.591503533411895	0.847755357372059
LITCHI026030	1290.5608127107	-0.037000349832496	0.14990080778036	-0.246832224458124	0.80503807043166	0.937120206654769
LITCHI026031	1894.46599357756	0.0573959954771813	0.11822707265471	0.485472524933523	0.627341197575949	0.863275993232534
LITCHI026038	12.0759702515612	0.103799201062497	1.03759598617579	0.100038167500111	0.920314024130976	0.974250415862113
LITCHI026039	148.227106211658	0.724355806345309	0.349441197032777	2.07289756472923	0.0381818137282809	0.291304155668293
LITCHI026040	1554.32800646823	0.359958458492478	0.214152453992691	1.6808514298172	0.0927917761201858	0.418029340030531
LITCHI026042	515.284921288962	0.425897785305279	0.287107242964513	1.48341010455776	0.137965484396315	0.488165970137686
LITCHI026043	118.835199288105	-0.486934163702657	0.318408514335202	-1.52927494642948	0.126196297799437	0.469160767140559
LITCHI026044	293.654241045525	0.231630731952583	0.361268380682751	0.641159714876874	0.521418920199108	0.810932184370021
LITCHI026051	63.5114257376944	0.645972086126589	1.03272002158405	0.625505531630689	0.531639319022859	0.818139529885608
LITCHI026054	106.116701229174	-0.84515996501443	0.80617474522309	-1.048358274707	0.294473570008025	0.658222396602295
LITCHI026058	14.3919233124713	-0.0226173135845688	0.844840676546111	-0.026771099229068	0.978642304427256	0.993784868819366
LITCHI026061	90.9220076928667	0.83983039651185	0.378255699011501	2.2202716276492	0.0264003346735226	0.250197292398479
LITCHI026063	371.244243773766	0.153389979130319	0.232786668526264	0.658929397037241	0.509941107475389	0.803178955383166
LITCHI026064	54.8396640546256	-0.138101577716456	0.423547990200888	-0.32605886679088	0.744379817333505	0.913803428640556
LITCHI026065	1110.1216343581	0.0812658844098895	0.216600714724093	0.375187517333018	0.707521013007605	0.898778363440077
LITCHI026066	95.3048609599062	2.66378920312289	0.977922682112058	2.72392618746689	0.00645109224355042	0.13549161605159
LITCHI026069	1077.58261477359	-0.0549661985006241	0.211433102839395	-0.259969691417604	0.79488715272094	0.933523762919408
LITCHI026074	21.5613602698057	0.305916928870995	0.778240838532966	0.393087735472309	0.694254682190118	0.894906629582838
LITCHI026075	312.674168297111	0.0432724924469181	0.209216053193585	0.206831606783437	0.836141371194264	0.948746225586861
LITCHI026080	126.756010364038	0.435861068310347	0.374698948220364	1.16323002874834	0.244736186133998	0.613001599638262
LITCHI026084	1133.25316422986	-0.00737146554324019	0.194291730193292	-0.03794019197784	0.969735367539841	0.990322169273765
LITCHI026085	404.721884746577	0.110435346552697	0.204701174282525	0.539495422729117	0.589545054479796	0.846628977808537
LITCHI026086	17.7833387208101	-0.176155290804932	0.867251141344425	-0.203119122486081	0.839041925682654	0.949778826245137
LITCHI026087	500.420616691553	-0.471588205874896	0.238221462311235	-1.97962098502598	0.0477461331703973	0.318584946673646
LITCHI026091	70.2566327497651	0.289608366731628	0.384865671549744	0.752492072274095	0.451755195584317	0.769775282924609
LITCHI026092	156.774654790235	0.181064558741756	0.311925514810782	0.580473703318537	0.561595215172023	0.833829247494559
LITCHI026093	594.928473853271	-0.293399638611603	0.189968256283783	-1.54446666170009	0.122475321644308	0.464499314889359
LITCHI026097	1322.13514196075	-0.149971247838658	0.111951056639889	-1.33961440239968	0.180370738997043	0.542502288098084
LITCHI026103	29.4386267121765	-0.256070830165067	0.539095163148102	-0.475001164302263	0.634786143409133	0.867106327502214
LITCHI026104	190.009636408206	0.520580869992195	0.234367036063028	2.22122052118369	0.0263360289373613	0.249845569309732
LITCHI026105	1094.30916096671	-0.156235852133798	0.243689080830366	-0.641127832241919	0.521439632701141	0.810932184370021
LITCHI026106	124.771661644298	0.222315127148575	0.410805208661205	0.541169202486719	0.58839096297613	0.846132676595712
LITCHI026107	10457.5849534896	0.175898493212517	0.45134927264065	0.389717019334961	0.696745810044292	0.895264086901057
LITCHI026108	1050.79947156308	0.25689584688203	0.223062787158227	1.15167505147241	0.249454627957483	0.617037801272021
LITCHI026109	17.621443671006	-0.460237962069342	0.798464353047878	-0.576403893689848	0.564342213203228	0.835308297206808
LITCHI026110	464.426819139375	-0.253325477589649	0.30723110925464	-0.824543706541408	0.409630692353815	0.741991494582501
LITCHI026111	177.456114054682	0.773557380805692	0.523405587694976	1.47793107103109	0.139426228791788	0.490259544637943
LITCHI026112	213.60228763937	0.220747961288797	0.392457503603235	0.562476087887385	0.573791691123604	0.839132962355509
LITCHI026113	69.5594156338847	0.790403803284363	0.345087698722779	2.29044328792294	0.0219956325881883	0.23004652500885
LITCHI026114	1616.36825426718	-0.513805257771708	0.22055914162699	-2.32955775027751	0.0198295373763419	0.221916917678233
LITCHI026116	341.835226031953	-0.40530653369546	0.191503378655491	-2.11644586398967	0.0343069048515391	0.279483248295216
LITCHI026117	1054.51290722108	-0.304474470450735	0.204704885894591	-1.4873825269003	0.136913809109806	0.486922422334392
LITCHI026118	13092.0942268814	-0.0906635595716665	0.222806682881277	-0.406915799828036	0.684069831153113	0.890133636685286
LITCHI026120	518.382678324642	0.157520726878011	0.167381304430461	0.941089134261429	0.346659183318296	0.696524159296961
LITCHI026121	2110.32746152639	0.176934454477764	0.143973199248043	1.2289402152753	0.219094222021147	0.587535532954585
LITCHI026122	13.935584871123	1.01110302777504	0.883706881741615	1.14416108855274	0.252556837022556	0.620701409271967
LITCHI026123	279.00025863642	0.726394969903616	0.279616849420179	2.59782259692106	0.00938169494977161	0.164037404928366
LITCHI026124	128.207019177191	-1.37957645598616	0.625787223062654	-2.20454557898194	0.0274859982098564	0.254366369374092
LITCHI026126	1269.35649371247	0.0591046579641055	0.178321778063116	0.33144946515274	0.740305006563884	0.911801356916488
LITCHI026127	2740.10155899174	0.01046452389845	0.195841718222241	0.0534335788791173	0.957386451341567	0.986704062246362
LITCHI026128	744.750229750199	-1.37464401264657	0.404350988305235	-3.39963064863065	0.000674769346786361	0.0457548395444508
LITCHI026129	396.677115012258	1.44754118048854	0.340761532519157	4.24795947414387	2.15726405086782e-05	0.00498931195822826
LITCHI026130	1153.29503942181	-0.205946864030497	0.192195273349193	-1.07155009819788	0.283922157300232	0.650040566681724
LITCHI026132	474.74227927597	0.595728289703249	0.266212703229582	2.23779061808892	0.0252347125176479	0.245016385175709
LITCHI026133	458.389947627797	-0.158392280649034	0.22634991355785	-0.699767356476379	0.484072603986209	0.787893549233886
LITCHI026134	1964.64474102513	-0.200393697342274	0.244868985564667	-0.818371084766683	0.413145327340031	0.744257541688644
LITCHI026135	1442.35400404269	0.000126618409874013	0.150600394828667	0.000840757489501026	0.999329172658779	0.999570193504935
LITCHI026141	1897.39337216441	-0.47224769168202	0.168307770440398	-2.80585792590755	0.00501828132475825	0.1189883066113
LITCHI026142	674.463843478195	-0.0458330894842814	0.199764684946411	-0.229435395433264	0.818530528207595	0.942556522518033
LITCHI026143	131.338074177807	0.177296403302881	0.245988905501981	0.720749592104888	0.471063594374828	0.779479298583415
LITCHI026144	118.913236297499	-0.221870680696359	0.307443014847936	-0.721664406023659	0.470500830834778	0.779192796270718
LITCHI026145	48.3538279247204	-0.684489624077994	0.814322986298895	-0.84056281794157	0.400592896067085	0.735830246346572
LITCHI026146	2059.01794441154	-0.394207476260055	0.282288207414764	-1.39647164105884	0.162572514660064	0.520830496898306
LITCHI026147	62.2279996838635	1.10210755047982	0.716507226578513	1.53816669197132	0.124007862735436	0.466865086176268
LITCHI026149	189.504996877737	-0.0488497823771906	0.403674126695016	-0.121012913998567	0.903680806477037	0.968169222237758
LITCHI026152	315.163103927752	-0.430527804814995	0.246032033345911	-1.74988516316365	0.0801381313475274	0.393642956867726
LITCHI026154	223.076266043933	-0.0120892945418622	0.252206560647733	-0.0479341001709621	0.961768762609844	0.987262529642963
LITCHI026156	2276.19323824302	-0.301060221794012	0.138411300843104	-2.17511301432879	0.029621648440215	0.26207386217496
LITCHI026157	874.025164937675	0.332609093602037	0.130453856936225	2.54963020192373	0.0107837235746713	0.173657390933282
LITCHI026158	32.9843474316391	-1.62215928340803	1.02041449220526	-1.58970623780766	0.11190103697427	0.447778435206399
LITCHI026159	330.485237338135	-0.177607763001828	0.183941656563667	-0.965565746877752	0.334261522125189	0.688840386965625
LITCHI026160	98.7762445416719	1.21049983588154	0.414453881228328	2.92071058013488	0.00349234091962199	0.100746085932455
LITCHI026162	1466.70040354241	-0.269985635663174	0.276279062532339	-0.977220760735613	0.328459872107716	0.685416603435315
LITCHI026164	1329.80144168158	0.0202187194929619	0.166351898313288	0.121541862148662	0.903261859256973	0.968135943325399
LITCHI026165	735.359830588975	-0.395840780897567	0.192253853365737	-2.05894848902994	0.0394991733062268	0.295206166903334
LITCHI026166	203.341964081335	1.33894094582772	0.555370363300974	2.41089736562356	0.0159133258514496	0.199684169469771
LITCHI026168	653.027058686938	0.394129274389221	0.166621917383692	2.36541074894506	0.0180100837196059	0.212285630809158
LITCHI026170	2477.70438745044	-0.166351079330103	0.187422461118772	-0.887572803905739	0.374770588100299	0.716298046996933
LITCHI026171	1143.36641897482	-0.826107042716491	0.252058789036129	-3.27743795753173	0.00104753748996177	0.0576333799866393
