gene_id	featurecounts_log2fc	featurecounts_signed_stat	featurecounts_q	baseMean	salmon_interaction_log2fc	salmon_lfc_se	salmon_signed_stat	salmon_p	salmon_q
LITCHI023124	2.54975817056461	4.51610114314585	0.00235540979476043	418.446081522985	2.44847290726734	0.579243640243931	4.22701733287265	2.36809432389115e-05	0.00518825519343297
LITCHI029534	1.47658737766418	4.51001328205106	0.00237829105595826	7489.43025802685	1.54794765431254	0.344776506650917	4.48971326193006	7.13191125324281e-06	0.00252845704594512
LITCHI018384	-1.55878636749034	-4.48457694282331	0.00263079112061048	1060.51807540588	-1.61793128750089	0.355597057851301	-4.5499006580011	5.36712482271449e-06	0.00197459560222849
LITCHI023296	-1.28183078401472	-4.46893557813618	0.00277921373688048	224.855871622651	-1.24443190109518	0.293987240145172	-4.23294528184513	2.30650637625568e-05	0.00516949055524246
LITCHI019420	1.15055575620242	4.43001012882233	0.00327192203606201	82.0701072438576	0.674466375907141	0.374344665513545	1.80172562358241	0.0715885845856676	0.392662074544481
LITCHI028799	-1.88299748759307	-4.40473749100018	0.00361308750335099	111.157287673195	-1.88922038423045	0.440052791663233	-4.29316759266521	1.76141946226587e-05	0.00429323976184027
LITCHI018309	-0.968358072646313	-4.38468027684593	0.00389423855684298	218.512412861972	-0.95186235814219	0.22282953053173	-4.27170651874909	1.93982763782367e-05	0.0044499646011675
LITCHI030745	3.65243254800581	4.37065886467687	0.00404258174463622	58.9616211238883	3.82548990685244	0.886271081570741	4.31638805146673	1.58603059369555e-05	0.00406921191400914
LITCHI006423	-0.396802457072349	-4.36608815737164	0.00404258174463622	3360.68137167412	-0.426535282917054	0.0897915405388499	-4.75028360530808	2.03131561591758e-06	0.000900195981699473
LITCHI030349	-2.96865853282443	-4.36445532212534	0.00404258174463622	93.7708346331014	-3.0240833769823	0.69246649606617	-4.36711868972983	1.25896321652457e-05	0.00366395877000189
LITCHI001085	-0.976071409796375	-4.35984085261842	0.00404258174463622	133.333000586601	-1.05187247579107	0.253650457710744	-4.14693703013377	3.36952684956441e-05	0.00657024040396565
LITCHI005866	1.41599296208824	4.35846827092461	0.00404258174463622	994.63863080169	1.45143844449946	0.338516029128444	4.28765056779257	1.80572855430369e-05	0.00434690136794663
LITCHI020557	2.23462873550162	4.34776308118947	0.00409053793462822	146.498924841329	2.35068624185168	0.537872949765265	4.37033734988449	1.24054730890657e-05	0.00366395877000189
LITCHI004207	1.55910583538726	4.34605801030664	0.00409053793462822	91.0377444646732	1.77376206227327	0.35918245636445	4.93833156615394	7.87937916732069e-07	0.000509877501778543
LITCHI025875	2.47578590652985	4.34568676848472	0.00409053793462822	600.746847989255	2.3793183364064	0.565844957955162	4.20489447322236	2.6120399873043e-05	0.00553610518613548
LITCHI016340	-2.14737102487156	-4.34048064652282	0.00412615327335507	7494.54846930498	-2.11101706277042	0.480821550295859	-4.39043770286809	1.13122721692708e-05	0.00355770959723568
LITCHI019319	1.06614809876166	4.33203814015242	0.00422457898271111	491.784223386634	1.07833521407984	0.256295141047223	4.20739624510146	2.58329945773934e-05	0.00553535781609443
LITCHI013576	1.55233778262169	4.32401373900433	0.00431779742374961	909.750218102592	1.49957774528733	0.396818181318953	3.77900463205341	0.000157456495619651	0.0195556955929145
LITCHI026181	-0.916849109844451	-4.31689444141539	0.0043956751501126	399.335011377557	-0.834911662301174	0.227081938204927	-3.67669779860572	0.000236272665329391	0.0250389161814184
LITCHI001999	1.28092269464462	4.30495069800226	0.0045498264014885	1448.66476111975	1.2982141698717	0.293674889348131	4.42058281780012	9.84350502967295e-06	0.00319897507622655
LITCHI014256	0.979015900279916	4.30304218417698	0.0045498264014885	559.985976752899	0.973402334707897	0.247008561044301	3.94076355326534	8.12226570712711e-05	0.0126700847218617
LITCHI012432	-0.885309383928994	-4.28132428630306	0.00494873624759354	1826.04578816522	-0.897910590824574	0.188075194762482	-4.7742106127208	1.80413500425702e-06	0.00081811228948855
LITCHI010987	2.66019759477751	4.27667158627496	0.00498227784610392	204.389740744487	2.81563053136909	0.646303589722746	4.35651383675117	1.32150342867091e-05	0.00368114219366487
LITCHI017118	0.806612533823148	4.27380155451804	0.00498227784610392	732.92719745761	0.830421181612872	0.171522428147963	4.84147286497433	1.28880277008372e-06	0.00068140815648874
LITCHI000241	2.82124733778602	4.25968937070737	0.00523764375005412	14.1477616646552	1.85926538260317	1.47215868251012	1.26295174881081	0.206606520741368	0.587489670022013
LITCHI024633	1.17494228824933	4.24731139181548	0.00537963195435942	114.713239341987	1.10787950561009	0.309785524619337	3.57627912721697	0.000348519519510741	0.0328298652702412
LITCHI026129	1.44767864959702	4.2461768153861	0.00537963195435942	411.947610999873	1.46471028538899	0.342810959415109	4.27264719858437	1.93165955062525e-05	0.0044499646011675
LITCHI022817	1.02582847907163	4.24503375555992	0.00537963195435942	245.104009275719	1.03276866877641	0.258892757993785	3.98917558289212	6.63033312031934e-05	0.0109563445350091
LITCHI030520	1.0176252004121	4.23129806420336	0.00564747294842105	470.028094525809	1.04472894719955	0.224334749065254	4.65700900797879	3.20836412130668e-06	0.00130333108336164
LITCHI027558	1.17996099275583	4.20517133133934	0.00617712054837334	1787.45382572535	0.341774267957592	0.198668657252651	1.72032303778522	0.0853737380369542	0.419315264266681
LITCHI025238	-1.36203951160081	-4.20473050996047	0.00617712054837334	243.9317026672	-1.33376791854581	0.310581259121155	-4.29442498340028	1.75146689327338e-05	0.00429323976184027
LITCHI019095	0.884172567831689	4.20277102184071	0.00617712054837334	308.630097960143	0.850924000142102	0.215763646879359	3.94377835399622	8.02077946753017e-05	0.0126126757126912
LITCHI016580	-1.30569271248066	-4.18863263827456	0.00649100319243502	165.700946022624	-1.19164829648342	0.323668189450052	-3.68169729162498	0.000231686399236427	0.0249923024744488
LITCHI026900	1.05444528370577	4.18613753336319	0.00649100319243502	450.984769914587	0.959225085670827	0.251365934876685	3.81605043715014	0.000135604797106144	0.0182974299830071
LITCHI031097	-0.738820690518999	-4.18040358944478	0.00657946825785566	2906.16618222375	-0.645872993671553	0.186289301188892	-3.46704287122026	0.000526217954681637	0.0413738866868437
LITCHI010434	0.765623699485611	4.17617939666467	0.00660260533646317	473.300721218609	0.611043622349854	0.177208132105807	3.4481691956722	0.000564400363139584	0.0434310800555397
LITCHI029495	-5.65907469563451	-4.1743740165315	0.00660260533646317	17.8456010469599	-3.67274005495767	1.33072743712846	-2.75994914697406	0.0057810359535459	0.137804914496567
LITCHI019076	-6.09732812414933	-4.15466564347362	0.00711738457993625	10.0775765990178	-6.03552814724892	1.51082017836594	-3.99486863736276	6.47301327930847e-05	0.0107878022165159
LITCHI011561	1.21608198257199	4.14908050769005	0.00721222407883435	25196.7037602126	0.972069312117821	0.28935968473248	3.35938060278343	0.000781173990907923	0.0527703734968674
LITCHI021914	-0.794019395701095	-4.14461602651733	0.00727336119782237	309.335754945362	-0.799287033157467	0.193199181220115	-4.13711397796673	3.51701433318716e-05	0.00678992697849668
LITCHI020348	-4.49639544761973	-4.12521810580694	0.00782837920783277	20.4540434913003	-4.91925363182267	1.02098162650484	-4.81816078185746	1.44887597704601e-06	0.000714661877832576
LITCHI013662	1.10989571328811	4.12081428481931	0.00789023856493245	290.382081680373	1.02982403531145	0.276156744779952	3.72912867339902	0.000192143023290258	0.0225920298373423
LITCHI030447	-2.70788251739274	-4.11497873257031	0.00789023856493245	1627.85809952279	-2.77084766290789	0.67253250465996	-4.12002043575406	3.78838796764108e-05	0.00724213499814052
LITCHI028829	-1.97184846904246	-4.11416074633183	0.00789023856493245	3408.08805734649	-1.98716051798258	0.48838092503722	-4.06887414333626	4.72408550974031e-05	0.00829864354544382
LITCHI005254	-4.78969999903453	-4.11359701510091	0.00789023856493245	12.0360928451487	-4.67599319586535	1.18219670505442	-3.95534277491504	7.64249958281067e-05	0.012315793335969
LITCHI008095	-1.02465519702955	-4.11103949003663	0.00789590927451059	1241.98290533406	-1.02621400563651	0.232903484059497	-4.4061771329035	1.05210937411209e-05	0.00336312798128059
LITCHI005454	-0.885430279901579	-4.0968388712958	0.00831036064024162	924.095585805796	-0.941652044367788	0.242600757368847	-3.88148847753229	0.00010381907182449	0.0151201863047264
LITCHI019897	0.843069201971418	4.07789784101815	0.00890567674729033	626.924426660734	0.784384510321772	0.218871855096887	3.58376142046474	0.000338681462445126	0.0322143894449635
LITCHI004751	0.74242220088451	4.07608991727507	0.00890567674729033	326.724633248225	0.767297630799554	0.17836260179386	4.30189750027501	1.69341649259562e-05	0.00423332412681051
LITCHI011536	1.28566991562519	4.07314979126014	0.00892960082310355	580.712189516011	1.28612131610623	0.31921479491951	4.02901537327093	5.60109558502621e-05	0.00966511175331203
LITCHI017561	3.02538115857601	4.04744802935846	0.00985441008076491	9.46176163299456	3.37809336858722	1.08518235463226	3.11292692344962	0.00185241878771382	0.0786934944262131
LITCHI030216	1.11016595345081	4.04555760933815	0.00985441008076491	2701.24746632815	1.26461448516188	0.283315244566782	4.4636302119768	8.05825893080359e-06	0.00279902529750263
LITCHI029066	-1.73638501526778	-4.04327093364902	0.00985537135712735	3344.30751695101	-1.74825944372105	0.425139681258159	-4.11220010926115	3.91906372935373e-05	0.00741920618045324
LITCHI005012	-0.603717446828414	-4.0349926184375	0.0100595515648978	1703.70020026727	-0.623792476649156	0.143056917170714	-4.3604495957701	1.29795478925428e-05	0.00366794499067669
LITCHI017310	-1.8443511902293	-4.03399125308665	0.0100595515648978	826.356131205854	-1.79790208893395	0.452603689055481	-3.97235403159421	7.11658453336691e-05	0.0116610320853884
LITCHI013379	0.929987136454016	4.02612818851581	0.0103045388417412	14.5245650976391	0.924599952049645	0.679275040971185	1.36115696335274	0.173464091296726	0.552221209869392
LITCHI025819	-1.180436171034	-4.0104344239823	0.0106625384470729	478.096245282594	-1.08334968264181	0.307880118540938	-3.51873868236723	0.000433603577896374	0.0375770496240062
LITCHI005559	-0.577392772437751	-4.00959838699449	0.0106625384470729	2546.70681254463	-0.551412058554778	0.145610353532437	-3.78690144744371	0.000152537564650922	0.0194852586135436
LITCHI001696	1.3341081267277	4.00776938237799	0.0106625384470729	666.954004009323	1.48972484382053	0.390692207773667	3.81303955947734	0.000137268130894416	0.0182974299830071
LITCHI023325	-1.42074101136407	-4.00719956385777	0.0106625384470729	737.337881019666	0.259409489065802	0.429972503763394	0.603316460460341	0.54629818471257	0.834123781133196
LITCHI029701	4.61790572833768	4.00615247790684	0.0106625384470729	50.9398727432886	4.06852373451995	0.866890477887291	4.69323846356624	2.68913718547506e-06	0.00113990186912126
LITCHI010845	-0.589437260790394	-4.00520847065938	0.0106625384470729	5040.70860138566	-0.668640180779928	0.15009692242458	-4.45472278830969	8.40016606182013e-06	0.00282404893171432
LITCHI009696	0.877317013434791	3.994113309701	0.0110762823221137	596.861619605671	0.813652649858455	0.223533603539334	3.63995675359513	0.000272683835059342	0.0279845373674848
LITCHI015181	0.557582071518758	3.97911116348342	0.0116963186409143	1084.91541365868	0.476596349007529	0.138301641090039	3.44606430734432	0.00056881498155373	0.0434953855894752
LITCHI020862	1.68182036176105	3.96955779801627	0.0120703394923609	799.916677377274	1.65027160569249	0.423919788933111	3.8928864581806	9.9058521371543e-05	0.0148911035867447
LITCHI014813	1.19184717471856	3.96344681052356	0.0122778271178884	103.901581936162	1.17993332353178	0.353312956837291	3.33962652854299	0.000838911253660153	0.0544734402416074
LITCHI010541	-1.93771431424803	-3.95137752837113	0.0127348877162897	360.187109105994	-1.83268146962623	0.497827076034659	-3.68136157684327	0.000231991730236178	0.0249923024744488
LITCHI017753	-1.48680468278964	-3.9505829554719	0.0127348877162897	637.838972238268	-1.55259086597601	0.378835112203459	-4.09832884007374	4.1614379112569e-05	0.00765508281430173
LITCHI027669	-1.1700691646389	-3.94865901211007	0.0127348877162897	650.76095309929	-1.16300207037874	0.307290079210884	-3.78470425522786	0.000153891472715817	0.0194852586135436
LITCHI025853	-0.734048281052748	-3.94285154130873	0.0129022055145959	1242.03833721414	-0.448041827310991	0.164204829962512	-2.72855449753384	0.00636125781707552	0.144230425785065
LITCHI021828	-0.87216298559225	-3.94157056868359	0.0129022055145959	3155.58353719802	-0.836215932351661	0.204435607271616	-4.0903634328273	4.3069775840312e-05	0.00777608851028004
LITCHI029443	-6.13477361654741	-3.93937859730098	0.0129147884732084	14.1473950462642	-5.74063010417971	1.5687247430702	-3.659424720327	0.000252782086038573	0.0265250758461567
LITCHI003742	0.963236541966524	3.93012234463473	0.013283710325449	2385.87093538395	0.884796204006057	0.254698758567252	3.47389288029227	0.000512965777466813	0.0413273783152248
LITCHI017811	1.96461316508476	3.92692886907778	0.013283710325449	540.831593964969	1.98762825425309	0.50798498903954	3.91276966276337	9.12435578266358e-05	0.0140091191658391
LITCHI014759	0.849969569756354	3.92504681532859	0.013283710325449	412.02194200583	0.649035207365136	0.211328014514638	3.07122181058574	0.00213184716361226	0.0842057526734126
LITCHI026893	1.0270078093291	3.92491844421796	0.013283710325449	1110.46712299187	0.958141240227653	0.230989074725986	4.14799375842456	3.35401540850273e-05	0.00657024040396565
LITCHI013276	-3.6536389628409	-3.92144411566268	0.0132931244960457	70.0313106227716	-3.66873795375921	0.957181885369886	-3.83285351492155	0.000126665384918233	0.0176458532254824
LITCHI029667	-2.45463725882432	-3.92055580623543	0.0132931244960457	35.740864713693	-2.72531689797059	0.570216675021008	-4.77944089914625	1.75783333723741e-06	0.000816095053399816
LITCHI016983	-0.746760905700001	-3.91912370973126	0.0132931244960457	2369.48100815007	-0.624716263701568	0.195094611249885	-3.20211952395449	0.0013642038146516	0.0691774793330237
LITCHI013088	-1.011668265781	-3.91617294962719	0.0133540718978896	156.193592040932	-1.14636374565266	0.322827754931573	-3.55100739679476	0.000383759631486996	0.034966958197967
LITCHI015950	0.883765913569474	3.91203004914845	0.0134135175408401	620.389702617572	0.939185179088373	0.222756432959226	4.21619778433194	2.48455870912188e-05	0.00538293447435195
LITCHI022640	2.64151883363074	3.91144424253368	0.0134135175408401	340.670600777867	0.427905592044621	0.248924074314554	1.71902052151009	0.0856106352956908	0.419379966012672
LITCHI011424	1.11630166760944	3.89380820214167	0.0143200358216911	171.277963952384	0.908127656671918	0.319990663763757	2.83798172731181	0.00453997815813578	0.120324372398404
LITCHI012927	-1.43638416612996	-3.88130089565436	0.014965332220011	345.839191796124	-1.45474334990098	0.381939262258156	-3.80883426673664	0.000139623500644162	0.0183953962098683
LITCHI030155	-0.697298564372492	-3.86834531321745	0.0156670102266508	1012.72221744647	-0.511129204384949	0.174329672055418	-2.9319690581559	0.00336820303141099	0.104248556999179
LITCHI005026	1.08731520659073	3.8646720034862	0.0157885705562226	166.436029432148	1.070157839379	0.314847251368825	3.39897469241482	0.000676389747635292	0.0483110757843976
LITCHI016395	2.43386897971149	3.85060750853985	0.0166022529206087	222.52249679122	2.6056918527637	0.636428676680894	4.09424016898943	4.23555096876917e-05	0.00771859891028318
LITCHI005631	-2.24354480597901	-3.84712177433233	0.0167190033980606	65.3105326163848	-0.461078491988337	0.458678220906279	-1.00523301733689	0.31478466008	0.685425808583332
LITCHI027135	-1.05820066585026	-3.8375296612028	0.017162174612666	116.556970425542	-0.995288250796351	0.307269914294049	-3.2391334279603	0.00119893471888788	0.0652513810197568
LITCHI007293	-0.730037782635866	-3.83719682381095	0.017162174612666	1326.22317415841	-0.713565869122745	0.183325348869067	-3.89234698597182	9.92791151483059e-05	0.0148911035867447
LITCHI008806	-0.515669811575513	-3.83462594866315	0.0172205360336299	1274.18652219159	-0.558183485269936	0.132887769430422	-4.20041278187148	2.66428789308088e-05	0.00558612361582624
LITCHI008177	-0.536898168510911	-3.8295900861828	0.0174538441099996	9533.66000143644	-0.41797674758626	0.126202064719571	-3.3119644160738	0.000926433289468197	0.0575303271061796
LITCHI014914	3.40666375247417	3.82703648303445	0.0175133685648839	73.6196751448728	3.46362809753294	0.89280921989845	3.8794716948901	0.000104683581267658	0.0151201863047264
LITCHI014858	2.19092478072678	3.81675077220714	0.0180957507647159	265.310017188459	2.33722473080026	0.550451706339332	4.24601232748192	2.17608663125543e-05	0.00493389688637787
LITCHI027763	-1.31900810871656	-3.81449733101234	0.0180957507647159	37.7090527095345	-0.218228022382578	0.481298163643237	-0.453415447777066	0.650249614906296	0.8841853027237
LITCHI006466	-2.90585812748376	-3.81388351357225	0.0180957507647159	241.370664712533	-2.81857416547565	0.775828106869909	-3.63298795250823	0.000280158103698748	0.0284093587732714
LITCHI031448	5.0400074040038	3.77882283246651	0.0207025498617949	68.2465294648329	5.20161756743556	1.34178901573967	3.87662852089165	0.000105913875517837	0.0151854019023698
LITCHI021120	-0.690888890755379	-3.77588411802464	0.0208075997419099	503.704304770208	-0.686052783464129	0.183418335218388	-3.74037188074614	0.000183748189734218	0.0222540742337112
LITCHI004394	-0.487875805104552	-3.76658879565216	0.0214534404684999	11772.313517394	-0.496915032754656	0.128050689855408	-3.88061191482655	0.000104193986064603	0.0151201863047264
LITCHI031200	-2.00322323132095	-3.76451563244249	0.0214889436930011	23.2119629548082	-2.07271741001282	0.821178598084719	-2.52407626653585	0.0116002758854831	0.183861110274814
LITCHI018073	-3.27682717125617	-3.76156436937281	0.0216010862561126	136.798886680644	-3.17340140326265	0.905012766496279	-3.50647142310306	0.00045409019309657	0.0383303232692209
LITCHI020470	0.406020425111961	3.75164344256887	0.0223273327711423	4732.12008013911	0.39451045183498	0.121311934005307	3.25203332277039	0.00114582587517075	0.0637514807004098
LITCHI007955	-1.69097855203688	-3.7494228881444	0.0223796779584966	1135.18666888937	-1.66355202451303	0.460297390874767	-3.61408093439667	0.00030141490362724	0.0298339553595308
LITCHI028428	1.38959554514111	3.74519482890072	0.0226131345205089	203.952557279313	1.37627661259985	0.368519156620471	3.73461348718229	0.000188003699691039	0.022352952074851
LITCHI013400	2.04278296757773	3.73837949052377	0.0230859808084957	37.781302751128	1.95040990249234	0.626201489253839	3.11466825927926	0.00184151892883926	0.0786278401597307
LITCHI021724	0.514671749217122	3.73572833761413	0.0231819884370437	2325.97146697188	0.607458463571564	0.141900504341023	4.28087600105837	1.86159068863758e-05	0.00437339239008967
LITCHI016030	0.808271017456127	3.72824752680091	0.0237297852863433	1710.30271786438	0.652289649785339	0.212529121526004	3.06917774421576	0.00214648841817639	0.0842057526734126
LITCHI003497	1.1305649144961	3.72614330073396	0.0237781645677548	214.864486810327	1.02214669386704	0.30557233880489	3.34502362964105	0.000822755604535226	0.0540165371475837
LITCHI008905	2.1368656141355	3.72254103553823	0.0237799610235217	5704.68435486358	2.14100620038989	0.566415437985958	3.7799220445029	0.000156877468113946	0.0195556955929145
LITCHI019399	-1.32099606328797	-3.72249663530086	0.0237799610235217	224.855018561303	-1.32390037332882	0.380655884696194	-3.47794537416765	0.000505272883176973	0.0410513164544492
