gene_id	edgeR_interaction_log2fc	logCPM	edgeR_F	edgeR_p	edgeR_q	edgeR_signed_stat
LITCHI027725	0.261272938950273	1.37915958850837	0.0354158177461451	0.860157399829126	0.957818901078395	0.188190907713803
LITCHI027726	0.424255270461121	5.20877788431201	3.045945971389	0.106848455482496	0.458383821736778	1.7452638686998
LITCHI027727	-0.537087792531264	2.80847378265374	1.20553141778064	0.294077783670358	0.640567100198288	-1.09796694749006
LITCHI027728	0.0300451259586904	7.66304260661244	0.0263079990789964	0.873889559052335	0.962542597933301	0.162197407744379
LITCHI027732	-0.870856471919817	5.48595491460075	7.26407917193188	0.0199897364145043	0.314790682946538	-2.69519557211195
LITCHI027734	-0.864860840829929	4.35643941273529	9.2470455181543	0.0104148373588958	0.281888971332955	-3.0408955125348
LITCHI027735	0.217224274697062	5.53026904972565	1.0842184870711	0.318582111926291	0.661063831651555	1.04125812701323
LITCHI027737	0.313596840863943	6.41186715701248	2.65057889817867	0.129849979529106	0.484441963333984	1.62805985706259
LITCHI027738	0.910832849918737	0.37449659575467	4.08670298287938	0.066454987934697	0.404071548138581	2.02155954225429
LITCHI027742	0.121576435867427	2.1905126855946	0.168557051055232	0.688740458887408	0.88403766801575	0.410557000981876
LITCHI027743	0.123312034748873	3.82740439143667	0.330032130014593	0.576408482777066	0.827693372919827	0.574484229561259
LITCHI027744	0.696443867831193	0.50808992424702	1.36954549314811	0.264940605125581	0.618707714540005	1.17027581926147
LITCHI027746	-0.0885287197242503	5.43639298780997	0.429452137124805	0.524804891686526	0.797690513187995	-0.655325977758249
LITCHI027747	-0.319819363221595	4.6500484476533	1.02206915481008	0.332272994902735	0.671238694410321	-1.01097435912593
LITCHI027751	3.92234216084589	9.20573470338345	5.33217618633043	0.0448564598230163	0.365944766766828	2.30915053349288
LITCHI027752	0.672687645884246	6.07269175736702	1.441423733586	0.256561255239043	0.611512476851557	1.20059307576964
LITCHI027753	0.234974008712033	3.7079374645256	0.297741043810833	0.5954872101799	0.836885869696059	0.54565652549093
LITCHI027754	0.198299209834563	-0.160552599650247	0.124115406048132	0.730813577358513	0.903730768055588	0.352300164700688
LITCHI027755	0.109571618698736	5.5783862815844	0.154932299635574	0.700872232639658	0.889412031826545	0.393614404761277
LITCHI027760	-0.34305899122086	6.39177145599149	2.52010657412046	0.138772648439865	0.494218708592158	-1.58748435397659
LITCHI027761	0.253117455650865	2.7043354313849	0.612848656050707	0.449114942770119	0.750583589356679	0.782846508615007
LITCHI027762	0.18171603780919	3.44041268495154	0.531518635402564	0.48016355445189	0.771563333897006	0.729053245931025
LITCHI027763	-1.30411744379861	2.87432969432763	16.911702521115	0.00148475944866895	0.209398334435634	-4.1123840434856
LITCHI027765	-0.00418034119763554	5.80043885624122	0.000506709427239341	0.982416437768302	0.999964228144083	-0.022510207178952
LITCHI027766	0.341832008590781	3.52366261479065	1.36912123572002	0.265010744698269	0.618707714540005	1.17009454135981
LITCHI027767	0.94672756601024	0.93905145433859	3.58012634063347	0.0832140428018374	0.424777985978715	1.89212217909771
LITCHI027768	0.321255522919031	6.21785689433155	2.80675671730436	0.12009166204434	0.475298514662073	1.67533779200027
LITCHI027769	0.439779689464394	5.000413574398	9.61764165674629	0.00931725537098473	0.275345035430978	3.1012322803599
LITCHI027770	0.280813793135553	2.51847493335652	0.861177357251804	0.37196833553709	0.699403548580435	0.927996420926182
LITCHI027771	-0.237311914226439	7.74892524460987	2.8516017804959	0.117459874211638	0.471426221244767	-1.68866864141427
LITCHI027773	-0.135223464048839	5.41114917501562	0.590008395223257	0.457484773342573	0.756450825598206	-0.768120039592288
LITCHI027775	0.389256713169132	4.1844818251228	2.43473038762802	0.145030428441707	0.501482847377419	1.56036226166491
LITCHI027776	0.242698645908915	7.00414961963914	1.38960378477675	0.261653177153525	0.61491975220574	1.17881456759609
LITCHI027777	0.793491127079086	7.98749424783489	2.09561303770633	0.176331976560002	0.534337675751714	1.44762323748492
LITCHI027781	-2.34699929622657	-1.14783791046221	1.99194384093949	0.183909746106663	0.54150365717379	-1.41136240595373
LITCHI027782	0.918625439925547	1.56941559820253	5.66420204097838	0.035051423562214	0.350969324949184	2.37995841160689
LITCHI027783	0.67825725558122	3.93241577402266	14.9657463759655	0.00229428955346203	0.219651334928665	3.86855869491023
LITCHI027784	0.54830863115787	0.838860409042812	0.536617024867684	0.478110732896125	0.770197140663444	0.732541483376664
LITCHI027787	0.528406715919699	4.38055665192156	6.91471642905498	0.0222272451604779	0.320458288493476	2.62958483967621
LITCHI027788	-0.834997725141617	5.95963112591193	0.945889481017495	0.353751694171854	0.687608977832026	-0.972568496825543
LITCHI027790	1.03612604168462	3.34761813684482	6.04611768702333	0.0303696010241586	0.34079631311545	2.45888545626333
LITCHI027791	-0.169939059391037	6.49532154112169	0.7077641900603	0.416879394945777	0.731345015987139	-0.841287222094987
LITCHI027792	0.258510219352058	3.44634526316743	0.721731379626112	0.412450073863584	0.728748050180586	0.84954775005653
LITCHI027793	0.388603259758894	7.13495616284509	4.71358001282235	0.0510237105054741	0.378615046579546	2.17107807616915
LITCHI027794	-0.702746705545829	2.10891077933488	1.66204609500269	0.221980606703883	0.578906834654659	-1.28920366699862
LITCHI027797	-2.42678338212164	-0.218251358273679	8.00480448007762	0.0153916748048639	0.297467884811989	-2.82927631737828
LITCHI027799	-3.03576928030458	-0.83441268333245	7.38576528342199	0.0189050893253505	0.311725949514653	-2.71767644936295
LITCHI027802	-1.4024170965543	0.0249784183315919	1.6603894495687	0.22219671373711	0.579248572009397	-1.28856099955287
LITCHI027805	1.0789895465872	-1.25715574188242	0.424442314105653	0.527190481191822	0.798820887279911	0.651492374556796
LITCHI027815	-0.685868516715331	-0.0789430341395265	1.75678955228592	0.210068979939409	0.566388146827761	-1.32543938084166
LITCHI027816	-0.750855695386438	4.54072260295692	10.9344275806196	0.00638053174136394	0.251307187989844	-3.30672460005661
LITCHI027817	-0.325634458015539	7.51856826695407	1.26216540284097	0.283537635734784	0.631554919142636	-1.12346134906412
LITCHI027818	-0.0964310688273288	5.78487851637006	0.221329269368649	0.646589493813854	0.863703558920821	-0.470456447897836
LITCHI027819	0.230768495345018	4.61680687452131	2.64211176845862	0.130406814956285	0.485019526464717	1.62545740284346
LITCHI027820	0.0470864971746544	5.94584829098919	0.169229779604796	0.688156643620554	0.883808866193861	0.41137547277979
LITCHI027821	-0.573883002113664	0.107566883805445	0.427200276295395	0.525874683244838	0.798067058120336	-0.653605596897238
LITCHI027824	-0.554371268279506	6.79648999906668	12.5227043492501	0.00417064402760359	0.234411125125589	-3.53874332910005
LITCHI027825	-0.182655740478247	4.61876604439492	1.44625646543801	0.252662338795023	0.608084167734203	-1.20260403518282
LITCHI027826	-0.857639744756674	5.3135179677432	1.69878625922011	0.220677417535571	0.577533295286565	-1.30337494959053
LITCHI027828	0.302423248815002	5.62384152087495	3.99998254160062	0.0690104699469509	0.407685312955925	1.99999563539539
LITCHI027833	-0.167746610035622	5.42417651756984	0.797221100303058	0.389738621194584	0.712958880965133	-0.892872387468141
LITCHI027835	0.00235661724106913	5.02592645490128	0.000119495515385783	0.991460477830376	0.999964228144083	0.0109314004311334
LITCHI027836	-0.0504087766693721	4.52223079958939	0.107738294113841	0.748474299256944	0.911213355007392	-0.328235120171259
LITCHI027837	0.198743955637399	5.38645842099542	2.07247199949458	0.175927605105664	0.534031774831353	1.43960827987845
LITCHI027838	-0.815801968825216	1.74056476297007	1.84255681680197	0.199998921481244	0.557454793919171	-1.35740812462648
LITCHI027839	0.222567771597207	5.59826605411098	2.21797260411069	0.162597770813407	0.520875395958272	1.48928593765962
LITCHI027840	0.0420002755064191	4.92228826949374	0.0734146482816164	0.791101097766492	0.92992484325627	0.270951376231265
LITCHI027841	-0.00218767889048106	5.09771436573995	0.000122372163092222	0.991358306485702	0.999964228144083	-0.0110621952203087
LITCHI027842	0.249524136309404	2.69671339896127	0.336261460846453	0.572880788263337	0.825677638734673	0.579880557396481
LITCHI027843	0.302672344030252	4.79133233715091	2.35956390479342	0.150837001590266	0.508005870170935	1.53608720611605
LITCHI027844	0.271252585201171	5.45979669518254	2.24837507576981	0.159976943664464	0.518306440621037	1.4994582607628
LITCHI027845	0.124141189322868	4.34189137299536	0.627945066934427	0.443721316446257	0.747563490353272	0.792429849850715
LITCHI027846	-0.391000402758501	2.56895379120974	2.0874474069729	0.174492603886632	0.532723206018133	-1.44480012699781
LITCHI027847	-0.011579808273187	4.88495047273955	0.00404671637066001	0.950340657012366	0.991761755374128	-0.0636138064468713
LITCHI027848	0.528186072716081	5.6234231226542	5.75437165721074	0.0338725410874236	0.349712246528643	2.3988271420031
LITCHI027850	0.0476209391130743	8.45763242192301	0.0833564201139131	0.777799172154361	0.924134702893575	0.288715119302597
LITCHI027851	0.128441648126465	4.80806127204715	0.432947030138974	0.523152597439829	0.796859020618633	0.657987104842469
LITCHI027852	-2.09430030293529	-0.0581988333456559	2.04311493286846	0.179182693386267	0.536444568575205	-1.42937571438319
LITCHI027854	0.699591159139339	2.57213055095692	3.15268604518409	0.101524136471419	0.451437647767377	1.77558048119033
LITCHI027855	0.111398442665214	-0.364854068168871	0.0151490084073268	0.9041103492541	0.974038768975898	0.123081308115111
LITCHI027857	0.352466538058662	6.9113487814633	7.7723372996553	0.0166119867977318	0.305499472170606	2.78789119221954
LITCHI027858	-0.0882642554053736	6.71558737941471	0.538156669500547	0.477493791501021	0.770078722170487	-0.733591623112306
LITCHI027860	0.355587161052378	4.795044557605	1.23548459611081	0.288436592027279	0.635668103623219	1.11152354725881
LITCHI027861	-0.367231681294118	7.17069197805011	4.04534430117461	0.0676591657335325	0.40538076161201	-2.01130412945795
LITCHI027862	-0.302365213472926	4.16017460755466	0.979117765358665	0.342236806702887	0.678753284763789	-0.989503797546359
LITCHI027865	1.23551982370796	2.93367172614799	12.0552871971537	0.00471107563161694	0.234411125125589	3.4720724642717
LITCHI027866	-0.315039209344071	2.58216211990649	0.834280069880168	0.379288540360639	0.704526514446468	-0.913389330942817
LITCHI027867	-0.152788880463904	10.3575558677856	0.437447416931135	0.521039147287523	0.795407493102737	-0.661398077507892
LITCHI027868	-0.119822590410071	5.95399071637649	0.325390922974523	0.579066116652943	0.828410135207566	-0.570430471639203
LITCHI027869	0.0875801092760226	6.20416332037424	0.268588106757589	0.613841862977921	0.847294246846022	0.5182548666029
LITCHI027870	-0.0175473837807042	5.96139898231711	0.016045381408986	0.901330142657334	0.972787959400268	-0.126670365156914
LITCHI027871	0.269711347886041	6.40458847336899	4.54343387233327	0.0547398132122059	0.385937515558863	2.13153322102501
LITCHI027872	-0.0449406042726374	4.60596603629237	0.0834721834061706	0.777649510180234	0.924134702893575	-0.28891552988057
LITCHI027873	0.401727746908328	7.76836645487571	3.62739789944511	0.0814474122327736	0.422557345481932	1.90457289160723
LITCHI027877	-0.179683340640081	4.25426081513873	0.621859084109557	0.445882780621397	0.748397986118522	-0.788580423361851
LITCHI027879	-0.24101132095471	6.79944139579438	0.686029650872287	0.423984123832022	0.73534436529615	-0.828269069126867
LITCHI027880	-0.636495762177885	1.09736195830148	1.05275762934155	0.325409163510649	0.666963965876795	-1.02603977960971
LITCHI027881	0.863535913066919	0.0897852472148432	1.2046800962598	0.294240357266364	0.640694561978386	1.09757919817196
LITCHI027882	-0.0195278304604287	7.12070280829299	0.0197380986265444	0.890636286247555	0.968541742145227	-0.140492343658096
LITCHI027883	-0.716510234241601	0.538750251661158	1.28184885122885	0.279997082461344	0.62845493976138	-1.13218763958491
LITCHI027886	0.43917320620865	3.2869092697335	0.790615231347174	0.391761985197864	0.714063696832092	0.889165469047901
LITCHI027889	-0.0215899785431132	5.09204409821979	0.0116927553473661	0.915703666020622	0.97748784760538	-0.108133044659651
LITCHI027890	0.3105967243706	6.7127018583563	1.52686348606101	0.240574573772581	0.597745350501426	1.23566317662258
LITCHI027892	0.0987900071360042	4.87826098397252	0.42335999122027	0.527708535155697	0.799103844412626	0.650661195416071
LITCHI027895	0.418473014392519	4.85822053716046	7.85626852876795	0.0161586212019152	0.303579120068831	2.80290358891774
LITCHI027896	0.278144848385428	3.17957863464577	0.98821110243303	0.340091416480907	0.677222391874305	0.994088075792598
LITCHI027897	0.9095343559826	9.528587621432	8.28495464468506	0.0140592149698631	0.295327171343378	2.87835971426176
LITCHI027899	0.947280732366926	3.94976870377898	13.6605093488805	0.00313283200509109	0.231130709591962	3.6960126283443
LITCHI027901	0.399813567354391	8.38554405126762	5.85828149967014	0.0325722249965489	0.347100034457307	2.42038870838346
LITCHI027902	0.372689120944328	6.30989380966706	3.94936169017754	0.070557319622207	0.41020511288197	1.98730010068372
LITCHI027903	-0.131348173477292	5.11014234928725	0.536102503309767	0.478317210833737	0.770259061255654	-0.732190209788253
LITCHI027904	-0.00469215794107021	4.04441649348473	0.000190265563346474	0.989224627138707	0.999964228144083	-0.0137936783834652
LITCHI027905	0.0219375262366468	7.06641448554311	0.0264995798546349	0.873435570263539	0.962337048516399	0.162786915489652
LITCHI027906	-0.164042220315944	7.27548828461156	0.913182794637964	0.358404161817743	0.691493710482956	-0.955605982943789
LITCHI027909	-0.0736276192382631	0.829078487758347	0.0103645767323634	0.920616528669922	0.979107606468157	-0.101806565271417
LITCHI027913	0.523211177669719	4.76056035223139	7.56770892430057	0.0177819852718591	0.309755671901745	2.75094691411895
LITCHI027914	0.333180836879979	5.21172918182725	1.53454769815847	0.239463126384561	0.595518671511421	1.23876862172016
LITCHI027915	0.55204129963507	4.53322712457991	6.70328049392895	0.0239414893690522	0.32600998654147	2.58906942624738
LITCHI027918	-0.491608487965969	2.62432284569886	1.23666072783877	0.288218172076703	0.635468043561463	-1.11205248430044
LITCHI027919	-0.248279819484536	5.86876271462854	2.64131663165956	0.130459259890894	0.485019526464717	-1.62521279580846
LITCHI027920	0.494638155310228	4.24696022970074	3.53313775807529	0.085016714017668	0.427225302149479	1.87966426738269
LITCHI027923	-1.63953965828143	-0.977705169039247	2.85925039597852	0.117018188026748	0.471426221244767	-1.69093181292994
LITCHI027924	0.330089310093637	3.99110305804302	1.46067501473203	0.250441025675785	0.606933154898341	1.208583888165
LITCHI027925	0.27419467536286	3.33654065550642	0.564135214421301	0.467286844448399	0.762985363195828	0.751089351822605
LITCHI027926	0.165711767556245	4.32103323603884	0.507920324248085	0.489868369395162	0.777042373681591	0.712685291168609
LITCHI027927	-0.0371954911002971	7.54405857141745	0.0672906016236906	0.799785178510236	0.934185827358565	-0.259404320749849
LITCHI027928	0.177237528622602	5.50198816681167	1.35499900513329	0.267360013525519	0.62060588074534	1.16404424535036
LITCHI027929	-0.0354033939047402	5.80356891613089	0.0455204879414545	0.834684777908032	0.948574732143924	-0.213355309147568
LITCHI027930	0.26856833162391	6.23695640066084	2.43355897161741	0.14511873424927	0.501492485160445	1.55998684982195
LITCHI027932	-0.289477673037172	3.64879888543886	1.46779148610701	0.249354374627535	0.605920505762737	-1.21152444717678
LITCHI027933	0.0407875946242343	5.93922201984495	0.1050579461371	0.751504869993247	0.912514811853297	0.324126435418495
LITCHI027934	-0.325826854879566	4.80289592070894	2.5924772890265	0.133731795805164	0.488788893917164	-1.61011716624179
LITCHI027939	0.510103803314567	-0.436502182511857	6.45204824812163e-07	0.999450669036525	0.999964228144083	0.000803246428446565
LITCHI027940	0.658012241465101	3.3443058127369	7.60640731600297	0.0175534157935581	0.30877388264053	2.75797159448805
LITCHI027942	-0.0743215020488639	6.24350063970384	0.379499810661166	0.549548326680974	0.811580048311818	-0.616035559575229
LITCHI027944	-0.155016549193774	4.93126928487335	1.0423988112856	0.327702997984868	0.668224076742425	-1.02097933930398
LITCHI027946	0.455325426207009	5.4955339244077	4.64835111637541	0.0524113025902495	0.381271148098541	2.15600350565007
LITCHI027947	0.268622961766489	4.73265887220953	0.46686843933262	0.507982317005002	0.787508263905148	0.683277717573623
LITCHI027948	-0.488733883165884	3.85382088418766	7.47850713021215	0.0183224253178427	0.310676617595118	-2.73468592898931
LITCHI027949	-0.0802891624304641	3.82220256081424	0.161327219881798	0.695103300935461	0.887244563915585	-0.401655598593867
LITCHI027950	0.355752949728283	5.65669304344544	5.66089505712752	0.035095583109265	0.351046097510112	2.37926355352397
LITCHI027951	-0.0775113697298945	4.40789491699109	0.127951618955044	0.726870048903898	0.901632310598131	-0.357703255443732
LITCHI027952	0.172354713257928	6.3069158823858	0.897374464428564	0.362448079723796	0.693954599274242	0.947298508617301
LITCHI027953	0.182236978069262	6.76202371951654	0.570555134618951	0.46482174370509	0.761777419558091	0.755351000938604
LITCHI027954	0.136052375930155	6.73824572675632	0.35003447919687	0.565235602643989	0.82050805430153	0.591637117832265
LITCHI027955	2.53908599478551	3.69279161921845	6.7025144563411	0.100559376438053	0.449305394034453	2.58892148516348
LITCHI027956	-0.482166641976148	4.45980661189511	3.63117874464658	0.0813081018410566	0.422172507423056	-1.90556520346237
LITCHI027957	0.088329022841482	5.87348632206154	0.397009744660546	0.540624938425911	0.806201804527376	0.63008709291696
LITCHI027958	-0.92024166261333	5.91394266505524	2.13391071640789	0.173850206377255	0.531862376180888	-1.46079112689251
LITCHI027959	-0.147644590407389	7.42015402798532	0.134068644218094	0.721070117785144	0.899256570057217	-0.366153853206673
LITCHI027960	0.720151086593847	5.98602737902004	1.50111872270093	0.247634124656215	0.604616933002614	1.22520150289694
LITCHI027962	-0.210831615241276	7.69774193961399	2.30392001344795	0.155325821528311	0.513658265241157	-1.51786692876812
LITCHI027963	-0.93161951356827	-1.3114134972684	0.525463835488566	0.482621402270029	0.772805197772616	-0.724888843539867
LITCHI027964	-0.221798468140366	7.16532727217448	0.726139521762155	0.41106758203866	0.727563293391166	-0.852138205787157
LITCHI027970	-0.0207402173769693	3.9771044509804	0.00165614120001305	0.968253556825481	0.99841433857848	-0.0406957147622824
LITCHI027973	-0.00238552504547205	6.14939175651094	0.00033981131210485	0.985600102923587	0.999964228144083	-0.0184339716855823
LITCHI027974	0.190806206487088	6.54221896122939	0.627051958659667	0.444037426512024	0.747679604157843	0.791866124202612
LITCHI027975	0.696467392142763	3.56043411484634	8.77429765435296	0.0120446851922293	0.289251204557691	2.96214409749981
LITCHI027976	0.918006201491364	1.86848394876134	6.57381818475392	0.0250687663711706	0.326717391858957	2.5639458232876
LITCHI027977	-0.0388396744421446	3.529270491907	0.0273275548142238	0.871492670112536	0.961757943833046	-0.165310480049584
LITCHI027980	0.192226572497291	6.15690144096038	1.61424069737474	0.228330360563793	0.585820860340016	1.27052772396935
LITCHI027982	0.123866478695159	6.94373093510507	0.09954249267434	0.758194127144293	0.915195770339434	0.315503554138999
LITCHI027983	0.118773221639253	-0.822916456976915	0.0107691227224474	0.919088030943423	0.97868459443695	0.10377438374882
LITCHI027984	0.19602943150205	3.79381543646062	0.906598414861968	0.360080309933001	0.691994270764351	0.952154617098488
LITCHI027985	-0.384643815511192	0.839727350379754	0.268260286118949	0.614055881699323	0.847492130005205	-0.517938496463575
LITCHI027986	-0.1009521534928	7.37559219251782	0.29810911534386	0.595223382401387	0.836885869696059	-0.545993695333435
LITCHI027987	-2.33352980637741	4.44809879998314	6.98802071628167	0.0242088899355008	0.326314376101002	-2.64348646985031
LITCHI027989	0.26772165625439	5.97217090823788	0.987421496708485	0.340276929237402	0.677226408409336	0.993690845639873
LITCHI027992	-0.470822846351679	6.38122044232645	3.13230155563125	0.102515199849126	0.452604430590632	-1.76983093984461
LITCHI027993	-0.221808094848048	7.25881998601802	1.7976439029903	0.205191533987865	0.561648279616279	-1.34076243346474
LITCHI027994	0.0487480525143709	6.29433264386023	0.126773383567747	0.728074015311684	0.902692350560776	0.356052501139574
LITCHI029946	1.311661188688	0.967402677596116	0.782554654910056	0.395602890795161	0.716155471576446	0.88462119288996
LITCHI029947	0.389951638196292	4.60877754005939	5.28639412727778	0.0405568928733754	0.358310093374665	2.29921598099826
LITCHI029950	-0.578461082439422	1.54967637519366	1.22250822452678	0.290861800493722	0.637417751673663	-1.10567093862812
LITCHI029952	-2.7083073128455	0.858212532600836	2.93277690664558	0.162825511792189	0.521261454856621	-1.71253522785535
LITCHI029953	3.54788459100284	0.463578405807881	3.93246839130977	0.0760072093332205	0.414748880984519	1.98304523178615
LITCHI029954	-0.469364027693848	-1.04124177624029	2.92376825732818e-07	0.999611360526617	0.999964228144083	-0.000540718804678382
LITCHI029955	-0.0832317796821634	5.37458867138544	0.14015775799343	0.714752785491561	0.896877540037503	-0.374376492308786
LITCHI029959	0.273274013437615	5.82965512294993	1.1181581126775	0.311444176654992	0.65434666777424	1.0574299563931
LITCHI029960	0.278984298988732	4.67280420704358	2.54690782362545	0.136878501903161	0.492617027892506	1.59590345059639
LITCHI029961	-0.0563882428767096	1.04162370911453	0.0201689199967274	0.88945776944164	0.968524554438338	-0.142017322875512
LITCHI029967	0.104012873556925	3.17237321295631	0.14867117401378	0.706656562591729	0.892804409137389	0.385579011376112
LITCHI029968	0.668167292081303	3.81325064489881	9.244966820638	0.0104214111495304	0.281888971332955	3.04055370296892
LITCHI029969	-0.336184273691741	0.53305131299491	7.18439133099792e-07	0.999531610445967	0.999964228144083	-0.000847607888766847
LITCHI029972	-3.23978782366549	-1.15096696697849	3.37166021404211	0.0967339399083805	0.443544799670495	-1.8362081074982
LITCHI029976	-1.76008757094613	-0.287714904899799	5.74007017358669	0.034056322085731	0.349828411493418	-2.39584435504202
LITCHI029977	-0.446841079786821	0.796278651749074	0.536170182121261	0.478290042463277	0.770259061255654	-0.732236425016716
LITCHI029979	-0.335340313601694	2.48778872832019	0.366234326049356	0.556502517626723	0.815342128209408	-0.605172972008298
LITCHI029983	-1.60383658360146	0.0516196405922925	2.92122128826384	0.113514515315074	0.467438137131485	-1.70915806415435
LITCHI029984	-0.199859990431784	3.08398185184939	0.95084956085847	0.349034011585369	0.684376964331703	-0.975115152614536
LITCHI029987	-1.45283158822038	2.23213607227319	5.84636463598898	0.032718287777068	0.347100034457307	-2.41792568868214
LITCHI029988	0.386365907982791	4.14443035780358	3.94155536969599	0.0707995928557212	0.410464544746422	1.98533507743554
LITCHI029989	-0.880284408621113	4.23892951294172	2.9108900378171	0.115682091993795	0.470097587015858	-1.70613306568307
LITCHI029990	-0.312883863480494	4.94324882371307	0.465414901733545	0.509095613197567	0.788291463499498	-0.68221323772963
LITCHI029991	0.0859668715868981	2.49912815677511	0.0746414227826333	0.789408992502215	0.929392286199609	0.273205824942722
LITCHI029992	0.227233457676486	1.11928911050078	0.250534861751146	0.62588619736358	0.853865343999941	0.500534575979668
LITCHI029993	0.249042600405306	1.33000395695718	0.467877473341389	0.507151768804543	0.78716715527466	0.684015696706873
LITCHI029994	0.173693100186915	2.38454703095351	0.403530526252036	0.537372895652268	0.804095110116072	0.635240526298532
LITCHI029995	4.19785753910443	-0.575376485422936	12.789330886945	0.0038950995044268	0.234411125125589	3.57621739928447
LITCHI029997	0.861746983799721	-0.433229206668314	0.964032896950139	0.345839636278038	0.681472836913674	0.98185176933697
LITCHI029998	0.0397282559994801	5.95877184024326	0.0931798064504251	0.765480475513527	0.917779249159867	0.305253675572343
LITCHI029999	0.828620321593792	-0.85999782492429	0.547639251119357	0.473724157247077	0.767581441084108	0.740026520551363
LITCHI030000	-0.244333766947692	4.15484086444425	0.232877080837114	0.638688858425902	0.859170173095238	-0.482573394249117
LITCHI030001	-1.31446789223515	0.0948558943226825	0.326898150876172	0.579266025022521	0.828410135207566	-0.571750077285672
LITCHI030002	-1.17286053366986	2.19676103514958	4.46312406281506	0.0566068258259653	0.389576230538546	-2.11261072202502
LITCHI030004	-0.256281571203827	6.80792886172308	1.58228164173784	0.232710312681831	0.590892142869966	-1.25788776992935
LITCHI030005	-1.32827013775685	2.15360162388079	1.09885831017954	0.317506227527443	0.660155121086601	-1.04826442760381
LITCHI030007	0.46781991050193	1.84381075785294	0.583814558404325	0.459799545246271	0.757983287873	0.764077586639161
LITCHI030009	0.0707916059578238	5.56197464402154	0.0583112767849688	0.813339293289039	0.939189393308901	0.241477280059572
LITCHI030010	-0.148528211866738	5.3930102445299	0.705082980658395	0.417738296828982	0.731837978022919	-0.839692193996345
LITCHI030011	0.229113361217248	4.94963210439199	1.16039448831554	0.302874031580667	0.648376442633392	1.07721608246235
LITCHI030012	0.272338192627234	5.46849564880956	2.50278834391628	0.140014126160629	0.495464000581151	1.58202033612602
LITCHI030013	0.747567447506671	2.21704078794879	4.57816163534531	0.0539555206185491	0.384080207072948	2.13966390709974
LITCHI030014	0.089956782624048	5.66116196848795	0.201845174847828	0.661360706628587	0.871567746207513	0.449271827347128
LITCHI030015	-0.259841253059117	4.39686396187272	0.943119250197505	0.350927305477036	0.685898809945551	-0.97114326965567
LITCHI030031	-0.669932331526228	3.6361619060867	2.36117749560568	0.150770998639734	0.508005870170935	-1.53661234395852
LITCHI030034	-0.100760385956971	6.28143942305596	0.453271582727823	0.513731709418875	0.791220148838267	-0.673254471004703
LITCHI030035	0.620870729339918	2.53736040845809	0.540089519165889	0.477662101333736	0.770078722170487	0.734907830388198
LITCHI030036	0.907551980234954	1.23535252454788	0.898003533167924	0.362486032621433	0.693958935150513	0.947630483452239
LITCHI030038	0.477147282950167	5.48683852255482	1.04085075169624	0.329882270588103	0.66985805676542	1.02022093278674
LITCHI030049	-0.259895989395977	7.51229655034225	2.33511427170629	0.15278885440014	0.510560994210846	-1.52810806938066
LITCHI030050	0.144420326521123	5.28687749681142	0.679344008932762	0.426129172866912	0.73647567267811	0.824223276141096
LITCHI030051	-1.10967162523513	1.92299848420176	7.82633981408406	0.0163185837535032	0.303941437822671	-2.79755961761033
LITCHI030052	-0.143201290171047	4.06429983802132	0.265604130700408	0.615796183289483	0.848436914720047	-0.515367956610039
LITCHI030053	0.313061619104802	0.768165046452798	0.298983994518146	0.594690366291462	0.836801083474744	0.546794289032124
LITCHI030054	0.438390425884007	6.37130397781981	4.07650471064649	0.0667494852780046	0.404071548138581	2.01903558924713
LITCHI030055	0.275098150853275	5.89375271771535	3.03767553034723	0.107275226553617	0.459219743380685	1.74289286255559
LITCHI030056	-1.53896097565373	1.5831126217547	6.58675714128553	0.0249533043503017	0.326436931272299	-2.56646783367443
LITCHI030057	-0.114595219440458	4.31625327714887	0.250687102693944	0.625782357798009	0.853865343999941	-0.500686631231496
LITCHI030058	0.230851415063982	5.78870750429982	1.71590575259777	0.215103266282708	0.571525923196963	1.30992585767202
LITCHI030059	0.384787034779361	4.25198125129869	4.30053437487435	0.0606276232601728	0.396137141899886	2.07377298055365
LITCHI030061	0.0485333444955878	0.654237598199722	0.00820655763719348	0.929335072009423	0.98206187029092	0.0905900526393129
LITCHI030062	0.686425492385538	1.77859448316228	2.2122986488312	0.163092927309317	0.521490237218594	1.48737979306941
LITCHI030063	0.792014735633024	0.545566957741639	2.80383559142842	0.120265623383555	0.475298514662073	1.67446576299082
LITCHI030067	-0.564572442020214	0.73135762337407	0.520276503055306	0.484744588325297	0.774070667650932	-0.721301949987178
LITCHI030069	-0.716843617527799	-0.354638764748942	0.865199418559138	0.370892071107811	0.698769142785718	-0.930160963790213
LITCHI030070	0.575329200755138	2.34706090785876	1.43808248348534	0.253933450982903	0.609258347799745	1.19920076863106
LITCHI030076	1.30634745513364	2.24445070313533	5.88049077831989	0.03230208141612	0.34680307957783	2.42497232526887
LITCHI030081	-1.10060843402532	-0.274012615261899	0.724978677446476	0.411430938914967	0.727760812080555	-0.851456797169695
LITCHI030082	0.119663568237456	2.6376775043272	0.097288619082633	0.760540271578687	0.915742599856462	0.311911235903154
LITCHI030086	-0.0975960532329434	7.99411525876183	0.272010298344901	0.61161763590855	0.846189959348908	-0.521546065410238
LITCHI030087	0.157950143396738	4.84858783534741	0.623472525423842	0.445308072484361	0.748397986118522	0.789602764321302
