gene_id	omitted_sample	primary_interaction_log2fc	loo_log2fc	loo_p	loo_q	sign_agrees
LITCHI015950	GW_M3	0.883765913569474	0.888019359768135	0.000432133856847929	0.0210765941313513	TRUE
LITCHI011424	GW_M3	1.11630166760944	1.08893636785284	0.000708163903466407	0.0275294237668934	TRUE
LITCHI016395	GW_M3	2.43386897971149	2.73917402272169	5.51134047038976e-06	0.00144210926389401	TRUE
LITCHI027135	GW_M3	-1.05820066585026	-1.08976186889891	0.000439330057554061	0.0211610644388539	TRUE
LITCHI007293	GW_M3	-0.730037782635866	-0.775733956386276	0.000205621351866242	0.0142352765416329	TRUE
LITCHI014914	GW_M3	3.40666375247417	3.56802163539304	0.000193328054683996	0.0138783681595938	TRUE
LITCHI014858	GW_M3	2.19092478072678	1.84620701794306	0.00134515390669695	0.0389913399631332	TRUE
LITCHI027763	GW_M3	-1.31900810871656	-1.21090689515902	0.00104767458058954	0.0343785855649954	TRUE
LITCHI006466	GW_M3	-2.90585812748376	-3.59996878396428	4.70534562915315e-07	0.00023538659664896	TRUE
LITCHI031448	GW_M3	5.0400074040038	5.3051558961668	8.02088255755509e-05	0.00853342576713952	TRUE
LITCHI021120	GW_M3	-0.690888890755379	-0.684464665197442	0.000933150523629079	0.0324974704838667	TRUE
LITCHI031200	GW_M3	-2.00322323132095	-2.57706887074749	2.59966958997016e-08	2.64933696161011e-05	TRUE
LITCHI018073	GW_M3	-3.27682717125617	-3.54092583076148	0.000144376144825426	0.0118959799670414	TRUE
LITCHI007955	GW_M3	-1.69097855203688	-1.85667928902022	9.4760363107078e-05	0.00919599476356474	TRUE
LITCHI028428	GW_M3	1.38959554514111	1.4684239047138	0.000262905387628312	0.0162808941480473	TRUE
LITCHI003497	GW_M3	1.1305649144961	1.08666240018941	0.00127069398520387	0.0378432276143164	TRUE
LITCHI008905	GW_M3	2.1368656141355	2.46310075846238	1.5413051175746e-06	0.000609067163093817	TRUE
LITCHI028081	GW_M3	0.72960609595432	0.782614473409246	0.000220600866378721	0.0145784797805159	TRUE
LITCHI002040	GW_M3	-0.723185622564108	-0.676472084329609	0.00133612526687465	0.0388459362499907	TRUE
LITCHI005048	GW_M3	1.11009307709941	1.13138407058454	0.000605307404392921	0.0254211374237947	TRUE
LITCHI001963	GW_M3	-1.40869605221674	-1.47288637623981	0.00049320265945848	0.0226815097164361	TRUE
LITCHI010704	GW_M3	-1.43552465463083	-1.67245113646193	1.89436819151282e-05	0.00346043880115686	TRUE
LITCHI024820	GW_M3	1.9919935225984	2.3199849688194	3.07880227749506e-07	0.000165596801386491	TRUE
LITCHI030334	GW_M3	-3.63502003196055	-3.69136976445355	0.000482575798570357	0.0225195657501382	TRUE
LITCHI021264	GW_M3	-0.892337358971538	-1.04596615912642	6.99328499357548e-06	0.00159307032153649	TRUE
LITCHI031005	GW_M3	-2.63208593626992	-3.06652450236485	1.35529114511033e-05	0.00259826756859121	TRUE
LITCHI016994	GW_M3	1.31490156469587	1.27669960770597	0.00103751256980304	0.0342445394890587	TRUE
LITCHI006920	GW_M3	-0.803295207735255	-0.923309370983529	1.87127707217399e-05	0.00345081313795286	TRUE
LITCHI028340	GW_M3	0.855400255500143	0.935206090854063	0.000123819055259358	0.0108977653044861	TRUE
LITCHI004929	GW_M3	-0.681206531769031	-0.773025830181669	3.48286545956188e-05	0.00510899423435582	TRUE
LITCHI005518	GW_M3	0.641695934895725	0.667349798945831	0.000579444329148934	0.0247677274730923	TRUE
LITCHI016297	GW_M3	0.678850117835252	0.689187603744742	0.000942521590263592	0.0325698937481484	TRUE
LITCHI015702	GW_M3	1.06295289132018	0.918056597571577	0.00186002442680774	0.0475768203121244	TRUE
LITCHI008330	GW_M3	-2.09059823672944	-2.31526069762781	0.000143914477809285	0.0118959799670414	TRUE
LITCHI001603	GW_M3	1.37592070302234	1.48999232719958	0.000179554070745466	0.0133587188738475	TRUE
LITCHI001879	GW_M3	1.01190079100949	1.07698867223833	0.000308709329204454	0.0177436231555152	TRUE
LITCHI028584	GW_M3	-0.670279437700654	-0.75505274135508	6.69517905223801e-05	0.00767093207032454	TRUE
LITCHI030862	GW_M3	7.38186016098182	7.9596836872074	1.6060637624583e-07	0.000103660708774933	TRUE
LITCHI016911	GW_M3	0.622077699791301	0.656328701761612	0.000477746178982476	0.0223985454325368	TRUE
LITCHI029789	GW_M3	-0.702223969804124	-0.751467088630444	0.000371558074856615	0.0194386427007228	TRUE
LITCHI002015	GW_M3	1.29967922262935	1.39711940812086	0.000304943771068681	0.0177316103279365	TRUE
LITCHI023078	GW_M3	-2.33502259632456	-2.38511483003545	0.000714229358656382	0.0276592461433271	TRUE
LITCHI017634	GW_M3	0.823683127651957	0.724346376477182	0.00228061903915077	0.0533005579543346	TRUE
LITCHI028716	GW_M3	0.992473409466396	0.930618440983969	0.00221629366160346	0.052655330269482	TRUE
LITCHI013895	GW_M3	-0.757894468723173	-0.738834991024946	0.0015597242564763	0.0425304762324048	TRUE
LITCHI016917	GW_M3	-1.59509565553956	-1.86037783167951	0.000110011969094094	0.0100479328187215	TRUE
LITCHI023464	GW_M3	2.36454357605204	2.37614504321755	0.00114942796349165	0.0359408371593505	TRUE
LITCHI021860	GW_M3	-0.652689384570268	-0.619689046458635	0.00202550239537455	0.0502817985662019	TRUE
LITCHI022789	GW_M3	1.27403475292407	1.47363985571952	5.95285428927742e-06	0.00149583679588923	TRUE
LITCHI010765	GW_M3	-3.42056372242776	-3.75072813421477	0.000208927553447741	0.0142352765416329	TRUE
LITCHI030869	GW_M3	-2.96746007383302	-3.00348797664064	0.00119017007012199	0.0363489953750348	TRUE
LITCHI030763	GW_M3	0.76963037086022	0.835411101721318	0.000295198630763225	0.017641762615643	TRUE
LITCHI001700	GW_M3	3.7029482582072	2.87494823140114	0.000263178219714859	0.0162808941480473	TRUE
LITCHI019913	GW_M3	0.713260301753304	0.68743735439133	0.00203646071013403	0.0504157134636986	TRUE
LITCHI006481	GW_M3	1.08203171495676	1.13815427432329	0.000616548072553527	0.0256735921050622	TRUE
LITCHI010273	GW_M3	-1.95528721108059	-2.27844089795255	3.68579644578898e-05	0.00528779600996092	TRUE
LITCHI021650	GW_M3	1.51730692249576	1.28580481707636	0.00297229703976602	0.0615528898743912	TRUE
LITCHI013925	GW_M3	0.732979856813129	0.770358830853987	0.000733128669448748	0.0282780287381197	TRUE
LITCHI007341	GW_M3	1.12275410016893	1.0385040790076	0.00266520307922496	0.0584075695907027	TRUE
LITCHI018722	GW_M3	-3.83852740010122	-3.9094705687139	0.00156613055706256	0.0425315371338041	TRUE
LITCHI029021	GW_M3	-1.04867717991123	-1.16040629235584	0.000290522905095551	0.0175245950509818	TRUE
LITCHI019823	GW_M3	-0.961984101388718	-1.13720181958626	1.13745246223508e-05	0.00227056618827401	TRUE
LITCHI006703	GW_M3	-1.90056623259285	-2.1609365344804	0.00010037363512336	0.00934391681198857	TRUE
LITCHI001375	GW_M3	-2.04166764689842	-2.0129552285375	0.00146227506006733	0.0410348289682374	TRUE
LITCHI030690	GW_M3	-4.03219418715923	-4.36006867242751	0.000838950585043424	0.0305162692683089	TRUE
LITCHI017301	GW_M3	-1.86819256371346	-2.52146689834042	0.000325517655513086	0.0182212907475179	TRUE
LITCHI030689	GW_M3	-1.49712121452028	-1.56536110994218	0.000833651456259374	0.0304565908444345	TRUE
LITCHI003414	GW_M3	-0.608173285218738	-0.652160732650734	0.000659727802221731	0.0266687044559903	TRUE
LITCHI017954	GW_M3	-0.846025597742071	-0.834234454270369	0.00192729164069969	0.0489019260221473	TRUE
LITCHI001129	GW_M3	1.05936680769701	1.16523814733645	0.000207305600437961	0.0142352765416329	TRUE
LITCHI017559	GW_M3	2.76766703574257	2.81784468385421	0.00118786491676225	0.0363489953750348	TRUE
LITCHI017862	GW_M3	-2.56254810275721	-2.42023201879497	0.00199733727770112	0.050057805520489	TRUE
LITCHI029020	GW_M3	-0.704909390242629	-0.674231112326019	0.00253963969721124	0.0565230384564382	TRUE
LITCHI014400	GW_M3	-0.875612335036969	-1.06264468693275	1.68912739793305e-06	0.000654131476123554	TRUE
LITCHI022018	GW_M3	1.63238451721972	1.63587593879979	0.00174127945799617	0.0453177340661019	TRUE
LITCHI016846	GW_M3	-2.10118439707094	-2.01450008420965	0.00228474219398325	0.0533005579543346	TRUE
LITCHI030761	GW_M3	-0.915015563003086	-1.0430787122564	9.56258271769497e-05	0.00920608733606344	TRUE
LITCHI021309	GW_M3	1.64921595565161	1.17715836053809	0.00243490951126622	0.0553796627323426	TRUE
LITCHI027173	GW_M3	-2.75525454245333	-2.69207767167328	0.00193976362141587	0.048969547589929	TRUE
LITCHI006923	GW_M3	-0.906502784197291	-1.03181799920714	0.000122513345297724	0.0108444469262606	TRUE
LITCHI027034	GW_M3	0.815071820040122	0.829286133007855	0.00164769768673105	0.0440668098179191	TRUE
LITCHI007095	GW_M3	0.849220256921297	0.947373822167732	0.000141234150200342	0.0117875726307294	TRUE
LITCHI010138	GW_M3	-0.649750521024091	-0.698223011454644	0.000683606387252746	0.0270136132170917	TRUE
LITCHI030858	GW_M3	-1.0251629884946	-1.00844781939717	0.00195346402416072	0.0492512029945626	TRUE
LITCHI025047	GW_M3	1.27862217879166	1.44825457766867	7.07700530401114e-05	0.00790501280893875	TRUE
LITCHI019824	GW_M3	1.08315105254643	1.02430608169573	0.00297544310914787	0.0615528898743912	TRUE
LITCHI019041	GW_M3	-1.36099353783095	-1.6703926181668	4.7192711100681e-06	0.00130293874113994	TRUE
LITCHI019626	GW_M3	-1.87452672348075	-2.31766182550164	8.82104312630095e-06	0.0018977984228285	TRUE
LITCHI023129	GW_M3	0.887765046512915	0.871210685639872	0.00237460608128644	0.0543492878864649	TRUE
LITCHI008313	GW_M3	0.901739665346397	0.840460218963388	0.00345907859249192	0.0668444498866478	TRUE
LITCHI000271	GW_M3	0.779378053254629	0.864595697817161	0.00022150967738308	0.014588747901934	TRUE
LITCHI031732	GW_M3	0.85872192382025	0.960593634020061	0.000157165799719475	0.0125234624690049	TRUE
LITCHI019186	GW_M3	1.10279907681684	1.04830832662883	0.00344915564633659	0.0668444498866478	TRUE
LITCHI027423	GW_M3	2.84018792838925	2.50187019035358	0.00426201287646004	0.0748868923111576	TRUE
LITCHI031372	GW_M3	-0.887401731293767	-0.93222471513346	0.00105616180879511	0.0344283856964642	TRUE
LITCHI002571	GW_M3	-2.13628278313117	-2.33340903035504	0.000584443640649423	0.0248170662585412	TRUE
LITCHI011195	GW_M3	2.04354932662864	1.87394445640249	0.00452821971121396	0.0777119958949569	TRUE
LITCHI027783	GW_M3	0.666614824234021	0.69453434121768	0.00148309062430305	0.0413790832253313	TRUE
LITCHI026128	GW_M3	-1.37410098340452	-1.55716652148559	0.000200264247886768	0.0141522504811368	TRUE
LITCHI020645	GW_M3	-0.620473196350287	-0.637475985336751	0.0019967566683647	0.050057805520489	TRUE
LITCHI016665	GW_M3	0.798179190399944	0.750301340324317	0.00416825461154689	0.0740457927003509	TRUE
LITCHI014624	GW_M3	-0.909684474941511	-0.882984658214718	0.00262017361309025	0.0577989634685698	TRUE
LITCHI027341	GW_M3	-1.78477134217729	-2.03464442495231	0.000206273457361928	0.0142352765416329	TRUE
LITCHI011255	GW_M3	0.761256886454984	0.80132589851943	0.00113247784845826	0.0356117959522028	TRUE
LITCHI005008	GW_M3	1.21112859870225	1.30889780875301	0.000553206689899374	0.0243611551337271	TRUE
LITCHI008721	YR_P1	-1.91058272270929	-1.83440643907845	5.12506162628922e-12	9.91750675303226e-08	TRUE
LITCHI005805	YR_P1	2.07255591145601	2.08058400117031	9.66576518559867e-10	3.117370368442e-06	TRUE
LITCHI015740	YR_P1	-1.96299486758937	-1.83803480775259	8.37011258443629e-10	3.117370368442e-06	TRUE
LITCHI010877	YR_P1	-2.77434466350923	-2.95043357805629	3.18556190919555e-10	2.0547936168281e-06	TRUE
LITCHI009437	YR_P1	1.03949061099977	1.07864865331967	8.31553488315567e-10	3.117370368442e-06	TRUE
LITCHI023626	YR_P1	-1.40847760833401	-1.32964133856585	2.09329750722691e-08	5.06342500779349e-05	TRUE
LITCHI015982	YR_P1	3.42612366371821	3.36795316808437	3.96328742972003e-08	6.97214318659203e-05	TRUE
LITCHI025204	YR_P1	2.85870852391512	2.83390712292041	9.35240498441663e-08	0.000129270277752462	TRUE
LITCHI014613	YR_P1	3.69273027953801	3.57653474987417	3.08391863450979e-07	0.000372980684352493	TRUE
LITCHI028717	YR_P1	-0.907362306726487	-0.861703631182085	8.06342263554282e-07	0.000780176457101946	TRUE
LITCHI020058	YR_P1	-0.941598616265346	-0.869715977096444	4.08320077546385e-07	0.000464788342388241	TRUE
LITCHI013915	YR_P1	1.58253973508206	1.70364703200702	7.51902542279466e-09	2.07858087080714e-05	TRUE
LITCHI016077	YR_P1	1.81072779153467	1.75407259759504	1.8228824913092e-06	0.00160339086769656	TRUE
LITCHI028926	YR_P1	1.90078618581322	1.68803614377014	4.95709477364685e-07	0.000532915227582446	TRUE
LITCHI021546	YR_P1	1.31268337866113	1.29110546143542	2.26135126760689e-06	0.00176101656603905	TRUE
LITCHI005234	YR_P1	2.41562318712994	2.47592394901479	1.3610401236447e-06	0.00125416606822136	TRUE
LITCHI014480	YR_P1	-1.01836067537996	-0.995930723316072	8.52901580552057e-06	0.00500136317735238	TRUE
LITCHI022605	YR_P1	0.744942891873029	0.769957966843649	2.34738660280808e-06	0.00176101656603905	TRUE
LITCHI009639	YR_P1	-1.77880934382893	-1.48405457857582	2.57452389081041e-05	0.0101672677165454	TRUE
LITCHI012815	YR_P1	-2.54894194259723	-2.76362665123225	8.11577162998978e-06	0.00490775927537288	TRUE
LITCHI004438	YR_P1	1.46471169048401	1.59721883452042	7.50957194435623e-08	0.000111782866688644	TRUE
LITCHI002263	YR_P1	-1.27206412023338	-1.2636550493546	1.19297530741078e-05	0.00678978387461939	TRUE
LITCHI029373	YR_P1	-0.761291752666979	-0.737283868907896	2.37464484676548e-05	0.00980682379994713	TRUE
LITCHI019822	YR_P1	-0.730865538412879	-0.768902021563765	3.76199813623241e-06	0.00259994378336548	TRUE
LITCHI011122	YR_P1	1.53140442080389	1.58479831457306	6.56098574879346e-06	0.00437798742154835	TRUE
LITCHI008817	YR_P1	-1.23258869770076	-1.24433150120118	1.28564356107785e-05	0.00710813958583358	TRUE
LITCHI023108	YR_P1	1.2004305898851	1.13579616282209	3.56244329641872e-05	0.0127660815238886	TRUE
LITCHI010325	YR_P1	-1.77220035077222	-1.80020989893066	1.61925736854524e-05	0.00806915139927527	TRUE
LITCHI031010	YR_P1	-1.99719086698081	-1.87939400517425	3.19791548402715e-05	0.0118536588948824	TRUE
LITCHI019857	YR_P1	1.03246151283045	1.00604953092655	4.69231490590233e-05	0.0151334976240193	TRUE
LITCHI006337	YR_P1	-1.42715758717594	-1.31648108558648	4.27544562537304e-05	0.0142645083269989	TRUE
LITCHI025608	YR_P1	-1.09304877967237	-1.21687500555766	2.62065691693415e-07	0.000338082213330619	TRUE
LITCHI017733	YR_P1	1.33483169311659	1.38188694602153	1.4026005880663e-05	0.00753936777213084	TRUE
LITCHI015464	YR_P1	1.2669359040326	1.23009447659438	5.5973383359522e-05	0.0156976948027552	TRUE
LITCHI028928	YR_P1	0.996114849840184	0.955519967654336	5.52493206169016e-05	0.0156976948027552	TRUE
LITCHI030441	YR_P1	0.598066185040018	0.600009410142088	4.81352637386901e-05	0.0152699260427441	TRUE
LITCHI018512	YR_P1	1.65757689760108	1.81696203303218	7.07001186389416e-07	0.000720062103043241	TRUE
LITCHI024578	YR_P1	-2.70143238765074	-2.54438023447771	7.38901071612294e-05	0.0198589925510688	TRUE
LITCHI011520	YR_P1	0.837288768501431	0.869091657832363	2.47331920817443e-05	0.00997108333278821	TRUE
LITCHI019664	YR_P1	-0.598464438355614	-0.587850968031808	8.96839215623383e-05	0.0225386177422443	TRUE
LITCHI011959	YR_P1	-0.680445151877315	-0.706148625296121	3.24657083059669e-05	0.0118536588948824	TRUE
LITCHI023124	YR_P1	2.54975817056461	2.3545153428209	0.000112145033226595	0.0264648602191201	TRUE
LITCHI029534	YR_P1	1.47658737766418	1.48044258830543	5.41439753715922e-05	0.0156976948027552	TRUE
LITCHI018384	YR_P1	-1.55878636749034	-1.47218567479449	0.000106554547194711	0.0254560128736401	TRUE
LITCHI023296	YR_P1	-1.28183078401472	-1.34878643507889	2.01822705408697e-05	0.00929874088658025	TRUE
LITCHI019420	YR_P1	1.15055575620242	1.11495490573607	0.000130019539226141	0.0277362423655942	TRUE
LITCHI028799	YR_P1	-1.88299748759307	-1.81580542140814	0.000130432435288568	0.0277362423655942	TRUE
LITCHI018309	YR_P1	-0.968358072646313	-0.930596332221894	0.00016276315847265	0.0302849026885023	TRUE
LITCHI030745	YR_P1	3.65243254800581	3.60350598189435	0.000128235664582851	0.0277362423655942	TRUE
LITCHI030349	YR_P1	-2.96865853282443	-2.59968808447049	0.000341013186288241	0.046801036651516	TRUE
LITCHI005866	YR_P1	1.41599296208824	1.34774657405562	0.000173543314484161	0.0308411459723598	TRUE
LITCHI020557	YR_P1	2.23462873550162	2.46630539035628	2.42631009681975e-06	0.00176101656603905	TRUE
LITCHI004207	YR_P1	1.55910583538726	1.66666158258095	1.58618428958858e-05	0.00806915139927527	TRUE
LITCHI025875	YR_P1	2.47578590652985	2.54375528842365	5.10626997121262e-05	0.0154256633025938	TRUE
LITCHI016340	YR_P1	-2.14737102487156	-1.86660590096388	5.18147958590561e-05	0.0154256633025938	TRUE
LITCHI019319	YR_P1	1.06614809876166	1.08816951350231	8.82523462204112e-05	0.0224706730488313	TRUE
LITCHI026181	YR_P1	-0.916849109844451	-1.02170960552995	2.45710543553585e-06	0.00176101656603905	TRUE
LITCHI001999	YR_P1	1.28092269464462	1.24862256722009	0.000168618171945487	0.0304946751898795	TRUE
LITCHI014256	YR_P1	0.979015900279916	1.03008919321543	3.81504353837636e-05	0.0131830191984145	TRUE
LITCHI012432	YR_P1	-0.885309383928994	-0.809196374408875	0.000211692274780706	0.0344842046588952	TRUE
LITCHI010987	YR_P1	2.66019759477751	2.55302822608312	0.000194607327542822	0.0333260742945234	TRUE
LITCHI026129	YR_P1	1.44767864959702	1.5203520061304	4.9115726173223e-05	0.0153296518899684	TRUE
LITCHI022817	YR_P1	1.02582847907163	1.07894405594214	5.04403862912001e-05	0.0154256633025938	TRUE
LITCHI030520	YR_P1	1.0176252004121	1.04317258639969	0.000117063849422156	0.0266506182372722	TRUE
LITCHI025238	YR_P1	-1.36203951160081	-1.28596791834803	0.000302811036536468	0.0440162225028298	TRUE
LITCHI019095	YR_P1	0.884172567831689	0.931143803550462	6.37959795726285e-05	0.0173875493057737	TRUE
LITCHI016580	YR_P1	-1.30569271248066	-1.26981113992867	0.000259559699822045	0.0395491318996567	TRUE
LITCHI026900	YR_P1	1.05444528370577	1.06535394793484	0.000181248685702981	0.0315976875408863	TRUE
LITCHI031097	YR_P1	-0.738820690518999	-0.725914558736139	0.000311623300237077	0.0440162225028298	TRUE
LITCHI010434	YR_P1	0.765623699485611	0.769696728010412	0.000212062444029173	0.0344842046588952	TRUE
LITCHI029495	YR_P1	-5.65907469563451	-5.48962173001977	8.35726486491511e-05	0.021854247621753	TRUE
LITCHI019076	YR_P1	-6.09732812414933	-6.14855459515343	7.92506394272559e-05	0.0210079331994086	TRUE
LITCHI021914	YR_P1	-0.794019395701095	-0.819568130131204	0.000142493741647964	0.0298615161518619	TRUE
LITCHI005254	YR_P1	-4.78969999903453	-4.67959054095372	0.000177891064249753	0.0312942725845179	TRUE
LITCHI008095	YR_P1	-1.02465519702955	-0.919684695781741	0.000353572525181471	0.048182971371737	TRUE
LITCHI005454	YR_P1	-0.885430279901579	-0.81838160599113	0.000452275690184729	0.0551956962188806	TRUE
LITCHI019897	YR_P1	0.843069201971418	0.873874690062586	0.000158950199932081	0.0302849026885023	TRUE
LITCHI004751	YR_P1	0.74242220088451	0.674663743277586	0.000527541450468978	0.0593514802792162	TRUE
LITCHI011536	YR_P1	1.28566991562519	1.35089452574146	0.000100986970413139	0.0247366944868944	TRUE
LITCHI017561	YR_P1	3.02538115857601	2.81569859562816	0.000697324922698538	0.0693002417174039	TRUE
LITCHI030216	YR_P1	1.11016595345081	1.09011975984814	0.000378452387360973	0.0498492518228403	TRUE
LITCHI029066	YR_P1	-1.73638501526778	-1.82239173904586	0.000115184484589679	0.0266037536842286	TRUE
LITCHI005012	YR_P1	-0.603717446828414	-0.629444328646151	0.000207493434354276	0.0343179952836718	TRUE
LITCHI017310	YR_P1	-1.8443511902293	-1.89165033175044	0.000190255226537578	0.032871686506506	TRUE
LITCHI013379	YR_P1	0.929987136454016	1.01589550175022	2.94547051871383e-05	0.0113995600015263	TRUE
LITCHI025819	YR_P1	-1.180436171034	-1.14450424461078	0.000507562101223158	0.0584632989331507	TRUE
LITCHI010845	YR_P1	-0.589437260790394	-0.505213105089643	0.000145951728137713	0.0298615161518619	TRUE
LITCHI009696	YR_P1	0.877317013434791	0.798737668637674	0.00074897959642039	0.0731995160117725	TRUE
LITCHI020862	YR_P1	1.68182036176105	1.71561353205824	0.000271077155643802	0.0404644847305979	TRUE
LITCHI014813	YR_P1	1.19184717471856	1.27389970580512	9.39447914702208e-05	0.023306739227439	TRUE
LITCHI010541	YR_P1	-1.93771431424803	-1.98102793031904	0.000283844475748719	0.0419288125970493	TRUE
LITCHI017753	YR_P1	-1.48680468278964	-1.23939973868718	0.000944939720393013	0.0850489699038381	TRUE
LITCHI027669	YR_P1	-1.1700691646389	-1.12890451330466	0.000615481297614252	0.0647292314681163	TRUE
LITCHI021828	YR_P1	-0.87216298559225	-0.825415737747069	0.000725107502533616	0.071589567762898	TRUE
LITCHI029443	YR_P1	-6.13477361654741	-6.37031253402901	0.000121341483426732	0.0273032447184965	TRUE
LITCHI003742	YR_P1	0.963236541966524	0.970414164678126	0.000442112588006304	0.055195617358129	TRUE
LITCHI014759	YR_P1	0.849969569756354	0.924452262566088	5.85035503845038e-05	0.0161728886212933	TRUE
LITCHI013276	YR_P1	-3.6536389628409	-3.52282125638215	0.000594566656295423	0.0639192186998485	TRUE
LITCHI029667	YR_P1	-2.45463725882432	-2.24731670570903	0.00079916460991252	0.075437240811791	TRUE
LITCHI016983	YR_P1	-0.746760905700001	-0.772057193422827	0.000317119022760953	0.0441479871183252	TRUE
LITCHI013088	YR_P1	-1.011668265781	-0.844799419985481	0.000237309966804345	0.0376408620297613	TRUE
LITCHI015950	YR_P1	0.883765913569474	0.891413022858923	0.000501389363653157	0.0581814071528969	TRUE
LITCHI011424	YR_P1	1.11630166760944	1.2064636888523	8.52942425798757e-05	0.0220070518421757	TRUE
LITCHI016395	YR_P1	2.43386897971149	2.42266402107017	0.000561045761874091	0.0616863439660541	TRUE
LITCHI027135	YR_P1	-1.05820066585026	-1.12263156646473	0.000257743315972118	0.0395491318996567	TRUE
LITCHI007293	YR_P1	-0.730037782635866	-0.623904261124719	0.000502108159502547	0.0581814071528969	TRUE
LITCHI014914	YR_P1	3.40666375247417	3.14189937798242	0.00158099436806002	0.109764011938344	TRUE
LITCHI014858	YR_P1	2.19092478072678	2.15087766245879	0.000689006206126257	0.0690826896100995	TRUE
LITCHI027763	YR_P1	-1.31900810871656	-1.37450257146731	0.00037868017249535	0.0498492518228403	TRUE
LITCHI006466	YR_P1	-2.90585812748376	-2.7147755332506	0.00100439781774115	0.0887493249822327	TRUE
LITCHI031448	YR_P1	5.0400074040038	4.91725540237344	0.000356199804781298	0.0482015554008595	TRUE
LITCHI021120	YR_P1	-0.690888890755379	-0.653460723799974	0.0013546529948225	0.101999572384475	TRUE
LITCHI031200	YR_P1	-2.00322323132095	-2.09730760136097	0.000438253673416567	0.055195617358129	TRUE
LITCHI018073	YR_P1	-3.27682717125617	-3.16994692885052	0.000951876285677401	0.0852766574265898	TRUE
LITCHI007955	YR_P1	-1.69097855203688	-1.57788320404275	0.00129094499026534	0.0991312559786689	TRUE
LITCHI028428	YR_P1	1.38959554514111	1.4224817640662	0.000608690637320861	0.0643648771737485	TRUE
LITCHI003497	YR_P1	1.1305649144961	1.23047101732635	0.000152145004121424	0.0300424283138129	TRUE
LITCHI008905	YR_P1	2.1368656141355	2.16952857568547	0.000635817066985594	0.0660582253549826	TRUE
LITCHI028081	YR_P1	0.72960609595432	0.724529131778602	0.00115860896495536	0.0958130003455175	TRUE
LITCHI002040	YR_P1	-0.723185622564108	-0.675243865021936	0.00158144572210268	0.109764011938344	TRUE
LITCHI005048	YR_P1	1.11009307709941	1.08107754297946	0.0011806591720373	0.0959955278911503	TRUE
LITCHI001963	YR_P1	-1.40869605221674	-1.51269402618993	0.000337546960286462	0.046656223060738	TRUE
LITCHI010704	YR_P1	-1.43552465463083	-1.34680667536604	0.00153539467695827	0.109233170565513	TRUE
LITCHI024820	YR_P1	1.9919935225984	1.89078353787314	0.00138474454448315	0.103861208063153	TRUE
LITCHI030334	YR_P1	-3.63502003196055	-6.48196348836665	4.61381060667454e-05	0.0151325167880948	TRUE
LITCHI021264	YR_P1	-0.892337358971538	-0.823259207133398	0.00169708215771785	0.11324750376334	TRUE
LITCHI031005	YR_P1	-2.63208593626992	-2.91085237856539	0.000302299266216383	0.0440162225028298	TRUE
LITCHI016994	YR_P1	1.31490156469587	1.03069014357632	0.00149633982402166	0.107641903102763	TRUE
LITCHI006920	YR_P1	-0.803295207735255	-0.749310157052911	0.00174282246552845	0.114110704085007	TRUE
LITCHI028340	YR_P1	0.855400255500143	0.864374171030171	0.00104246949066642	0.0900572639012767	TRUE
LITCHI004929	YR_P1	-0.681206531769031	-0.631782792718483	0.00191123391513427	0.11778435506931	TRUE
LITCHI005518	YR_P1	0.641695934895725	0.664410815183494	0.0006795122510685	0.0685005825842811	TRUE
LITCHI016297	YR_P1	0.678850117835252	0.605340387174875	0.00193091402944389	0.117800820325963	TRUE
LITCHI015702	YR_P1	1.06295289132018	1.10414986145315	0.000650145217043084	0.0667982699401564	TRUE
LITCHI008330	YR_P1	-2.09059823672944	-1.79551326621833	0.00144287625810761	0.106222112962818	TRUE
LITCHI001603	YR_P1	1.37592070302234	1.2950407467485	0.00192343567251333	0.117800820325963	TRUE
LITCHI001879	YR_P1	1.01190079100949	0.954294445131869	0.001867492105252	0.117313908392469	TRUE
LITCHI028584	YR_P1	-0.670279437700654	-0.675437643279548	0.00127406299414472	0.098617571998778	TRUE
LITCHI030862	YR_P1	7.38186016098182	7.21971601299054	0.00141594128807801	0.105791041952114	TRUE
LITCHI016911	YR_P1	0.622077699791301	0.616205266897708	0.00154816261303477	0.109419787525896	TRUE
LITCHI029789	YR_P1	-0.702223969804124	-0.627190404337632	0.002094583235179	0.122092814147128	TRUE
LITCHI002015	YR_P1	1.29967922262935	1.30522821861199	0.00126513460056042	0.0983197576523879	TRUE
LITCHI023078	YR_P1	-2.33502259632456	-2.20829201708956	0.0019439526099585	0.117800820325963	TRUE
LITCHI017634	YR_P1	0.823683127651957	0.831877984916814	0.00128541967209508	0.0991002234052269	TRUE
LITCHI028716	YR_P1	0.992473409466396	0.986244616761686	0.00152667944590038	0.109180611110072	TRUE
LITCHI013895	YR_P1	-0.757894468723173	-0.676780727000468	0.00214958361342581	0.123432025232649	TRUE
LITCHI016917	YR_P1	-1.59509565553956	-1.47675890178356	0.00214790322041198	0.123432025232649	TRUE
LITCHI023464	YR_P1	2.36454357605204	2.4731492460029	0.000774657165006954	0.0745790587067143	TRUE
LITCHI021860	YR_P1	-0.652689384570268	-0.562092061726538	0.00187328808295555	0.117313908392469	TRUE
LITCHI022789	YR_P1	1.27403475292407	1.39092113245783	0.000271840370780721	0.0404644847305979	TRUE
